LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81,Server 82,Server 83,Server 84,Server 85,Server 86,Server 87,Server 88,Server 89,Server 90,Server 91,Server 92,Server 93,Server 94,Server 95,Server 96,Server 97,Server 98,Server 99,Server 100
630,Oracle,8192,100,Lower0.5Upper2,9830400,1200,6,267909211,517528653,1071636844,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,11,46475,50376030,145720249,2288531,0,0,0,0,0,1,128,21195,6992147,424282,1472,0,0,0,0,0,0,175,303946,0,0,0,0,0,0,104355,227,19,1,0,0,0,0,0,0,3225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,Dist L2,8192,100,Lower0.5Upper2,16400078,25651,10,318121026.5,517528653,1272484106,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,11,46475,50376030,145720249,2288531,0,0,0,0,0,1,128,21195,6992147,424282,1472,0,0,0,0,0,0,175,303946,0,0,0,0,0,0,104355,227,19,1,0,0,0,0,0,0,3225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,Value,8192,100,Lower0.5Upper2,59006796,47174,36,288723257,546282962,1154893028,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,14,48405,52412229,154150336,2351489,0,0,0,0,0,1,124,20475,7509533,434286,1476,0,0,0,0,0,0,167,304183,0,0,0,0,0,0,106745,230,18,0,0,0,0,0,0,0,3369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,Vector,8192,100,Lower0.5Upper2,96747520,15721,4,351655624.5,546282962,1406622498,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,14,48405,52412229,154150336,2351489,0,0,0,0,0,1,124,20475,7509533,434286,1476,0,0,0,0,0,0,167,304183,0,0,0,0,0,0,106745,230,18,0,0,0,0,0,0,0,3369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,Oracle Vector,8192,100,Lower0.5Upper2,41779200,6518,1,588135849,546282962,2352543396,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,14,48405,52412229,154150336,2351489,0,0,0,0,0,1,124,20475,7509533,434286,1476,0,0,0,0,0,0,167,304183,0,0,0,0,0,0,106745,230,18,0,0,0,0,0,0,0,3369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,Oracle,8192,100,Lower0.5Upper2,9830400,1200,6,267909211,546282962,1071636844,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,14,48405,52412229,154150336,2351489,0,0,0,0,0,1,124,20475,7509533,434286,1476,0,0,0,0,0,0,167,304183,0,0,0,0,0,0,106745,230,18,0,0,0,0,0,0,0,3369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,Dist L2,8192,100,Lower0.5Upper2,16400078,25651,10,318121026.5,546282962,1272484106,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,14,48405,52412229,154150336,2351489,0,0,0,0,0,1,124,20475,7509533,434286,1476,0,0,0,0,0,0,167,304183,0,0,0,0,0,0,106745,230,18,0,0,0,0,0,0,0,3369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,Value,8192,100,Lower0.5Upper2,59006886,47305,36,288723257,609339704,1154893028,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,0,19,55312,56511259,173101456,2450269,0,0,0,0,0,1,118,20266,8625887,483021,1436,1,0,0,0,0,0,186,330535,0,0,0,0,0,0,112718,233,17,0,0,0,0,0,0,0,3968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,Vector,8192,100,Lower0.5Upper2,96976896,15759,4,351655624.5,609339704,1406622498,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,0,19,55312,56511259,173101456,2450269,0,0,0,0,0,1,118,20266,8625887,483021,1436,1,0,0,0,0,0,186,330535,0,0,0,0,0,0,112718,233,17,0,0,0,0,0,0,0,3968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,Oracle Vector,8192,100,Lower0.5Upper2,41861120,6531,1,588135849,609339704,2352543396,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,0,19,55312,56511259,173101456,2450269,0,0,0,0,0,1,118,20266,8625887,483021,1436,1,0,0,0,0,0,186,330535,0,0,0,0,0,0,112718,233,17,0,0,0,0,0,0,0,3968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
