LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64
1,Naive,8192,64,Lower0.5Upper2,524288,64,1,265163944,530327888,1060655776,,0,0,0,0,0,0,0,0,0,0,0,196,3,0,0,0,0,0,1,0,115,2,0,0,0,0,114,109990,125057030,80346367,5035,0,0,0,12,4348,151252,7673612,99158,540,0,0,0,16,1734,178827,54,2,0,0,79265,3669,3,1,0,0,0,0,0,0,0,0,0,0
2,Naive,8192,64,Lower0.5Upper2,1048576,128,2,233912042,467824084,935648168,,0,0,0,0,0,0,0,0,0,0,0,196,3,0,0,0,0,0,1,0,97,2,0,0,0,0,109,79189,109603551,72817526,4021,0,0,0,10,2982,113059,6447560,74097,371,0,0,0,15,1551,179230,48,2,0,0,80776,3525,0,1,0,0,0,0,0,0,1,0,0,0
3,Naive,8192,64,Lower0.5Upper2,1572864,192,3,206406325,412812650,825625300,,0,0,0,0,0,0,0,0,0,0,0,193,3,0,0,0,0,0,0,0,96,2,0,0,0,0,90,54901,96529301,65686270,3431,0,0,0,5,1886,83533,5454312,52725,189,0,0,0,18,1274,178840,41,1,0,0,81454,3500,0,1,0,0,0,0,0,0,1,0,0,0
4,Naive,8192,64,Lower0.5Upper2,2097152,256,4,185143631,370287262,740574524,,0,0,0,0,0,0,0,0,0,0,0,172,1,0,0,0,0,0,0,0,63,2,0,0,0,0,78,37028,85714827,60142412,3157,0,0,0,5,1154,61078,4843386,39272,119,0,0,0,15,933,178177,38,0,0,0,81424,3512,2,1,0,0,0,0,0,0,1,0,0,0
5,Naive,8192,64,Lower0.5Upper2,2621440,320,5,172350649,344701298,689402596,,0,0,0,0,0,0,0,0,0,0,0,200,1,0,0,0,0,0,0,0,34,0,1,0,0,0,68,29172,78391912,57027439,3026,0,0,0,4,629,43617,4560488,29988,58,0,0,0,11,745,177730,37,0,0,0,81888,3526,2,1,0,0,0,0,0,0,1,0,0,0
6,Naive,8192,64,Lower0.5Upper2,3145728,384,6,169121057.5,338242115,676484230,,0,0,0,0,0,0,0,0,0,0,0,209,2,0,0,0,0,0,0,0,24,0,1,0,0,0,68,26604,75903649,56410489,2971,0,0,0,3,461,35595,4556863,25571,28,0,0,0,10,643,177859,37,0,0,0,87597,3686,2,0,0,0,0,0,0,0,1,0,0,0
7,Naive,8192,64,Lower0.5Upper2,3670016,448,7,177476132.5,354952265,709904530,,0,0,0,0,0,0,0,0,0,0,0,201,2,0,0,0,0,0,0,0,20,0,0,0,0,0,60,26973,78829976,59279656,2974,0,0,0,2,261,32481,4950699,24373,18,0,0,0,10,629,177963,37,0,0,0,93468,3971,2,0,0,0,0,0,0,0,1,0,0,0
8,Naive,8192,64,Lower0.5Upper2,4194304,512,8,196486572.5,392973145,785946290,,0,0,0,0,0,0,0,0,0,0,0,205,2,0,0,0,0,0,0,0,19,0,0,0,0,0,60,29977,85909927,65803836,3094,0,0,0,2,198,30899,5825912,25534,14,0,0,0,9,548,184326,75,0,0,0,98278,4241,2,0,0,0,0,0,0,0,1,0,0,0
9,Naive,8192,64,Lower0.5Upper2,4718592,576,9,225888891.5,451777783,903555566,,0,0,0,0,0,0,0,0,0,0,0,214,2,0,0,0,0,0,0,0,25,0,0,0,0,0,68,35065,97052882,76137421,3936,0,0,0,2,181,31236,7061442,28216,8,0,0,0,10,543,201651,81,0,0,0,104231,4529,2,0,0,0,0,0,0,0,1,0,0,0
10,Naive,8192,64,Lower0.5Upper2,5242880,640,10,253305176.5,506610353,1013220706,,0,0,0,0,0,0,0,0,0,0,0,209,2,0,0,0,0,0,0,0,23,0,0,0,0,0,74,37704,108196385,86177592,4315,0,0,0,1,160,30535,8075892,28342,8,0,0,0,11,536,223407,84,0,0,0,109321,4651,3,0,0,0,0,0,0,0,1,0,0,0
11,Naive,8192,64,Lower0.5Upper2,5767168,704,11,268688442.5,537376885,1074753770,,0,0,0,0,0,0,0,0,0,0,0,209,2,0,0,0,0,0,0,0,21,0,0,0,0,0,74,39111,113706361,92163043,4645,0,0,0,1,155,29681,8735722,28487,9,0,0,0,13,520,261192,86,0,0,0,114870,4860,5,0,0,0,0,0,0,0,1,0,0,0
12,Naive,8192,64,Lower0.5Upper2,6291456,768,12,275776914.5,551553829,1103107658,,0,0,0,0,0,0,0,0,0,0,0,204,2,0,0,0,0,0,0,0,29,0,0,0,0,0,108,39211,115426835,96019641,4906,0,0,0,1,149,28347,9154855,28246,9,0,0,0,16,494,273151,86,0,0,0,115809,5085,10,0,0,0,0,0,0,0,1,0,0,0
13,Naive,8192,64,Lower0.5Upper2,6815744,832,13,280427369,560854738,1121709476,,0,0,0,0,0,0,0,0,0,0,0,200,4,0,0,0,0,0,0,0,29,0,0,0,0,0,112,37510,115302318,99431271,5393,0,0,0,1,133,27348,9479399,27705,8,0,0,0,19,493,297668,78,0,0,0,120302,5375,12,0,0,0,0,0,0,0,1,0,0,0
14,Naive,8192,64,Lower0.5Upper2,7340032,896,14,284514953.5,569029907,1138059814,,0,0,0,0,0,0,0,0,0,0,0,117,4,0,0,0,0,0,0,0,23,0,0,0,0,0,118,36256,114789677,103318421,5528,0,0,0,1,131,26052,9815236,27134,8,0,0,0,22,455,304525,76,0,0,0,122031,5300,12,0,0,0,0,0,0,0,1,0,0,0
15,Naive,8192,64,Lower0.5Upper2,7864320,960,15,288480645,576961290,1153922580,,0,0,0,0,0,0,0,0,0,0,0,117,4,0,0,0,0,0,0,0,22,0,0,0,0,0,130,34246,114751483,106488864,5572,0,0,0,1,128,25054,10128965,26857,8,0,0,0,24,429,317214,74,0,0,0,120197,5444,11,0,0,0,0,0,0,0,1,0,0,0
16,Naive,8192,64,Lower0.5Upper2,8388608,1024,16,291610059.5,583220119,1166440238,,0,0,0,0,0,0,0,0,0,0,0,132,4,0,0,0,0,0,0,0,23,0,0,0,0,0,146,32389,114378226,109439974,5976,0,0,0,1,114,24361,10394561,26724,9,0,0,0,24,418,323191,64,0,0,0,126359,5490,12,0,0,0,0,0,0,0,1,0,0,0
17,Naive,8192,64,Lower0.5Upper2,8912896,1088,17,294636438.5,589272877,1178545754,,0,0,0,0,0,0,0,0,0,0,0,119,4,0,0,0,0,0,0,0,19,0,0,0,0,0,156,32073,114047271,112587472,6286,0,0,0,1,108,23565,10586371,26124,8,0,0,0,20,373,325882,58,0,0,0,128181,5944,12,0,0,0,0,0,0,0,0,0,0,0
18,Naive,8192,64,Lower0.5Upper2,9437184,1152,18,299866156.5,599732313,1199464626,,0,0,0,0,0,0,0,0,0,0,0,130,4,0,0,0,0,0,0,0,19,0,0,0,0,0,166,30843,115224971,115937178,6762,0,0,0,1,114,23069,10858991,24499,6,0,0,0,20,400,334378,62,0,0,0,131158,6456,12,0,0,0,0,0,0,0,0,0,0,0
19,Naive,8192,64,Lower0.5Upper2,9961472,1216,19,307166740,614333480,1228666960,,0,0,0,0,0,0,0,0,0,0,0,108,4,0,0,0,0,0,0,0,19,0,0,0,0,0,121,29928,117559424,120084711,7321,0,0,0,1,104,22576,11205269,24897,5,0,0,0,21,406,337334,71,0,0,0,130153,6730,12,0,0,0,0,0,0,0,0,0,0,0
20,Naive,8192,64,Lower0.5Upper2,10485760,1280,20,318854701,637709402,1275418804,,0,0,0,0,0,0,0,0,0,0,0,114,4,0,0,0,0,0,0,0,17,0,0,0,0,0,124,29883,121450250,126807148,7931,0,0,0,1,98,22403,11488039,25187,5,0,0,0,21,377,348737,84,3,0,0,127161,6781,12,0,0,0,0,0,0,0,0,0,0,0
21,Naive,8192,64,Lower0.5Upper2,11010048,1344,21,327014166.5,654028333,1308056666,,0,0,0,0,0,0,0,0,0,0,0,114,4,0,0,0,0,0,0,0,20,0,0,0,0,0,120,30280,124125843,131500765,8297,0,0,0,1,82,21959,11604864,25349,5,0,0,0,22,390,350585,114,5,0,0,129398,6867,12,0,0,0,0,0,0,0,0,0,0,0
22,Naive,8192,64,Lower0.5Upper2,11534336,1408,22,332587511.5,665175023,1330350046,,0,0,0,0,0,0,0,0,0,0,0,114,2,0,0,0,0,0,0,0,19,0,0,0,0,0,118,31091,126195895,134126564,8700,0,0,0,1,83,21694,11731993,25111,6,0,0,0,22,377,356078,117,5,0,0,129746,7274,7,0,0,0,0,0,0,0,0,0,0,0
23,Naive,8192,64,Lower0.5Upper2,12058624,1472,23,336613958,673227916,1346455832,,0,0,0,0,0,0,0,0,0,0,0,114,2,0,0,0,0,0,0,0,26,0,0,0,0,0,112,32352,126259268,137437435,8559,0,0,0,1,79,21196,11822662,24674,8,0,0,0,22,371,368462,90,5,0,0,129223,7494,7,0,0,0,0,0,0,0,0,0,0,0
24,Naive,8192,64,Lower0.5Upper2,12582912,1536,24,340359654.5,680719309,1361438618,,0,0,0,0,0,0,0,0,0,0,0,114,1,0,0,0,0,0,0,0,29,0,0,0,0,0,115,33157,127370678,139361579,8604,0,0,0,1,69,21062,11886835,25196,9,0,0,0,22,382,378436,92,5,0,0,126629,7581,7,0,0,0,0,0,0,0,0,0,0,0
25,Naive,8192,64,Lower0.5Upper2,13107200,1600,25,343137645.5,686275291,1372550582,,0,0,0,0,0,0,0,0,0,0,0,119,1,0,0,0,0,0,0,0,34,0,0,0,0,0,117,33877,128860249,140381855,8621,0,0,0,1,60,22035,11934686,25299,5,0,0,0,22,374,371608,90,5,0,0,129602,7442,7,0,0,0,0,0,0,0,0,0,0,0
26,Naive,8192,64,Lower0.5Upper2,13631488,1664,26,344861040,689722080,1379444160,,0,0,0,0,0,0,0,0,0,0,0,119,2,0,0,0,0,0,0,0,33,0,0,0,0,0,117,34495,129922705,140884619,8591,0,0,0,1,61,22816,11978556,25504,7,0,0,0,23,360,370088,97,5,0,0,129850,7615,7,0,0,0,0,0,0,0,0,0,0,0
27,Naive,8192,64,Lower0.5Upper2,14155776,1728,27,346042773.5,692085547,1384171094,,0,0,0,0,0,0,0,0,0,0,0,124,2,0,0,0,0,0,0,0,30,0,0,0,0,0,117,34684,130778726,141091328,8571,0,0,0,1,67,23163,11984397,25552,7,0,0,0,5,377,370799,99,1,0,0,128975,7568,6,0,0,0,0,0,0,0,0,0,0,0
28,Naive,8192,64,Lower0.5Upper2,14680064,1792,28,346735710.5,693471421,1386942842,,0,0,0,0,0,0,0,0,0,0,0,124,2,0,0,0,0,0,0,0,32,0,0,0,0,0,118,35006,131245603,141275977,8591,0,0,0,1,74,23511,11979860,25795,8,0,0,0,5,381,370866,101,1,0,0,129171,7558,5,0,0,0,0,0,0,0,0,0,0,0
29,Naive,8192,64,Lower0.5Upper2,15204352,1856,29,347029803.5,694059607,1388119214,,0,0,0,0,0,0,0,0,0,0,0,106,2,0,0,0,0,0,0,0,33,0,0,0,0,0,118,34817,131478452,141354718,8660,0,0,0,0,69,23874,11993162,25922,8,0,0,0,5,395,370681,103,1,0,0,128953,7630,5,0,0,0,0,0,0,0,0,0,0,0
30,Naive,8192,64,Lower0.5Upper2,15728640,1920,30,346711506.5,693423013,1386846026,,0,0,0,0,0,0,0,0,0,0,0,97,1,0,0,0,0,0,0,0,34,0,0,0,0,0,171,34839,131388291,141357442,8667,0,0,0,0,67,23970,11979173,25723,7,0,0,0,6,397,370511,103,1,0,0,125592,7559,5,0,0,0,0,0,0,0,0,0,0,0
31,Naive,8192,64,Lower0.5Upper2,16252928,1984,31,346690028,693380056,1386760112,,0,0,0,0,0,0,0,0,0,0,0,104,1,0,0,0,0,0,0,0,34,0,0,0,0,0,118,35472,131569685,141595330,8716,0,0,0,0,66,23864,11910945,25888,6,0,0,0,7,387,370151,103,1,0,0,122757,7423,5,0,0,0,0,0,0,0,0,0,0,0
32,Naive,8192,64,Lower0.5Upper2,16777216,2048,32,349111345.5,698222691,1396445382,,0,0,0,0,0,0,0,0,0,0,0,94,1,0,0,0,0,0,0,0,33,0,0,0,0,0,123,35384,132152170,142728576,8838,0,0,0,0,71,24234,12061802,26396,6,0,0,0,7,409,371824,49,1,0,0,124860,7449,4,0,0,0,0,0,0,0,0,0,0,0
33,Naive,8192,64,Lower0.5Upper2,17301504,2112,33,353573898,707147796,1414295592,,0,0,0,0,0,0,0,0,0,0,0,78,1,0,0,0,0,0,0,0,28,0,0,0,0,0,122,36316,133937185,144445551,8129,0,0,0,0,75,24502,12338828,27045,6,0,0,0,7,431,358196,55,1,0,0,124394,7290,4,0,0,0,0,0,0,0,0,0,0,0
34,Naive,8192,64,Lower0.5Upper2,17825792,2176,34,359678053.5,719356107,1438712214,,0,0,0,0,0,0,0,0,0,0,0,72,1,0,0,0,0,0,0,0,28,0,0,0,0,0,121,37516,136349110,147006677,8238,0,0,0,1,72,24846,12633974,27545,7,0,0,0,8,432,359719,63,1,0,0,120549,7266,2,0,0,0,0,0,0,0,0,0,0,0
35,Naive,8192,64,Lower0.5Upper2,18350080,2240,35,363786982.5,727573965,1455147930,,0,0,0,0,0,0,0,0,0,0,0,72,1,0,0,0,0,0,0,0,28,0,0,0,0,0,124,37227,138100486,149188419,8356,0,0,0,0,73,25014,12890661,27439,7,0,0,0,9,449,320836,63,1,0,0,117535,7211,0,0,0,0,0,0,0,0,0,0,0,0
36,Naive,8192,64,Lower0.5Upper2,18874368,2304,36,368109395.5,736218791,1472437582,,0,0,0,0,0,0,0,0,0,0,0,72,1,0,0,0,0,0,0,0,23,0,0,0,0,0,64,37505,139587528,151220769,8426,0,0,0,0,69,24889,13082494,27305,7,0,0,0,9,456,318042,64,1,0,0,118952,7566,0,0,0,0,0,0,0,0,0,0,0,0
37,Naive,8192,64,Lower0.5Upper2,19398656,2368,37,370579354,741158708,1482317416,,0,0,0,0,0,0,0,0,0,0,0,76,1,0,0,0,0,0,0,0,23,0,0,0,0,0,61,37534,140903585,152525995,8186,0,0,0,0,64,25128,13208505,27610,6,0,0,0,11,430,291420,67,0,0,0,114401,7114,0,0,0,0,0,0,0,0,0,0,0,0
38,Naive,8192,64,Lower0.5Upper2,19922944,2432,38,373162780,746325560,1492651120,,0,0,0,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0,0,23,0,0,0,0,0,60,37496,141931025,153478229,8153,0,0,0,0,64,24723,13323185,27632,5,0,0,0,9,446,292838,68,0,0,0,111635,6882,0,0,0,0,0,0,0,0,0,0,0,0
39,Naive,8192,64,Lower0.5Upper2,20447232,2496,39,376307474,752614948,1505229896,,0,0,0,0,0,0,0,0,0,0,0,62,1,0,0,0,0,0,0,0,23,1,0,0,0,0,60,38700,143709136,154880734,8329,0,0,0,0,64,24385,13374758,27660,7,0,0,0,7,469,286403,69,0,0,0,110016,6562,0,0,0,0,0,0,0,0,0,0,0,0
40,Naive,8192,64,Lower0.5Upper2,20971520,2560,40,378990185.5,757980371,1515960742,,0,0,0,0,0,0,0,0,0,0,0,64,1,0,0,0,0,0,0,0,20,1,0,0,0,0,55,39034,145057030,156112225,8764,0,0,0,0,63,23949,13449692,27729,7,0,0,0,9,484,275896,71,0,0,0,105896,6831,0,0,0,0,0,0,0,0,0,0,0,0
41,Naive,8192,64,Lower0.5Upper2,21495808,2624,41,380662551,761325102,1522650204,,0,0,0,0,0,0,0,0,0,0,0,62,1,0,0,0,0,0,0,0,20,1,0,0,0,0,55,39095,145782165,156769488,8539,0,0,0,0,63,24090,13463915,27961,7,0,0,0,10,487,275521,72,0,0,0,104669,6425,0,0,0,0,0,0,0,0,0,0,0,0
42,Naive,8192,64,Lower0.5Upper2,22020096,2688,42,383936255.5,767872511,1535745022,,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,20,1,0,0,0,0,50,39492,147136714,158234117,9085,0,0,0,0,66,23820,13615591,28681,7,0,0,0,10,424,261314,74,0,0,0,102455,6173,0,0,0,0,0,0,0,0,0,0,0,0
43,Naive,8192,64,Lower0.5Upper2,22544384,2752,43,391184064,782368128,1564736256,,0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,20,1,0,0,0,0,53,40156,150816916,160854107,9248,0,0,0,0,79,23675,13884001,29036,9,0,0,0,8,432,247985,73,0,0,0,100892,5966,0,0,0,0,0,0,0,0,0,0,0,0
44,Naive,8192,64,Lower0.5Upper2,23068672,2816,44,398707213.5,797414427,1594828854,,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,22,1,0,0,0,0,90,42418,154789454,163277935,9391,0,0,0,0,84,23392,14102823,28899,10,0,0,0,8,464,238715,70,0,0,0,99880,5862,0,0,0,0,0,0,0,0,0,0,0,0
45,Naive,8192,64,Lower0.5Upper2,23592960,2880,45,405384749.5,810769499,1621538998,,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,29,0,0,0,0,0,92,43239,158419161,165559851,9032,0,0,0,0,84,23823,14289377,29397,12,0,0,0,11,476,237411,19,0,0,0,96102,5647,0,0,0,0,0,0,0,0,0,0,0,0
46,Naive,8192,64,Lower0.5Upper2,24117248,2944,46,415153850.5,830307701,1660615402,,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,34,0,0,0,0,0,98,44401,163076385,169852536,8710,0,0,0,1,90,26561,14343521,29912,10,0,0,0,10,454,226853,19,0,0,0,93950,5406,0,0,0,0,0,0,0,0,0,0,0,0
47,Naive,8192,64,Lower0.5Upper2,24641536,3008,47,423256750.5,846513501,1693027002,,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,1,0,44,0,0,0,0,0,104,45298,168598803,171939837,8969,0,0,0,2,89,27840,14447776,30387,10,0,0,0,9,424,214970,19,0,0,0,89638,4999,0,0,0,0,0,0,0,0,0,0,0,0
48,Naive,8192,64,Lower0.5Upper2,25165824,3072,48,428923178,857846356,1715692712,,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,1,0,58,0,0,0,0,0,104,47002,173187372,172972079,9022,0,0,0,2,99,28718,14490945,31191,9,0,0,0,5,392,204097,19,0,0,0,87835,4903,0,0,0,0,0,0,0,0,0,0,0,0
49,Naive,8192,64,Lower0.5Upper2,25690112,3136,49,433389669,866779338,1733558676,,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,1,0,45,0,0,0,0,0,104,47765,176601054,173600338,8978,0,0,0,4,120,29761,14554470,31136,16,0,0,0,5,410,204319,18,0,0,0,86765,4845,0,0,0,0,0,0,0,0,0,0,0,0
50,Naive,8192,64,Lower0.5Upper2,26214400,3200,50,436477171.5,872954343,1745908686,,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,1,0,43,0,0,0,0,0,105,47836,178700609,174265443,9063,0,0,0,5,152,31405,14568638,31025,15,0,0,0,6,428,204980,9,0,0,0,86038,4805,0,0,0,0,0,0,0,0,1,0,0,0
51,Naive,8192,64,Lower0.5Upper2,26738688,3264,51,438694731.5,877389463,1754778926,,0,1,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1,0,55,0,0,0,0,0,104,47746,180118981,174926949,9082,0,0,0,5,175,32100,14581065,31057,15,0,0,0,6,427,205123,1,0,0,0,86103,4883,0,0,0,0,0,0,0,0,1,0,0,0
52,Naive,8192,64,Lower0.5Upper2,27262976,3328,52,439901915,879803830,1759607660,,0,1,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,1,0,68,0,0,0,0,0,103,48057,180946880,175175300,9101,0,0,0,5,200,32302,14614943,30971,14,0,0,0,6,430,205084,1,0,0,0,86055,4962,0,0,0,0,0,0,0,0,1,0,0,0
53,Naive,8192,64,Lower0.5Upper2,27787264,3392,53,440481661,880963322,1761926644,,0,1,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,1,0,68,0,0,0,0,0,103,48493,181287777,175308158,9070,0,0,0,4,204,32618,14622488,30849,14,0,0,0,6,420,205078,1,0,0,0,85313,4899,0,0,0,0,0,0,0,0,1,0,0,0
54,Naive,8192,64,Lower0.5Upper2,28311552,3456,54,440330968.5,880661937,1761323874,,0,1,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,1,0,67,0,0,0,0,0,61,48689,181224547,175201427,9072,0,0,0,4,212,32586,14654300,31071,14,0,0,0,6,420,205114,1,0,0,0,83682,4884,0,0,0,0,0,0,0,0,1,0,0,0
55,Naive,8192,64,Lower0.5Upper2,28835840,3520,55,439747979,879495958,1758991916,,0,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,0,67,0,0,0,0,0,66,48545,180878933,175253464,9044,0,0,0,4,217,32755,14616804,31373,14,0,0,0,8,398,205196,1,0,0,0,81647,4726,0,0,0,0,0,0,0,0,1,0,0,0
56,Naive,8192,64,Lower0.5Upper2,29360128,3584,56,441459165,882918330,1765836660,,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0,67,0,0,0,0,0,87,50037,182085732,175537765,8978,0,0,0,5,208,33386,14682073,30341,11,0,0,0,6,410,198099,2,0,0,0,77494,4549,0,0,0,0,0,0,0,0,1,0,0,0
57,Naive,8192,64,Lower0.5Upper2,29884416,3648,57,442828401.5,885656803,1771313606,,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,0,67,0,0,0,0,0,90,49758,182850270,175793700,9222,0,0,0,5,206,33515,14814697,29629,17,0,0,0,5,406,192615,2,0,0,0,76261,4470,1,0,0,0,0,0,0,0,1,0,0,0
58,Naive,8192,64,Lower0.5Upper2,30408704,3712,58,442456972,884913944,1769827888,,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,0,68,0,0,0,0,0,99,48776,183004313,175304820,9245,0,0,0,4,205,33595,14912466,29559,18,0,0,0,5,412,174721,1,0,0,0,75731,4444,1,0,0,0,0,0,0,0,1,0,0,0
59,Naive,8192,64,Lower0.5Upper2,30932992,3776,59,442137674.5,884275349,1768550698,,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,0,68,0,0,0,0,0,92,48739,183482436,174917831,9294,0,0,0,4,206,33672,14891630,29811,18,0,0,0,5,409,170634,1,0,0,0,75775,4437,1,0,0,0,0,0,0,0,1,0,0,0
60,Naive,8192,64,Lower0.5Upper2,31457280,3840,60,442228315,884456630,1768913260,,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,0,68,0,0,0,0,0,91,48520,184360977,174437898,9192,0,0,0,4,209,33781,14883747,29875,20,0,0,0,6,428,165176,1,0,0,0,76759,4145,1,0,0,0,0,0,0,0,1,0,0,0
61,Naive,8192,64,Lower0.5Upper2,31981568,3904,61,443127495.5,886254991,1772509982,,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,0,68,0,0,0,0,0,86,48916,185147198,174598452,9217,0,0,0,4,213,33784,14926966,28811,22,0,0,0,6,421,168376,1,0,0,0,77994,4118,1,0,0,0,0,0,0,0,1,0,0,0
62,Naive,8192,64,Lower0.5Upper2,32505856,3968,62,442503190,885006380,1770012760,,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,0,68,0,0,0,0,0,86,48815,185415248,174176732,9100,0,0,0,4,211,34069,14961494,29277,20,0,0,0,6,417,158192,1,0,0,0,79457,4061,1,0,0,0,0,0,0,0,1,0,0,0
63,Naive,8192,64,Lower0.5Upper2,33030144,4032,63,443939421.5,887878843,1775757686,,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0,69,0,0,0,0,0,81,48017,185856936,175234371,9317,0,0,0,5,212,34630,15032231,29467,20,0,0,0,10,403,154560,1,0,0,0,76802,4218,2,0,0,0,0,0,0,0,1,0,0,0
64,Naive,8192,64,Lower0.5Upper2,33554432,4096,64,445063517,890127034,1780254068,,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,73,0,0,0,0,0,83,48178,186828270,175459971,8902,0,0,0,5,213,35367,15077729,29014,18,0,0,0,6,395,152995,1,0,0,0,75443,4032,2,0,0,0,0,0,0,0,1,0,0,0
65,Naive,8192,64,Lower0.5Upper2,34078720,4160,65,445249674.5,890499349,1780998698,,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,76,0,0,0,0,0,80,47553,187496557,175283567,8927,0,0,0,5,222,36048,15186316,29010,16,0,0,0,5,397,146943,2,0,0,0,74366,3807,1,0,0,0,0,0,0,0,0,0,0,0
66,Naive,8192,64,Lower0.5Upper2,34603008,4224,66,445337928.5,890675857,1781351714,,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,78,0,0,0,0,0,68,47046,187932492,175523595,8375,0,0,0,4,206,36752,15193993,29431,16,0,0,0,6,404,143007,2,0,0,0,71658,3405,3,0,0,0,0,0,0,0,0,0,0,0
67,Naive,8192,64,Lower0.5Upper2,35127296,4288,67,444149867.5,888299735,1776599470,,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,82,0,0,0,0,0,65,47534,188314580,174026653,8440,0,0,0,4,205,37373,15186788,29778,16,0,0,0,6,391,147223,2,0,0,0,70632,3433,3,0,0,0,0,0,0,0,0,0,0,0
68,Naive,8192,64,Lower0.5Upper2,35651584,4352,68,451597045,903194090,1806388180,,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,92,0,0,0,0,0,50,47927,193741432,175132240,8557,0,0,0,4,202,38579,15437855,31474,10,0,0,0,5,347,144605,2,0,0,0,71488,3460,3,0,0,0,0,0,0,0,0,0,0,0
69,Naive,8192,64,Lower0.5Upper2,36175872,4416,69,458391012,916782024,1833564048,,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,91,0,0,0,0,0,49,50763,200207602,175568508,8910,0,0,0,4,213,40316,15626210,31613,9,0,0,0,5,326,141000,2,0,0,0,72650,3481,3,0,0,0,0,0,0,0,0,1,0,0
70,Naive,8192,64,Lower0.5Upper2,36700160,4480,70,461668863.5,923337727,1846675454,,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,78,0,0,0,0,0,40,52804,205740325,173942305,9207,0,0,0,4,213,41069,15954353,31396,7,0,0,0,5,316,138230,2,0,0,0,71651,3188,3,0,0,0,0,0,0,0,0,2,0,0
71,Naive,8192,64,Lower0.5Upper2,37224448,4544,71,473108081.5,946216163,1892432326,,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,107,0,0,0,0,0,39,55508,214297074,176038104,9193,0,0,0,2,247,43791,16303942,31886,9,0,0,0,5,323,136310,2,0,0,0,72083,3236,3,0,0,0,0,0,0,0,0,2,0,0
72,Naive,8192,64,Lower0.5Upper2,37748736,4608,72,490965413,981930826,1963861652,,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0,0,111,0,0,0,0,0,35,62212,228462559,178843327,9398,1,0,0,3,253,49120,16713910,32152,10,0,0,0,5,316,136441,3,0,0,0,72256,3238,3,0,0,0,0,0,0,0,0,2,0,0
