LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9
1,Oracle,589,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9022.63644142961,163454.385183251,463909.454234282,,13.3773719809697,4.177674048056,11.4755233344514,8575.39003168706,27620.5361778068,15524.683881002,125.425881735435,161.488862225305,116.74773408722
1,Vector,589,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9022.63644142961,163454.385183251,463909.454234282,,13.3773719809697,4.177674048056,11.4755233344514,8575.39003168706,27620.5361778068,15524.683881002,125.425881735435,161.488862225305,116.74773408722
1,Oracle Vector,589,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9022.63644142961,163454.385183251,463909.454234282,,13.3773719809697,4.177674048056,11.4755233344514,8575.39003168706,27620.5361778068,15524.683881002,125.425881735435,161.488862225305,116.74773408722
1,Dist L-inf,589,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9022.63644142961,163454.385183251,463909.454234282,,13.3773719809697,4.177674048056,11.4755233344514,8575.39003168706,27620.5361778068,15524.683881002,125.425881735435,161.488862225305,116.74773408722
1,Value,589,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9022.63644142961,163454.385183251,463909.454234282,,13.3773719809697,4.177674048056,11.4755233344514,8575.39003168706,27620.5361778068,15524.683881002,125.425881735435,161.488862225305,116.74773408722
1,Dist L2,589,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9022.63644142961,163454.385183251,463909.454234282,,13.3773719809697,4.177674048056,11.4755233344514,8575.39003168706,27620.5361778068,15524.683881002,125.425881735435,161.488862225305,116.74773408722
2,Oracle,589,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9022.63644142961,148505.039011139,463909.454234282,,12.3734051743126,3.68874621207411,9.92462917257988,7902.31018997237,25532.9132266881,14041.5869368402,107.041155381561,137.506349997268,89.705273333081
2,Vector,589,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9022.63644142961,148505.039011139,463909.454234282,,12.3734051743126,3.68874621207411,9.92462917257988,7902.31018997237,25532.9132266881,14041.5869368402,107.041155381561,137.506349997268,89.705273333081
2,Value,589,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9022.63644142961,148505.039011139,463909.454234282,,12.3734051743126,3.68874621207411,9.92462917257988,7902.31018997237,25532.9132266881,14041.5869368402,107.041155381561,137.506349997268,89.705273333081
2,Oracle Vector,589,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9022.63644142961,148505.039011139,463909.454234282,,12.3734051743126,3.68874621207411,9.92462917257988,7902.31018997237,25532.9132266881,14041.5869368402,107.041155381561,137.506349997268,89.705273333081
2,Dist L-inf,589,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9022.63644142961,148505.039011139,463909.454234282,,12.3734051743126,3.68874621207411,9.92462917257988,7902.31018997237,25532.9132266881,14041.5869368402,107.041155381561,137.506349997268,89.705273333081
2,Dist L2,589,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9022.63644142961,148505.039011139,463909.454234282,,12.3734051743126,3.68874621207411,9.92462917257988,7902.31018997237,25532.9132266881,14041.5869368402,107.041155381561,137.506349997268,89.705273333081
3,Oracle,589,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9022.63644142961,131617.294353954,463909.454234282,,10.7644731094105,3.64384951467999,9.57473236175225,7065.55902513394,23486.1914888227,12640.6658312181,82.6478588912398,109.626268410085,69.7760992666348
3,Oracle Vector,589,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9022.63644142961,131617.294353954,463909.454234282,,10.7644731094105,3.64384951467999,9.57473236175225,7065.55902513394,23486.1914888227,12640.6658312181,82.6478588912398,109.626268410085,69.7760992666348
3,Dist L-inf,589,9,Combined_Lower0.5Upper2_Additive100000,4,5,0,-9022.63644142961,131617.294353954,463909.454234282,,10.7644731094105,3.64384951467999,9.57473236175225,7065.55902513394,23486.1914888227,12640.6658312181,82.6478588912398,109.626268410085,69.7760992666348
3,Value,589,9,Combined_Lower0.5Upper2_Additive100000,4,5,0,-9022.63644142961,131617.294353954,463909.454234282,,10.7644731094105,3.64384951467999,9.57473236175225,7065.55902513394,23486.1914888227,12640.6658312181,82.6478588912398,109.626268410085,69.7760992666348
3,Dist L2,589,9,Combined_Lower0.5Upper2_Additive100000,4,5,0,-9022.63644142961,131617.294353954,463909.454234282,,10.7644731094105,3.64384951467999,9.57473236175225,7065.55902513394,23486.1914888227,12640.6658312181,82.6478588912398,109.626268410085,69.7760992666348
3,Vector,589,9,Combined_Lower0.5Upper2_Additive100000,2356,5,0,-9022.63644142961,131617.294353954,463909.454234282,,10.7644731094105,3.64384951467999,9.57473236175225,7065.55902513394,23486.1914888227,12640.6658312181,82.6478588912398,109.626268410085,69.7760992666348
4,Oracle,589,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9022.63644142961,117801.263549653,463909.454234282,,8.21196173825361,2.68024562513045,8.06932394905935,6165.9282304521,22112.3273476814,11284.6577227957,68.9569704826111,101.704364248962,65.558006066595
4,Value,589,9,Combined_Lower0.5Upper2_Additive100000,8,10,0,-9022.63644142961,117801.263549653,463909.454234282,,8.21196173825361,2.68024562513045,8.06932394905935,6165.9282304521,22112.3273476814,11284.6577227957,68.9569704826111,101.704364248962,65.558006066595
4,Oracle Vector,589,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9022.63644142961,117801.263549653,463909.454234282,,8.21196173825361,2.68024562513045,8.06932394905935,6165.9282304521,22112.3273476814,11284.6577227957,68.9569704826111,101.704364248962,65.558006066595
4,Vector,589,9,Combined_Lower0.5Upper2_Additive100000,4712,10,0,-9022.63644142961,117801.263549653,463909.454234282,,8.21196173825361,2.68024562513045,8.06932394905935,6165.9282304521,22112.3273476814,11284.6577227957,68.9569704826111,101.704364248962,65.558006066595
4,Dist L2,589,9,Combined_Lower0.5Upper2_Additive100000,12,15,0,-9022.63644142961,117801.263549653,463909.454234282,,8.21196173825361,2.68024562513045,8.06932394905935,6165.9282304521,22112.3273476814,11284.6577227957,68.9569704826111,101.704364248962,65.558006066595
