LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9
2,Dist L-inf,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,159948.518084492,485989.299654993,,13.1441342497882,3.07102738286247,7.02387690402202,8684.90827230773,24486.9630989899,15190.017077269,105.062210103084,139.390546882566,74.5391393304888
2,Dist L2,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,159948.518084492,485989.299654993,,13.1441342497882,3.07102738286247,7.02387690402202,8684.90827230773,24486.9630989899,15190.017077269,105.062210103084,139.390546882566,74.5391393304888
3,Oracle,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,143423.126623324,485989.299654993,,12.8975332293657,3.63319118642829,6.76347267803638,7792.5853801699,23033.599452155,13904.6964460366,92.4670767304997,117.621673003113,56.8242842238907
3,Oracle Vector,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,143423.126623324,485989.299654993,,12.8975332293657,3.63319118642829,6.76347267803638,7792.5853801699,23033.599452155,13904.6964460366,92.4670767304997,117.621673003113,56.8242842238907
3,Dist L-inf,49,9,Combined_Lower0.5Upper2_Additive100000,4,5,0,-3502.67508625182,143423.126623324,485989.299654993,,12.8975332293657,3.63319118642829,6.76347267803638,7792.5853801699,23033.599452155,13904.6964460366,92.4670767304997,117.621673003113,56.8242842238907
3,Value,49,9,Combined_Lower0.5Upper2_Additive100000,4,5,0,-3502.67508625182,143423.126623324,485989.299654993,,12.8975332293657,3.63319118642829,6.76347267803638,7792.5853801699,23033.599452155,13904.6964460366,92.4670767304997,117.621673003113,56.8242842238907
3,Dist L2,49,9,Combined_Lower0.5Upper2_Additive100000,4,5,0,-3502.67508625182,143423.126623324,485989.299654993,,12.8975332293657,3.63319118642829,6.76347267803638,7792.5853801699,23033.599452155,13904.6964460366,92.4670767304997,117.621673003113,56.8242842238907
3,Vector,49,9,Combined_Lower0.5Upper2_Additive100000,196,5,0,-3502.67508625182,143423.126623324,485989.299654993,,12.8975332293657,3.63319118642829,6.76347267803638,7792.5853801699,23033.599452155,13904.6964460366,92.4670767304997,117.621673003113,56.8242842238907
4,Vector,49,9,Combined_Lower0.5Upper2_Additive100000,392,10,0,-3502.67508625182,130044.085639752,485989.299654993,,9.63864266191154,3.173692026714,5.10993114756202,6498.33759098319,21482.7915611262,12884.9804800486,68.5009517277284,109.064353158971,54.96746315971
4,Oracle Vector,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,130044.085639752,485989.299654993,,9.63864266191154,3.173692026714,5.10993114756202,6498.33759098319,21482.7915611262,12884.9804800486,68.5009517277284,109.064353158971,54.96746315971
4,Oracle,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,130044.085639752,485989.299654993,,9.63864266191154,3.173692026714,5.10993114756202,6498.33759098319,21482.7915611262,12884.9804800486,68.5009517277284,109.064353158971,54.96746315971
4,Value,49,9,Combined_Lower0.5Upper2_Additive100000,8,10,0,-3502.67508625182,130044.085639752,485989.299654993,,9.63864266191154,3.173692026714,5.10993114756202,6498.33759098319,21482.7915611262,12884.9804800486,68.5009517277284,109.064353158971,54.96746315971
4,Dist L2,49,9,Combined_Lower0.5Upper2_Additive100000,8,10,0,-3502.67508625182,130044.085639752,485989.299654993,,9.63864266191154,3.173692026714,5.10993114756202,6498.33759098319,21482.7915611262,12884.9804800486,68.5009517277284,109.064353158971,54.96746315971
4,Dist L-inf,49,9,Combined_Lower0.5Upper2_Additive100000,8,10,0,-3502.67508625182,130044.085639752,485989.299654993,,9.63864266191154,3.173692026714,5.10993114756202,6498.33759098319,21482.7915611262,12884.9804800486,68.5009517277284,109.064353158971,54.96746315971
5,Oracle,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,116897.28895702,485989.299654993,,9.07870354323402,3.03013857949166,5.20820750618924,5815.1416051698,20907.8684737605,11738.623784993,54.1064332315714,95.7623936541013,50.3682710111869
5,Value,49,9,Combined_Lower0.5Upper2_Additive100000,12,15,0,-3502.67508625182,116897.28895702,485989.299654993,,9.07870354323402,3.03013857949166,5.20820750618924,5815.1416051698,20907.8684737605,11738.623784993,54.1064332315714,95.7623936541013,50.3682710111869
5,Vector,49,9,Combined_Lower0.5Upper2_Additive100000,588,15,0,-3502.67508625182,116897.28895702,485989.299654993,,9.07870354323402,3.03013857949166,5.20820750618924,5815.1416051698,20907.8684737605,11738.623784993,54.1064332315714,95.7623936541013,50.3682710111869
5,Oracle Vector,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,116897.28895702,485989.299654993,,9.07870354323402,3.03013857949166,5.20820750618924,5815.1416051698,20907.8684737605,11738.623784993,54.1064332315714,95.7623936541013,50.3682710111869
5,Dist L-inf,49,9,Combined_Lower0.5Upper2_Additive100000,14,18,0,-3502.67508625182,116897.28895702,485989.299654993,,9.07870354323402,3.03013857949166,5.20820750618924,5815.1416051698,20907.8684737605,11738.623784993,54.1064332315714,95.7623936541013,50.3682710111869
5,Dist L2,49,9,Combined_Lower0.5Upper2_Additive100000,16,20,0,-3502.67508625182,116897.28895702,485989.299654993,,9.07870354323402,3.03013857949166,5.20820750618924,5815.1416051698,20907.8684737605,11738.623784993,54.1064332315714,95.7623936541013,50.3682710111869
6,Oracle,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,103821.85439165,485989.299654993,,8.92015595895802,3.28352071231288,5.43745824408497,4868.06507777842,19122.4081181853,10824.0435571169,38.3050505452183,73.004639453738,44.1759587546699
6,Value,49,9,Combined_Lower0.5Upper2_Additive100000,22,27,0,-3502.67508625182,103821.85439165,485989.299654993,,8.92015595895802,3.28352071231288,5.43745824408497,4868.06507777842,19122.4081181853,10824.0435571169,38.3050505452183,73.004639453738,44.1759587546699
6,Oracle Vector,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,103821.85439165,485989.299654993,,8.92015595895802,3.28352071231288,5.43745824408497,4868.06507777842,19122.4081181853,10824.0435571169,38.3050505452183,73.004639453738,44.1759587546699
6,Vector,49,9,Combined_Lower0.5Upper2_Additive100000,882,22,0,-3502.67508625182,103821.85439165,485989.299654993,,8.92015595895802,3.28352071231288,5.43745824408497,4868.06507777842,19122.4081181853,10824.0435571169,38.3050505452183,73.004639453738,44.1759587546699
6,Dist L2,49,9,Combined_Lower0.5Upper2_Additive100000,34,44,0,-3502.67508625182,103821.85439165,485989.299654993,,8.92015595895802,3.28352071231288,5.43745824408497,4868.06507777842,19122.4081181853,10824.0435571169,38.3050505452183,73.004639453738,44.1759587546699
6,Dist L-inf,49,9,Combined_Lower0.5Upper2_Additive100000,22,27,0,-3502.67508625182,103821.85439165,485989.299654993,,8.92015595895802,3.28352071231288,5.43745824408497,4868.06507777842,19122.4081181853,10824.0435571169,38.3050505452183,73.004639453738,44.1759587546699
7,Value,49,9,Combined_Lower0.5Upper2_Additive100000,34,42,0,-3502.67508625182,92369.433222148,485989.299654993,,9.98911954283739,2.87592963589207,5.38569276784845,3923.14847512922,17588.1198379823,9864.65175024961,24.4802234694335,66.2214210771172,41.5104740552912
7,Oracle Vector,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,92369.433222148,485989.299654993,,9.98911954283739,2.87592963589207,5.38569276784845,3923.14847512922,17588.1198379823,9864.65175024961,24.4802234694335,66.2214210771172,41.5104740552912
7,Vector,49,9,Combined_Lower0.5Upper2_Additive100000,1274,31,0,-3502.67508625182,92369.433222148,485989.299654993,,9.98911954283739,2.87592963589207,5.38569276784845,3923.14847512922,17588.1198379823,9864.65175024961,24.4802234694335,66.2214210771172,41.5104740552912
7,Oracle,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,92369.433222148,485989.299654993,,9.98911954283739,2.87592963589207,5.38569276784845,3923.14847512922,17588.1198379823,9864.65175024961,24.4802234694335,66.2214210771172,41.5104740552912
7,Dist L-inf,49,9,Combined_Lower0.5Upper2_Additive100000,30,36,0,-3502.67508625182,92369.433222148,485989.299654993,,9.98911954283739,2.87592963589207,5.38569276784845,3923.14847512922,17588.1198379823,9864.65175024961,24.4802234694335,66.2214210771172,41.5104740552912
7,Dist L2,49,9,Combined_Lower0.5Upper2_Additive100000,925,86,1,-53815.283388926,92369.433222148,284738.866444296,,9.98911954283739,2.87592963589207,5.38569276784845,3923.14847512922,17588.1198379823,9864.65175024961,24.4802234694335,66.2214210771172,41.5104740552912
8,Oracle,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,82263.9574743368,485989.299654993,,7.83565103225995,2.14839936298091,5.25483441114248,3204.85680066882,16124.2715725505,8423.8276295516,23.0471122077814,62.482373898146,40.2277394586851
8,Oracle Vector,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,82263.9574743368,485989.299654993,,7.83565103225995,2.14839936298091,5.25483441114248,3204.85680066882,16124.2715725505,8423.8276295516,23.0471122077814,62.482373898146,40.2277394586851
8,Dist L-inf,49,9,Combined_Lower0.5Upper2_Additive100000,38,45,0,-3502.67508625182,82263.9574743368,485989.299654993,,7.83565103225995,2.14839936298091,5.25483441114248,3204.85680066882,16124.2715725505,8423.8276295516,23.0471122077814,62.482373898146,40.2277394586851
8,Dist L2,49,9,Combined_Lower0.5Upper2_Additive100000,925,86,1,-53815.283388926,82263.9574743368,284738.866444296,,7.83565103225995,2.14839936298091,5.25483441114248,3204.85680066882,16124.2715725505,8423.8276295516,23.0471122077814,62.482373898146,40.2277394586851
8,Value,49,9,Combined_Lower0.5Upper2_Additive100000,42,51,0,-3502.67508625182,82263.9574743368,485989.299654993,,7.83565103225995,2.14839936298091,5.25483441114248,3204.85680066882,16124.2715725505,8423.8276295516,23.0471122077814,62.482373898146,40.2277394586851
8,Vector,49,9,Combined_Lower0.5Upper2_Additive100000,1764,43,0,-3502.67508625182,82263.9574743368,485989.299654993,,7.83565103225995,2.14839936298091,5.25483441114248,3204.85680066882,16124.2715725505,8423.8276295516,23.0471122077814,62.482373898146,40.2277394586851
9,Oracle,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,71020.9385813596,485989.299654993,,6.73171212841028,2.31625756438152,5.4703700703205,2943.69224966103,13583.0248380026,7550.64791689671,16.8602520882063,48.1964499284314,39.007559291937
9,Value,49,9,Combined_Lower0.5Upper2_Additive100000,60,76,0,-3502.67508625182,71020.9385813596,485989.299654993,,6.73171212841028,2.31625756438152,5.4703700703205,2943.69224966103,13583.0248380026,7550.64791689671,16.8602520882063,48.1964499284314,39.007559291937
9,Oracle Vector,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,71020.9385813596,485989.299654993,,6.73171212841028,2.31625756438152,5.4703700703205,2943.69224966103,13583.0248380026,7550.64791689671,16.8602520882063,48.1964499284314,39.007559291937
9,Vector,49,9,Combined_Lower0.5Upper2_Additive100000,2156,52,0,-3502.67508625182,71020.9385813596,485989.299654993,,6.73171212841028,2.31625756438152,5.4703700703205,2943.69224966103,13583.0248380026,7550.64791689671,16.8602520882063,48.1964499284314,39.007559291937
9,Dist L2,49,9,Combined_Lower0.5Upper2_Additive100000,925,86,1,-53815.283388926,71020.9385813596,284738.866444296,,6.73171212841028,2.31625756438152,5.4703700703205,2943.69224966103,13583.0248380026,7550.64791689671,16.8602520882063,48.1964499284314,39.007559291937
9,Dist L-inf,49,9,Combined_Lower0.5Upper2_Additive100000,56,69,0,-3502.67508625182,71020.9385813596,485989.299654993,,6.73171212841028,2.31625756438152,5.4703700703205,2943.69224966103,13583.0248380026,7550.64791689671,16.8602520882063,48.1964499284314,39.007559291937
10,Oracle,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,58861.4045824321,485989.299654993,,7.21855006404948,1.83128942856225,5.28999440106338,2472.19473714183,11285.5326368809,6257.22088727984,20.0902017901747,41.425391112502,38.5067814688985
10,Dist L2,49,9,Combined_Lower0.5Upper2_Additive100000,931,93,1,-53815.283388926,58861.4045824321,284738.866444296,,7.21855006404948,1.83128942856225,5.28999440106338,2472.19473714183,11285.5326368809,6257.22088727984,20.0902017901747,41.425391112502,38.5067814688985
10,Oracle Vector,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,58861.4045824321,485989.299654993,,7.21855006404948,1.83128942856225,5.28999440106338,2472.19473714183,11285.5326368809,6257.22088727984,20.0902017901747,41.425391112502,38.5067814688985
10,Vector,49,9,Combined_Lower0.5Upper2_Additive100000,2940,73,0,-3502.67508625182,58861.4045824321,485989.299654993,,7.21855006404948,1.83128942856225,5.28999440106338,2472.19473714183,11285.5326368809,6257.22088727984,20.0902017901747,41.425391112502,38.5067814688985
10,Dist L-inf,49,9,Combined_Lower0.5Upper2_Additive100000,947,111,1,-70569.2977087839,58861.4045824321,217722.809164864,,7.21855006404948,1.83128942856225,5.28999440106338,2472.19473714183,11285.5326368809,6257.22088727984,20.0902017901747,41.425391112502,38.5067814688985
10,Value,49,9,Combined_Lower0.5Upper2_Additive100000,951,117,1,-70569.2977087839,58861.4045824321,217722.809164864,,7.21855006404948,1.83128942856225,5.28999440106338,2472.19473714183,11285.5326368809,6257.22088727984,20.0902017901747,41.425391112502,38.5067814688985
11,Oracle,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,50105.9336434939,485989.299654993,,7.24250993456798,1.36696132563469,5.21860651067008,2140.48109465157,9742.91159771538,5411.04647476477,19.0253684621947,40.0404138946891,34.5180905692623
11,Value,49,9,Combined_Lower0.5Upper2_Additive100000,951,117,1,-70569.2977087839,50105.9336434939,217722.809164864,,7.24250993456798,1.36696132563469,5.21860651067008,2140.48109465157,9742.91159771538,5411.04647476477,19.0253684621947,40.0404138946891,34.5180905692623
11,Oracle Vector,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,50105.9336434939,485989.299654993,,7.24250993456798,1.36696132563469,5.21860651067008,2140.48109465157,9742.91159771538,5411.04647476477,19.0253684621947,40.0404138946891,34.5180905692623
11,Dist L-inf,49,9,Combined_Lower0.5Upper2_Additive100000,947,111,1,-70569.2977087839,50105.9336434939,217722.809164864,,7.24250993456798,1.36696132563469,5.21860651067008,2140.48109465157,9742.91159771538,5411.04647476477,19.0253684621947,40.0404138946891,34.5180905692623
11,Vector,49,9,Combined_Lower0.5Upper2_Additive100000,3724,94,0,-3502.67508625182,50105.9336434939,485989.299654993,,7.24250993456798,1.36696132563469,5.21860651067008,2140.48109465157,9742.91159771538,5411.04647476477,19.0253684621947,40.0404138946891,34.5180905692623
11,Dist L2,49,9,Combined_Lower0.5Upper2_Additive100000,937,100,1,-53815.283388926,50105.9336434939,284738.866444296,,7.24250993456798,1.36696132563469,5.21860651067008,2140.48109465157,9742.91159771538,5411.04647476477,19.0253684621947,40.0404138946891,34.5180905692623
12,Oracle,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,40605.2687480558,485989.299654993,,6.55257481759343,1.22779541157257,3.95606173238263,1792.89812336453,7990.60369746785,4276.19115097498,17.3056468714955,31.0638236214745,32.055817591019
12,Value,49,9,Combined_Lower0.5Upper2_Additive100000,951,117,1,-70569.2977087839,40605.2687480558,217722.809164864,,6.55257481759343,1.22779541157257,3.95606173238263,1792.89812336453,7990.60369746785,4276.19115097498,17.3056468714955,31.0638236214745,32.055817591019
12,Oracle Vector,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,40605.2687480558,485989.299654993,,6.55257481759343,1.22779541157257,3.95606173238263,1792.89812336453,7990.60369746785,4276.19115097498,17.3056468714955,31.0638236214745,32.055817591019
12,Dist L-inf,49,9,Combined_Lower0.5Upper2_Additive100000,947,111,1,-70569.2977087839,40605.2687480558,217722.809164864,,6.55257481759343,1.22779541157257,3.95606173238263,1792.89812336453,7990.60369746785,4276.19115097498,17.3056468714955,31.0638236214745,32.055817591019
12,Dist L2,49,9,Combined_Lower0.5Upper2_Additive100000,951,119,1,-53815.283388926,40605.2687480558,284738.866444296,,6.55257481759343,1.22779541157257,3.95606173238263,1792.89812336453,7990.60369746785,4276.19115097498,17.3056468714955,31.0638236214745,32.055817591019
12,Vector,49,9,Combined_Lower0.5Upper2_Additive100000,4606,115,1,-79697.3656259721,40605.2687480558,181210.537496112,,6.55257481759343,1.22779541157257,3.95606173238263,1792.89812336453,7990.60369746785,4276.19115097498,17.3056468714955,31.0638236214745,32.055817591019
13,Oracle,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,34713.8027486062,485989.299654993,,5.77017780462888,0.928122863863016,3.51192995155535,1543.17848885415,6419.66428611194,3447.80932296421,24.7126126403083,30.655392652976,31.2571212369723
13,Value,49,9,Combined_Lower0.5Upper2_Additive100000,951,117,1,-70569.2977087839,34713.8027486062,217722.809164864,,5.77017780462888,0.928122863863016,3.51192995155535,1543.17848885415,6419.66428611194,3447.80932296421,24.7126126403083,30.655392652976,31.2571212369723
13,Oracle Vector,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,34713.8027486062,485989.299654993,,5.77017780462888,0.928122863863016,3.51192995155535,1543.17848885415,6419.66428611194,3447.80932296421,24.7126126403083,30.655392652976,31.2571212369723
13,Vector,49,9,Combined_Lower0.5Upper2_Additive100000,4606,115,1,-79697.3656259721,34713.8027486062,181210.537496112,,5.77017780462888,0.928122863863016,3.51192995155535,1543.17848885415,6419.66428611194,3447.80932296421,24.7126126403083,30.655392652976,31.2571212369723
13,Dist L-inf,49,9,Combined_Lower0.5Upper2_Additive100000,947,111,1,-70569.2977087839,34713.8027486062,217722.809164864,,5.77017780462888,0.928122863863016,3.51192995155535,1543.17848885415,6419.66428611194,3447.80932296421,24.7126126403083,30.655392652976,31.2571212369723
13,Dist L2,49,9,Combined_Lower0.5Upper2_Additive100000,1842,161,2,-82643.0986256969,34713.8027486062,169427.605497212,,5.77017780462888,0.928122863863016,3.51192995155535,1543.17848885415,6419.66428611194,3447.80932296421,24.7126126403083,30.655392652976,31.2571212369723
14,Oracle,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,29982.6518848259,485989.299654993,,6.14629993319179,0.814972210073966,3.3799345259363,1201.80634311297,5568.29692666617,2858.57894877611,26.9494365509048,30.6253514433963,36.1911769105644
14,Value,49,9,Combined_Lower0.5Upper2_Additive100000,957,124,1,-70569.2977087839,29982.6518848259,217722.809164864,,6.14629993319179,0.814972210073966,3.3799345259363,1201.80634311297,5568.29692666617,2858.57894877611,26.9494365509048,30.6253514433963,36.1911769105644
14,Vector,49,9,Combined_Lower0.5Upper2_Additive100000,4606,115,1,-79697.3656259721,29982.6518848259,181210.537496112,,6.14629993319179,0.814972210073966,3.3799345259363,1201.80634311297,5568.29692666617,2858.57894877611,26.9494365509048,30.6253514433963,36.1911769105644
14,Oracle Vector,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,29982.6518848259,485989.299654993,,6.14629993319179,0.814972210073966,3.3799345259363,1201.80634311297,5568.29692666617,2858.57894877611,26.9494365509048,30.6253514433963,36.1911769105644
14,Dist L2,49,9,Combined_Lower0.5Upper2_Additive100000,1842,161,2,-82643.0986256969,29982.6518848259,169427.605497212,,6.14629993319179,0.814972210073966,3.3799345259363,1201.80634311297,5568.29692666617,2858.57894877611,26.9494365509048,30.6253514433963,36.1911769105644
14,Dist L-inf,49,9,Combined_Lower0.5Upper2_Additive100000,953,118,1,-70569.2977087839,29982.6518848259,217722.809164864,,6.14629993319179,0.814972210073966,3.3799345259363,1201.80634311297,5568.29692666617,2858.57894877611,26.9494365509048,30.6253514433963,36.1911769105644
15,Vector,49,9,Combined_Lower0.5Upper2_Additive100000,4606,115,1,-79697.3656259721,25359.6891183918,181210.537496112,,6.6863012589119,0.791517592536919,3.28531535378178,1016.05294350001,4553.17956483009,2341.01965168788,31.7881451251124,25.5286670886534,32.1047372604094
15,Oracle Vector,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,25359.6891183918,485989.299654993,,6.6863012589119,0.791517592536919,3.28531535378178,1016.05294350001,4553.17956483009,2341.01965168788,31.7881451251124,25.5286670886534,32.1047372604094
15,Dist L2,49,9,Combined_Lower0.5Upper2_Additive100000,1842,161,2,-82643.0986256969,25359.6891183918,169427.605497212,,6.6863012589119,0.791517592536919,3.28531535378178,1016.05294350001,4553.17956483009,2341.01965168788,31.7881451251124,25.5286670886534,32.1047372604094
15,Value,49,9,Combined_Lower0.5Upper2_Additive100000,965,133,1,-70569.2977087839,25359.6891183918,217722.809164864,,6.6863012589119,0.791517592536919,3.28531535378178,1016.05294350001,4553.17956483009,2341.01965168788,31.7881451251124,25.5286670886534,32.1047372604094
15,Oracle,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,25359.6891183918,485989.299654993,,6.6863012589119,0.791517592536919,3.28531535378178,1016.05294350001,4553.17956483009,2341.01965168788,31.7881451251124,25.5286670886534,32.1047372604094
15,Dist L-inf,49,9,Combined_Lower0.5Upper2_Additive100000,957,123,1,-70569.2977087839,25359.6891183918,217722.809164864,,6.6863012589119,0.791517592536919,3.28531535378178,1016.05294350001,4553.17956483009,2341.01965168788,31.7881451251124,25.5286670886534,32.1047372604094
16,Oracle,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,22709.900906334,485989.299654993,,5.49904924717683,0.79886345450327,3.12377837240311,869.545238945168,3904.50125360096,1916.02829538109,36.9223723077347,29.4031817619927,34.7755886047846
16,Value,49,9,Combined_Lower0.5Upper2_Additive100000,973,143,1,-70569.2977087839,22709.900906334,217722.809164864,,5.49904924717683,0.79886345450327,3.12377837240311,869.545238945168,3904.50125360096,1916.02829538109,36.9223723077347,29.4031817619927,34.7755886047846
16,Vector,49,9,Combined_Lower0.5Upper2_Additive100000,4606,115,1,-79697.3656259721,22709.900906334,181210.537496112,,5.49904924717683,0.79886345450327,3.12377837240311,869.545238945168,3904.50125360096,1916.02829538109,36.9223723077347,29.4031817619927,34.7755886047846
16,Oracle Vector,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,22709.900906334,485989.299654993,,5.49904924717683,0.79886345450327,3.12377837240311,869.545238945168,3904.50125360096,1916.02829538109,36.9223723077347,29.4031817619927,34.7755886047846
16,Dist L2,49,9,Combined_Lower0.5Upper2_Additive100000,1842,161,2,-82643.0986256969,22709.900906334,169427.605497212,,5.49904924717683,0.79886345450327,3.12377837240311,869.545238945168,3904.50125360096,1916.02829538109,36.9223723077347,29.4031817619927,34.7755886047846
16,Dist L-inf,49,9,Combined_Lower0.5Upper2_Additive100000,961,128,1,-70569.2977087839,22709.900906334,217722.809164864,,5.49904924717683,0.79886345450327,3.12377837240311,869.545238945168,3904.50125360096,1916.02829538109,36.9223723077347,29.4031817619927,34.7755886047846
17,Value,49,9,Combined_Lower0.5Upper2_Additive100000,973,143,1,-70569.2977087839,20439.8109110455,217722.809164864,,5.84495751693086,1.08194268557462,3.23933114620817,810.801078012211,3298.77138380634,1699.48438913124,35.47924225647,39.2613327110007,37.4970380557287
17,Oracle,49,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-3502.67508625182,20439.8109110455,485989.299654993,,5.84495751693086,1.08194268557462,3.23933114620817,810.801078012211,3298.77138380634,1699.48438913124,35.47924225647,39.2613327110007,37.4970380557287
17,Vector,49,9,Combined_Lower0.5Upper2_Additive100000,4802,120,1,-79697.3656259721,20439.8109110455,181210.537496112,,5.84495751693086,1.08194268557462,3.23933114620817,810.801078012211,3298.77138380634,1699.48438913124,35.47924225647,39.2613327110007,37.4970380557287
17,Dist L-inf,49,9,Combined_Lower0.5Upper2_Additive100000,969,138,1,-70569.2977087839,20439.8109110455,217722.809164864,,5.84495751693086,1.08194268557462,3.23933114620817,810.801078012211,3298.77138380634,1699.48438913124,35.47924225647,39.2613327110007,37.4970380557287
17,Dist L2,49,9,Combined_Lower0.5Upper2_Additive100000,1842,161,2,-82643.0986256969,20439.8109110455,169427.605497212,,5.84495751693086,1.08194268557462,3.23933114620817,810.801078012211,3298.77138380634,1699.48438913124,35.47924225647,39.2613327110007,37.4970380557287
17,Oracle Vector,49,9,Combined_Lower0.5Upper2_Additive100000,196,5,0,-3502.67508625182,20439.8109110455,485989.299654993,,5.84495751693086,1.08194268557462,3.23933114620817,810.801078012211,3298.77138380634,1699.48438913124,35.47924225647,39.2613327110007,37.4970380557287
