LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2
47,Naive,4950,2,Threshold 5,465300,94,47,5,7.81616605305827,="+Infinity",,2.47061564089076,2.28459183293539
47,Distance,4950,2,Threshold 5,0,0,0,5,7.81616918619896,="+Infinity",,2.47064437022654,2.28460541862471
48,Value,4950,2,Threshold 5,0,0,0,5,7.81616470266087,="+Infinity",,2.47064033901631,2.28460219544073
48,Vector,4950,2,Threshold 5,0,0,0,5,7.81615944485671,="+Infinity",,2.47065327847751,2.28458928152304
48,Oracle,4950,2,Threshold 5,0,0,0,5,7.81615389753028,="+Infinity",,2.47062494034175,2.28461342447893
48,Naive,4950,2,Threshold 5,475200,96,48,5,7.81615797066841,="+Infinity",,2.47063410711935,2.28459126099884
48,Distance,4950,2,Threshold 5,0,0,0,5,7.8161597181179,="+Infinity",,2.47061887601431,2.28458655583476
49,Value,4950,2,Threshold 5,0,0,0,5,7.80010252529357,="+Infinity",,2.48842814392529,2.28464900563409
49,Vector,4950,2,Threshold 5,0,0,0,5,7.80012203306109,="+Infinity",,2.48844647299964,2.28459030285693
49,Oracle,4950,2,Threshold 5,0,0,0,5,7.80010545970151,="+Infinity",,2.48850223635196,2.2846038427911
49,Naive,4950,2,Threshold 5,485100,98,49,5,7.80010485889584,="+Infinity",,2.48843395219275,2.28461057604784
49,Distance,4950,2,Threshold 5,0,0,0,5,7.80010385728534,="+Infinity",,2.48789315015384,2.28461441322192
50,Value,4950,2,Threshold 5,0,0,0,5,7.75877196122096,="+Infinity",,2.40683605808954,2.28458055777701
50,Vector,4950,2,Threshold 5,0,0,0,5,7.75878585806107,="+Infinity",,2.4068643871192,2.2846027592941
50,Oracle,4950,2,Threshold 5,0,0,0,5,7.7587784273144,="+Infinity",,2.40685189251857,2.28462652804102
50,Naive,4950,2,Threshold 5,495000,100,50,5,7.75877940716821,="+Infinity",,2.40684002563772,2.28459352075616
50,Distance,4950,2,Threshold 5,0,0,0,5,7.75877118920612,="+Infinity",,2.40674481792055,2.28459658389505
51,Value,4950,2,Threshold 5,0,0,0,5,7.70029359087678,="+Infinity",,2.36903446926556,2.26102521140561
51,Vector,4950,2,Threshold 5,0,0,0,5,7.70029071417224,="+Infinity",,2.36905176795916,2.26102947423207
51,Oracle,4950,2,Threshold 5,0,0,0,5,7.70028065983482,="+Infinity",,2.36903744170094,2.26104595542084
51,Naive,4950,2,Threshold 5,504900,102,51,5,7.70028208586425,="+Infinity",,2.36903916099644,2.26103787819835
51,Distance,4950,2,Threshold 5,0,0,0,5,7.70027310309122,="+Infinity",,2.369050560034,2.26103113075341
52,Value,4950,2,Threshold 5,0,0,0,5,7.735463686503,="+Infinity",,2.38062092604039,2.27300926355075
52,Vector,4950,2,Threshold 5,0,0,0,5,7.73545337852052,="+Infinity",,2.38064736306164,2.27302409599872
52,Oracle,4950,2,Threshold 5,0,0,0,5,7.73547331557272,="+Infinity",,2.38061134931468,2.2730454244067
52,Naive,4950,2,Threshold 5,514800,104,52,5,7.73547161383583,="+Infinity",,2.38062690120665,2.27305172834093
52,Distance,4950,2,Threshold 5,0,0,0,5,7.73548161012816,="+Infinity",,2.38063589219799,2.27305759095545
53,Value,4950,2,Threshold 5,0,0,0,5,7.72471276062724,="+Infinity",,2.37384591006578,2.27301525747068
53,Vector,4950,2,Threshold 5,0,0,0,5,7.72471962463287,="+Infinity",,2.37385124367427,2.27302176536713
53,Oracle,4950,2,Threshold 5,0,0,0,5,7.72471440818066,="+Infinity",,2.37381045099849,2.27300767900063
53,Naive,4950,2,Threshold 5,524700,106,53,5,7.72472517725252,="+Infinity",,2.37385173067439,2.27302650307482
53,Distance,4950,2,Threshold 5,0,0,0,5,7.7247213917076,="+Infinity",,2.37381661678697,2.27305536515863
54,Value,4950,2,Threshold 5,0,0,0,5,7.73259570311052,="+Infinity",,2.37381662101629,2.24433767378996
54,Vector,4950,2,Threshold 5,0,0,0,5,7.73261273818646,="+Infinity",,2.3738149896766,2.24433973839665
54,Oracle,4950,2,Threshold 5,0,0,0,5,7.73260563799379,="+Infinity",,2.37384707569235,2.24433757643112
54,Naive,4950,2,Threshold 5,534600,108,54,5,7.7325994210039,="+Infinity",,2.3738169952276,2.24434614312807
54,Distance,4950,2,Threshold 5,0,0,0,5,7.73259975967621,="+Infinity",,2.37382654127185,2.24433927337512
55,Value,4950,2,Threshold 5,0,0,0,5,7.73258018581784,="+Infinity",,2.37384031593881,2.24433111928252
55,Vector,4950,2,Threshold 5,0,0,0,5,7.73260739264317,="+Infinity",,2.3738222171538,2.24431675047948
55,Oracle,4950,2,Threshold 5,0,0,0,5,7.73256366753064,="+Infinity",,2.37385419749356,2.24438401983565
55,Naive,4950,2,Threshold 5,544500,110,55,5,7.73260557154381,="+Infinity",,2.37380904897879,2.2443597350353
55,Distance,4950,2,Threshold 5,0,0,0,5,7.73259750379663,="+Infinity",,2.37347333407632,2.24439703073058
56,Value,4950,2,Threshold 5,0,0,0,5,7.68657246286271,="+Infinity",,2.37382875893454,2.22294954993086
56,Vector,4950,2,Threshold 5,0,0,0,5,7.68658584437968,="+Infinity",,2.37383924335776,2.22290528845357
56,Oracle,4950,2,Threshold 5,0,0,0,5,7.68656851816681,="+Infinity",,2.37383657789509,2.22290254959294
56,Naive,4950,2,Threshold 5,554400,112,56,5,7.68657522583317,="+Infinity",,2.37383155470631,2.22289531121292
56,Distance,4950,2,Threshold 5,0,0,0,5,7.68657872317804,="+Infinity",,2.37382679946542,2.22290347552902
57,Value,4950,2,Threshold 5,0,0,0,5,7.68655989267866,="+Infinity",,2.37382158738967,2.22292914922342
57,Vector,4950,2,Threshold 5,0,0,0,5,7.68654911050371,="+Infinity",,2.37380779345838,2.22290304943974
57,Oracle,4950,2,Threshold 5,0,0,0,5,7.68658654959594,="+Infinity",,2.37384820217441,2.2229177815407
57,Naive,4950,2,Threshold 5,564300,114,57,5,7.6865670924761,="+Infinity",,2.3738163860054,2.22293618323579
57,Distance,4950,2,Threshold 5,0,0,0,5,7.68657174078952,="+Infinity",,2.37381283777452,2.22288506178019
58,Value,4950,2,Threshold 5,0,0,0,5,7.66575517261477,="+Infinity",,2.31073080907336,2.22296654272998
58,Vector,4950,2,Threshold 5,0,0,0,5,7.66575377495069,="+Infinity",,2.31073501733657,2.22290396832578
58,Oracle,4950,2,Threshold 5,0,0,0,5,7.66573764805007,="+Infinity",,2.3107627036983,2.22289774977565
58,Naive,4950,2,Threshold 5,574200,116,58,5,7.66573839464253,="+Infinity",,2.31076709105849,2.22293319741732
58,Distance,4950,2,Threshold 5,0,0,0,5,7.66575394398194,="+Infinity",,2.31075515043862,2.22293200645566
59,Value,4950,2,Threshold 5,0,0,0,5,7.66575468324947,="+Infinity",,2.31074817995636,2.22290719480762
59,Vector,4950,2,Threshold 5,0,0,0,5,7.66574744498494,="+Infinity",,2.31071105166663,2.22289892670979
59,Oracle,4950,2,Threshold 5,0,0,0,5,7.66574800901752,="+Infinity",,2.31074789645295,2.22287423205005
59,Naive,4950,2,Threshold 5,584100,118,59,5,7.66575333937038,="+Infinity",,2.31074869958175,2.22292883511749
59,Distance,4950,2,Threshold 5,0,0,0,5,7.66575495059666,="+Infinity",,2.31076846831795,2.22289449274034
60,Value,4950,2,Threshold 5,0,0,0,5,7.64363873090979,="+Infinity",,2.31073094855854,2.18646165285818
60,Vector,4950,2,Threshold 5,0,0,0,5,7.64361847890966,="+Infinity",,2.31072602471552,2.18651815048584
60,Oracle,4950,2,Threshold 5,0,0,0,5,7.64362687594425,="+Infinity",,2.31047610666089,2.18646901126068
60,Naive,4950,2,Threshold 5,594000,120,60,5,7.64363170597363,="+Infinity",,2.31076829845978,2.18646148157681
60,Distance,4950,2,Threshold 5,0,0,0,5,7.64365301005301,="+Infinity",,2.31045689255299,2.18645276188848
61,Value,4950,2,Threshold 5,0,0,0,5,7.61460936850507,="+Infinity",,2.30712847891004,2.1864562854193
61,Vector,4950,2,Threshold 5,0,0,0,5,7.61460823780905,="+Infinity",,2.30706251036818,2.18646067004295
61,Oracle,4950,2,Threshold 5,0,0,0,5,7.61459581256628,="+Infinity",,2.30712068600191,2.18650544873699
61,Naive,4950,2,Threshold 5,603900,122,61,5,7.61460104567364,="+Infinity",,2.30709159758739,2.18650247327966
61,Distance,4950,2,Threshold 5,0,0,0,5,7.61460782895503,="+Infinity",,2.30706392053682,2.18646129211942
62,Value,4950,2,Threshold 5,0,0,0,5,7.61457918764619,="+Infinity",,2.30709399320249,2.18648465712162
62,Vector,4950,2,Threshold 5,0,0,0,5,7.61460295823713,="+Infinity",,2.30710327162961,2.18647252789989
62,Oracle,4950,2,Threshold 5,0,0,0,5,7.61459503173914,="+Infinity",,2.30711683812706,2.186439612699
62,Naive,4950,2,Threshold 5,613800,124,62,5,7.61459513502302,="+Infinity",,2.30712300299491,2.18648090265985
62,Distance,4950,2,Threshold 5,0,0,0,5,7.6145957203404,="+Infinity",,2.30709793320914,2.1864578270628
63,Value,4950,2,Threshold 5,0,0,0,5,7.60202447935939,="+Infinity",,2.28883997363582,2.18652067809185
63,Vector,4950,2,Threshold 5,0,0,0,5,7.60199310259222,="+Infinity",,2.28879477520299,2.18645826865101
63,Oracle,4950,2,Threshold 5,0,0,0,5,7.60202105903844,="+Infinity",,2.28882655487051,2.18648295713757
63,Naive,4950,2,Threshold 5,623700,126,63,5,7.60202108691067,="+Infinity",,2.28880306911601,2.18646204551955
63,Distance,4950,2,Threshold 5,0,0,0,5,7.60203347685874,="+Infinity",,2.28879836556861,2.18646634792724
64,Value,4950,2,Threshold 5,0,0,0,5,7.60201817049945,="+Infinity",,2.28881793153232,2.18649403322466
64,Vector,4950,2,Threshold 5,0,0,0,5,7.6020122528267,="+Infinity",,2.28877718004738,2.1864678793645
64,Oracle,4950,2,Threshold 5,0,0,0,5,7.6020192746815,="+Infinity",,2.28883617806669,2.18645764232555
64,Naive,4950,2,Threshold 5,633600,128,64,5,7.60201496097906,="+Infinity",,2.28880398108132,2.18652196015788
64,Distance,4950,2,Threshold 5,0,0,0,5,7.60203630960685,="+Infinity",,2.28879815816968,2.18646130776453
65,Value,4950,2,Threshold 5,0,0,0,5,7.60202307259557,="+Infinity",,2.28880969780904,2.18650667399581
65,Vector,4950,2,Threshold 5,0,0,0,5,7.60203429137707,="+Infinity",,2.28881270025632,2.18645992570485
65,Oracle,4950,2,Threshold 5,0,0,0,5,7.6020183196112,="+Infinity",,2.28880140631986,2.18646955638589
65,Naive,4950,2,Threshold 5,643500,130,65,5,7.60200762709383,="+Infinity",,2.28879566531313,2.18645501115296
65,Distance,4950,2,Threshold 5,0,0,0,5,7.6020170502305,="+Infinity",,2.28880071992036,2.18646874273381
66,Value,4950,2,Threshold 5,0,0,0,5,7.60200160323662,="+Infinity",,2.28877783711103,2.18651572448334
66,Vector,4950,2,Threshold 5,0,0,0,5,7.60203389880304,="+Infinity",,2.28881862224142,2.18646046292893
66,Oracle,4950,2,Threshold 5,0,0,0,5,7.60203544244162,="+Infinity",,2.28884005777661,2.18645584218568
66,Naive,4950,2,Threshold 5,653400,132,66,5,7.60203403624013,="+Infinity",,2.28881730813663,2.18644414904615
66,Distance,4950,2,Threshold 5,0,0,0,5,7.60202381967103,="+Infinity",,2.28878859938939,2.18646366899287
67,Value,4950,2,Threshold 5,0,0,0,5,7.58621591903423,="+Infinity",,2.28881866129119,2.13700010913369
67,Vector,4950,2,Threshold 5,0,0,0,5,7.5862294692126,="+Infinity",,2.28882910312393,2.13705570916459
67,Oracle,4950,2,Threshold 5,0,0,0,5,7.58622050079455,="+Infinity",,2.28879320541124,2.137008717859
67,Naive,4950,2,Threshold 5,663300,134,67,5,7.58622293067471,="+Infinity",,2.28868752142964,2.13699554652867
67,Distance,4950,2,Threshold 5,0,0,0,5,7.58622621276402,="+Infinity",,2.28881292510775,2.1370085486606
68,Value,4950,2,Threshold 5,0,0,0,5,7.537266181406,="+Infinity",,2.28881761392672,2.11592845185102
68,Vector,4950,2,Threshold 5,0,0,0,5,7.53728692354157,="+Infinity",,2.28881893771437,2.11592563947022
68,Oracle,4950,2,Threshold 5,0,0,0,5,7.53727210998882,="+Infinity",,2.39009456535477,2.11591239152216
68,Naive,4950,2,Threshold 5,673200,136,68,5,7.53728968041291,="+Infinity",,2.28883457413949,2.11591535363729
68,Distance,4950,2,Threshold 5,0,0,0,5,7.53727327650191,="+Infinity",,2.28878861999326,2.11595156502104
69,Value,4950,2,Threshold 5,0,0,0,5,7.38849849046647,="+Infinity",,2.30896475443092,2.09227056282046
69,Vector,4950,2,Threshold 5,0,0,0,5,7.38850242075,="+Infinity",,2.30812563435657,2.09227823196282
69,Oracle,4950,2,Threshold 5,0,0,0,5,7.38850223493107,="+Infinity",,2.30894039120416,2.09233847051568
69,Naive,4950,2,Threshold 5,683100,138,69,5,7.38850123650862,="+Infinity",,2.30858776906526,2.09227065982621
69,Distance,4950,2,Threshold 5,0,0,0,5,7.3884960064576,="+Infinity",,2.30897455113242,2.09233372588409
70,Value,4950,2,Threshold 5,0,0,0,5,7.36078811832563,="+Infinity",,2.30893155646774,2.0770233015445
70,Vector,4950,2,Threshold 5,0,0,0,5,7.36077093871924,="+Infinity",,2.3080726866051,2.07711079918246
70,Oracle,4950,2,Threshold 5,0,0,0,5,7.36078633432146,="+Infinity",,2.30893898718361,2.07703111811527
70,Naive,4950,2,Threshold 5,693000,140,70,5,7.36078422223312,="+Infinity",,2.30831219807224,2.07705417827961
70,Distance,4950,2,Threshold 5,0,0,0,5,7.36076989694872,="+Infinity",,2.30897369932009,2.07710084414428
71,Value,4950,2,Threshold 5,0,0,0,5,7.36077839263582,="+Infinity",,2.30895224526276,2.0770329487035
71,Vector,4950,2,Threshold 5,0,0,0,5,7.36078298050474,="+Infinity",,2.30822709890391,2.07702222395487
71,Oracle,4950,2,Threshold 5,0,0,0,5,7.36078111016624,="+Infinity",,2.30891424053199,2.0770630944437
71,Naive,4950,2,Threshold 5,702900,142,71,5,7.3607844971,="+Infinity",,2.30892387126988,2.07711701121339
71,Distance,4950,2,Threshold 5,0,0,0,5,7.3607875957307,="+Infinity",,2.30894474893007,2.07706462307767
72,Value,4950,2,Threshold 5,0,0,0,5,7.34614270202449,="+Infinity",,2.30894327864984,2.05589061128613
72,Vector,4950,2,Threshold 5,0,0,0,5,7.34615239289279,="+Infinity",,2.30881362945159,2.05589367697173
72,Oracle,4950,2,Threshold 5,0,0,0,5,7.34615746172645,="+Infinity",,2.30896418607698,2.05589923985107
72,Naive,4950,2,Threshold 5,712800,144,72,5,7.34614666229449,="+Infinity",,2.30892912995705,2.05589960980637
72,Distance,4950,2,Threshold 5,0,0,0,5,7.34615003244691,="+Infinity",,2.30894522358918,2.05590930511775
73,Value,4950,2,Threshold 5,0,0,0,5,7.30201303236608,="+Infinity",,2.27388634720462,2.02804974399517
73,Vector,4950,2,Threshold 5,0,0,0,5,7.30201693624922,="+Infinity",,2.27391834738029,2.02801744902204
73,Oracle,4950,2,Threshold 5,0,0,0,5,7.30202916824024,="+Infinity",,2.27389008978074,2.02802869360654
73,Naive,4950,2,Threshold 5,722700,146,73,5,7.30201009514398,="+Infinity",,2.27389980575984,2.02807237954971
73,Distance,4950,2,Threshold 5,0,0,0,5,7.30201797963717,="+Infinity",,2.27392133813866,2.0280079800672
74,Value,4950,2,Threshold 5,0,0,0,5,7.29173578955802,="+Infinity",,2.22937490455917,2.02801307589587
74,Vector,4950,2,Threshold 5,0,0,0,5,7.29176634057612,="+Infinity",,2.22939197901421,2.0280800018715
74,Oracle,4950,2,Threshold 5,0,0,0,5,7.29172103245281,="+Infinity",,2.22936682767296,2.02802826342476
74,Naive,4950,2,Threshold 5,732600,148,74,5,7.291733801069,="+Infinity",,2.22938286863756,2.02803583914741
74,Distance,4950,2,Threshold 5,0,0,0,5,7.29172161442482,="+Infinity",,2.22931394156542,2.02801767594256
75,Value,4950,2,Threshold 5,0,0,0,5,7.19640958123691,="+Infinity",,2.21906825381804,1.99312610856907
75,Vector,4950,2,Threshold 5,0,0,0,5,7.19642013100533,="+Infinity",,2.21906797407547,1.99312936408866
75,Oracle,4950,2,Threshold 5,0,0,0,5,7.19641645640205,="+Infinity",,2.21905953875311,1.99313443072271
75,Naive,4950,2,Threshold 5,742500,150,75,5,7.19642526124258,="+Infinity",,2.21906159032928,1.99305600243396
75,Distance,4950,2,Threshold 5,0,0,0,5,7.19641000270623,="+Infinity",,2.21905298451298,1.99311446295431
76,Value,4950,2,Threshold 5,0,0,0,5,7.18644119271092,="+Infinity",,2.21904019433225,1.9679001511075
76,Vector,4950,2,Threshold 5,0,0,0,5,7.18643128171982,="+Infinity",,2.21908914161462,1.96791033752098
76,Oracle,4950,2,Threshold 5,0,0,0,5,7.18643648641552,="+Infinity",,2.21908853570527,1.96792626275136
76,Naive,4950,2,Threshold 5,752400,152,76,5,7.18643730833378,="+Infinity",,2.21909134892159,1.9679174342341
76,Distance,4950,2,Threshold 5,0,0,0,5,7.1864284812447,="+Infinity",,2.21905004456858,1.96791741517261
77,Value,4950,2,Threshold 5,0,0,0,5,7.17601594455422,="+Infinity",,2.21904950720021,2.00977759712144
77,Vector,4950,2,Threshold 5,0,0,0,5,7.17601435506184,="+Infinity",,2.21907737903854,2.00979468387928
77,Oracle,4950,2,Threshold 5,0,0,0,5,7.17602002563608,="+Infinity",,2.21906928947345,2.00978148503455
77,Naive,4950,2,Threshold 5,762300,154,77,5,7.17601147543442,="+Infinity",,2.21909094490081,2.00976401129968
77,Distance,4950,2,Threshold 5,0,0,0,5,7.17600898881548,="+Infinity",,2.21908967127479,2.00976946996568
78,Value,4950,2,Threshold 5,0,0,0,5,7.14554340227475,="+Infinity",,2.1983080090051,2.00982226047722
78,Vector,4950,2,Threshold 5,0,0,0,5,7.14555623654957,="+Infinity",,2.19830650100145,2.00976430498642
78,Oracle,4950,2,Threshold 5,0,0,0,5,7.14554642663893,="+Infinity",,2.19829798692544,2.0097592185859
78,Naive,4950,2,Threshold 5,772200,156,78,5,7.14555518064832,="+Infinity",,2.19803100308876,2.00976215940845
78,Distance,4950,2,Threshold 5,0,0,0,5,7.14554190660381,="+Infinity",,2.19830066938991,2.00976305424764
79,Value,4950,2,Threshold 5,0,0,0,5,7.1089613902947,="+Infinity",,2.18354191474207,2.00977270754456
79,Vector,4950,2,Threshold 5,0,0,0,5,7.1089700263731,="+Infinity",,2.18353867509462,2.00978685738968
79,Oracle,4950,2,Threshold 5,0,0,0,5,7.10896185515709,="+Infinity",,2.18351287998379,2.00978406504593
79,Naive,4950,2,Threshold 5,782100,158,79,5,7.10897324377973,="+Infinity",,2.18355352773295,2.00976606365084
79,Distance,4950,2,Threshold 5,0,0,0,5,7.10897097324504,="+Infinity",,2.18354866184598,2.00981625617956
80,Value,4950,2,Threshold 5,0,0,0,5,7.07505374921249,="+Infinity",,2.18330009392572,2.00319429213923
80,Vector,4950,2,Threshold 5,0,0,0,5,7.07503715040366,="+Infinity",,2.18351010094666,2.00318600930736
80,Oracle,4950,2,Threshold 5,0,0,0,5,7.07504935116262,="+Infinity",,2.18350733505648,2.00319026245744
80,Naive,4950,2,Threshold 5,792000,160,80,5,7.07505286461442,="+Infinity",,2.18349532962388,2.00318818755605
80,Distance,4950,2,Threshold 5,0,0,0,5,7.07503987970973,="+Infinity",,2.18352897186433,2.00321612887115
81,Value,4950,2,Threshold 5,0,0,0,5,7.07170802230813,="+Infinity",,2.18863547474393,2.0031997743437
81,Vector,4950,2,Threshold 5,0,0,0,5,7.07170963037454,="+Infinity",,2.18862391679838,2.00323911223454
81,Oracle,4950,2,Threshold 5,0,0,0,5,7.07171912704119,="+Infinity",,2.18863916846428,2.00316406615627
81,Naive,4950,2,Threshold 5,801900,162,81,5,7.0717227214114,="+Infinity",,2.18831538616683,2.00317484266448
81,Distance,4950,2,Threshold 5,0,0,0,5,7.07173684156231,="+Infinity",,2.18860174407001,2.00317175357662
82,Value,4950,2,Threshold 5,0,0,0,5,7.05691962645052,="+Infinity",,2.18153621489272,1.96601307735786
82,Vector,4950,2,Threshold 5,0,0,0,5,7.05690738556777,="+Infinity",,2.18153425076362,1.96602690712474
82,Oracle,4950,2,Threshold 5,0,0,0,5,7.056891508467,="+Infinity",,2.18150786887838,1.96605168676524
82,Naive,4950,2,Threshold 5,811800,164,82,5,7.05689917252545,="+Infinity",,2.18152127503805,1.96602240552755
82,Distance,4950,2,Threshold 5,0,0,0,5,7.05692249972553,="+Infinity",,2.18150986938149,1.96600403776283
83,Value,4950,2,Threshold 5,0,0,0,5,7.00673041105786,="+Infinity",,2.2022295534956,1.96606223481861
83,Vector,4950,2,Threshold 5,0,0,0,5,7.00673823407496,="+Infinity",,2.20223368043636,1.96600774183301
83,Oracle,4950,2,Threshold 5,0,0,0,5,7.00673730389755,="+Infinity",,2.2022044214477,1.96603416514493
83,Naive,4950,2,Threshold 5,821700,166,83,5,7.00671902951433,="+Infinity",,2.2022246254526,1.96601763579449
83,Distance,4950,2,Threshold 5,0,0,0,5,7.00672040827975,="+Infinity",,2.20220539804281,1.96605560272359
84,Value,4950,2,Threshold 5,0,0,0,5,7.00501751869797,="+Infinity",,2.20220430226718,1.92083631888255
84,Vector,4950,2,Threshold 5,0,0,0,5,7.00500988251693,="+Infinity",,2.20221796469535,1.92082878950525
84,Oracle,4950,2,Threshold 5,0,0,0,5,7.00499890498971,="+Infinity",,2.20220143551904,1.92083378207205
84,Naive,4950,2,Threshold 5,831600,168,84,5,7.00501992480633,="+Infinity",,2.20218865042966,1.92082470578491
84,Distance,4950,2,Threshold 5,0,0,0,5,7.00501718233248,="+Infinity",,2.20222673064652,1.92082351171904
85,Value,4950,2,Threshold 5,0,0,0,5,7.00501712766199,="+Infinity",,2.20223356337416,1.92080362844268
85,Vector,4950,2,Threshold 5,0,0,0,5,7.00499855574894,="+Infinity",,2.20224146079001,1.92082455612585
85,Oracle,4950,2,Threshold 5,0,0,0,5,7.00500534323261,="+Infinity",,2.20221545432274,1.92081834103766
85,Naive,4950,2,Threshold 5,841500,170,85,5,7.00500892863457,="+Infinity",,2.20223809739001,1.92083014457812
85,Distance,4950,2,Threshold 5,0,0,0,5,7.00500908384269,="+Infinity",,2.20223133225349,1.92082256232314
86,Value,4950,2,Threshold 5,0,0,0,5,6.93685839460635,="+Infinity",,2.20922035908721,1.87355578524841
86,Vector,4950,2,Threshold 5,0,0,0,5,6.93686922480973,="+Infinity",,2.20922986714001,1.87355467763729
86,Oracle,4950,2,Threshold 5,0,0,0,5,6.93685071427581,="+Infinity",,2.2092313715621,1.87360996557605
86,Naive,4950,2,Threshold 5,851400,172,86,5,6.9368715911892,="+Infinity",,2.20925964214784,1.87356407618331
86,Distance,4950,2,Threshold 5,0,0,0,5,6.93685587330226,="+Infinity",,2.20921872573244,1.87356544822005
87,Value,4950,2,Threshold 5,0,0,0,5,6.93845271542963,="+Infinity",,2.19739133332068,1.81287234715043
87,Vector,4950,2,Threshold 5,0,0,0,5,6.938455133088,="+Infinity",,2.19763413865662,1.81292711857246
87,Oracle,4950,2,Threshold 5,0,0,0,5,6.93844446184471,="+Infinity",,2.19762192730633,1.81291495463903
87,Naive,4950,2,Threshold 5,861300,174,87,5,6.93846418418211,="+Infinity",,2.1976652334662,1.81290961976289
87,Distance,4950,2,Threshold 5,0,0,0,5,6.93844856763702,="+Infinity",,2.19761030411432,1.81292038041556
88,Value,4950,2,Threshold 5,0,0,0,5,6.89647180003713,="+Infinity",,2.2131780646484,1.79913102076199
88,Vector,4950,2,Threshold 5,0,0,0,5,6.89646888365621,="+Infinity",,2.21434563417262,1.79919515649981
88,Oracle,4950,2,Threshold 5,0,0,0,5,6.89647581243868,="+Infinity",,2.2143543847199,1.79918409895961
88,Naive,4950,2,Threshold 5,871200,176,88,5,6.89648024793097,="+Infinity",,2.21434343697561,1.79912356269402
88,Distance,4950,2,Threshold 5,0,0,0,5,6.89648208434825,="+Infinity",,2.21349375572798,1.79913822602113
89,Value,4950,2,Threshold 5,0,0,0,5,6.87780884673354,="+Infinity",,2.16242053856487,1.79915270995207
89,Vector,4950,2,Threshold 5,0,0,0,5,6.87781329712418,="+Infinity",,2.16245748108187,1.79913944089967
89,Oracle,4950,2,Threshold 5,0,0,0,5,6.87781068243079,="+Infinity",,2.16241274096402,1.79920471439009
89,Naive,4950,2,Threshold 5,881100,178,89,5,6.87781884294333,="+Infinity",,2.1624219541155,1.79914353105235
89,Distance,4950,2,Threshold 5,0,0,0,5,6.87783173507923,="+Infinity",,2.16243799679893,1.79913363642734
90,Value,4950,2,Threshold 5,0,0,0,5,6.87782330641269,="+Infinity",,2.16242787992607,1.79913588066172
90,Vector,4950,2,Threshold 5,0,0,0,5,6.87782710999034,="+Infinity",,2.16181791499315,1.79918109534673
90,Oracle,4950,2,Threshold 5,0,0,0,5,6.87781438828947,="+Infinity",,2.16218438825925,1.79911677555872
90,Naive,4950,2,Threshold 5,891000,180,90,5,6.87781159700717,="+Infinity",,2.16244508973227,1.79913823033928
90,Distance,4950,2,Threshold 5,0,0,0,5,6.87782980187231,="+Infinity",,2.16241919607141,1.79912870714165
91,Value,4950,2,Threshold 5,0,0,0,5,6.87781392352242,="+Infinity",,2.16241370929447,1.79917796799545
91,Vector,4950,2,Threshold 5,0,0,0,5,6.87783121100163,="+Infinity",,2.16235997679991,1.79913194420008
91,Oracle,4950,2,Threshold 5,0,0,0,5,6.87781345840418,="+Infinity",,2.16241553803786,1.79914647271292
91,Naive,4950,2,Threshold 5,900900,182,91,5,6.87781908433166,="+Infinity",,2.16241536019922,1.79913620019362
91,Distance,4950,2,Threshold 5,0,0,0,5,6.87780865290587,="+Infinity",,2.16242707171824,1.79914714981966
92,Value,4950,2,Threshold 5,0,0,0,5,6.87780645146128,="+Infinity",,2.16243239425768,1.79917285723134
92,Vector,4950,2,Threshold 5,0,0,0,5,6.87781794911187,="+Infinity",,2.1624136626217,1.79912943603431
92,Oracle,4950,2,Threshold 5,0,0,0,5,6.87782924087306,="+Infinity",,2.16241673158451,1.79915229611636
92,Naive,4950,2,Threshold 5,910800,184,92,5,6.87782108857239,="+Infinity",,2.1624280636992,1.79913635986139
92,Distance,4950,2,Threshold 5,0,0,0,5,6.8778151340121,="+Infinity",,2.16241184927169,1.79916067936023
93,Value,4950,2,Threshold 5,0,0,0,5,6.81242339728793,="+Infinity",,2.12540575406857,1.77870125093621
93,Vector,4950,2,Threshold 5,0,0,0,5,6.81242270764993,="+Infinity",,2.1253678699465,1.77872081392537
93,Oracle,4950,2,Threshold 5,0,0,0,5,6.8124401541446,="+Infinity",,2.12501783280975,1.77870837307744
93,Naive,4950,2,Threshold 5,920700,186,93,5,6.81242752214742,="+Infinity",,2.12544009229927,1.77870686645998
93,Distance,4950,2,Threshold 5,0,0,0,5,6.81243039431345,="+Infinity",,2.12544138049712,1.77870840911258
94,Value,4950,2,Threshold 5,0,0,0,5,6.73618656744071,="+Infinity",,2.10891108054085,1.71602547066796
94,Vector,4950,2,Threshold 5,0,0,0,5,6.73618891417431,="+Infinity",,2.10888014551145,1.71606232005128
94,Oracle,4950,2,Threshold 5,0,0,0,5,6.7361864809596,="+Infinity",,2.10826610259316,1.71602103861494
94,Naive,4950,2,Threshold 5,930600,188,94,5,6.73619386097019,="+Infinity",,2.10887420944496,1.71606127620731
94,Distance,4950,2,Threshold 5,0,0,0,5,6.7361857215717,="+Infinity",,2.10891970861836,1.71599572521895
95,Value,4950,2,Threshold 5,0,0,0,5,6.68943488548982,="+Infinity",,2.05440902687971,1.70385955364675
95,Vector,4950,2,Threshold 5,0,0,0,5,6.68943093026283,="+Infinity",,2.054400051158,1.70379860009258
