LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4
37,Vector,4950,4,Threshold 5,39600,10,0,5,7.08061733456404,="+Infinity",,0.415358421799041,0.536344716095726,0.472735621969122,0.325178653431408
37,Oracle,4950,4,Threshold 5,0,0,0,5,7.08065161095293,="+Infinity",,0.41535968439068,0.536307322332902,0.473460062635937,0.325150831452973
37,Naive,4950,4,Threshold 5,732600,148,37,5,7.0806245365217,="+Infinity",,0.415332317821054,0.536446271995587,0.471985693652258,0.325180279606457
37,Distance,4950,4,Threshold 5,39604,19,1,5,7.08062351996733,="+Infinity",,0.41539582584771,0.536241976566771,0.472706514569694,0.32514154528981
38,Value,4950,4,Threshold 5,39616,33,1,5,7.05924631693475,="+Infinity",,0.415433576250166,0.503593691975823,0.473153140193631,0.317398075090068
38,Vector,4950,4,Threshold 5,39600,10,0,5,7.05924636128059,="+Infinity",,0.415600672079862,0.503600024863559,0.472465120819663,0.317843793942771
38,Oracle,4950,4,Threshold 5,0,0,0,5,7.05924662988197,="+Infinity",,0.415196199066045,0.503687613231918,0.473442954492299,0.317466976019105
38,Naive,4950,4,Threshold 5,752400,152,38,5,7.05921890247481,="+Infinity",,0.41551844785117,0.503742239143477,0.472150412062632,0.317460257526747
38,Distance,4950,4,Threshold 5,39604,19,1,5,7.05921426107876,="+Infinity",,0.415327105067519,0.503627290343744,0.473496821521479,0.317336653199618
39,Value,4950,4,Threshold 5,39616,33,1,5,7.06057582621712,="+Infinity",,0.415333180555123,0.359950187086881,0.472101078358662,0.317409649560702
39,Vector,4950,4,Threshold 5,39600,10,0,5,7.06057730520193,="+Infinity",,0.415300626164409,0.359927569973138,0.472422425458376,0.317435057315649
39,Oracle,4950,4,Threshold 5,0,0,0,5,7.06060141518577,="+Infinity",,0.415340073527219,0.359703947864958,0.473391430484668,0.317603283870156
39,Naive,4950,4,Threshold 5,772200,156,39,5,7.0605930186404,="+Infinity",,0.415324859007313,0.360188025723417,0.50869644648121,0.317462249963299
39,Distance,4950,4,Threshold 5,39604,19,1,5,7.06058701823144,="+Infinity",,0.415337643873585,0.359913731505884,0.472366156351939,0.317708340891798
40,Value,4950,4,Threshold 5,39616,33,1,5,7.05346551975374,="+Infinity",,0.426427447736884,0.359765057943633,0.473441378751104,0.317365522788236
40,Vector,4950,4,Threshold 5,39600,10,0,5,7.05346534503707,="+Infinity",,0.426266001115522,0.360170482238914,0.473426357621705,0.317430501947186
40,Oracle,4950,4,Threshold 5,0,0,0,5,7.05350642278563,="+Infinity",,0.426284726815751,0.360099177251854,0.473183446602349,0.317598034552532
40,Naive,4950,4,Threshold 5,792000,160,40,5,7.05350064011897,="+Infinity",,0.426201255526394,0.360181426806093,0.472863793673241,0.317876950341642
40,Distance,4950,4,Threshold 5,39604,19,1,5,7.05346660841545,="+Infinity",,0.426393472052723,0.359915237187039,0.473534344007206,0.317426807228188
41,Value,4950,4,Threshold 5,39616,33,1,5,7.03146434686734,="+Infinity",,0.42627021140504,0.357757570052797,0.473513419104236,0.317466415409228
41,Vector,4950,4,Threshold 5,59400,15,0,5,7.03148121670846,="+Infinity",,0.426265732488972,0.357792504873103,0.473432136942023,0.317341722491619
41,Oracle,4950,4,Threshold 5,0,0,0,5,7.03154892612275,="+Infinity",,0.426425749563492,0.357751811167617,0.473282571783713,0.317463090021462
41,Naive,4950,4,Threshold 5,811800,164,41,5,7.03154512194544,="+Infinity",,0.426448151070389,0.357744678470951,0.472059228690256,0.317341467675917
41,Distance,4950,4,Threshold 5,39604,19,1,5,7.03150446681785,="+Infinity",,0.426285748649576,0.357801150484178,0.473346592145774,0.317386578472394
42,Value,4950,4,Threshold 5,39616,33,1,5,6.98478085400153,="+Infinity",,0.426267076956535,0.37783713824993,0.346470967216462,0.317665200421274
42,Vector,4950,4,Threshold 5,59400,15,0,5,6.98476127969509,="+Infinity",,0.426265882649375,0.377656099354752,0.346321891640997,0.317599043084982
42,Oracle,4950,4,Threshold 5,0,0,0,5,6.98478366438925,="+Infinity",,0.426365193397132,0.377827222812058,0.346546851512713,0.317464486868616
42,Naive,4950,4,Threshold 5,831600,168,42,5,6.98476171258528,="+Infinity",,0.426190605663052,0.377956722377192,0.346500292943347,0.317839965796892
42,Distance,4950,4,Threshold 5,39604,19,1,5,6.98477462312975,="+Infinity",,0.426264542011666,0.377827815794006,0.346286118270143,0.317422488313639
43,Value,4950,4,Threshold 5,39616,33,1,5,6.85470259348384,="+Infinity",,0.426466807739999,0.265038832872605,0.300602465700408,0.39151740702259
43,Vector,4950,4,Threshold 5,59400,15,0,5,6.85470171150776,="+Infinity",,0.426268835454167,0.265130379533844,0.300469385318991,0.391525752140538
43,Oracle,4950,4,Threshold 5,0,0,0,5,6.85469564484205,="+Infinity",,0.42626217628866,0.265054830053415,0.30059541367828,0.391487168094741
43,Naive,4950,4,Threshold 5,851400,172,43,5,6.85470215812281,="+Infinity",,0.426269356199924,0.265067022756526,0.300302136520003,0.391460466387827
43,Distance,4950,4,Threshold 5,79208,38,2,5,6.85469995776285,="+Infinity",,0.42636368266146,0.265057166357479,0.300873736888605,0.391344239802848
44,Value,4950,4,Threshold 5,39616,33,1,5,6.68777758691925,="+Infinity",,0.415851244772526,0.291290035526004,0.300546581085257,0.380769773950448
44,Vector,4950,4,Threshold 5,59400,15,0,5,6.68777300868254,="+Infinity",,0.415630012485011,0.291258972243782,0.300614455591102,0.381107541710051
44,Oracle,4950,4,Threshold 5,0,0,0,5,6.68776022295589,="+Infinity",,0.415676458125091,0.291299795738439,0.300792317930387,0.380756532671512
44,Naive,4950,4,Threshold 5,871200,176,44,5,6.68771582534883,="+Infinity",,0.415626941690434,0.291146952295165,0.300559836819204,0.380978698634124
44,Distance,4950,4,Threshold 5,79208,38,2,5,6.68777879939745,="+Infinity",,0.415849500078977,0.29152316635809,0.300586626478292,0.380992127839036
45,Value,4950,4,Threshold 5,39616,33,1,5,6.62892033740296,="+Infinity",,0.446108530886818,0.29151465975761,0.301252230724543,0.380627762303661
45,Vector,4950,4,Threshold 5,59400,15,0,5,6.62888126460263,="+Infinity",,0.446131785808859,0.291384818613125,0.301681821721388,0.380745393324332
45,Oracle,4950,4,Threshold 5,0,0,0,5,6.62893170111337,="+Infinity",,0.446237539862551,0.291476067254578,0.301905932803635,0.38110125377213
45,Naive,4950,4,Threshold 5,891000,180,45,5,6.62889310296907,="+Infinity",,0.446209285393607,0.291189392657984,0.301844901120901,0.380767000041658
45,Distance,4950,4,Threshold 5,79208,38,2,5,6.62887171810705,="+Infinity",,0.44612390495422,0.291477318602404,0.301912585830564,0.380742398054295
46,Value,4950,4,Threshold 5,39616,33,1,5,6.64570402243048,="+Infinity",,0.456234580388326,0.291278718674633,0.301558848553015,0.380916940962294
46,Vector,4950,4,Threshold 5,59400,15,0,5,6.64571242608073,="+Infinity",,0.456369830170345,0.291197997602026,0.301595565065767,0.380751975954212
46,Oracle,4950,4,Threshold 5,0,0,0,5,6.64568551255969,="+Infinity",,0.456422938965716,0.290972246477509,0.301800518333124,0.380756693642525
46,Naive,4950,4,Threshold 5,910800,184,46,5,6.64570834226173,="+Infinity",,0.456223779459521,0.291364230864517,0.301519862082102,0.380763182800266
46,Distance,4950,4,Threshold 5,79208,38,2,5,6.64569298756474,="+Infinity",,0.456365137448572,0.29113266109573,0.301469891668305,0.38076890339822
47,Value,4950,4,Threshold 5,39620,38,1,5,6.53038059666522,="+Infinity",,0.456382775853967,0.29734785367107,0.290316163145292,0.352284427990426
47,Vector,4950,4,Threshold 5,59400,15,0,5,6.53038431653896,="+Infinity",,0.456589076741381,0.297321886115171,0.290077034493152,0.352203783080412
47,Oracle,4950,4,Threshold 5,0,0,0,5,6.5303819288943,="+Infinity",,0.456402490290472,0.297400314747748,0.290090643062058,0.352199099997904
47,Naive,4950,4,Threshold 5,930600,188,47,5,6.53037054394895,="+Infinity",,0.456379185505355,0.297356892628542,0.290102039207113,0.35231020324369
47,Distance,4950,4,Threshold 5,79208,38,2,5,6.53033741025098,="+Infinity",,0.456374470707104,0.297298577781717,0.290217632971491,0.352328604125489
48,Value,4950,4,Threshold 5,39624,43,1,5,6.47068108660825,="+Infinity",,0.456414646717647,0.2972807306014,0.269413179504113,0.348248611255016
48,Vector,4950,4,Threshold 5,79200,20,0,5,6.47066258699981,="+Infinity",,0.45649800993111,0.297350802736673,0.269489020440318,0.348239268455131
48,Oracle,4950,4,Threshold 5,0,0,0,5,6.4706785376182,="+Infinity",,0.456379193150283,0.29733421245551,0.269406357025758,0.348403403234727
48,Naive,4950,4,Threshold 5,950400,192,48,5,6.4706717596286,="+Infinity",,0.45636608116277,0.297339002344117,0.269403130581978,0.34822847679709
48,Distance,4950,4,Threshold 5,79208,38,2,5,6.47058740345827,="+Infinity",,0.4563906495315,0.297656472524764,0.26945504360441,0.348175352400887
49,Value,4950,4,Threshold 5,39628,48,1,5,6.37192386739848,="+Infinity",,0.494092094848725,0.297551063229179,0.269372187378551,0.348274225143513
49,Vector,4950,4,Threshold 5,79200,20,0,5,6.37191432090101,="+Infinity",,0.493924587725914,0.297333043466509,0.26955130013819,0.348237758493383
49,Oracle,4950,4,Threshold 5,0,0,0,5,6.37192346580952,="+Infinity",,0.493895028299548,0.297585071493046,0.269396689455263,0.348595144984571
49,Naive,4950,4,Threshold 5,970200,196,49,5,6.37191004717525,="+Infinity",,0.493913464098,0.297419218724215,0.269427265471762,0.348231183933137
49,Distance,4950,4,Threshold 5,79208,38,2,5,6.371904984946,="+Infinity",,0.493888904770856,0.297301166637666,0.269878275425683,0.348353398128765
50,Value,4950,4,Threshold 5,39634,55,1,5,6.29234796783562,="+Infinity",,0.482841107403161,0.301628493218516,0.269597481437501,0.347952333371254
50,Vector,4950,4,Threshold 5,99000,25,0,5,6.29236381408349,="+Infinity",,0.482762060407765,0.301404562721615,0.269346629160651,0.348224868665042
50,Oracle,4950,4,Threshold 5,0,0,0,5,6.29235177660598,="+Infinity",,0.482817918416174,0.301675077413066,0.269645457861245,0.347932578057495
50,Naive,4950,4,Threshold 5,990000,200,50,5,6.29235887677295,="+Infinity",,0.482767683624814,0.301629912157935,0.269835150946349,0.347949975049872
50,Distance,4950,4,Threshold 5,79208,38,2,5,6.29233167144467,="+Infinity",,0.482750074979421,0.301629265384136,0.269531439708999,0.348026741436229
51,Value,4950,4,Threshold 5,79238,73,2,5,6.27398431512498,="+Infinity",,0.473516871099193,0.301637301735539,0.247676911902587,0.343754508629786
51,Vector,4950,4,Threshold 5,99000,25,0,5,6.2739892628547,="+Infinity",,0.473685895436006,0.301648245339763,0.247664275618661,0.343739029962492
51,Oracle,4950,4,Threshold 5,0,0,0,5,6.27399485624761,="+Infinity",,0.473535089493069,0.301659375420471,0.247684168971503,0.343657020731342
51,Naive,4950,4,Threshold 5,1009800,204,51,5,6.27397717438453,="+Infinity",,0.47347956392656,0.301943074403553,0.248131712507728,0.343747968904083
51,Distance,4950,4,Threshold 5,79208,38,2,5,6.27399323089983,="+Infinity",,0.473498748027581,0.301909158370677,0.247703976002555,0.343761436367259
52,Value,4950,4,Threshold 5,79238,73,2,5,6.21928980336739,="+Infinity",,0.476850870674269,0.301706676356076,0.0872833878007384,0.343740968794748
52,Vector,4950,4,Threshold 5,99000,25,0,5,6.21933963692877,="+Infinity",,0.476915921963908,0.30190699192292,0.0871154088338955,0.3437371289195
52,Oracle,4950,4,Threshold 5,0,0,0,5,6.21927638474635,="+Infinity",,0.476965576034573,0.30154884288514,0.0870693841011274,0.343810986058557
52,Naive,4950,4,Threshold 5,1029600,208,52,5,6.21933560357016,="+Infinity",,0.476939814128599,0.301618559613715,0.0872788972147731,0.343729207572309
52,Distance,4950,4,Threshold 5,118812,57,3,5,6.219335854175,="+Infinity",,0.476973220542547,0.3016513913296,0.0872800540506944,0.343752180989512
53,Value,4950,4,Threshold 5,79238,73,2,5,6.20188892925188,="+Infinity",,0.449773961296358,0.233314623622803,0.0872616981921368,0.343678851646118
53,Vector,4950,4,Threshold 5,118800,30,0,5,6.20184957887859,="+Infinity",,0.449694345645696,0.23297294796734,0.0872993594519897,0.344040546739436
53,Oracle,4950,4,Threshold 5,0,0,0,5,6.20195740162174,="+Infinity",,0.449695640665198,0.232971520576058,0.0887879209661548,0.343753748639358
53,Naive,4950,4,Threshold 5,1049400,212,53,5,6.20195593101096,="+Infinity",,0.449868540998921,0.232944105619723,0.0871876490077454,0.343761802852484
53,Distance,4950,4,Threshold 5,118812,57,3,5,6.20180850901363,="+Infinity",,0.449684576853116,0.232952264553546,0.0871644488904622,0.344054274058607
54,Value,4950,4,Threshold 5,79238,73,2,5,6.15511801864622,="+Infinity",,0.416011539465558,0.232136441061044,0.108999046787815,0.326194455805549
54,Vector,4950,4,Threshold 5,138600,35,0,5,6.15510645990855,="+Infinity",,0.415928800310681,0.231816248687721,0.109035092461667,0.326398787825525
54,Oracle,4950,4,Threshold 5,0,0,0,5,6.15493176958846,="+Infinity",,0.416027965655388,0.231811333875669,0.110235233406755,0.326356969621457
54,Naive,4950,4,Threshold 5,1069200,216,54,5,6.15510444151128,="+Infinity",,0.416049994238648,0.231810855855514,0.110021081868354,0.326565634002421
54,Distance,4950,4,Threshold 5,118812,57,3,5,6.15506911613815,="+Infinity",,0.416029176541784,0.231924046317744,0.109102313006019,0.32621494744977
55,Value,4950,4,Threshold 5,79238,73,2,5,6.11841791253622,="+Infinity",,0.41618888392162,0.231622470165135,0.109101086822108,0.351929129294234
55,Vector,4950,4,Threshold 5,158400,40,0,5,6.11841849342973,="+Infinity",,0.416122030480778,0.232040109171805,0.109155823767352,0.351972161320219
55,Oracle,4950,4,Threshold 5,0,0,0,5,6.11841680008283,="+Infinity",,0.415963801621331,0.2321133053739,0.109094164461879,0.35199926863821
55,Naive,4950,4,Threshold 5,1089000,220,55,5,6.1184096970823,="+Infinity",,0.415939009192101,0.231843120456816,0.10909766431358,0.352001827839118
55,Distance,4950,4,Threshold 5,118812,57,3,5,6.11841919207163,="+Infinity",,0.41620673152228,0.232303050056743,0.109104126113039,0.352030537182216
56,Value,4950,4,Threshold 5,79238,73,2,5,6.07983154328362,="+Infinity",,0.415992673031042,0.136939136508019,0.109027402969716,0.351980098453225
56,Vector,4950,4,Threshold 5,158400,40,0,5,6.07998802242615,="+Infinity",,0.416291894696954,0.137497283870061,0.10910888438714,0.352027135067473
56,Oracle,4950,4,Threshold 5,0,0,0,5,6.08000164636013,="+Infinity",,0.416174169727768,0.136856695201061,0.109485933086447,0.351979233152008
56,Naive,4950,4,Threshold 5,1108800,224,56,5,6.07999085759494,="+Infinity",,0.416172593222583,0.13682735692062,0.109033678345838,0.352013645303273
56,Distance,4950,4,Threshold 5,118812,57,3,5,6.0800017222639,="+Infinity",,0.416007987425544,0.136954704194636,0.109022929042553,0.351912514057005
57,Value,4950,4,Threshold 5,79238,73,2,5,5.98299037306533,="+Infinity",,0.414901522537917,0.118198181332644,0.109058048770805,0.351982598684572
57,Vector,4950,4,Threshold 5,158400,40,0,5,5.98299765470358,="+Infinity",,0.415005816170535,0.11860583033031,0.109054878455765,0.352273793517867
57,Oracle,4950,4,Threshold 5,0,0,0,5,5.98298715379286,="+Infinity",,0.414768835435879,0.118375043350099,0.109109107850429,0.352063413960593
57,Naive,4950,4,Threshold 5,1128600,228,57,5,5.98300322682563,="+Infinity",,0.414846526499218,0.118415754672938,0.109100301896348,0.351946586306866
57,Distance,4950,4,Threshold 5,118812,57,3,5,5.98299688837143,="+Infinity",,0.414882712253032,0.118438332442494,0.110010174274223,0.352189327754601
58,Value,4950,4,Threshold 5,79238,73,2,5,5.95623031304356,="+Infinity",,0.414973997387207,0.118375268249324,0.143889861029038,0.351992530760569
58,Vector,4950,4,Threshold 5,158400,40,0,5,5.95623106033635,="+Infinity",,0.414850053341766,0.119242862325649,0.143143662502425,0.351954450456859
58,Oracle,4950,4,Threshold 5,0,0,0,5,5.9562274446679,="+Infinity",,0.414762968547691,0.118457926638115,0.143152613416405,0.352175927184106
58,Naive,4950,4,Threshold 5,1148400,232,58,5,5.95622719459625,="+Infinity",,0.414835492789294,0.118375164218762,0.143070670148461,0.352002088112613
58,Distance,4950,4,Threshold 5,118812,57,3,5,5.95623265136639,="+Infinity",,0.414781677219509,0.118398964165351,0.143140176115793,0.35205053736523
59,Value,4950,4,Threshold 5,79244,80,2,5,5.89003141650704,="+Infinity",,0.452368943182861,0.118395586686702,0.115290888801383,0.321097747544556
59,Vector,4950,4,Threshold 5,188100,47,0,5,5.89004201385801,="+Infinity",,0.452359352466317,0.118542520930774,0.115646863091555,0.321149049636887
59,Oracle,4950,4,Threshold 5,0,0,0,5,5.89004917658571,="+Infinity",,0.452363286642409,0.118375108346044,0.116268530761033,0.3210506303096
59,Naive,4950,4,Threshold 5,1168200,236,59,5,5.89004414413868,="+Infinity",,0.452340145252009,0.118394049295048,0.11532029728663,0.321131226081761
59,Distance,4950,4,Threshold 5,118812,57,3,5,5.89001290225106,="+Infinity",,0.452528704136682,0.118461383137458,0.115256161319863,0.321159164963191
60,Value,4950,4,Threshold 5,118848,97,3,5,5.83385936844212,="+Infinity",,0.571513554340868,0.074279179750917,0.115279152526952,0.341170295146654
60,Vector,4950,4,Threshold 5,188100,47,0,5,5.8339961200856,="+Infinity",,0.571509016736641,0.0743069244421406,0.115269364346688,0.340655106333045
60,Oracle,4950,4,Threshold 5,0,0,0,5,5.83400155784001,="+Infinity",,0.571534847616263,0.0752607154422549,0.115250557206124,0.341138451071117
60,Naive,4950,4,Threshold 5,1188000,240,60,5,5.83400481382026,="+Infinity",,0.571530211596766,0.0752595505455815,0.115303934729056,0.340752859377872
60,Distance,4950,4,Threshold 5,158416,75,4,5,5.833962026873,="+Infinity",,0.571545342109715,0.0741646722239295,0.115426953701387,0.340748283020176
61,Value,4950,4,Threshold 5,118848,97,3,5,5.83362727172192,="+Infinity",,0.529173477459821,0.0742183227703066,0.115273765779747,0.340728519459702
61,Vector,4950,4,Threshold 5,188100,47,0,5,5.83362465892381,="+Infinity",,0.529227219913011,0.0744371247693181,-0.11627713511507,0.340706647614439
61,Oracle,4950,4,Threshold 5,0,0,0,5,5.83361292788827,="+Infinity",,0.529227272422702,0.0744247786322347,0.115252503328335,0.340743842075682
61,Naive,4950,4,Threshold 5,1207800,244,61,5,5.83362154582069,="+Infinity",,0.529181210471762,0.0742201883640234,0.115301526343103,0.341102760269152
61,Distance,4950,4,Threshold 5,158416,75,4,5,5.83363237957141,="+Infinity",,0.52919566417826,0.0741902708600151,0.115283824869465,0.340768353282101
62,Value,4950,4,Threshold 5,118852,102,3,5,5.78640495096064,="+Infinity",,0.506835207498057,0.0761069469898246,0.115250391618233,0.360588031664179
62,Vector,4950,4,Threshold 5,207900,52,0,5,5.78640899590654,="+Infinity",,0.506862037079244,-0.0760981826113181,0.115296630509192,0.36062442928926
62,Oracle,4950,4,Threshold 5,0,0,0,5,5.78642252042297,="+Infinity",,0.50685368988421,0.0742242242131681,0.115588553151412,0.360632013262375
62,Naive,4950,4,Threshold 5,1227600,248,62,5,5.78642867966089,="+Infinity",,0.50696422787216,0.074186776737136,0.115320049260305,0.360787430209612
62,Distance,4950,4,Threshold 5,198020,94,5,5,5.78640875130944,="+Infinity",,0.506900053247293,0.0742093510220627,0.115648279408077,0.36055505450399
63,Value,4950,4,Threshold 5,118856,107,3,5,5.72076123126867,="+Infinity",,0.651116700116219,0.0742078273542006,0.114961174473649,0.360750194773956
63,Vector,4950,4,Threshold 5,227700,57,0,5,5.72076020550438,="+Infinity",,0.651055210869259,0.074433350149306,0.11505582970814,0.360615467612803
63,Oracle,4950,4,Threshold 5,0,0,0,5,5.72076523279871,="+Infinity",,0.650785121755234,0.0742095414036896,0.115011825751708,0.360859340332595
63,Naive,4950,4,Threshold 5,1247400,252,63,5,5.7207587057937,="+Infinity",,0.651111396671993,0.0744240969538055,0.115007896204631,0.360598626205714
63,Distance,4950,4,Threshold 5,198020,94,5,5,5.7207674491079,="+Infinity",,0.651132776150021,0.0740933870762177,0.115021865618772,0.360598383377919
64,Value,4950,4,Threshold 5,118856,107,3,5,5.70624529732424,="+Infinity",,0.651031681386769,0.074214031793403,0.115195318697459,0.304481042343824
64,Vector,4950,4,Threshold 5,247500,62,0,5,5.70624601761011,="+Infinity",,0.650889079412082,0.0741645875443027,0.11503963786069,0.304504959351092
64,Oracle,4950,4,Threshold 5,0,0,0,5,5.70624963637974,="+Infinity",,0.650282864950256,0.0744366434122128,0.11502585565961,0.30447003199744
64,Naive,4950,4,Threshold 5,1267200,256,64,5,5.70625242436965,="+Infinity",,0.650844067170496,0.0759369508326984,0.115315569939369,0.304500087684673
64,Distance,4950,4,Threshold 5,198020,94,5,5,5.70622159256486,="+Infinity",,0.650512810864925,0.0742172180876253,0.114987917671471,0.304504762659249
65,Value,4950,4,Threshold 5,118860,112,3,5,5.66266990237853,="+Infinity",,0.644511503729447,0.0744376452938837,0.114997589840371,0.313779582895819
65,Vector,4950,4,Threshold 5,267300,67,0,5,5.66238628446538,="+Infinity",,0.644411566093737,0.0743949106667685,0.115031480273686,0.313817506293688
65,Oracle,4950,4,Threshold 5,0,0,0,5,5.66266867476179,="+Infinity",,0.64441471308028,0.0744369645408227,0.115001717578792,0.314164293998942
65,Naive,4950,4,Threshold 5,1287000,260,65,5,5.66265017005556,="+Infinity",,0.644406548020314,0.0743764823616004,0.115011135534559,0.313810289141642
65,Distance,4950,4,Threshold 5,237624,113,6,5,5.66266261282527,="+Infinity",,0.644420941920202,0.0743547877495132,0.115020262546622,0.314149688656201
66,Value,4950,4,Threshold 5,158464,128,4,5,5.57690270028013,="+Infinity",,0.547015507378035,0.106158469045184,0.127994255041642,0.327337928126099
66,Vector,4950,4,Threshold 5,297000,74,0,5,5.57691800443374,="+Infinity",,0.54688003525257,0.105896532737233,0.128874175286171,0.327340956234039
66,Oracle,4950,4,Threshold 5,0,0,0,5,5.57681594406635,="+Infinity",,0.546910050693469,0.106125595757874,0.128020520475189,0.3272502820016
66,Naive,4950,4,Threshold 5,1306800,264,66,5,5.57690739647667,="+Infinity",,0.546789737075002,0.105858230955405,0.128437063959055,0.327204889573508
66,Distance,4950,4,Threshold 5,237624,113,6,5,5.57672336542021,="+Infinity",,0.547008343924503,0.105845046306158,0.128126208295384,0.327472818687539
67,Value,4950,4,Threshold 5,158464,128,4,5,5.56165824881133,="+Infinity",,0.538401303879155,0.0904075045618526,0.128130808950516,0.327170040029159
67,Vector,4950,4,Threshold 5,326700,81,0,5,5.5616745910846,="+Infinity",,0.53838964994361,0.0904223395118322,0.128023788150685,0.327218917075271
67,Oracle,4950,4,Threshold 5,0,0,0,5,5.5616762143208,="+Infinity",,0.538582568022974,0.090165279641127,0.128131851856025,0.32721498659599
67,Naive,4950,4,Threshold 5,1326600,268,67,5,5.56168485263518,="+Infinity",,0.538441056617316,0.0902583416715288,0.128129284149665,0.327257741090563
67,Distance,4950,4,Threshold 5,237624,113,6,5,5.56165930864448,="+Infinity",,0.538421654513414,0.0905105720528212,0.128121289399829,0.327211194759784
68,Value,4950,4,Threshold 5,158464,128,4,5,5.60042614814654,="+Infinity",,0.538282380475437,0.117998296189924,0.121883002022201,0.327443370231194
68,Vector,4950,4,Threshold 5,346500,86,0,5,5.60172454049608,="+Infinity",,0.538409614185341,0.117803430379539,0.121903551258541,0.327202613446431
68,Oracle,4950,4,Threshold 5,0,0,0,5,5.60504263394938,="+Infinity",,0.538420012488373,0.117968740592971,0.121891841844146,0.327237462218505
68,Naive,4950,4,Threshold 5,1346400,272,68,5,5.60662314979675,="+Infinity",,0.53846911035383,0.117993606081683,0.12181151078785,0.32749830722031
68,Distance,4950,4,Threshold 5,277228,132,7,5,5.6068614466086,="+Infinity",,0.538506233003631,0.117926765360451,0.121725072578428,0.327254733259579
69,Value,4950,4,Threshold 5,158470,136,4,5,5.566834145325,="+Infinity",,0.548805405520298,0.118871048256523,0.122462497569259,0.327221734092959
69,Vector,4950,4,Threshold 5,366300,91,0,5,5.56901170061128,="+Infinity",,0.548901688240946,0.117926607292034,0.121819677553404,0.327218066690307
69,Oracle,4950,4,Threshold 5,0,0,0,5,5.56897529881353,="+Infinity",,0.548775889397163,0.117987034513803,0.122550536644425,0.327226413338082
69,Naive,4950,4,Threshold 5,1366200,276,69,5,5.56900348653269,="+Infinity",,0.548638079013685,0.118828923382338,0.121549051550318,0.327249272168402
69,Distance,4950,4,Threshold 5,277228,132,7,5,5.59249347766796,="+Infinity",,0.54879440505205,0.118000918788866,0.121845198166199,0.32724274558133
70,Value,4950,4,Threshold 5,158476,144,4,5,5.53903845556005,="+Infinity",,0.548773226413388,0.117997108727167,0.121871096162863,0.283566081426187
70,Vector,4950,4,Threshold 5,386100,96,0,5,5.53903781373614,="+Infinity",,0.548963364753774,0.117996619833548,0.121702610129276,0.283655119056817
70,Oracle,4950,4,Threshold 5,0,0,0,5,5.53902481384394,="+Infinity",,0.548809877523482,0.1180061601587,0.121438310311518,0.283456699959487
70,Naive,4950,4,Threshold 5,1386000,280,70,5,5.53840786229227,="+Infinity",,0.5487076031404,0.117944735710623,0.121918051220547,0.283147604478543
70,Distance,4950,4,Threshold 5,277228,132,7,5,5.53902518921304,="+Infinity",,0.548706775431867,0.117878282457553,0.121579658242382,0.283575465934248
71,Value,4950,4,Threshold 5,198080,161,5,5,5.46318819488948,="+Infinity",,0.54894563123473,0.0802929420240588,0.114780218059593,0.283007194671455
71,Vector,4950,4,Threshold 5,425700,105,0,5,5.46317043843071,="+Infinity",,0.548890807075182,0.0816108946950891,0.114798172107996,0.282877877418571
71,Oracle,4950,4,Threshold 5,0,0,0,5,5.46318961291138,="+Infinity",,0.548733916687894,0.0802466155368506,0.114774839493819,0.282827841154315
71,Naive,4950,4,Threshold 5,1405800,284,71,5,5.46319041751225,="+Infinity",,0.548953707415592,0.0807987160057877,0.114786852068477,0.282880126403441
71,Distance,4950,4,Threshold 5,316832,150,8,5,5.46313479613491,="+Infinity",,0.548685149629549,0.0802978685039051,0.114796632086779,0.282926557770381
72,Value,4950,4,Threshold 5,198080,161,5,5,5.3694477679955,="+Infinity",,0.570468278158231,0.0800633672085809,0.111012471504907,0.287518749637314
72,Vector,4950,4,Threshold 5,465300,114,0,5,5.36945288836489,="+Infinity",,0.570257005791262,0.0783735635513807,0.110994794311068,0.288015603204798
72,Oracle,4950,4,Threshold 5,0,0,0,5,5.36946127400066,="+Infinity",,0.570376667371548,0.0782055515324913,0.110819193996406,0.287534537785334
72,Naive,4950,4,Threshold 5,1425600,288,72,5,5.36945571960473,="+Infinity",,0.570499976288616,0.0783659702971562,0.110925563674769,0.28755631711374
72,Distance,4950,4,Threshold 5,316832,150,8,5,5.36944259813247,="+Infinity",,0.570304721462804,0.0782459346678195,0.110910690783257,0.287530716703472
73,Value,4950,4,Threshold 5,198088,171,5,5,5.36739231984414,="+Infinity",,0.578931425517027,0.151633521255434,0.111084702533006,0.335304085017057
73,Vector,4950,4,Threshold 5,504900,123,0,5,5.36730800121822,="+Infinity",,0.579041262237013,0.152138010294266,0.110940867041407,0.335419265117565
73,Oracle,4950,4,Threshold 5,0,0,0,5,5.36729828949177,="+Infinity",,0.579283214752351,0.152717771628943,0.110915837737281,0.335643497637506
73,Naive,4950,4,Threshold 5,1445400,292,73,5,5.36736097109529,="+Infinity",,0.579278587436349,0.15216357247823,0.110935207114636,0.335391407800557
73,Distance,4950,4,Threshold 5,356436,168,9,5,5.36733165288419,="+Infinity",,0.579065115407914,0.151692379794255,0.110927382454079,0.335406153884932
