LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10
1,Value,30,10,Threshold 200000,0,0,0,="-Infinity",1077.43333333333,200000,,10681.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
1,Vector,30,10,Threshold 200000,0,0,0,="-Infinity",1077.43333333333,200000,,10681.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
1,Oracle,30,10,Threshold 200000,0,0,0,="-Infinity",1077.43333333333,200000,,10681.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
1,Naive,30,10,Threshold 200000,300,10,1,="-Infinity",1077.43333333333,200000,,10681.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
1,SKV,30,10,Threshold 200000,0,0,0,="-Infinity",1077.43333333333,200000,,10681.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
1,Distance,30,10,Threshold 200000,0,0,0,="-Infinity",1077.43333333333,200000,,10681.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
1,SKD,30,10,Threshold 200000,0,0,0,="-Infinity",1077.43333333333,200000,,10681.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
2,Value,30,10,Threshold 200000,0,0,0,="-Infinity",1082.90666666667,200000,,12302.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
2,Vector,30,10,Threshold 200000,0,0,0,="-Infinity",1082.90666666667,200000,,12302.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
2,Oracle,30,10,Threshold 200000,0,0,0,="-Infinity",1082.90666666667,200000,,12302.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
2,Naive,30,10,Threshold 200000,600,20,2,="-Infinity",1082.90666666667,200000,,12302.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
2,SKV,30,10,Threshold 200000,0,0,0,="-Infinity",1082.90666666667,200000,,12302.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
2,Distance,30,10,Threshold 200000,0,0,0,="-Infinity",1082.90666666667,200000,,12302.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
