LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10
1,Value,2444,10,Threshold 200000,0,0,0,="-Infinity",1113.59153846154,200000,,12501.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
1,Vector,2444,10,Threshold 200000,0,0,0,="-Infinity",1113.59153846154,200000,,12501.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
1,Oracle,2444,10,Threshold 200000,0,0,0,="-Infinity",1113.59153846154,200000,,12501.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
1,Naive,2444,10,Threshold 200000,24440,10,1,="-Infinity",1113.59153846154,200000,,12501.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
1,SKV,2444,10,Threshold 200000,0,0,0,="-Infinity",1113.59153846154,200000,,12501.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
1,Distance,2444,10,Threshold 200000,0,0,0,="-Infinity",1113.59153846154,200000,,12501.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
1,SKD,2444,10,Threshold 200000,0,0,0,="-Infinity",1113.59153846154,200000,,12501.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
2,Value,2444,10,Threshold 200000,0,0,0,="-Infinity",1133.21384615385,200000,,14379,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
2,Vector,2444,10,Threshold 200000,0,0,0,="-Infinity",1133.21384615385,200000,,14379,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
2,Oracle,2444,10,Threshold 200000,0,0,0,="-Infinity",1133.21384615385,200000,,14379,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
2,Naive,2444,10,Threshold 200000,48880,20,2,="-Infinity",1133.21384615385,200000,,14379,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
2,SKV,2444,10,Threshold 200000,0,0,0,="-Infinity",1133.21384615385,200000,,14379,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
2,Distance,2444,10,Threshold 200000,0,0,0,="-Infinity",1133.21384615385,200000,,14379,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
2,SKD,2444,10,Threshold 200000,0,0,0,="-Infinity",1133.21384615385,200000,,14379,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
3,Value,2444,10,Threshold 200000,0,0,0,="-Infinity",1148.48769230769,200000,,16219.9230769231,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
3,Vector,2444,10,Threshold 200000,0,0,0,="-Infinity",1148.48769230769,200000,,16219.9230769231,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
3,Oracle,2444,10,Threshold 200000,0,0,0,="-Infinity",1148.48769230769,200000,,16219.9230769231,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
3,Naive,2444,10,Threshold 200000,73320,30,3,="-Infinity",1148.48769230769,200000,,16219.9230769231,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
3,SKV,2444,10,Threshold 200000,0,0,0,="-Infinity",1148.48769230769,200000,,16219.9230769231,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
3,Distance,2444,10,Threshold 200000,0,0,0,="-Infinity",1148.48769230769,200000,,16219.9230769231,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
3,SKD,2444,10,Threshold 200000,0,0,0,="-Infinity",1148.48769230769,200000,,16219.9230769231,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
4,Value,2444,10,Threshold 200000,0,0,0,="-Infinity",1160.67461538462,200000,,18018.9230769231,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
4,Vector,2444,10,Threshold 200000,0,0,0,="-Infinity",1160.67461538462,200000,,18018.9230769231,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
4,Oracle,2444,10,Threshold 200000,0,0,0,="-Infinity",1160.67461538462,200000,,18018.9230769231,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
4,Naive,2444,10,Threshold 200000,97760,40,4,="-Infinity",1160.67461538462,200000,,18018.9230769231,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
4,SKV,2444,10,Threshold 200000,0,0,0,="-Infinity",1160.67461538462,200000,,18018.9230769231,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
4,Distance,2444,10,Threshold 200000,0,0,0,="-Infinity",1160.67461538462,200000,,18018.9230769231,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
4,SKD,2444,10,Threshold 200000,0,0,0,="-Infinity",1160.67461538462,200000,,18018.9230769231,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
5,Value,2444,10,Threshold 200000,0,0,0,="-Infinity",1179.31461538462,200000,,19675.5384615385,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
5,Vector,2444,10,Threshold 200000,0,0,0,="-Infinity",1179.31461538462,200000,,19675.5384615385,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
5,Oracle,2444,10,Threshold 200000,0,0,0,="-Infinity",1179.31461538462,200000,,19675.5384615385,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
5,Naive,2444,10,Threshold 200000,122200,50,5,="-Infinity",1179.31461538462,200000,,19675.5384615385,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
5,SKV,2444,10,Threshold 200000,0,0,0,="-Infinity",1179.31461538462,200000,,19675.5384615385,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
5,Distance,2444,10,Threshold 200000,0,0,0,="-Infinity",1179.31461538462,200000,,19675.5384615385,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
5,SKD,2444,10,Threshold 200000,0,0,0,="-Infinity",1179.31461538462,200000,,19675.5384615385,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
6,Value,2444,10,Threshold 200000,0,0,0,="-Infinity",1200.35307692308,200000,,21657.1538461538,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
6,Vector,2444,10,Threshold 200000,0,0,0,="-Infinity",1200.35307692308,200000,,21657.1538461538,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
6,Oracle,2444,10,Threshold 200000,0,0,0,="-Infinity",1200.35307692308,200000,,21657.1538461538,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
6,Naive,2444,10,Threshold 200000,146640,60,6,="-Infinity",1200.35307692308,200000,,21657.1538461538,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
6,SKV,2444,10,Threshold 200000,0,0,0,="-Infinity",1200.35307692308,200000,,21657.1538461538,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
6,Distance,2444,10,Threshold 200000,0,0,0,="-Infinity",1200.35307692308,200000,,21657.1538461538,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
6,SKD,2444,10,Threshold 200000,0,0,0,="-Infinity",1200.35307692308,200000,,21657.1538461538,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
7,Value,2444,10,Threshold 200000,0,0,0,="-Infinity",1222.83076923077,200000,,23728.0769230769,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
7,Vector,2444,10,Threshold 200000,0,0,0,="-Infinity",1222.83076923077,200000,,23728.0769230769,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
7,Oracle,2444,10,Threshold 200000,0,0,0,="-Infinity",1222.83076923077,200000,,23728.0769230769,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
7,Naive,2444,10,Threshold 200000,171080,70,7,="-Infinity",1222.83076923077,200000,,23728.0769230769,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
7,SKV,2444,10,Threshold 200000,0,0,0,="-Infinity",1222.83076923077,200000,,23728.0769230769,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
7,Distance,2444,10,Threshold 200000,0,0,0,="-Infinity",1222.83076923077,200000,,23728.0769230769,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
7,SKD,2444,10,Threshold 200000,0,0,0,="-Infinity",1222.83076923077,200000,,23728.0769230769,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
8,Value,2444,10,Threshold 200000,0,0,0,="-Infinity",1241.17846153846,200000,,25922.3076923077,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
8,Vector,2444,10,Threshold 200000,0,0,0,="-Infinity",1241.17846153846,200000,,25922.3076923077,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
8,Oracle,2444,10,Threshold 200000,0,0,0,="-Infinity",1241.17846153846,200000,,25922.3076923077,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
8,Naive,2444,10,Threshold 200000,195520,80,8,="-Infinity",1241.17846153846,200000,,25922.3076923077,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
8,SKV,2444,10,Threshold 200000,0,0,0,="-Infinity",1241.17846153846,200000,,25922.3076923077,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
8,Distance,2444,10,Threshold 200000,0,0,0,="-Infinity",1241.17846153846,200000,,25922.3076923077,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
8,SKD,2444,10,Threshold 200000,0,0,0,="-Infinity",1241.17846153846,200000,,25922.3076923077,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
9,Value,2444,10,Threshold 200000,0,0,0,="-Infinity",1258.76230769231,200000,,28137.8461538462,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
9,Vector,2444,10,Threshold 200000,0,0,0,="-Infinity",1258.76230769231,200000,,28137.8461538462,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
9,Oracle,2444,10,Threshold 200000,0,0,0,="-Infinity",1258.76230769231,200000,,28137.8461538462,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
9,Naive,2444,10,Threshold 200000,219960,90,9,="-Infinity",1258.76230769231,200000,,28137.8461538462,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
9,SKV,2444,10,Threshold 200000,0,0,0,="-Infinity",1258.76230769231,200000,,28137.8461538462,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
9,Distance,2444,10,Threshold 200000,0,0,0,="-Infinity",1258.76230769231,200000,,28137.8461538462,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
9,SKD,2444,10,Threshold 200000,0,0,0,="-Infinity",1258.76230769231,200000,,28137.8461538462,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
10,Value,2444,10,Threshold 200000,0,0,0,="-Infinity",1285.90692307692,200000,,30512.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
10,Vector,2444,10,Threshold 200000,0,0,0,="-Infinity",1285.90692307692,200000,,30512.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
10,Oracle,2444,10,Threshold 200000,0,0,0,="-Infinity",1285.90692307692,200000,,30512.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
10,Naive,2444,10,Threshold 200000,244400,100,10,="-Infinity",1285.90692307692,200000,,30512.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
10,SKV,2444,10,Threshold 200000,0,0,0,="-Infinity",1285.90692307692,200000,,30512.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
10,Distance,2444,10,Threshold 200000,0,0,0,="-Infinity",1285.90692307692,200000,,30512.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
10,SKD,2444,10,Threshold 200000,0,0,0,="-Infinity",1285.90692307692,200000,,30512.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
11,Value,2444,10,Threshold 200000,0,0,0,="-Infinity",1306.59923076923,200000,,32760.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
11,Vector,2444,10,Threshold 200000,0,0,0,="-Infinity",1306.59923076923,200000,,32760.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
11,Oracle,2444,10,Threshold 200000,0,0,0,="-Infinity",1306.59923076923,200000,,32760.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
11,Naive,2444,10,Threshold 200000,268840,110,11,="-Infinity",1306.59923076923,200000,,32760.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
11,SKV,2444,10,Threshold 200000,0,0,0,="-Infinity",1306.59923076923,200000,,32760.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
11,Distance,2444,10,Threshold 200000,0,0,0,="-Infinity",1306.59923076923,200000,,32760.6923076923,12971.3846153846,11248.9230769231,11284.8461538462,10737.9230769231,11173.2307692308,12264.5384615385,11218.5384615385,13140.1538461538,10752
