LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9
6,Value,49,9,Lower0.3Upper3,44,54,0,57898.3949482489,103821.85439165,578983.949482489,,8.92015595895802,3.28352071231288,5.43745824408497,4868.06507777842,19122.4081181853,10824.0435571169,38.3050505452183,73.004639453738,44.1759587546699
6,Vector,49,9,Lower0.3Upper3,1666,40,0,57898.3949482489,103821.85439165,578983.949482489,,8.92015595895802,3.28352071231288,5.43745824408497,4868.06507777842,19122.4081181853,10824.0435571169,38.3050505452183,73.004639453738,44.1759587546699
6,Dist L0,49,9,Lower0.3Upper3,42,51,0,57898.3949482489,103821.85439165,578983.949482489,,8.92015595895802,3.28352071231288,5.43745824408497,4868.06507777842,19122.4081181853,10824.0435571169,38.3050505452183,73.004639453738,44.1759587546699
6,Oracle Vector,49,9,Lower0.3Upper3,980,23,0,57898.3949482489,103821.85439165,578983.949482489,,8.92015595895802,3.28352071231288,5.43745824408497,4868.06507777842,19122.4081181853,10824.0435571169,38.3050505452183,73.004639453738,44.1759587546699
6,Dist L2,49,9,Lower0.3Upper3,917,75,1,35069.1866871059,103821.85439165,350691.866871059,,8.92015595895802,3.28352071231288,5.43745824408497,4868.06507777842,19122.4081181853,10824.0435571169,38.3050505452183,73.004639453738,44.1759587546699
7,Naive,49,9,Lower0.3Upper3,3087,63,7,27710.8299666444,92369.433222148,277108.299666444,,9.98911954283739,2.87592963589207,5.38569276784845,3923.14847512922,17588.1198379823,9864.65175024961,24.4802234694335,66.2214210771172,41.5104740552912
7,Oracle,49,9,Lower0.3Upper3,0,0,0,57898.3949482489,92369.433222148,578983.949482489,,9.98911954283739,2.87592963589207,5.38569276784845,3923.14847512922,17588.1198379823,9864.65175024961,24.4802234694335,66.2214210771172,41.5104740552912
7,Vector,49,9,Lower0.3Upper3,2058,49,0,57898.3949482489,92369.433222148,578983.949482489,,9.98911954283739,2.87592963589207,5.38569276784845,3923.14847512922,17588.1198379823,9864.65175024961,24.4802234694335,66.2214210771172,41.5104740552912
7,Dist L2,49,9,Lower0.3Upper3,921,80,1,35069.1866871059,92369.433222148,350691.866871059,,9.98911954283739,2.87592963589207,5.38569276784845,3923.14847512922,17588.1198379823,9864.65175024961,24.4802234694335,66.2214210771172,41.5104740552912
7,Oracle Vector,49,9,Lower0.3Upper3,1372,32,0,57898.3949482489,92369.433222148,578983.949482489,,9.98911954283739,2.87592963589207,5.38569276784845,3923.14847512922,17588.1198379823,9864.65175024961,24.4802234694335,66.2214210771172,41.5104740552912
7,Value,49,9,Lower0.3Upper3,935,95,1,27710.8299666444,92369.433222148,277108.299666444,,9.98911954283739,2.87592963589207,5.38569276784845,3923.14847512922,17588.1198379823,9864.65175024961,24.4802234694335,66.2214210771172,41.5104740552912
7,Dist L0,49,9,Lower0.3Upper3,933,92,1,27710.8299666444,92369.433222148,277108.299666444,,9.98911954283739,2.87592963589207,5.38569276784845,3923.14847512922,17588.1198379823,9864.65175024961,24.4802234694335,66.2214210771172,41.5104740552912
8,Naive,49,9,Lower0.3Upper3,3528,72,8,24679.187242301,82263.9574743368,246791.87242301,,7.83565103225995,2.14839936298091,5.25483441114248,3204.85680066882,16124.2715725505,8423.8276295516,23.0471122077814,62.482373898146,40.2277394586851
8,Oracle,49,9,Lower0.3Upper3,0,0,0,57898.3949482489,82263.9574743368,578983.949482489,,7.83565103225995,2.14839936298091,5.25483441114248,3204.85680066882,16124.2715725505,8423.8276295516,23.0471122077814,62.482373898146,40.2277394586851
