LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81,Server 82,Server 83,Server 84,Server 85,Server 86,Server 87,Server 88,Server 89,Server 90,Server 91,Server 92,Server 93,Server 94,Server 95,Server 96,Server 97,Server 98,Server 99,Server 100,Server 101,Server 102,Server 103,Server 104,Server 105,Server 106,Server 107,Server 108,Server 109,Server 110,Server 111,Server 112,Server 113,Server 114,Server 115,Server 116,Server 117,Server 118,Server 119,Server 120,Server 121,Server 122,Server 123,Server 124,Server 125,Server 126,Server 127,Server 128,Server 129,Server 130,Server 131,Server 132,Server 133,Server 134,Server 135,Server 136,Server 137,Server 138,Server 139,Server 140,Server 141,Server 142,Server 143,Server 144
1,Naive,8192,144,Lower0.5Upper2,1179648,144,1,265163944,530327888,1060655776,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,6,0,0,0,0,0,0,0,6,15,1,232977,172,5,0,0,0,0,0,0,9,498,99701,22297317,157978637,7854545,5026,0,0,0,0,0,4,22,4022,99285,425341,4878715,77878,3898,6,0,0,0,0,2,6,169,25390,104397,17,29,22,0,0,0,0,0,8,451,57,0,48,0,0,0,0,0,0,109687,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Naive,8192,144,Lower0.5Upper2,2359296,288,2,233912042,467824084,935648168,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,0,0,0,0,0,0,6,12,0,209803,121,5,0,0,0,0,0,0,9,351,72120,19419528,142919808,6703503,4013,0,0,0,0,0,4,15,2739,71870,358641,4100909,59128,2665,7,0,0,0,0,2,5,154,24194,104990,12,27,21,0,0,0,0,0,8,433,52,0,42,0,0,0,0,0,0,111386,29,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Naive,8192,144,Lower0.5Upper2,3538944,432,3,206406325,412812650,825625300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,4,5,0,192174,69,5,0,0,0,0,0,0,8,210,50588,16988485,128724641,5845944,3424,0,0,0,0,0,1,10,1713,52258,301355,3467269,42974,1480,0,0,0,0,0,2,8,145,22509,104412,10,20,16,0,0,0,0,0,7,346,35,0,38,0,0,0,0,0,0,112259,33,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Naive,8192,144,Lower0.5Upper2,4718592,576,4,185143631,370287262,740574524,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,2,2,0,180028,41,5,0,0,0,0,0,0,5,131,34492,14811410,116790246,5371664,3151,0,0,0,0,0,0,9,1055,37045,263020,3077675,32503,868,0,0,0,0,0,2,6,122,20985,103823,4,16,14,0,0,0,0,0,5,231,23,0,36,0,0,0,0,0,0,112238,34,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Naive,8192,144,Lower0.5Upper2,5898240,720,5,172350649,344701298,689402596,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,2,1,0,174328,20,2,0,0,0,0,0,0,4,96,27302,13278737,109256137,5146796,3019,0,0,0,0,0,0,4,595,24912,243193,2894337,25282,509,0,0,0,0,0,0,3,63,19263,103660,3,11,3,0,0,0,0,0,3,211,19,0,36,0,0,0,0,0,0,112804,33,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Naive,8192,144,Lower0.5Upper2,7077888,864,6,169121057.5,338242115,676484230,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,174179,18,2,0,0,0,0,0,0,4,83,25055,12566564,107618504,5102905,2964,0,0,0,0,0,0,4,436,19296,241334,2891368,21915,329,0,0,0,0,0,0,4,56,18625,103581,1,9,0,0,0,0,0,0,2,190,13,0,36,0,0,0,0,0,0,120066,32,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Naive,8192,144,Lower0.5Upper2,8257536,1008,7,177476132.5,354952265,709904530,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,186982,18,2,0,0,0,0,0,0,4,61,25487,12688305,113248587,5328839,2967,0,0,0,0,0,0,3,236,16694,257920,3148429,20914,277,0,0,0,0,0,0,5,58,18739,103583,1,7,0,0,0,0,0,0,1,177,13,0,36,0,0,0,0,0,0,128210,35,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Naive,8192,144,Lower0.5Upper2,9437184,1152,8,196486572.5,392973145,785946290,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,214230,18,2,0,0,0,0,0,0,5,64,28451,13310858,125562455,5906898,3087,0,0,0,0,0,0,3,176,14944,300941,3703482,22164,239,0,0,0,0,0,0,5,57,19636,106665,2,10,0,0,0,0,0,0,0,165,11,0,74,0,0,0,0,0,0,135391,38,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Naive,8192,144,Lower0.5Upper2,10616832,1296,9,225888891.5,451777783,903555566,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,253655,19,2,0,0,0,0,0,0,5,73,33508,14397366,144327575,6978291,3929,0,0,0,0,0,0,3,159,14086,376821,4451746,24644,234,0,0,0,0,0,0,5,57,22079,115121,1,11,0,0,0,0,0,0,1,180,12,0,80,0,0,0,0,0,0,143539,41,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Naive,8192,144,Lower0.5Upper2,11796480,1440,10,253305176.5,506610353,1013220706,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,287402,19,2,0,0,0,0,0,0,5,69,36155,15594673,162744428,7963963,4308,0,0,0,0,0,0,3,142,13570,435854,5052481,24828,217,0,0,0,0,0,0,6,54,24841,127563,1,11,0,0,0,0,0,0,1,185,12,0,82,0,0,0,0,0,0,150087,45,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Naive,8192,144,Lower0.5Upper2,12976128,1584,11,268688442.5,537376885,1074753770,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,307253,18,2,0,0,0,0,0,0,5,67,37596,16124528,172783741,8583794,4638,0,0,0,0,0,0,3,137,12976,474125,5444990,24757,235,0,0,0,0,0,0,9,55,29699,145740,1,11,0,0,0,0,0,0,1,168,15,0,84,0,0,0,0,0,0,157811,50,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Naive,8192,144,Lower0.5Upper2,14155776,1728,12,275776914.5,551553829,1103107658,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,313376,16,2,0,0,0,0,0,0,6,94,37786,16061550,178398038,9051293,4899,0,0,0,0,0,0,3,126,12123,493105,5709118,24503,256,0,0,0,0,0,0,12,51,30977,152827,1,10,0,0,0,0,0,0,1,160,12,0,84,0,0,0,0,0,0,159622,55,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Naive,8192,144,Lower0.5Upper2,15335424,1872,13,280427369,560854738,1121709476,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,317932,15,0,0,0,0,0,0,0,6,89,36273,15878428,181878322,9449832,5387,0,0,0,0,0,0,3,108,11375,516850,5891364,24081,234,0,0,0,0,0,0,15,53,34225,164817,1,7,0,0,0,0,0,0,1,159,18,0,76,0,0,0,0,0,0,166102,56,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Naive,8192,144,Lower0.5Upper2,16515072,2016,14,284514953.5,569029907,1138059814,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,319879,10,0,0,0,0,0,0,0,7,86,35164,15469903,186149281,9833302,5524,0,0,0,0,0,0,3,100,10645,535002,6091000,23586,219,0,0,0,0,0,0,17,46,35388,166790,1,7,0,0,0,0,0,0,2,140,23,0,74,0,0,0,0,0,0,168147,55,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Naive,8192,144,Lower0.5Upper2,17694720,2160,15,288480645,576961290,1153922580,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,320469,10,0,0,0,0,0,0,0,11,84,33293,15099348,190591284,10096888,5572,0,0,0,0,0,0,1,97,10183,554221,6282770,23191,240,0,0,0,0,0,0,19,42,37980,171132,1,8,0,0,0,0,0,0,2,137,22,0,72,0,0,0,0,0,0,166544,56,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Naive,8192,144,Lower0.5Upper2,18874368,2304,16,291610059.5,583220119,1166440238,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,318828,13,0,0,0,0,0,0,0,14,88,31571,14783063,193783971,10490473,5976,0,0,0,0,0,0,1,87,9728,563867,6474372,23138,223,0,0,0,0,0,0,20,40,37448,175791,0,7,0,0,0,0,0,0,2,145,23,0,62,0,0,0,0,0,0,174093,79,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Naive,8192,144,Lower0.5Upper2,20054016,2448,17,294636438.5,589272877,1178545754,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,314378,13,0,0,0,0,0,0,0,16,94,31351,14579085,197045855,10830412,6286,0,0,0,0,0,0,1,83,9309,580477,6565281,22417,235,0,0,0,0,0,0,19,30,36965,180163,0,7,0,0,0,0,0,0,2,135,24,0,56,0,0,0,0,0,0,179076,86,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Naive,8192,144,Lower0.5Upper2,21233664,2592,18,299866156.5,599732313,1199464626,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,323648,11,0,0,0,0,0,0,0,18,95,30097,14443305,201570295,11204801,6762,0,0,0,0,0,0,1,89,8990,605214,6712224,21108,226,0,0,0,0,0,0,20,30,37705,183777,0,7,0,0,0,0,0,0,2,154,21,0,60,0,0,0,0,0,0,185219,93,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Naive,8192,144,Lower0.5Upper2,22413312,2736,19,307166740,614333480,1228666960,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,330572,9,0,0,0,0,0,0,0,18,60,29248,14479609,208362910,11457721,7321,0,0,0,0,0,0,1,80,8603,626584,6917765,21405,227,0,0,0,0,0,0,22,30,37798,187355,2,7,0,0,0,0,0,0,3,167,22,0,62,0,0,0,0,0,0,185163,103,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Naive,8192,144,Lower0.5Upper2,23592960,2880,20,318854701,637709402,1275418804,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,343181,9,0,0,0,0,0,0,0,18,58,29254,14806621,219256812,11793509,7931,0,0,0,0,0,0,1,71,8391,644588,7093114,21602,235,0,0,0,0,0,0,26,33,40142,188626,5,7,3,0,0,0,0,0,3,159,22,0,64,0,0,0,0,0,0,181753,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Naive,8192,144,Lower0.5Upper2,24772608,3024,21,327014166.5,654028333,1308056666,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,359265,13,0,0,0,0,0,0,0,18,53,29634,15109244,226423939,12052195,8297,0,0,0,0,0,0,1,69,8053,658508,7146645,21658,256,0,0,0,0,0,0,18,32,38873,191967,5,7,5,0,0,0,0,0,4,162,20,0,63,0,0,0,0,0,0,184374,94,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Naive,8192,144,Lower0.5Upper2,25952256,3168,22,332587511.5,665175023,1330350046,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,369589,18,0,0,0,0,0,0,0,19,52,30425,15369630,231281748,12087164,8700,0,0,0,0,0,0,2,68,7927,665886,7230594,21361,271,0,0,0,0,0,0,18,8,41645,189601,5,7,5,0,0,0,0,0,4,170,20,0,65,0,0,0,0,0,0,186242,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Naive,8192,144,Lower0.5Upper2,27131904,3312,23,336613958,673227916,1346455832,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,379788,17,0,0,0,0,0,0,0,20,50,31578,15650773,233478412,12239499,8559,0,0,0,0,0,0,2,65,7678,667730,7290647,20917,296,0,0,0,0,0,0,18,7,43783,194940,5,7,5,0,0,0,0,0,4,172,19,0,35,0,0,0,0,0,0,185916,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Naive,8192,144,Lower0.5Upper2,28311552,3456,24,340359654.5,680719309,1361438618,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,384307,28,0,0,0,0,0,0,0,18,55,32253,15930497,235975189,12336698,8604,0,0,0,0,0,0,3,62,7695,667482,7338391,21392,308,0,0,0,0,0,0,18,11,45560,197827,0,4,5,0,0,0,0,0,4,181,17,0,36,0,0,0,0,0,0,183057,98,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Naive,8192,144,Lower0.5Upper2,29491200,3600,25,343137645.5,686275291,1372550582,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,387334,24,0,0,0,0,0,0,0,18,58,32979,16198166,238041771,12386375,8621,0,0,0,0,0,0,3,55,8493,671684,7357685,21614,280,0,0,0,0,0,0,18,13,45731,193011,0,4,5,0,0,0,0,0,4,184,17,0,39,0,0,0,0,0,0,184912,97,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Naive,8192,144,Lower0.5Upper2,30670848,3744,26,344861040,689722080,1379444160,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,389865,29,0,0,0,0,0,0,0,18,59,33539,16447929,238916486,12449789,8591,0,0,0,0,0,0,4,54,9039,676580,7377516,21766,291,0,0,0,0,0,0,18,13,45749,191991,0,4,5,0,0,0,0,0,5,175,17,0,44,0,0,0,0,0,0,186055,99,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Naive,8192,144,Lower0.5Upper2,31850496,3888,27,346042773.5,692085547,1384171094,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,388568,28,2,0,0,0,0,0,0,18,61,33699,16676571,239506834,12462945,8571,0,0,0,0,0,0,6,60,9125,678086,7379512,21828,293,0,0,0,0,0,0,0,13,45848,191999,0,4,1,0,0,0,0,0,5,184,14,0,45,0,0,0,0,0,0,184866,99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Naive,8192,144,Lower0.5Upper2,33030144,4032,28,346735710.5,693471421,1386942842,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,387678,28,1,0,0,0,0,0,0,18,63,34000,16774651,240044389,12476193,8591,0,0,0,0,0,0,6,66,9413,676995,7377305,22025,299,0,0,0,0,0,0,0,14,45799,192053,0,3,1,0,0,0,0,0,5,187,14,0,46,0,0,0,0,0,0,185072,99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Naive,8192,144,Lower0.5Upper2,34209792,4176,29,347029803.5,694059607,1388119214,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,386648,29,2,0,0,0,0,0,0,18,64,33862,16796105,240286777,12490858,8660,0,0,0,0,0,0,7,58,9703,677943,7384729,22027,300,0,0,0,0,0,0,0,15,45820,192007,0,3,1,0,0,0,0,0,5,192,14,0,47,0,0,0,0,0,0,185420,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Naive,8192,144,Lower0.5Upper2,35389440,4320,30,346711506.5,693423013,1386846026,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,389074,29,2,0,0,0,0,0,0,35,59,33848,16796715,240049807,12495189,8667,0,0,0,0,0,0,7,56,9790,682540,7366582,21846,298,0,0,0,0,0,0,0,17,45663,192098,0,4,1,0,0,0,0,0,5,192,12,0,47,0,0,0,0,0,0,181439,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Naive,8192,144,Lower0.5Upper2,36569088,4464,31,346690028,693380056,1386760112,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,389766,29,2,0,0,0,0,0,0,18,63,34399,16775980,240445873,12535447,8716,0,0,0,0,0,0,6,56,9888,682853,7309435,22007,316,0,0,0,0,0,0,0,23,45991,192299,0,3,1,0,0,0,0,0,6,174,14,0,47,0,0,0,0,0,0,177694,83,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Naive,8192,144,Lower0.5Upper2,37748736,4608,32,349111345.5,698222691,1396445382,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,390068,31,2,0,0,0,0,0,0,17,66,34177,16868860,241630964,12716125,8838,0,0,0,0,0,0,6,61,9983,695763,7399786,22406,340,0,0,0,0,0,0,0,38,46350,192652,2,3,1,0,0,0,0,0,6,161,16,0,2,0,0,0,0,0,0,180280,83,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Naive,8192,144,Lower0.5Upper2,38928384,4752,33,353573898,707147796,1414295592,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,405982,32,2,0,0,0,0,0,0,18,66,34557,17086685,244691428,12846468,8129,0,0,0,0,0,0,6,64,9892,707875,7553874,22996,334,0,0,0,0,0,0,1,42,44520,191980,8,3,1,0,0,0,0,0,6,165,14,0,2,0,0,0,0,0,0,179167,78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Naive,8192,144,Lower0.5Upper2,40108032,4896,34,359678053.5,719356107,1438712214,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,416133,34,2,0,0,0,0,0,0,18,64,35205,17257929,249096929,13060190,8238,0,0,0,0,0,0,5,59,10008,727261,7723965,23412,358,0,0,0,0,0,0,1,42,44622,190909,16,0,1,0,0,0,0,0,6,161,14,0,2,0,0,0,0,0,0,174815,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Naive,8192,144,Lower0.5Upper2,41287680,5040,35,363786982.5,727573965,1455147930,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,420271,34,2,0,0,0,0,0,0,18,68,34333,17387398,252829465,13309982,8356,0,0,0,0,0,0,4,60,10044,741102,7868636,23401,356,0,0,0,0,0,0,1,50,38739,174737,18,0,1,0,0,0,0,0,7,162,14,0,2,0,0,0,0,0,0,170999,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Naive,8192,144,Lower0.5Upper2,42467328,5184,36,368109395.5,736218791,1472437582,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,428665,32,2,0,0,0,0,0,0,18,28,33894,17512045,256039501,13521995,8426,0,0,0,0,0,0,4,59,9904,753210,7978023,23083,361,0,0,0,0,0,0,1,53,38832,174691,18,0,1,0,0,0,0,0,7,166,14,0,2,0,0,0,0,0,0,174356,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Naive,8192,144,Lower0.5Upper2,43646976,5328,37,370579354,741158708,1482317416,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160,424930,35,2,0,0,0,0,0,0,19,28,33810,17519565,259054715,13644926,8186,0,0,0,0,0,0,5,54,9852,766751,8035330,23357,369,0,0,0,0,0,0,1,47,36580,157611,18,0,0,0,0,0,0,0,9,162,12,0,2,0,0,0,0,0,0,166444,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
