LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81,Server 82,Server 83,Server 84,Server 85,Server 86,Server 87,Server 88,Server 89,Server 90,Server 91,Server 92,Server 93,Server 94,Server 95,Server 96,Server 97,Server 98,Server 99,Server 100
1,Naive,8192,100,Lower0.5Upper2,819200,100,1,265163944,530327888,1060655776,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,154,110,3,0,0,0,0,5,176,107491,50854423,146924981,1621002,0,0,0,0,4,19,4187,102754,5665832,474246,13134,74,0,0,0,2,10,1403,201456,6,69,9,0,0,0,74074,104,76,22,0,0,0,0,0,0,3958,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Naive,8192,100,Lower0.5Upper2,1638400,200,2,233912042,467824084,935648168,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,140,77,2,0,0,0,0,5,152,77357,44443502,133330155,1331089,0,0,0,0,4,14,2869,74449,4739055,394386,9249,60,0,0,0,2,9,1283,201383,5,61,9,0,0,0,74443,100,41,20,0,0,0,0,0,0,4232,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Naive,8192,100,Lower0.5Upper2,2457600,300,3,206406325,412812650,825625300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,129,46,2,0,0,0,0,3,112,53908,39023389,120303685,1140819,0,0,0,0,1,12,1798,54299,3985567,324947,5777,29,0,0,0,2,13,1074,199645,4,54,7,0,0,0,74869,105,32,13,0,0,0,0,0,0,4318,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Naive,8192,100,Lower0.5Upper2,3276800,400,4,185143631,370287262,740574524,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,82,28,2,0,0,0,0,2,97,36337,34450184,109659574,1031781,0,0,0,0,0,10,1102,38732,3519213,277657,3679,16,0,0,0,2,9,776,197961,3,50,5,0,0,0,74857,105,24,9,0,0,0,0,0,0,4318,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Naive,8192,100,Lower0.5Upper2,4096000,500,5,172350649,344701298,689402596,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,46,14,0,0,0,0,0,0,80,28663,31213997,103406984,973567,0,0,0,0,0,5,610,26270,3301385,247805,2428,7,0,0,0,0,6,579,196354,3,49,3,0,0,0,74920,106,23,7,0,0,0,0,0,0,4363,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Naive,8192,100,Lower0.5Upper2,4915200,600,6,169121057.5,338242115,676484230,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,13,0,0,0,0,0,0,75,26213,29851275,102282619,962655,0,0,0,0,0,4,447,20563,3305328,237912,1741,6,0,0,0,0,7,495,195792,1,47,1,0,0,0,78773,106,21,5,0,0,0,0,0,0,4851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Naive,8192,100,Lower0.5Upper2,5734400,700,7,177476132.5,354952265,709904530,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,13,0,0,0,0,0,0,64,26629,30438411,108237255,985963,0,0,0,0,0,3,245,17888,3587778,248824,1544,6,0,0,0,0,8,485,195323,1,46,0,0,0,0,84235,116,24,5,0,0,0,0,0,0,5069,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Naive,8192,100,Lower0.5Upper2,6553600,800,8,196486572.5,392973145,785946290,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,12,0,0,0,0,0,0,62,29664,32526146,120651390,1052015,0,0,0,0,0,3,185,16081,4256918,276473,1517,5,0,0,0,0,8,413,202125,2,87,0,0,0,0,88656,135,21,4,0,0,0,0,0,0,5362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Naive,8192,100,Lower0.5Upper2,7372800,900,9,225888891.5,451777783,903555566,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,12,0,0,0,0,0,0,73,34742,35977293,139650433,1219300,0,0,0,0,0,3,168,15229,5226684,314768,1523,3,0,0,0,0,8,419,220444,1,93,0,0,0,0,93046,150,21,4,0,0,0,0,0,0,5778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Naive,8192,100,Lower0.5Upper2,8192000,1000,10,253305176.5,506610353,1013220706,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,12,0,0,0,0,0,0,76,37364,39477107,158416042,1336165,0,0,0,0,0,3,147,14641,5995399,339828,1498,3,0,0,0,0,9,411,247161,1,96,0,0,0,0,94884,151,21,4,0,0,0,0,0,0,6605,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Naive,8192,100,Lower0.5Upper2,9011200,1100,11,268688442.5,537376885,1074753770,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12,0,0,0,0,0,0,75,38769,41208316,168944584,1404599,0,0,0,0,0,3,142,14049,6484710,356685,1543,3,0,0,0,0,11,407,287144,1,98,0,0,0,0,100120,156,16,4,0,0,0,0,0,0,6791,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Naive,8192,100,Lower0.5Upper2,9830400,1200,12,275776914.5,551553829,1103107658,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11,0,0,0,0,0,1,105,38903,41425865,175495923,1456696,0,0,0,0,0,3,132,13140,6770673,372044,1536,3,0,0,0,0,14,377,300377,1,96,0,0,0,0,100975,173,23,2,0,0,0,0,0,0,6900,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Naive,8192,100,Lower0.5Upper2,10649600,1300,13,280427369,560854738,1121709476,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11,0,0,0,0,0,1,108,37232,41064804,180651921,1495430,0,0,0,0,0,3,114,12414,7001997,380412,1491,2,0,0,0,0,17,369,327903,1,82,0,0,0,0,105520,191,32,4,0,0,0,0,0,0,6956,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Naive,8192,100,Lower0.5Upper2,11468800,1400,14,284514953.5,569029907,1138059814,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,0,0,0,0,0,1,115,36030,40368248,186481100,1519238,0,0,0,0,0,3,106,11577,7223394,394182,1367,1,0,0,0,0,19,327,335397,1,80,0,0,0,0,106632,184,31,6,0,0,0,0,0,0,6879,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Naive,8192,100,Lower0.5Upper2,12288000,1500,15,288480645,576961290,1153922580,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,0,0,0,1,127,34054,39756572,192127301,1511394,0,0,0,0,0,1,103,11076,7432229,406428,1326,1,0,0,0,0,20,300,349559,1,78,0,0,0,0,105221,188,30,6,0,0,0,0,0,0,6874,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Naive,8192,100,Lower0.5Upper2,13107200,1600,16,291610059.5,583220119,1166440238,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,0,0,0,0,1,144,32219,39347758,196262353,1544208,0,0,0,0,0,1,93,10663,7606166,420096,1281,1,0,0,0,0,21,271,355105,0,64,0,0,0,0,111246,228,43,9,0,0,0,0,0,0,6856,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Naive,8192,100,Lower0.5Upper2,13926400,1700,17,294636438.5,589272877,1178545754,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,3,153,31935,38977480,200856325,1563051,0,0,0,0,0,1,89,10241,7732823,422874,1277,1,0,0,0,0,19,251,359538,0,58,0,0,0,0,114555,243,44,8,0,0,0,0,0,0,6894,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Naive,8192,100,Lower0.5Upper2,14745600,1800,18,299866156.5,599732313,1199464626,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,3,164,30677,39127765,206317826,1575803,0,0,0,0,0,1,94,9803,7937154,428962,1141,0,0,0,0,0,20,267,367256,0,62,0,0,0,0,119010,265,52,8,0,0,0,0,0,0,6967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Naive,8192,100,Lower0.5Upper2,15564800,1900,19,307166740,614333480,1228666960,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,3,118,29769,39653379,213128629,1608876,0,0,0,0,0,1,84,9379,8171418,443491,1193,0,0,0,0,0,22,268,372938,0,69,0,0,0,0,117401,299,55,8,0,0,0,0,0,0,7258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Naive,8192,100,Lower0.5Upper2,16384000,2000,20,318854701,637709402,1275418804,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,2,121,29767,40894326,223697839,1659331,0,0,0,0,0,1,75,9092,8392725,451454,1209,0,0,0,0,0,26,240,382060,0,79,3,0,0,0,116010,297,53,8,0,0,0,0,0,0,6960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Naive,8192,100,Lower0.5Upper2,17203200,2100,21,327014166.5,654028333,1308056666,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,2,117,30169,42031591,230526120,1700148,0,0,0,0,0,1,72,8746,8482347,454594,1240,0,0,0,0,0,18,232,382991,1,108,5,0,0,0,117046,290,59,8,0,0,0,0,0,0,7308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Naive,8192,100,Lower0.5Upper2,18022400,2200,22,332587511.5,665175023,1330350046,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,0,0,0,0,2,114,30984,43004193,234390351,1717566,0,0,0,0,0,2,70,8620,8573540,459111,1257,1,0,0,0,0,18,220,388520,1,111,5,0,0,0,119102,298,56,8,0,0,0,0,0,0,7131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Naive,8192,100,Lower0.5Upper2,18841600,2300,23,336613958,673227916,1346455832,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,0,0,0,0,0,2,108,32238,43907780,236368969,1722246,0,0,0,0,0,2,67,8332,8645725,455380,1303,1,0,0,0,0,18,228,402490,0,85,5,0,0,0,119378,315,57,8,0,0,0,0,0,0,6926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Naive,8192,100,Lower0.5Upper2,19660800,2400,24,340359654.5,680719309,1361438618,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,12,0,0,0,0,0,1,115,32999,44573181,238987099,1725033,0,0,0,0,0,3,62,8357,8690614,459556,1296,2,0,0,0,0,18,234,412807,0,87,5,0,0,0,117869,312,56,8,0,0,0,0,0,0,6678,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Naive,8192,100,Lower0.5Upper2,20480000,2500,25,343137645.5,686275291,1372550582,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,12,0,0,0,0,0,1,117,33716,45276232,240705300,1734925,0,0,0,0,0,3,55,9233,8733672,459285,1204,2,0,0,0,0,18,225,406315,0,90,5,0,0,0,119203,312,61,8,0,0,0,0,0,0,6673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Naive,8192,100,Lower0.5Upper2,21299200,2600,26,344861040,689722080,1379444160,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,11,0,0,0,0,0,1,117,34328,45914519,241322790,1751235,0,0,0,0,0,4,55,9843,8765392,460678,1244,2,0,0,0,0,18,218,404658,0,97,5,0,0,0,120707,316,81,8,0,0,0,0,0,0,6490,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Naive,8192,100,Lower0.5Upper2,22118400,2700,27,346042773.5,692085547,1384171094,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,11,0,0,0,0,0,1,118,34480,46378446,241728114,1751068,0,0,0,0,0,6,61,9954,8770000,462115,1263,2,0,0,0,0,0,227,405288,0,99,1,0,0,0,120120,313,79,6,0,0,0,0,0,0,6396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Naive,8192,100,Lower0.5Upper2,22937600,2800,28,346735710.5,693471421,1386942842,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,10,0,0,0,0,0,1,119,34800,46611986,242112184,1754357,0,0,0,0,0,6,67,10237,8764059,462486,1290,2,0,0,0,0,0,232,405305,0,101,1,0,0,0,120299,313,78,6,0,0,0,0,0,0,6396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Naive,8192,100,Lower0.5Upper2,23756800,2900,29,347029803.5,694059607,1388119214,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,11,0,0,0,0,0,1,119,34607,46714261,242236208,1759466,0,0,0,0,0,5,60,10524,8772532,463521,1307,2,0,0,0,0,0,239,405001,0,103,1,0,0,0,120768,306,78,7,0,0,0,0,0,0,6383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Naive,8192,100,Lower0.5Upper2,24576000,3000,30,346711506.5,693423013,1386846026,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,11,0,0,0,0,0,1,116,34628,46732057,242000340,1761531,0,0,0,0,0,5,58,10606,8765676,462149,1331,2,0,0,0,0,0,240,404744,0,103,1,0,0,0,118834,301,82,13,0,0,0,0,0,0,6005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Naive,8192,100,Lower0.5Upper2,25395200,3100,31,346690028,693380056,1386760112,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,11,0,0,0,0,0,1,64,35258,46762634,242277072,1770655,0,0,0,0,0,5,57,10729,8753733,454344,1334,1,0,0,0,0,0,221,404664,0,103,1,0,0,0,116971,292,78,13,0,0,0,0,0,0,5736,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Naive,8192,100,Lower0.5Upper2,26214400,3200,32,349111345.5,698222691,1396445382,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,11,0,0,0,0,0,0,69,35174,47053250,243552491,1808206,0,0,0,0,0,5,62,10776,8860362,463807,1356,1,0,0,0,0,0,244,406322,2,49,1,0,0,0,119839,282,72,5,0,0,0,0,0,0,5627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Naive,8192,100,Lower0.5Upper2,27033600,3300,33,353573898,707147796,1414295592,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,12,0,0,0,0,0,0,68,36106,47744675,246534932,1806497,0,0,0,0,0,5,65,10668,9064940,465046,1439,1,0,0,0,0,1,276,400427,6,49,1,0,0,0,120188,268,70,5,0,0,0,0,0,0,5459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Naive,8192,100,Lower0.5Upper2,27852800,3400,34,359678053.5,719356107,1438712214,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,14,0,0,0,0,0,0,67,37293,48421490,251020656,1825594,0,0,0,0,0,4,60,10795,9309879,469452,1479,1,0,0,0,0,1,286,399998,14,49,2,0,0,0,120499,272,64,5,0,0,0,0,0,0,4634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Naive,8192,100,Lower0.5Upper2,28672000,3500,35,363786982.5,727573965,1455147930,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,14,0,0,0,0,0,0,71,36986,48813471,254980640,1873053,0,0,0,0,0,3,61,10795,9519290,470347,1472,1,0,0,0,0,2,305,359065,16,47,2,0,0,0,117874,258,60,4,0,0,0,0,0,0,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Naive,8192,100,Lower0.5Upper2,29491200,3600,36,368109395.5,736218791,1472437582,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,11,0,0,0,0,0,0,12,37264,49197109,258649995,1889175,0,0,0,0,0,3,60,10672,9657718,472828,1462,1,0,0,0,0,2,312,360688,16,48,2,0,0,0,120133,266,61,4,0,0,0,0,0,0,4686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Naive,8192,100,Lower0.5Upper2,30310400,3700,37,370579354,741158708,1482317416,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,11,0,0,0,0,0,0,10,37298,49426000,261559650,1879812,0,0,0,0,0,3,55,10582,9770958,475401,1518,1,0,0,0,0,2,294,328949,16,51,1,0,0,0,114639,262,62,2,0,0,0,0,0,0,4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Naive,8192,100,Lower0.5Upper2,31129600,3800,38,373162780,746325560,1492651120,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,11,0,0,0,0,0,0,10,37259,49768794,263386941,1891188,0,0,0,0,0,2,58,10400,9826065,481464,1568,0,0,0,0,0,2,300,333189,16,52,1,0,0,0,111175,248,64,1,0,0,0,0,0,0,4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Naive,8192,100,Lower0.5Upper2,31948800,3900,39,376307474,752614948,1505229896,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,12,1,0,0,0,0,0,11,38448,50304342,266366711,1886922,0,0,0,0,0,2,59,10152,9887821,480217,1523,0,0,0,0,0,2,319,324993,16,53,1,0,0,0,109029,214,69,1,0,0,0,0,0,0,4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Naive,8192,100,Lower0.5Upper2,32768000,4000,40,378990185.5,757980371,1515960742,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38,12,1,0,0,0,0,0,12,38761,50631309,269307292,1878531,0,0,0,0,0,2,58,9903,9937852,484047,1477,0,0,0,0,0,2,326,314722,16,55,1,0,0,0,105733,225,68,1,0,0,0,0,0,0,4389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Naive,8192,100,Lower0.5Upper2,33587200,4100,41,380662551,761325102,1522650204,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37,7,1,0,0,0,0,0,13,38819,50754726,270772999,1889701,0,0,0,0,0,2,59,9836,9966982,482726,1452,0,0,0,0,0,1,349,313978,16,56,1,0,0,0,102717,217,58,1,0,0,0,0,0,0,4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Naive,8192,100,Lower0.5Upper2,34406400,4200,42,383936255.5,767872511,1535745022,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,6,1,0,0,0,0,0,15,39262,51133099,273618297,1919218,0,0,0,0,0,2,61,9635,10082837,490419,1462,0,0,0,0,0,1,295,299797,16,58,1,0,0,0,101011,216,49,0,0,0,0,0,0,0,4234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Naive,8192,100,Lower0.5Upper2,35225600,4300,43,391184064,782368128,1564736256,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,6,1,0,0,0,0,0,16,39918,52596190,278507665,1937237,0,0,0,0,0,2,72,9649,10268723,502543,1368,0,0,0,0,0,1,317,285237,16,56,1,0,0,0,100215,206,46,0,0,0,0,0,0,0,3974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Naive,8192,100,Lower0.5Upper2,36044800,4400,44,398707213.5,797414427,1594828854,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,41,6,1,0,0,0,0,0,56,42193,54067316,283712446,1976578,0,0,0,0,0,2,76,9733,10402669,515227,1329,0,0,0,0,0,1,333,276999,16,53,1,0,0,0,99434,221,60,0,0,0,0,0,0,0,3981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Naive,8192,100,Lower0.5Upper2,36864000,4500,45,405384749.5,810769499,1621538998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,44,6,0,0,0,0,0,0,59,43016,55553062,288242005,1980357,0,0,0,0,0,2,75,10086,10505646,524225,1381,0,0,0,0,0,1,350,276414,16,2,1,0,0,0,96912,226,59,0,0,0,0,0,0,0,3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Naive,8192,100,Lower0.5Upper2,37683200,4600,46,415153850.5,830307701,1660615402,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,44,10,0,0,0,0,0,0,63,44172,57267767,296403138,1996634,0,0,0,0,0,3,83,11312,10559164,524634,1381,0,0,0,0,0,1,340,265600,16,2,1,0,0,0,94323,214,57,1,0,0,0,0,0,0,3605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Naive,8192,100,Lower0.5Upper2,38502400,4700,47,423256750.5,846513501,1693027002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,75,9,0,0,0,0,0,0,65,45089,59105719,302244707,2009384,0,0,0,0,0,4,82,12203,10648316,526186,1461,0,0,0,0,0,1,311,252164,16,2,1,0,0,0,90521,206,58,1,0,0,0,0,0,0,3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Naive,8192,100,Lower0.5Upper2,39321600,4800,48,428923178,857846356,1715692712,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,84,19,0,0,0,0,0,0,63,46833,61020535,305256422,2031642,0,0,0,0,0,3,93,12990,10690760,527182,1558,0,0,0,0,0,1,297,240265,16,2,1,0,0,0,88675,195,57,2,0,0,0,0,0,0,3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Naive,8192,100,Lower0.5Upper2,40140800,4900,49,433389669,866779338,1733558676,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,92,27,0,0,0,0,0,0,64,47611,62565306,307352405,2031622,0,0,0,0,0,4,112,13578,10736118,529294,1580,0,0,0,0,0,1,314,240312,16,1,4,0,0,0,87456,186,53,2,0,0,0,0,0,0,3262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Naive,8192,100,Lower0.5Upper2,40960000,5000,50,436477171.5,872954343,1745908686,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,88,32,0,0,0,0,0,0,65,47631,63512065,308964705,2023296,0,0,0,0,0,5,144,14981,10752312,529278,1500,0,0,0,0,0,1,330,240905,7,0,4,0,0,0,86958,186,27,2,0,0,0,0,0,0,3155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Naive,8192,100,Lower0.5Upper2,41779200,5100,51,438694731.5,877389463,1754778926,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,101,39,0,0,0,0,0,0,62,47578,64154469,310209902,2030951,0,0,0,0,0,5,166,15559,10761906,529227,1514,0,0,0,0,0,1,327,241030,0,0,4,0,0,0,87188,189,27,2,0,0,0,0,0,0,3155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
