LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25
1,Value,800,25,Lower0.5Upper2,12,16,0,1834897587.5,3307418219,7339590350,,0,1,492,0,0,0,75,1167,528,0,0,2153,333492612,1530129125,83468,0,461725,17220,1348068,683,0,23345,10,3,0
1,Vector,800,25,Lower0.5Upper2,9600,16,0,1834897587.5,3307418219,7339590350,,0,1,492,0,0,0,75,1167,528,0,0,2153,333492612,1530129125,83468,0,461725,17220,1348068,683,0,23345,10,3,0
1,Oracle Vector,800,25,Lower0.5Upper2,8000,13,0,1834897587.5,3307418219,7339590350,,0,1,492,0,0,0,75,1167,528,0,0,2153,333492612,1530129125,83468,0,461725,17220,1348068,683,0,23345,10,3,0
1,Oracle,800,25,Lower0.5Upper2,0,0,0,1834897587.5,3307418219,7339590350,,0,1,492,0,0,0,75,1167,528,0,0,2153,333492612,1530129125,83468,0,461725,17220,1348068,683,0,23345,10,3,0
1,Dist L2,800,25,Lower0.5Upper2,12,16,0,1834897587.5,3307418219,7339590350,,0,1,492,0,0,0,75,1167,528,0,0,2153,333492612,1530129125,83468,0,461725,17220,1348068,683,0,23345,10,3,0
2,Value,800,25,Lower0.5Upper2,30,41,0,1834897587.5,2897170291,7339590350,,0,0,492,0,0,0,60,1084,339,0,0,1810,286098284,1347253335,58016,0,463498,14944,1344461,578,0,25254,11,3,0
2,Vector,800,25,Lower0.5Upper2,25600,44,0,1834897587.5,2897170291,7339590350,,0,0,492,0,0,0,60,1084,339,0,0,1810,286098284,1347253335,58016,0,463498,14944,1344461,578,0,25254,11,3,0
2,Oracle Vector,800,25,Lower0.5Upper2,22400,38,0,1834897587.5,2897170291,7339590350,,0,0,492,0,0,0,60,1084,339,0,0,1810,286098284,1347253335,58016,0,463498,14944,1344461,578,0,25254,11,3,0
2,Oracle,800,25,Lower0.5Upper2,0,0,0,1834897587.5,2897170291,7339590350,,0,0,492,0,0,0,60,1084,339,0,0,1810,286098284,1347253335,58016,0,463498,14944,1344461,578,0,25254,11,3,0
2,Dist L2,800,25,Lower0.5Upper2,32,44,0,1834897587.5,2897170291,7339590350,,0,0,492,0,0,0,60,1084,339,0,0,1810,286098284,1347253335,58016,0,463498,14944,1344461,578,0,25254,11,3,0
3,Value,800,25,Lower0.5Upper2,68,95,0,1834897587.5,2542958847,7339590350,,0,0,477,0,0,0,37,888,254,0,0,1355,246572553,1188158460,36766,0,466950,12750,1331746,482,0,25794,14,0,0
3,Vector,800,25,Lower0.5Upper2,51200,89,0,1834897587.5,2542958847,7339590350,,0,0,477,0,0,0,37,888,254,0,0,1355,246572553,1188158460,36766,0,466950,12750,1331746,482,0,25794,14,0,0
3,Oracle Vector,800,25,Lower0.5Upper2,44800,77,0,1834897587.5,2542958847,7339590350,,0,0,477,0,0,0,37,888,254,0,0,1355,246572553,1188158460,36766,0,466950,12750,1331746,482,0,25794,14,0,0
3,Oracle,800,25,Lower0.5Upper2,0,0,0,1834897587.5,2542958847,7339590350,,0,0,477,0,0,0,37,888,254,0,0,1355,246572553,1188158460,36766,0,466950,12750,1331746,482,0,25794,14,0,0
3,Dist L2,800,25,Lower0.5Upper2,60,83,0,1834897587.5,2542958847,7339590350,,0,0,477,0,0,0,37,888,254,0,0,1355,246572553,1188158460,36766,0,466950,12750,1331746,482,0,25794,14,0,0
4,Value,800,25,Lower0.5Upper2,106,149,0,1834897587.5,2268967313,7339590350,,0,0,427,0,0,0,14,633,150,0,0,1086,213408972,1070420942,23853,0,466972,9669,1318072,418,0,25787,9,0,0
4,Vector,800,25,Lower0.5Upper2,75200,132,0,1834897587.5,2268967313,7339590350,,0,0,427,0,0,0,14,633,150,0,0,1086,213408972,1070420942,23853,0,466972,9669,1318072,418,0,25787,9,0,0
