LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25
1,Value,20000,25,Lower0.5Upper2,10,13,0,128929868,233450814,515719472,,0,0,142,0,0,0,6,86,56,0,0,117,25025198,107647452,7163,0,34498,1079,92962,17,0,1767,0,1,0
1,Vector,20000,25,Lower0.5Upper2,200000,13,0,128929868,233450814,515719472,,0,0,142,0,0,0,6,86,56,0,0,117,25025198,107647452,7163,0,34498,1079,92962,17,0,1767,0,1,0
1,Oracle Vector,20000,25,Lower0.5Upper2,160000,10,0,128929868,233450814,515719472,,0,0,142,0,0,0,6,86,56,0,0,117,25025198,107647452,7163,0,34498,1079,92962,17,0,1767,0,1,0
1,Oracle,20000,25,Lower0.5Upper2,0,0,0,128929868,233450814,515719472,,0,0,142,0,0,0,6,86,56,0,0,117,25025198,107647452,7163,0,34498,1079,92962,17,0,1767,0,1,0
1,Dist L2,20000,25,Lower0.5Upper2,10,13,0,128929868,233450814,515719472,,0,0,142,0,0,0,6,86,56,0,0,117,25025198,107647452,7163,0,34498,1079,92962,17,0,1767,0,1,0
2,Value,20000,25,Lower0.5Upper2,28,37,0,128929868,206178002,515719472,,0,0,142,0,0,0,4,81,39,0,0,97,21598428,95793166,4905,0,34560,944,92624,14,0,1886,0,1,0
2,Vector,20000,25,Lower0.5Upper2,560000,38,0,128929868,206178002,515719472,,0,0,142,0,0,0,4,81,39,0,0,97,21598428,95793166,4905,0,34560,944,92624,14,0,1886,0,1,0
2,Oracle Vector,20000,25,Lower0.5Upper2,520000,34,0,128929868,206178002,515719472,,0,0,142,0,0,0,4,81,39,0,0,97,21598428,95793166,4905,0,34560,944,92624,14,0,1886,0,1,0
2,Oracle,20000,25,Lower0.5Upper2,0,0,0,128929868,206178002,515719472,,0,0,142,0,0,0,4,81,39,0,0,97,21598428,95793166,4905,0,34560,944,92624,14,0,1886,0,1,0
2,Dist L2,20000,25,Lower0.5Upper2,28,38,0,128929868,206178002,515719472,,0,0,142,0,0,0,4,81,39,0,0,97,21598428,95793166,4905,0,34560,944,92624,14,0,1886,0,1,0
3,Value,20000,25,Lower0.5Upper2,64,87,0,128929868,182228263,515719472,,0,0,137,0,0,0,3,66,24,0,0,75,18733648,85168537,3079,0,34678,809,91875,10,0,1923,0,0,0
3,Vector,20000,25,Lower0.5Upper2,1240000,85,0,128929868,182228263,515719472,,0,0,137,0,0,0,3,66,24,0,0,75,18733648,85168537,3079,0,34678,809,91875,10,0,1923,0,0,0
3,Oracle Vector,20000,25,Lower0.5Upper2,960000,64,0,128929868,182228263,515719472,,0,0,137,0,0,0,3,66,24,0,0,75,18733648,85168537,3079,0,34678,809,91875,10,0,1923,0,0,0
3,Oracle,20000,25,Lower0.5Upper2,0,0,0,128929868,182228263,515719472,,0,0,137,0,0,0,3,66,24,0,0,75,18733648,85168537,3079,0,34678,809,91875,10,0,1923,0,0,0
3,Dist L2,20000,25,Lower0.5Upper2,60,83,0,128929868,182228263,515719472,,0,0,137,0,0,0,3,66,24,0,0,75,18733648,85168537,3079,0,34678,809,91875,10,0,1923,0,0,0
