LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25
1,Value,32768,25,Lower0.5Upper2,10,13,0,85507785,155524136,342031140,,0,0,124,0,0,0,4,57,39,0,0,62,16426049,73893263,4516,0,22796,746,60415,15,0,1383,0,0,0
1,Vector,32768,25,Lower0.5Upper2,327680,13,0,85507785,155524136,342031140,,0,0,124,0,0,0,4,57,39,0,0,62,16426049,73893263,4516,0,22796,746,60415,15,0,1383,0,0,0
1,Oracle Vector,32768,25,Lower0.5Upper2,262144,10,0,85507785,155524136,342031140,,0,0,124,0,0,0,4,57,39,0,0,62,16426049,73893263,4516,0,22796,746,60415,15,0,1383,0,0,0
1,Oracle,32768,25,Lower0.5Upper2,0,0,0,85507785,155524136,342031140,,0,0,124,0,0,0,4,57,39,0,0,62,16426049,73893263,4516,0,22796,746,60415,15,0,1383,0,0,0
1,Dist L2,32768,25,Lower0.5Upper2,10,13,0,85507785,155524136,342031140,,0,0,124,0,0,0,4,57,39,0,0,62,16426049,73893263,4516,0,22796,746,60415,15,0,1383,0,0,0
2,Value,32768,25,Lower0.5Upper2,28,38,0,85507785,137959753,342031140,,0,0,124,0,0,0,4,50,27,0,0,52,14201419,66237873,3085,0,22783,661,60243,13,0,1464,1,0,0
2,Vector,32768,25,Lower0.5Upper2,851968,35,0,85507785,137959753,342031140,,0,0,124,0,0,0,4,50,27,0,0,52,14201419,66237873,3085,0,22783,661,60243,13,0,1464,1,0,0
2,Oracle Vector,32768,25,Lower0.5Upper2,458752,18,0,85507785,137959753,342031140,,0,0,124,0,0,0,4,50,27,0,0,52,14201419,66237873,3085,0,22783,661,60243,13,0,1464,1,0,0
2,Oracle,32768,25,Lower0.5Upper2,0,0,0,85507785,137959753,342031140,,0,0,124,0,0,0,4,50,27,0,0,52,14201419,66237873,3085,0,22783,661,60243,13,0,1464,1,0,0
2,Dist L2,32768,25,Lower0.5Upper2,26,35,0,85507785,137959753,342031140,,0,0,124,0,0,0,4,50,27,0,0,52,14201419,66237873,3085,0,22783,661,60243,13,0,1464,1,0,0
3,Value,32768,25,Lower0.5Upper2,54,74,0,85507785,122269877,342031140,,0,0,116,0,0,0,4,44,14,0,0,37,12339568,59141101,1882,0,22820,573,59713,9,0,1489,1,0,0
3,Vector,32768,25,Lower0.5Upper2,1703936,70,0,85507785,122269877,342031140,,0,0,116,0,0,0,4,44,14,0,0,37,12339568,59141101,1882,0,22820,573,59713,9,0,1489,1,0,0
3,Oracle Vector,32768,25,Lower0.5Upper2,786432,31,0,85507785,122269877,342031140,,0,0,116,0,0,0,4,44,14,0,0,37,12339568,59141101,1882,0,22820,573,59713,9,0,1489,1,0,0
3,Oracle,32768,25,Lower0.5Upper2,0,0,0,85507785,122269877,342031140,,0,0,116,0,0,0,4,44,14,0,0,37,12339568,59141101,1882,0,22820,573,59713,9,0,1489,1,0,0
3,Dist L2,32768,25,Lower0.5Upper2,58,79,0,85507785,122269877,342031140,,0,0,116,0,0,0,4,44,14,0,0,37,12339568,59141101,1882,0,22820,573,59713,9,0,1489,1,0,0
4,Value,32768,25,Lower0.5Upper2,94,130,0,85507785,110152488,342031140,,0,0,110,0,0,0,1,26,7,0,0,25,10800286,53862322,1191,0,22807,440,59137,5,0,1489,1,0,0
4,Vector,32768,25,Lower0.5Upper2,3014656,127,0,85507785,110152488,342031140,,0,0,110,0,0,0,1,26,7,0,0,25,10800286,53862322,1191,0,22807,440,59137,5,0,1489,1,0,0
4,Oracle Vector,32768,25,Lower0.5Upper2,983040,39,0,85507785,110152488,342031140,,0,0,110,0,0,0,1,26,7,0,0,25,10800286,53862322,1191,0,22807,440,59137,5,0,1489,1,0,0
4,Oracle,32768,25,Lower0.5Upper2,0,0,0,85507785,110152488,342031140,,0,0,110,0,0,0,1,26,7,0,0,25,10800286,53862322,1191,0,22807,440,59137,5,0,1489,1,0,0
4,Dist L2,32768,25,Lower0.5Upper2,96,132,0,85507785,110152488,342031140,,0,0,110,0,0,0,1,26,7,0,0,25,10800286,53862322,1191,0,22807,440,59137,5,0,1489,1,0,0
5,Value,32768,25,Lower0.5Upper2,148,207,0,85507785,102846015,342031140,,0,0,126,0,0,0,1,17,3,0,0,17,9738599,50924116,826,0,22810,374,58731,2,0,1461,1,0,0
5,Vector,32768,25,Lower0.5Upper2,4194304,178,0,85507785,102846015,342031140,,0,0,126,0,0,0,1,17,3,0,0,17,9738599,50924116,826,0,22810,374,58731,2,0,1461,1,0,0
5,Oracle Vector,32768,25,Lower0.5Upper2,1310720,51,0,85507785,102846015,342031140,,0,0,126,0,0,0,1,17,3,0,0,17,9738599,50924116,826,0,22810,374,58731,2,0,1461,1,0,0
5,Oracle,32768,25,Lower0.5Upper2,0,0,0,85507785,102846015,342031140,,0,0,126,0,0,0,1,17,3,0,0,17,9738599,50924116,826,0,22810,374,58731,2,0,1461,1,0,0
5,Dist L2,32768,25,Lower0.5Upper2,142,192,0,85507785,102846015,342031140,,0,0,126,0,0,0,1,17,3,0,0,17,9738599,50924116,826,0,22810,374,58731,2,0,1461,1,0,0
6,Value,32768,25,Lower0.5Upper2,182,253,0,85507785,101056397,342031140,,0,0,120,0,0,0,0,14,3,0,0,13,9304165,50493720,598,0,24018,331,58570,1,0,1575,1,0,0
6,Vector,32768,25,Lower0.5Upper2,5242880,224,0,85507785,101056397,342031140,,0,0,120,0,0,0,0,14,3,0,0,13,9304165,50493720,598,0,24018,331,58570,1,0,1575,1,0,0
6,Oracle Vector,32768,25,Lower0.5Upper2,1310720,51,0,85507785,101056397,342031140,,0,0,120,0,0,0,0,14,3,0,0,13,9304165,50493720,598,0,24018,331,58570,1,0,1575,1,0,0
6,Oracle,32768,25,Lower0.5Upper2,0,0,0,85507785,101056397,342031140,,0,0,120,0,0,0,0,14,3,0,0,13,9304165,50493720,598,0,24018,331,58570,1,0,1575,1,0,0
6,Dist L2,32768,25,Lower0.5Upper2,192,263,0,85507785,101056397,342031140,,0,0,120,0,0,0,0,14,3,0,0,13,9304165,50493720,598,0,24018,331,58570,1,0,1575,1,0,0
7,Value,32768,25,Lower0.5Upper2,190,263,0,85507785,105547928,342031140,,0,0,104,0,0,0,0,12,2,0,0,11,9470556,53239076,527,0,25440,336,58296,0,0,1641,1,0,0
7,Vector,32768,25,Lower0.5Upper2,5242880,224,0,85507785,105547928,342031140,,0,0,104,0,0,0,0,12,2,0,0,11,9470556,53239076,527,0,25440,336,58296,0,0,1641,1,0,0
7,Oracle Vector,32768,25,Lower0.5Upper2,1310720,51,0,85507785,105547928,342031140,,0,0,104,0,0,0,0,12,2,0,0,11,9470556,53239076,527,0,25440,336,58296,0,0,1641,1,0,0
7,Oracle,32768,25,Lower0.5Upper2,0,0,0,85507785,105547928,342031140,,0,0,104,0,0,0,0,12,2,0,0,11,9470556,53239076,527,0,25440,336,58296,0,0,1641,1,0,0
7,Dist L2,32768,25,Lower0.5Upper2,192,263,0,85507785,105547928,342031140,,0,0,104,0,0,0,0,12,2,0,0,11,9470556,53239076,527,0,25440,336,58296,0,0,1641,1,0,0
8,Value,32768,25,Lower0.5Upper2,190,263,0,85507785,115742788,342031140,,0,0,109,0,0,0,0,12,1,0,0,11,10095177,59004223,517,0,26628,319,60012,0,0,1716,1,0,0
8,Vector,32768,25,Lower0.5Upper2,5373952,229,0,85507785,115742788,342031140,,0,0,109,0,0,0,0,12,1,0,0,11,10095177,59004223,517,0,26628,319,60012,0,0,1716,1,0,0
8,Oracle Vector,32768,25,Lower0.5Upper2,1441792,56,0,85507785,115742788,342031140,,0,0,109,0,0,0,0,12,1,0,0,11,10095177,59004223,517,0,26628,319,60012,0,0,1716,1,0,0
