LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25
1,Value,200,25,Lower0.5Upper2,12,16,0,5084757844,9160581693,20339031376,,2,1,515,3,0,0,161,2787,1006,1,0,7570,963927438,4114545276,210237,0,1279089,50615,3721345,2294,0,61770,37,7,0
1,Vector,200,25,Lower0.5Upper2,2400,16,0,5084757844,9160581693,20339031376,,2,1,515,3,0,0,161,2787,1006,1,0,7570,963927438,4114545276,210237,0,1279089,50615,3721345,2294,0,61770,37,7,0
1,Oracle Vector,200,25,Lower0.5Upper2,2000,13,0,5084757844,9160581693,20339031376,,2,1,515,3,0,0,161,2787,1006,1,0,7570,963927438,4114545276,210237,0,1279089,50615,3721345,2294,0,61770,37,7,0
1,Oracle,200,25,Lower0.5Upper2,0,0,0,5084757844,9160581693,20339031376,,2,1,515,3,0,0,161,2787,1006,1,0,7570,963927438,4114545276,210237,0,1279089,50615,3721345,2294,0,61770,37,7,0
1,Dist L2,200,25,Lower0.5Upper2,12,16,0,5084757844,9160581693,20339031376,,2,1,515,3,0,0,161,2787,1006,1,0,7570,963927438,4114545276,210237,0,1279089,50615,3721345,2294,0,61770,37,7,0
2,Value,200,25,Lower0.5Upper2,28,38,0,5084757844,8044195953,20339031376,,2,0,520,3,0,0,118,2525,625,1,0,6538,826806436,3640736003,146612,0,1284091,44669,3699221,1854,0,67086,32,7,0
2,Vector,200,25,Lower0.5Upper2,5600,38,0,5084757844,8044195953,20339031376,,2,0,520,3,0,0,118,2525,625,1,0,6538,826806436,3640736003,146612,0,1284091,44669,3699221,1854,0,67086,32,7,0
2,Oracle Vector,200,25,Lower0.5Upper2,4800,32,0,5084757844,8044195953,20339031376,,2,0,520,3,0,0,118,2525,625,1,0,6538,826806436,3640736003,146612,0,1284091,44669,3699221,1854,0,67086,32,7,0
2,Oracle,200,25,Lower0.5Upper2,0,0,0,5084757844,8044195953,20339031376,,2,0,520,3,0,0,118,2525,625,1,0,6538,826806436,3640736003,146612,0,1284091,44669,3699221,1854,0,67086,32,7,0
2,Dist L2,200,25,Lower0.5Upper2,34,47,0,5084757844,8044195953,20339031376,,2,0,520,3,0,0,118,2525,625,1,0,6538,826806436,3640736003,146612,0,1284091,44669,3699221,1854,0,67086,32,7,0
3,Value,200,25,Lower0.5Upper2,58,80,0,5084757844,7080153272,20339031376,,2,0,505,3,0,0,68,2106,492,1,0,4841,711719991,3226120685,90713,0,1292503,37583,3648366,1544,0,68588,37,4,0
3,Vector,200,25,Lower0.5Upper2,9600,65,0,5084757844,7080153272,20339031376,,2,0,505,3,0,0,68,2106,492,1,0,4841,711719991,3226120685,90713,0,1292503,37583,3648366,1544,0,68588,37,4,0
3,Oracle Vector,200,25,Lower0.5Upper2,9200,62,0,5084757844,7080153272,20339031376,,2,0,505,3,0,0,68,2106,492,1,0,4841,711719991,3226120685,90713,0,1292503,37583,3648366,1544,0,68588,37,4,0
3,Oracle,200,25,Lower0.5Upper2,0,0,0,5084757844,7080153272,20339031376,,2,0,505,3,0,0,68,2106,492,1,0,4841,711719991,3226120685,90713,0,1292503,37583,3648366,1544,0,68588,37,4,0
3,Dist L2,200,25,Lower0.5Upper2,62,86,0,5084757844,7080153272,20339031376,,2,0,505,3,0,0,68,2106,492,1,0,4841,711719991,3226120685,90713,0,1292503,37583,3648366,1544,0,68588,37,4,0
4,Value,200,25,Lower0.5Upper2,100,139,0,5084757844,6316022219,20339031376,,0,0,445,2,0,0,28,1592,274,1,0,3898,613119492,2910138364,58885,0,1292662,28089,3598646,1311,0,68568,26,3,0
4,Vector,200,25,Lower0.5Upper2,17200,120,0,5084757844,6316022219,20339031376,,0,0,445,2,0,0,28,1592,274,1,0,3898,613119492,2910138364,58885,0,1292662,28089,3598646,1311,0,68568,26,3,0
4,Oracle Vector,200,25,Lower0.5Upper2,14000,96,0,5084757844,6316022219,20339031376,,0,0,445,2,0,0,28,1592,274,1,0,3898,613119492,2910138364,58885,0,1292662,28089,3598646,1311,0,68568,26,3,0
4,Oracle,200,25,Lower0.5Upper2,0,0,0,5084757844,6316022219,20339031376,,0,0,445,2,0,0,28,1592,274,1,0,3898,613119492,2910138364,58885,0,1292662,28089,3598646,1311,0,68568,26,3,0
4,Dist L2,200,25,Lower0.5Upper2,108,150,0,5084757844,6316022219,20339031376,,0,0,445,2,0,0,28,1592,274,1,0,3898,613119492,2910138364,58885,0,1292662,28089,3598646,1311,0,68568,26,3,0
5,Value,200,25,Lower0.5Upper2,162,228,0,5084757844,5852176315,20339031376,,0,0,505,2,0,0,11,952,148,1,0,2648,545948076,2732423659,38684,0,1295889,23297,3555469,1172,0,70173,20,2,0
5,Vector,200,25,Lower0.5Upper2,27600,194,0,5084757844,5852176315,20339031376,,0,0,505,2,0,0,11,952,148,1,0,2648,545948076,2732423659,38684,0,1295889,23297,3555469,1172,0,70173,20,2,0
5,Oracle Vector,200,25,Lower0.5Upper2,22400,155,0,5084757844,5852176315,20339031376,,0,0,505,2,0,0,11,952,148,1,0,2648,545948076,2732423659,38684,0,1295889,23297,3555469,1172,0,70173,20,2,0
5,Oracle,200,25,Lower0.5Upper2,0,0,0,5084757844,5852176315,20339031376,,0,0,505,2,0,0,11,952,148,1,0,2648,545948076,2732423659,38684,0,1295889,23297,3555469,1172,0,70173,20,2,0
5,Dist L2,200,25,Lower0.5Upper2,148,206,0,5084757844,5852176315,20339031376,,0,0,505,2,0,0,11,952,148,1,0,2648,545948076,2732423659,38684,0,1295889,23297,3555469,1172,0,70173,20,2,0
6,Value,200,25,Lower0.5Upper2,10187,351,1,2859462283.5,5718924567,11437849134,,0,0,526,0,0,0,11,852,117,2,0,2015,516757180,2696780061,28227,0,1360301,21050,3531223,1023,0,77933,19,0,0
6,Vector,200,25,Lower0.5Upper2,37600,267,1,2859462283.5,5718924567,11437849134,,0,0,526,0,0,0,11,852,117,2,0,2015,516757180,2696780061,28227,0,1360301,21050,3531223,1023,0,77933,19,0,0
6,Oracle Vector,200,25,Lower0.5Upper2,23600,162,0,5084757844,5718924567,20339031376,,0,0,526,0,0,0,11,852,117,2,0,2015,516757180,2696780061,28227,0,1360301,21050,3531223,1023,0,77933,19,0,0
6,Oracle,200,25,Lower0.5Upper2,0,0,0,5084757844,5718924567,20339031376,,0,0,526,0,0,0,11,852,117,2,0,2015,516757180,2696780061,28227,0,1360301,21050,3531223,1023,0,77933,19,0,0
6,Dist L2,200,25,Lower0.5Upper2,10173,329,1,2859462283.5,5718924567,11437849134,,0,0,526,0,0,0,11,852,117,2,0,2015,516757180,2696780061,28227,0,1360301,21050,3531223,1023,0,77933,19,0,0
7,Value,200,25,Lower0.5Upper2,10191,356,1,2859462283.5,5980416085,11437849134,,0,0,480,0,0,0,6,662,106,0,0,1864,524341067,2853490712,24629,0,1446613,21493,3518156,747,0,83837,17,0,0
7,Vector,200,25,Lower0.5Upper2,38400,272,1,2859462283.5,5980416085,11437849134,,0,0,480,0,0,0,6,662,106,0,0,1864,524341067,2853490712,24629,0,1446613,21493,3518156,747,0,83837,17,0,0
7,Oracle Vector,200,25,Lower0.5Upper2,23600,162,0,5084757844,5980416085,20339031376,,0,0,480,0,0,0,6,662,106,0,0,1864,524341067,2853490712,24629,0,1446613,21493,3518156,747,0,83837,17,0,0
7,Oracle,200,25,Lower0.5Upper2,0,0,0,5084757844,5980416085,20339031376,,0,0,480,0,0,0,6,662,106,0,0,1864,524341067,2853490712,24629,0,1446613,21493,3518156,747,0,83837,17,0,0
7,Dist L2,200,25,Lower0.5Upper2,10177,334,1,2859462283.5,5980416085,11437849134,,0,0,480,0,0,0,6,662,106,0,0,1864,524341067,2853490712,24629,0,1446613,21493,3518156,747,0,83837,17,0,0
8,Value,200,25,Lower0.5Upper2,10203,373,1,2859462283.5,6606134169,11437849134,,0,0,465,0,0,0,8,644,103,0,0,1666,561982313,3194658098,22851,0,1535881,20063,3637210,795,0,89417,14,0,0
8,Vector,200,25,Lower0.5Upper2,40000,283,1,2859462283.5,6606134169,11437849134,,0,0,465,0,0,0,8,644,103,0,0,1666,561982313,3194658098,22851,0,1535881,20063,3637210,795,0,89417,14,0,0
8,Oracle Vector,200,25,Lower0.5Upper2,23600,162,0,5084757844,6606134169,20339031376,,0,0,465,0,0,0,8,644,103,0,0,1666,561982313,3194658098,22851,0,1535881,20063,3637210,795,0,89417,14,0,0
8,Oracle,200,25,Lower0.5Upper2,0,0,0,5084757844,6606134169,20339031376,,0,0,465,0,0,0,8,644,103,0,0,1666,561982313,3194658098,22851,0,1535881,20063,3637210,795,0,89417,14,0,0
8,Dist L2,200,25,Lower0.5Upper2,10185,345,1,2859462283.5,6606134169,11437849134,,0,0,465,0,0,0,8,644,103,0,0,1666,561982313,3194658098,22851,0,1535881,20063,3637210,795,0,89417,14,0,0
9,Value,200,25,Lower0.5Upper2,10239,425,1,2859462283.5,7594612279,11437849134,,0,0,521,0,0,0,8,676,106,1,0,1700,626163742,3728185405,22703,0,1610379,21898,3935085,848,0,97126,15,0,0
