LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25
3,Vector,168200,25,Lower0.5Upper2,8073600,65,0,20572928,29861514,82291712,,0,0,85,0,0,0,1,15,5,0,0,7,3046062,14800776,524,0,5886,157,13724,3,0,656,0,0,0
3,Oracle Vector,168200,25,Lower0.5Upper2,4036800,31,0,20572928,29861514,82291712,,0,0,85,0,0,0,1,15,5,0,0,7,3046062,14800776,524,0,5886,157,13724,3,0,656,0,0,0
3,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,29861514,82291712,,0,0,85,0,0,0,1,15,5,0,0,7,3046062,14800776,524,0,5886,157,13724,3,0,656,0,0,0
3,Dist L2,168200,25,Lower0.5Upper2,58,80,0,20572928,29861514,82291712,,0,0,85,0,0,0,1,15,5,0,0,7,3046062,14800776,524,0,5886,157,13724,3,0,656,0,0,0
4,Value,168200,25,Lower0.5Upper2,110,154,0,20572928,27063015,82291712,,0,0,79,0,0,0,1,6,3,0,0,5,2674766,13578675,377,0,5882,114,13573,2,0,656,0,0,0
4,Vector,168200,25,Lower0.5Upper2,14128800,115,0,20572928,27063015,82291712,,0,0,79,0,0,0,1,6,3,0,0,5,2674766,13578675,377,0,5882,114,13573,2,0,656,0,0,0
4,Oracle Vector,168200,25,Lower0.5Upper2,6728000,52,0,20572928,27063015,82291712,,0,0,79,0,0,0,1,6,3,0,0,5,2674766,13578675,377,0,5882,114,13573,2,0,656,0,0,0
4,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,27063015,82291712,,0,0,79,0,0,0,1,6,3,0,0,5,2674766,13578675,377,0,5882,114,13573,2,0,656,0,0,0
4,Dist L2,168200,25,Lower0.5Upper2,106,148,0,20572928,27063015,82291712,,0,0,79,0,0,0,1,6,3,0,0,5,2674766,13578675,377,0,5882,114,13573,2,0,656,0,0,0
5,Value,168200,25,Lower0.5Upper2,170,240,0,20572928,25398257,82291712,,0,0,92,0,0,0,1,4,1,0,0,3,2425648,12913197,261,0,5857,104,13495,1,0,595,0,0,0
5,Vector,168200,25,Lower0.5Upper2,19847600,164,0,20572928,25398257,82291712,,0,0,92,0,0,0,1,4,1,0,0,3,2425648,12913197,261,0,5857,104,13495,1,0,595,0,0,0
5,Oracle Vector,168200,25,Lower0.5Upper2,7400800,57,0,20572928,25398257,82291712,,0,0,92,0,0,0,1,4,1,0,0,3,2425648,12913197,261,0,5857,104,13495,1,0,595,0,0,0
5,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,25398257,82291712,,0,0,92,0,0,0,1,4,1,0,0,3,2425648,12913197,261,0,5857,104,13495,1,0,595,0,0,0
5,Dist L2,168200,25,Lower0.5Upper2,158,222,0,20572928,25398257,82291712,,0,0,92,0,0,0,1,4,1,0,0,3,2425648,12913197,261,0,5857,104,13495,1,0,595,0,0,0
6,Value,168200,25,Lower0.5Upper2,8410195,363,1,12513281,25026562,50053124,,0,0,87,0,0,0,0,4,1,0,0,2,2326268,12837243,184,0,6143,92,13452,0,0,600,0,0,0
6,Vector,168200,25,Lower0.5Upper2,22202400,183,0,20572928,25026562,82291712,,0,0,87,0,0,0,0,4,1,0,0,2,2326268,12837243,184,0,6143,92,13452,0,0,600,0,0,0
6,Oracle Vector,168200,25,Lower0.5Upper2,8073600,62,0,20572928,25026562,82291712,,0,0,87,0,0,0,0,4,1,0,0,2,2326268,12837243,184,0,6143,92,13452,0,0,600,0,0,0
6,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,25026562,82291712,,0,0,87,0,0,0,0,4,1,0,0,2,2326268,12837243,184,0,6143,92,13452,0,0,600,0,0,0
6,Dist L2,168200,25,Lower0.5Upper2,204,287,0,20572928,25026562,82291712,,0,0,87,0,0,0,0,4,1,0,0,2,2326268,12837243,184,0,6143,92,13452,0,0,600,0,0,0
7,Value,168200,25,Lower0.5Upper2,8410199,368,1,12513281,26021738,50053124,,0,0,83,0,0,0,0,4,0,0,0,2,2363718,13448031,170,0,6414,98,13389,0,0,609,0,0,0
7,Vector,168200,25,Lower0.5Upper2,22875200,188,0,20572928,26021738,82291712,,0,0,83,0,0,0,0,4,0,0,0,2,2363718,13448031,170,0,6414,98,13389,0,0,609,0,0,0
7,Oracle Vector,168200,25,Lower0.5Upper2,8073600,62,0,20572928,26021738,82291712,,0,0,83,0,0,0,0,4,0,0,0,2,2363718,13448031,170,0,6414,98,13389,0,0,609,0,0,0
7,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,26021738,82291712,,0,0,83,0,0,0,0,4,0,0,0,2,2363718,13448031,170,0,6414,98,13389,0,0,609,0,0,0
7,Dist L2,168200,25,Lower0.5Upper2,214,299,0,20572928,26021738,82291712,,0,0,83,0,0,0,0,4,0,0,0,2,2363718,13448031,170,0,6414,98,13389,0,0,609,0,0,0
8,Value,168200,25,Lower0.5Upper2,8410215,390,1,12513281,28214008,50053124,,0,0,85,0,0,0,0,4,0,0,0,1,2508191,14688005,159,0,6570,105,13772,0,0,635,0,0,0
8,Vector,168200,25,Lower0.5Upper2,23548000,193,0,20572928,28214008,82291712,,0,0,85,0,0,0,0,4,0,0,0,1,2508191,14688005,159,0,6570,105,13772,0,0,635,0,0,0
8,Oracle Vector,168200,25,Lower0.5Upper2,8746400,67,0,20572928,28214008,82291712,,0,0,85,0,0,0,0,4,0,0,0,1,2508191,14688005,159,0,6570,105,13772,0,0,635,0,0,0
8,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,28214008,82291712,,0,0,85,0,0,0,0,4,0,0,0,1,2508191,14688005,159,0,6570,105,13772,0,0,635,0,0,0
8,Dist L2,168200,25,Lower0.5Upper2,214,299,0,20572928,28214008,82291712,,0,0,85,0,0,0,0,4,0,0,0,1,2508191,14688005,159,0,6570,105,13772,0,0,635,0,0,0
9,Value,168200,25,Lower0.5Upper2,8410253,445,1,12513281,31535119,50053124,,0,0,94,0,0,0,0,4,0,0,0,2,2734599,16568881,149,0,6837,109,14814,0,0,612,0,0,0
9,Vector,168200,25,Lower0.5Upper2,24557200,200,0,20572928,31535119,82291712,,0,0,94,0,0,0,0,4,0,0,0,2,2734599,16568881,149,0,6837,109,14814,0,0,612,0,0,0
9,Oracle Vector,168200,25,Lower0.5Upper2,9755600,74,0,20572928,31535119,82291712,,0,0,94,0,0,0,0,4,0,0,0,2,2734599,16568881,149,0,6837,109,14814,0,0,612,0,0,0
9,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,31535119,82291712,,0,0,94,0,0,0,0,4,0,0,0,2,2734599,16568881,149,0,6837,109,14814,0,0,612,0,0,0
9,Dist L2,168200,25,Lower0.5Upper2,218,304,0,20572928,31535119,82291712,,0,0,94,0,0,0,0,4,0,0,0,2,2734599,16568881,149,0,6837,109,14814,0,0,612,0,0,0
10,Value,168200,25,Lower0.5Upper2,16820278,567,2,17286871,34573742,69147484,,0,0,90,0,0,0,0,4,0,0,0,2,2948258,18247860,150,0,6937,105,16451,0,0,664,1,0,0
10,Vector,168200,25,Lower0.5Upper2,25902800,210,0,20572928,34573742,82291712,,0,0,90,0,0,0,0,4,0,0,0,2,2948258,18247860,150,0,6937,105,16451,0,0,664,1,0,0
10,Oracle Vector,168200,25,Lower0.5Upper2,11101200,84,0,20572928,34573742,82291712,,0,0,90,0,0,0,0,4,0,0,0,2,2948258,18247860,150,0,6937,105,16451,0,0,664,1,0,0
10,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,34573742,82291712,,0,0,90,0,0,0,0,4,0,0,0,2,2948258,18247860,150,0,6937,105,16451,0,0,664,1,0,0
10,Dist L2,168200,25,Lower0.5Upper2,226,315,0,20572928,34573742,82291712,,0,0,90,0,0,0,0,4,0,0,0,2,2948258,18247860,150,0,6937,105,16451,0,0,664,1,0,0
11,Value,168200,25,Lower0.5Upper2,16820282,572,2,17286871,36172425,69147484,,0,0,79,0,0,0,0,4,0,0,0,2,3046972,19155495,159,0,7261,97,18819,0,0,652,1,0,0
11,Vector,168200,25,Lower0.5Upper2,26912000,217,0,20572928,36172425,82291712,,0,0,79,0,0,0,0,4,0,0,0,2,3046972,19155495,159,0,7261,97,18819,0,0,652,1,0,0
11,Oracle Vector,168200,25,Lower0.5Upper2,12110400,91,0,20572928,36172425,82291712,,0,0,79,0,0,0,0,4,0,0,0,2,3046972,19155495,159,0,7261,97,18819,0,0,652,1,0,0
11,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,36172425,82291712,,0,0,79,0,0,0,0,4,0,0,0,2,3046972,19155495,159,0,7261,97,18819,0,0,652,1,0,0
11,Dist L2,168200,25,Lower0.5Upper2,236,327,0,20572928,36172425,82291712,,0,0,79,0,0,0,0,4,0,0,0,2,3046972,19155495,159,0,7261,97,18819,0,0,652,1,0,0
12,Value,168200,25,Lower0.5Upper2,16820288,580,2,17286871,36697147,69147484,,0,0,79,0,0,0,0,5,1,0,0,2,3022649,19606921,145,0,7366,92,19541,0,0,672,1,0,0
12,Vector,168200,25,Lower0.5Upper2,27584800,222,0,20572928,36697147,82291712,,0,0,79,0,0,0,0,5,1,0,0,2,3022649,19606921,145,0,7366,92,19541,0,0,672,1,0,0
12,Oracle Vector,168200,25,Lower0.5Upper2,12783200,96,0,20572928,36697147,82291712,,0,0,79,0,0,0,0,5,1,0,0,2,3022649,19606921,145,0,7366,92,19541,0,0,672,1,0,0
12,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,36697147,82291712,,0,0,79,0,0,0,0,5,1,0,0,2,3022649,19606921,145,0,7366,92,19541,0,0,672,1,0,0
12,Dist L2,168200,25,Lower0.5Upper2,246,340,0,20572928,36697147,82291712,,0,0,79,0,0,0,0,5,1,0,0,2,3022649,19606921,145,0,7366,92,19541,0,0,672,1,0,0
13,Value,168200,25,Lower0.5Upper2,16820296,591,2,17286871,36789655,69147484,,0,0,81,0,0,0,0,5,1,0,0,3,2946793,19820620,145,0,7666,94,21202,0,0,685,1,0,0
13,Vector,168200,25,Lower0.5Upper2,28594000,229,0,20572928,36789655,82291712,,0,0,81,0,0,0,0,5,1,0,0,3,2946793,19820620,145,0,7666,94,21202,0,0,685,1,0,0
13,Oracle Vector,168200,25,Lower0.5Upper2,13792400,103,0,20572928,36789655,82291712,,0,0,81,0,0,0,0,5,1,0,0,3,2946793,19820620,145,0,7666,94,21202,0,0,685,1,0,0
13,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,36789655,82291712,,0,0,81,0,0,0,0,5,1,0,0,3,2946793,19820620,145,0,7666,94,21202,0,0,685,1,0,0
13,Dist L2,168200,25,Lower0.5Upper2,254,350,0,20572928,36789655,82291712,,0,0,81,0,0,0,0,5,1,0,0,3,2946793,19820620,145,0,7666,94,21202,0,0,685,1,0,0
14,Value,168200,25,Lower0.5Upper2,16820310,610,2,17286871,36939796,69147484,,0,0,50,0,0,0,0,5,1,0,0,6,2860639,20140591,126,0,7510,92,21719,0,0,621,1,0,0
14,Vector,168200,25,Lower0.5Upper2,29266800,234,0,20572928,36939796,82291712,,0,0,50,0,0,0,0,5,1,0,0,6,2860639,20140591,126,0,7510,92,21719,0,0,621,1,0,0
14,Oracle Vector,168200,25,Lower0.5Upper2,14465200,108,0,20572928,36939796,82291712,,0,0,50,0,0,0,0,5,1,0,0,6,2860639,20140591,126,0,7510,92,21719,0,0,621,1,0,0
14,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,36939796,82291712,,0,0,50,0,0,0,0,5,1,0,0,6,2860639,20140591,126,0,7510,92,21719,0,0,621,1,0,0
14,Dist L2,168200,25,Lower0.5Upper2,266,365,0,20572928,36939796,82291712,,0,0,50,0,0,0,0,5,1,0,0,6,2860639,20140591,126,0,7510,92,21719,0,0,621,1,0,0
15,Value,168200,25,Lower0.5Upper2,16820328,633,2,17286871,37125359,69147484,,0,0,48,0,0,0,0,6,1,0,0,9,2786203,20451148,126,0,7402,95,22632,0,0,602,1,0,0
15,Vector,168200,25,Lower0.5Upper2,30612400,244,0,20572928,37125359,82291712,,0,0,48,0,0,0,0,6,1,0,0,9,2786203,20451148,126,0,7402,95,22632,0,0,602,1,0,0
15,Oracle Vector,168200,25,Lower0.5Upper2,15138000,113,0,20572928,37125359,82291712,,0,0,48,0,0,0,0,6,1,0,0,9,2786203,20451148,126,0,7402,95,22632,0,0,602,1,0,0
15,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,37125359,82291712,,0,0,48,0,0,0,0,6,1,0,0,9,2786203,20451148,126,0,7402,95,22632,0,0,602,1,0,0
15,Dist L2,168200,25,Lower0.5Upper2,278,381,0,20572928,37125359,82291712,,0,0,48,0,0,0,0,6,1,0,0,9,2786203,20451148,126,0,7402,95,22632,0,0,602,1,0,0
16,Value,168200,25,Lower0.5Upper2,16820350,663,2,17286871,37326678,69147484,,0,0,58,0,0,0,0,5,1,0,0,13,2730921,20732496,132,0,7763,101,23281,0,0,546,1,0,0
16,Vector,168200,25,Lower0.5Upper2,32294400,256,0,20572928,37326678,82291712,,0,0,58,0,0,0,0,5,1,0,0,13,2730921,20732496,132,0,7763,101,23281,0,0,546,1,0,0
16,Oracle Vector,168200,25,Lower0.5Upper2,15810800,118,0,20572928,37326678,82291712,,0,0,58,0,0,0,0,5,1,0,0,13,2730921,20732496,132,0,7763,101,23281,0,0,546,1,0,0
16,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,37326678,82291712,,0,0,58,0,0,0,0,5,1,0,0,13,2730921,20732496,132,0,7763,101,23281,0,0,546,1,0,0
16,Dist L2,168200,25,Lower0.5Upper2,300,409,0,20572928,37326678,82291712,,0,0,58,0,0,0,0,5,1,0,0,13,2730921,20732496,132,0,7763,101,23281,0,0,546,1,0,0
17,Value,168200,25,Lower0.5Upper2,16820372,693,2,17286871,37604491,69147484,,0,0,49,0,0,0,0,4,1,0,0,14,2689953,21077383,133,0,8110,99,23631,0,0,527,1,0,0
17,Vector,168200,25,Lower0.5Upper2,33976400,269,0,20572928,37604491,82291712,,0,0,49,0,0,0,0,4,1,0,0,14,2689953,21077383,133,0,8110,99,23631,0,0,527,1,0,0
17,Oracle Vector,168200,25,Lower0.5Upper2,16820000,126,0,20572928,37604491,82291712,,0,0,49,0,0,0,0,4,1,0,0,14,2689953,21077383,133,0,8110,99,23631,0,0,527,1,0,0
17,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,37604491,82291712,,0,0,49,0,0,0,0,4,1,0,0,14,2689953,21077383,133,0,8110,99,23631,0,0,527,1,0,0
17,Dist L2,168200,25,Lower0.5Upper2,312,423,0,20572928,37604491,82291712,,0,0,49,0,0,0,0,4,1,0,0,14,2689953,21077383,133,0,8110,99,23631,0,0,527,1,0,0
18,Value,168200,25,Lower0.5Upper2,16820414,754,2,17286871,38127607,69147484,,0,0,65,0,0,0,0,3,1,0,0,16,2691564,21488080,120,0,8483,109,24507,0,0,540,1,0,0
18,Vector,168200,25,Lower0.5Upper2,35658400,282,0,20572928,38127607,82291712,,0,0,65,0,0,0,0,3,1,0,0,16,2691564,21488080,120,0,8483,109,24507,0,0,540,1,0,0
18,Oracle Vector,168200,25,Lower0.5Upper2,17829200,133,0,20572928,38127607,82291712,,0,0,65,0,0,0,0,3,1,0,0,16,2691564,21488080,120,0,8483,109,24507,0,0,540,1,0,0
18,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,38127607,82291712,,0,0,65,0,0,0,0,3,1,0,0,16,2691564,21488080,120,0,8483,109,24507,0,0,540,1,0,0
18,Dist L2,168200,25,Lower0.5Upper2,326,441,0,20572928,38127607,82291712,,0,0,65,0,0,0,0,3,1,0,0,16,2691564,21488080,120,0,8483,109,24507,0,0,540,1,0,0
19,Value,168200,25,Lower0.5Upper2,25230439,873,3,19382568,38765136,77530272,,0,0,59,0,0,0,0,3,1,0,0,16,2705264,21927296,135,0,8381,127,25285,0,0,581,1,0,0
19,Vector,168200,25,Lower0.5Upper2,38013200,300,0,20572928,38765136,82291712,,0,0,59,0,0,0,0,3,1,0,0,16,2705264,21927296,135,0,8381,127,25285,0,0,581,1,0,0
19,Oracle Vector,168200,25,Lower0.5Upper2,18838400,140,0,20572928,38765136,82291712,,0,0,59,0,0,0,0,3,1,0,0,16,2705264,21927296,135,0,8381,127,25285,0,0,581,1,0,0
19,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,38765136,82291712,,0,0,59,0,0,0,0,3,1,0,0,16,2705264,21927296,135,0,8381,127,25285,0,0,581,1,0,0
19,Dist L2,168200,25,Lower0.5Upper2,350,474,0,20572928,38765136,82291712,,0,0,59,0,0,0,0,3,1,0,0,16,2705264,21927296,135,0,8381,127,25285,0,0,581,1,0,0
20,Value,168200,25,Lower0.5Upper2,25230443,878,3,19382568,40112534,77530272,,0,0,61,0,0,0,0,3,1,0,0,17,2772278,22800555,145,0,8329,130,26125,0,0,552,1,0,0
20,Vector,168200,25,Lower0.5Upper2,39022400,308,0,20572928,40112534,82291712,,0,0,61,0,0,0,0,3,1,0,0,17,2772278,22800555,145,0,8329,130,26125,0,0,552,1,0,0
20,Oracle Vector,168200,25,Lower0.5Upper2,19511200,145,0,20572928,40112534,82291712,,0,0,61,0,0,0,0,3,1,0,0,17,2772278,22800555,145,0,8329,130,26125,0,0,552,1,0,0
20,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,40112534,82291712,,0,0,61,0,0,0,0,3,1,0,0,17,2772278,22800555,145,0,8329,130,26125,0,0,552,1,0,0
20,Dist L2,168200,25,Lower0.5Upper2,378,513,0,20572928,40112534,82291712,,0,0,61,0,0,0,0,3,1,0,0,17,2772278,22800555,145,0,8329,130,26125,0,0,552,1,0,0
21,Value,168200,25,Lower0.5Upper2,25230447,883,3,19382568,41109760,77530272,,0,0,61,0,0,0,0,3,1,0,0,17,2838894,23389917,150,0,8448,135,26372,0,0,540,1,0,0
21,Vector,168200,25,Lower0.5Upper2,40031600,315,0,20572928,41109760,82291712,,0,0,61,0,0,0,0,3,1,0,0,17,2838894,23389917,150,0,8448,135,26372,0,0,540,1,0,0
21,Oracle Vector,168200,25,Lower0.5Upper2,20184000,150,0,20572928,41109760,82291712,,0,0,61,0,0,0,0,3,1,0,0,17,2838894,23389917,150,0,8448,135,26372,0,0,540,1,0,0
21,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,41109760,82291712,,0,0,61,0,0,0,0,3,1,0,0,17,2838894,23389917,150,0,8448,135,26372,0,0,540,1,0,0
21,Dist L2,168200,25,Lower0.5Upper2,386,523,0,20572928,41109760,82291712,,0,0,61,0,0,0,0,3,1,0,0,17,2838894,23389917,150,0,8448,135,26372,0,0,540,1,0,0
22,Value,168200,25,Lower0.5Upper2,25230453,891,3,19382568,41800223,77530272,,0,0,61,0,0,0,0,3,1,0,0,18,2908968,23730641,153,0,8712,133,26965,0,0,550,1,0,0
22,Vector,168200,25,Lower0.5Upper2,40704400,320,0,20572928,41800223,82291712,,0,0,61,0,0,0,0,3,1,0,0,18,2908968,23730641,153,0,8712,133,26965,0,0,550,1,0,0
22,Oracle Vector,168200,25,Lower0.5Upper2,20184000,150,0,20572928,41800223,82291712,,0,0,61,0,0,0,0,3,1,0,0,18,2908968,23730641,153,0,8712,133,26965,0,0,550,1,0,0
22,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,41800223,82291712,,0,0,61,0,0,0,0,3,1,0,0,18,2908968,23730641,153,0,8712,133,26965,0,0,550,1,0,0
22,Dist L2,168200,25,Lower0.5Upper2,392,531,0,20572928,41800223,82291712,,0,0,61,0,0,0,0,3,1,0,0,18,2908968,23730641,153,0,8712,133,26965,0,0,550,1,0,0
23,Value,168200,25,Lower0.5Upper2,25230457,896,3,19382568,42312530,77530272,,0,0,61,0,0,0,0,4,1,0,0,19,2969938,23923941,160,0,8780,135,28233,0,0,543,1,0,0
23,Vector,168200,25,Lower0.5Upper2,41377200,325,0,20572928,42312530,82291712,,0,0,61,0,0,0,0,4,1,0,0,19,2969938,23923941,160,0,8780,135,28233,0,0,543,1,0,0
23,Oracle Vector,168200,25,Lower0.5Upper2,20184000,150,0,20572928,42312530,82291712,,0,0,61,0,0,0,0,4,1,0,0,19,2969938,23923941,160,0,8780,135,28233,0,0,543,1,0,0
23,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,42312530,82291712,,0,0,61,0,0,0,0,4,1,0,0,19,2969938,23923941,160,0,8780,135,28233,0,0,543,1,0,0
23,Dist L2,168200,25,Lower0.5Upper2,400,540,0,20572928,42312530,82291712,,0,0,61,0,0,0,0,4,1,0,0,19,2969938,23923941,160,0,8780,135,28233,0,0,543,1,0,0
24,Value,168200,25,Lower0.5Upper2,25230463,903,3,19382568,42762977,77530272,,0,0,61,0,0,0,0,4,1,0,0,19,3011701,24145722,157,0,8723,127,28939,0,0,508,1,0,0
24,Vector,168200,25,Lower0.5Upper2,42050000,330,0,20572928,42762977,82291712,,0,0,61,0,0,0,0,4,1,0,0,19,3011701,24145722,157,0,8723,127,28939,0,0,508,1,0,0
24,Oracle Vector,168200,25,Lower0.5Upper2,20856800,155,0,20572928,42762977,82291712,,0,0,61,0,0,0,0,4,1,0,0,19,3011701,24145722,157,0,8723,127,28939,0,0,508,1,0,0
24,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,42762977,82291712,,0,0,61,0,0,0,0,4,1,0,0,19,3011701,24145722,157,0,8723,127,28939,0,0,508,1,0,0
24,Dist L2,168200,25,Lower0.5Upper2,400,540,0,20572928,42762977,82291712,,0,0,61,0,0,0,0,4,1,0,0,19,3011701,24145722,157,0,8723,127,28939,0,0,508,1,0,0
25,Value,168200,25,Lower0.5Upper2,25230467,908,3,19382568,43114210,77530272,,0,0,65,0,0,0,0,4,1,0,0,19,3053530,24313239,149,0,8785,127,28536,0,0,517,1,0,0
25,Vector,168200,25,Lower0.5Upper2,42050000,330,0,20572928,43114210,82291712,,0,0,65,0,0,0,0,4,1,0,0,19,3053530,24313239,149,0,8785,127,28536,0,0,517,1,0,0
25,Oracle Vector,168200,25,Lower0.5Upper2,21529600,160,0,20572928,43114210,82291712,,0,0,65,0,0,0,0,4,1,0,0,19,3053530,24313239,149,0,8785,127,28536,0,0,517,1,0,0
25,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,43114210,82291712,,0,0,65,0,0,0,0,4,1,0,0,19,3053530,24313239,149,0,8785,127,28536,0,0,517,1,0,0
25,Dist L2,168200,25,Lower0.5Upper2,400,540,0,20572928,43114210,82291712,,0,0,65,0,0,0,0,4,1,0,0,19,3053530,24313239,149,0,8785,127,28536,0,0,517,1,0,0
26,Value,168200,25,Lower0.5Upper2,25230473,915,3,19382568,43343837,77530272,,0,0,66,0,0,0,0,4,2,0,0,19,3096495,24392446,148,0,8892,129,28413,0,0,492,1,0,0
26,Vector,168200,25,Lower0.5Upper2,42050000,330,0,20572928,43343837,82291712,,0,0,66,0,0,0,0,4,2,0,0,19,3096495,24392446,148,0,8892,129,28413,0,0,492,1,0,0
26,Oracle Vector,168200,25,Lower0.5Upper2,22538800,167,0,20572928,43343837,82291712,,0,0,66,0,0,0,0,4,2,0,0,19,3096495,24392446,148,0,8892,129,28413,0,0,492,1,0,0
26,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,43343837,82291712,,0,0,66,0,0,0,0,4,2,0,0,19,3096495,24392446,148,0,8892,129,28413,0,0,492,1,0,0
26,Dist L2,168200,25,Lower0.5Upper2,404,545,0,20572928,43343837,82291712,,0,0,66,0,0,0,0,4,2,0,0,19,3096495,24392446,148,0,8892,129,28413,0,0,492,1,0,0
27,Value,168200,25,Lower0.5Upper2,25230473,915,3,19382568,43507840,77530272,,0,0,67,0,0,0,0,4,1,0,0,19,3126874,24440059,147,0,8902,130,28434,0,0,488,1,0,0
27,Vector,168200,25,Lower0.5Upper2,42722800,335,0,20572928,43507840,82291712,,0,0,67,0,0,0,0,4,1,0,0,19,3126874,24440059,147,0,8902,130,28434,0,0,488,1,0,0
27,Oracle Vector,168200,25,Lower0.5Upper2,22538800,167,0,20572928,43507840,82291712,,0,0,67,0,0,0,0,4,1,0,0,19,3126874,24440059,147,0,8902,130,28434,0,0,488,1,0,0
27,Oracle,168200,25,Lower0.5Upper2,0,0,0,20572928,43507840,82291712,,0,0,67,0,0,0,0,4,1,0,0,19,3126874,24440059,147,0,8902,130,28434,0,0,488,1,0,0
27,Dist L2,168200,25,Lower0.5Upper2,404,545,0,20572928,43507840,82291712,,0,0,67,0,0,0,0,4,1,0,0,19,3126874,24440059,147,0,8902,130,28434,0,0,488,1,0,0
28,Value,168200,25,Lower0.5Upper2,25230473,915,3,19382568,43566126,77530272,,0,0,67,0,0,0,0,4,1,0,0,19,3142733,24449777,152,0,8919,133,28441,0,0,488,1,0,0
