LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36
1,Value,671,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-10508.5708011323,162262.052048664,457965.716795471,,0.395106471099926,1.77336904986532,0.898961386210398,1.2987040283719,1.8841644917192,0.484056914259405,0.610925528994989,0.732708602931925,1.44826600920362,1.56884600609687,1.09496606001108,0.976898554788134,408.51105011421,424.1379376237,2203.76707509351,8031.83227154103,3766.96668065137,1254.09711390619,1630.66199436009,365.085667048489,349.496206006624,554.724315469767,438.297882084005,417.241267582779,9.07543498867067,15.910799887071,14.6004805073085,19.6071946618866,21.7300447263922,14.631639818705,9.49089151971976,7.7354493085215,15.5572297851799,8.35195310487378,5.54286150658971,7.46311013778565
1,Vector,671,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-10508.5708011323,162262.052048664,457965.716795471,,0.395106471099926,1.77336904986532,0.898961386210398,1.2987040283719,1.8841644917192,0.484056914259405,0.610925528994989,0.732708602931925,1.44826600920362,1.56884600609687,1.09496606001108,0.976898554788134,408.51105011421,424.1379376237,2203.76707509351,8031.83227154103,3766.96668065137,1254.09711390619,1630.66199436009,365.085667048489,349.496206006624,554.724315469767,438.297882084005,417.241267582779,9.07543498867067,15.910799887071,14.6004805073085,19.6071946618866,21.7300447263922,14.631639818705,9.49089151971976,7.7354493085215,15.5572297851799,8.35195310487378,5.54286150658971,7.46311013778565
1,Oracle Vector,671,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-10508.5708011323,162262.052048664,457965.716795471,,0.395106471099926,1.77336904986532,0.898961386210398,1.2987040283719,1.8841644917192,0.484056914259405,0.610925528994989,0.732708602931925,1.44826600920362,1.56884600609687,1.09496606001108,0.976898554788134,408.51105011421,424.1379376237,2203.76707509351,8031.83227154103,3766.96668065137,1254.09711390619,1630.66199436009,365.085667048489,349.496206006624,554.724315469767,438.297882084005,417.241267582779,9.07543498867067,15.910799887071,14.6004805073085,19.6071946618866,21.7300447263922,14.631639818705,9.49089151971976,7.7354493085215,15.5572297851799,8.35195310487378,5.54286150658971,7.46311013778565
1,Oracle,671,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-10508.5708011323,162262.052048664,457965.716795471,,0.395106471099926,1.77336904986532,0.898961386210398,1.2987040283719,1.8841644917192,0.484056914259405,0.610925528994989,0.732708602931925,1.44826600920362,1.56884600609687,1.09496606001108,0.976898554788134,408.51105011421,424.1379376237,2203.76707509351,8031.83227154103,3766.96668065137,1254.09711390619,1630.66199436009,365.085667048489,349.496206006624,554.724315469767,438.297882084005,417.241267582779,9.07543498867067,15.910799887071,14.6004805073085,19.6071946618866,21.7300447263922,14.631639818705,9.49089151971976,7.7354493085215,15.5572297851799,8.35195310487378,5.54286150658971,7.46311013778565
1,Naive,671,36,Combined_Lower0.5Upper2_Additive100000,24156,36,1,-18868.973975668,162262.052048664,424524.104097328,,0.395106471099926,1.77336904986532,0.898961386210398,1.2987040283719,1.8841644917192,0.484056914259405,0.610925528994989,0.732708602931925,1.44826600920362,1.56884600609687,1.09496606001108,0.976898554788134,408.51105011421,424.1379376237,2203.76707509351,8031.83227154103,3766.96668065137,1254.09711390619,1630.66199436009,365.085667048489,349.496206006624,554.724315469767,438.297882084005,417.241267582779,9.07543498867067,15.910799887071,14.6004805073085,19.6071946618866,21.7300447263922,14.631639818705,9.49089151971976,7.7354493085215,15.5572297851799,8.35195310487378,5.54286150658971,7.46311013778565
1,Dist L2,671,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-10508.5708011323,162262.052048664,457965.716795471,,0.395106471099926,1.77336904986532,0.898961386210398,1.2987040283719,1.8841644917192,0.484056914259405,0.610925528994989,0.732708602931925,1.44826600920362,1.56884600609687,1.09496606001108,0.976898554788134,408.51105011421,424.1379376237,2203.76707509351,8031.83227154103,3766.96668065137,1254.09711390619,1630.66199436009,365.085667048489,349.496206006624,554.724315469767,438.297882084005,417.241267582779,9.07543498867067,15.910799887071,14.6004805073085,19.6071946618866,21.7300447263922,14.631639818705,9.49089151971976,7.7354493085215,15.5572297851799,8.35195310487378,5.54286150658971,7.46311013778565
1,Dist L-inf,671,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-10508.5708011323,162262.052048664,457965.716795471,,0.395106471099926,1.77336904986532,0.898961386210398,1.2987040283719,1.8841644917192,0.484056914259405,0.610925528994989,0.732708602931925,1.44826600920362,1.56884600609687,1.09496606001108,0.976898554788134,408.51105011421,424.1379376237,2203.76707509351,8031.83227154103,3766.96668065137,1254.09711390619,1630.66199436009,365.085667048489,349.496206006624,554.724315469767,438.297882084005,417.241267582779,9.07543498867067,15.910799887071,14.6004805073085,19.6071946618866,21.7300447263922,14.631639818705,9.49089151971976,7.7354493085215,15.5572297851799,8.35195310487378,5.54286150658971,7.46311013778565
2,Value,671,36,Combined_Lower0.5Upper2_Additive100000,4,5,0,-10508.5708011323,146381.113819291,457965.716795471,,0.399586906398474,1.77357618783593,0.940417356660956,1.39397140374791,1.8206625625995,0.424816420884299,0.530127429041906,0.660062517173053,1.3165719511321,1.43690194081081,0.915557092382966,0.912501639293895,423.894223051954,399.972370375312,1886.54349906867,7503.04641449335,3563.22575848694,1153.55511917791,1457.09120640487,332.496106600618,280.276342019343,498.679496414977,359.263536120909,405.108430585038,9.16544952781195,14.2647931153355,12.2320991653623,15.3467352430088,18.9271645986166,12.690446919471,8.39331680011835,6.18662604577971,12.6568573109498,6.92152404323314,4.67563935698421,6.19641049873547
2,Vector,671,36,Combined_Lower0.5Upper2_Additive100000,2684,5,0,-10508.5708011323,146381.113819291,457965.716795471,,0.399586906398474,1.77357618783593,0.940417356660956,1.39397140374791,1.8206625625995,0.424816420884299,0.530127429041906,0.660062517173053,1.3165719511321,1.43690194081081,0.915557092382966,0.912501639293895,423.894223051954,399.972370375312,1886.54349906867,7503.04641449335,3563.22575848694,1153.55511917791,1457.09120640487,332.496106600618,280.276342019343,498.679496414977,359.263536120909,405.108430585038,9.16544952781195,14.2647931153355,12.2320991653623,15.3467352430088,18.9271645986166,12.690446919471,8.39331680011835,6.18662604577971,12.6568573109498,6.92152404323314,4.67563935698421,6.19641049873547
2,Oracle Vector,671,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-10508.5708011323,146381.113819291,457965.716795471,,0.399586906398474,1.77357618783593,0.940417356660956,1.39397140374791,1.8206625625995,0.424816420884299,0.530127429041906,0.660062517173053,1.3165719511321,1.43690194081081,0.915557092382966,0.912501639293895,423.894223051954,399.972370375312,1886.54349906867,7503.04641449335,3563.22575848694,1153.55511917791,1457.09120640487,332.496106600618,280.276342019343,498.679496414977,359.263536120909,405.108430585038,9.16544952781195,14.2647931153355,12.2320991653623,15.3467352430088,18.9271645986166,12.690446919471,8.39331680011835,6.18662604577971,12.6568573109498,6.92152404323314,4.67563935698421,6.19641049873547
