LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36
1,Value,231,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-7275.54992141582,167609.487883695,470897.800314337,,0.345212253990156,1.91484415328536,1.10322407933782,1.02061103842933,1.96851886615676,0.472143335745151,0.642295770697243,0.819822884482203,1.54488580811312,1.41809164608099,0.919473211297363,0.813053711666322,407.676248915388,480.408086542351,2379.21729673693,9754.09182255647,3934.93091914348,1037.53750268464,1666.01693082724,358.882641059312,330.526585616525,473.692866541215,442.825415171168,432.253650043106,10.6107471325931,14.9599211305501,16.0499336518197,20.3896185678844,25.966264136165,15.5585503557916,9.25613159412266,8.06168969780932,13.4726766487719,9.45329540076175,4.40681280839463,7.5141911565418
1,Vector,231,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-7275.54992141582,167609.487883695,470897.800314337,,0.345212253990156,1.91484415328536,1.10322407933782,1.02061103842933,1.96851886615676,0.472143335745151,0.642295770697243,0.819822884482203,1.54488580811312,1.41809164608099,0.919473211297363,0.813053711666322,407.676248915388,480.408086542351,2379.21729673693,9754.09182255647,3934.93091914348,1037.53750268464,1666.01693082724,358.882641059312,330.526585616525,473.692866541215,442.825415171168,432.253650043106,10.6107471325931,14.9599211305501,16.0499336518197,20.3896185678844,25.966264136165,15.5585503557916,9.25613159412266,8.06168969780932,13.4726766487719,9.45329540076175,4.40681280839463,7.5141911565418
1,Oracle Vector,231,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-7275.54992141582,167609.487883695,470897.800314337,,0.345212253990156,1.91484415328536,1.10322407933782,1.02061103842933,1.96851886615676,0.472143335745151,0.642295770697243,0.819822884482203,1.54488580811312,1.41809164608099,0.919473211297363,0.813053711666322,407.676248915388,480.408086542351,2379.21729673693,9754.09182255647,3934.93091914348,1037.53750268464,1666.01693082724,358.882641059312,330.526585616525,473.692866541215,442.825415171168,432.253650043106,10.6107471325931,14.9599211305501,16.0499336518197,20.3896185678844,25.966264136165,15.5585503557916,9.25613159412266,8.06168969780932,13.4726766487719,9.45329540076175,4.40681280839463,7.5141911565418
1,Oracle,231,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-7275.54992141582,167609.487883695,470897.800314337,,0.345212253990156,1.91484415328536,1.10322407933782,1.02061103842933,1.96851886615676,0.472143335745151,0.642295770697243,0.819822884482203,1.54488580811312,1.41809164608099,0.919473211297363,0.813053711666322,407.676248915388,480.408086542351,2379.21729673693,9754.09182255647,3934.93091914348,1037.53750268464,1666.01693082724,358.882641059312,330.526585616525,473.692866541215,442.825415171168,432.253650043106,10.6107471325931,14.9599211305501,16.0499336518197,20.3896185678844,25.966264136165,15.5585503557916,9.25613159412266,8.06168969780932,13.4726766487719,9.45329540076175,4.40681280839463,7.5141911565418
1,Naive,231,36,Combined_Lower0.5Upper2_Additive100000,8316,36,1,-16195.2560581525,167609.487883695,435218.97576739,,0.345212253990156,1.91484415328536,1.10322407933782,1.02061103842933,1.96851886615676,0.472143335745151,0.642295770697243,0.819822884482203,1.54488580811312,1.41809164608099,0.919473211297363,0.813053711666322,407.676248915388,480.408086542351,2379.21729673693,9754.09182255647,3934.93091914348,1037.53750268464,1666.01693082724,358.882641059312,330.526585616525,473.692866541215,442.825415171168,432.253650043106,10.6107471325931,14.9599211305501,16.0499336518197,20.3896185678844,25.966264136165,15.5585503557916,9.25613159412266,8.06168969780932,13.4726766487719,9.45329540076175,4.40681280839463,7.5141911565418
1,Dist L2,231,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-7275.54992141582,167609.487883695,470897.800314337,,0.345212253990156,1.91484415328536,1.10322407933782,1.02061103842933,1.96851886615676,0.472143335745151,0.642295770697243,0.819822884482203,1.54488580811312,1.41809164608099,0.919473211297363,0.813053711666322,407.676248915388,480.408086542351,2379.21729673693,9754.09182255647,3934.93091914348,1037.53750268464,1666.01693082724,358.882641059312,330.526585616525,473.692866541215,442.825415171168,432.253650043106,10.6107471325931,14.9599211305501,16.0499336518197,20.3896185678844,25.966264136165,15.5585503557916,9.25613159412266,8.06168969780932,13.4726766487719,9.45329540076175,4.40681280839463,7.5141911565418
1,Dist L-inf,231,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-7275.54992141582,167609.487883695,470897.800314337,,0.345212253990156,1.91484415328536,1.10322407933782,1.02061103842933,1.96851886615676,0.472143335745151,0.642295770697243,0.819822884482203,1.54488580811312,1.41809164608099,0.919473211297363,0.813053711666322,407.676248915388,480.408086542351,2379.21729673693,9754.09182255647,3934.93091914348,1037.53750268464,1666.01693082724,358.882641059312,330.526585616525,473.692866541215,442.825415171168,432.253650043106,10.6107471325931,14.9599211305501,16.0499336518197,20.3896185678844,25.966264136165,15.5585503557916,9.25613159412266,8.06168969780932,13.4726766487719,9.45329540076175,4.40681280839463,7.5141911565418
2,Value,231,36,Combined_Lower0.5Upper2_Additive100000,4,5,0,-7275.54992141582,152376.362944171,470897.800314337,,0.3488577952267,2.26697569946876,1.12220789660553,0.944997001328474,1.81530452545925,0.413461552402542,0.535490897599952,0.790577262517071,1.41414861147058,1.24578829789862,0.865580539214433,0.741411055525454,416.037078784372,448.16456829031,2037.55710746,9260.90327092909,3666.50550321072,937.08011779131,1445.95721101195,314.871021027815,256.330209682165,435.689675174476,368.575005501583,421.620466454164,9.71137262552885,13.4561786744316,13.1139659143095,15.8447125909148,20.0689121893681,12.7032396732581,9.10171391124372,7.12828307384906,11.2889273201906,7.79143674122155,4.18714778933008,6.11522017628975
2,Vector,231,36,Combined_Lower0.5Upper2_Additive100000,924,5,0,-7275.54992141582,152376.362944171,470897.800314337,,0.3488577952267,2.26697569946876,1.12220789660553,0.944997001328474,1.81530452545925,0.413461552402542,0.535490897599952,0.790577262517071,1.41414861147058,1.24578829789862,0.865580539214433,0.741411055525454,416.037078784372,448.16456829031,2037.55710746,9260.90327092909,3666.50550321072,937.08011779131,1445.95721101195,314.871021027815,256.330209682165,435.689675174476,368.575005501583,421.620466454164,9.71137262552885,13.4561786744316,13.1139659143095,15.8447125909148,20.0689121893681,12.7032396732581,9.10171391124372,7.12828307384906,11.2889273201906,7.79143674122155,4.18714778933008,6.11522017628975
2,Oracle Vector,231,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-7275.54992141582,152376.362944171,470897.800314337,,0.3488577952267,2.26697569946876,1.12220789660553,0.944997001328474,1.81530452545925,0.413461552402542,0.535490897599952,0.790577262517071,1.41414861147058,1.24578829789862,0.865580539214433,0.741411055525454,416.037078784372,448.16456829031,2037.55710746,9260.90327092909,3666.50550321072,937.08011779131,1445.95721101195,314.871021027815,256.330209682165,435.689675174476,368.575005501583,421.620466454164,9.71137262552885,13.4561786744316,13.1139659143095,15.8447125909148,20.0689121893681,12.7032396732581,9.10171391124372,7.12828307384906,11.2889273201906,7.79143674122155,4.18714778933008,6.11522017628975
