LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10
1,Value,30,10,Threshold 1000000,0,0,0,="-Infinity",1216.58,1000000,,10490,15382,16278.6666666667,11082.6666666667,5698,11172.6666666667,12621.3333333333,8398.66666666667,14796.6666666667,9572.66666666667
1,Vector,30,10,Threshold 1000000,0,0,0,="-Infinity",1216.58,1000000,,10490,15382,16278.6666666667,11082.6666666667,5698,11172.6666666667,12621.3333333333,8398.66666666667,14796.6666666667,9572.66666666667
1,Oracle,30,10,Threshold 1000000,0,0,0,="-Infinity",1216.58,1000000,,10490,15382,16278.6666666667,11082.6666666667,5698,11172.6666666667,12621.3333333333,8398.66666666667,14796.6666666667,9572.66666666667
1,Naive,30,10,Threshold 1000000,300,10,1,="-Infinity",1216.58,1000000,,10490,15382,16278.6666666667,11082.6666666667,5698,11172.6666666667,12621.3333333333,8398.66666666667,14796.6666666667,9572.66666666667
1,SKV,30,10,Threshold 1000000,0,0,0,="-Infinity",1216.58,1000000,,10490,15382,16278.6666666667,11082.6666666667,5698,11172.6666666667,12621.3333333333,8398.66666666667,14796.6666666667,9572.66666666667
1,Dist L2,30,10,Threshold 1000000,0,0,0,="-Infinity",1216.58,1000000,,10490,15382,16278.6666666667,11082.6666666667,5698,11172.6666666667,12621.3333333333,8398.66666666667,14796.6666666667,9572.66666666667
1,SKD,30,10,Threshold 1000000,0,0,0,="-Infinity",1216.58,1000000,,10490,15382,16278.6666666667,11082.6666666667,5698,11172.6666666667,12621.3333333333,8398.66666666667,14796.6666666667,9572.66666666667
2,Value,30,10,Threshold 1000000,0,0,0,="-Infinity",1305.09333333333,1000000,,12298,17298.6666666667,18055.3333333333,13029.3333333333,6606,12204.6666666667,14350,9131.33333333333,17359.3333333333,11042.6666666667
2,Vector,30,10,Threshold 1000000,0,0,0,="-Infinity",1305.09333333333,1000000,,12298,17298.6666666667,18055.3333333333,13029.3333333333,6606,12204.6666666667,14350,9131.33333333333,17359.3333333333,11042.6666666667
2,Oracle,30,10,Threshold 1000000,0,0,0,="-Infinity",1305.09333333333,1000000,,12298,17298.6666666667,18055.3333333333,13029.3333333333,6606,12204.6666666667,14350,9131.33333333333,17359.3333333333,11042.6666666667
2,Naive,30,10,Threshold 1000000,600,20,2,="-Infinity",1305.09333333333,1000000,,12298,17298.6666666667,18055.3333333333,13029.3333333333,6606,12204.6666666667,14350,9131.33333333333,17359.3333333333,11042.6666666667
2,SKV,30,10,Threshold 1000000,0,0,0,="-Infinity",1305.09333333333,1000000,,12298,17298.6666666667,18055.3333333333,13029.3333333333,6606,12204.6666666667,14350,9131.33333333333,17359.3333333333,11042.6666666667
2,Dist L2,30,10,Threshold 1000000,0,0,0,="-Infinity",1305.09333333333,1000000,,12298,17298.6666666667,18055.3333333333,13029.3333333333,6606,12204.6666666667,14350,9131.33333333333,17359.3333333333,11042.6666666667
2,SKD,30,10,Threshold 1000000,0,0,0,="-Infinity",1305.09333333333,1000000,,12298,17298.6666666667,18055.3333333333,13029.3333333333,6606,12204.6666666667,14350,9131.33333333333,17359.3333333333,11042.6666666667
3,Value,30,10,Threshold 1000000,0,0,0,="-Infinity",1474.34,1000000,,13820.6666666667,19554.6666666667,19799.3333333333,14884.6666666667,7582.66666666667,13190.6666666667,15949.3333333333,9982.66666666667,19708.6666666667,12794
3,Vector,30,10,Threshold 1000000,0,0,0,="-Infinity",1474.34,1000000,,13820.6666666667,19554.6666666667,19799.3333333333,14884.6666666667,7582.66666666667,13190.6666666667,15949.3333333333,9982.66666666667,19708.6666666667,12794
3,Oracle,30,10,Threshold 1000000,0,0,0,="-Infinity",1474.34,1000000,,13820.6666666667,19554.6666666667,19799.3333333333,14884.6666666667,7582.66666666667,13190.6666666667,15949.3333333333,9982.66666666667,19708.6666666667,12794
3,Naive,30,10,Threshold 1000000,900,30,3,="-Infinity",1474.34,1000000,,13820.6666666667,19554.6666666667,19799.3333333333,14884.6666666667,7582.66666666667,13190.6666666667,15949.3333333333,9982.66666666667,19708.6666666667,12794
3,SKV,30,10,Threshold 1000000,0,0,0,="-Infinity",1474.34,1000000,,13820.6666666667,19554.6666666667,19799.3333333333,14884.6666666667,7582.66666666667,13190.6666666667,15949.3333333333,9982.66666666667,19708.6666666667,12794
3,Dist L2,30,10,Threshold 1000000,0,0,0,="-Infinity",1474.34,1000000,,13820.6666666667,19554.6666666667,19799.3333333333,14884.6666666667,7582.66666666667,13190.6666666667,15949.3333333333,9982.66666666667,19708.6666666667,12794
3,SKD,30,10,Threshold 1000000,0,0,0,="-Infinity",1474.34,1000000,,13820.6666666667,19554.6666666667,19799.3333333333,14884.6666666667,7582.66666666667,13190.6666666667,15949.3333333333,9982.66666666667,19708.6666666667,12794
4,Value,30,10,Threshold 1000000,0,0,0,="-Infinity",1666.05333333333,1000000,,15268,22392,22798,16332,8125.33333333333,14645.3333333333,17969.3333333333,10877.3333333333,21199.3333333333,13985.3333333333
4,Vector,30,10,Threshold 1000000,0,0,0,="-Infinity",1666.05333333333,1000000,,15268,22392,22798,16332,8125.33333333333,14645.3333333333,17969.3333333333,10877.3333333333,21199.3333333333,13985.3333333333
4,Oracle,30,10,Threshold 1000000,0,0,0,="-Infinity",1666.05333333333,1000000,,15268,22392,22798,16332,8125.33333333333,14645.3333333333,17969.3333333333,10877.3333333333,21199.3333333333,13985.3333333333
