LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,F2
1,Value,451,25,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9875.08051400867,162079.623765355,460499.677943965,,1.78105309918354,1.29393325370257,5.11388999963074,0.249546914514421,1.18278821081908,5.97816613337872,10.4707047602035,7.87906237505824,5.6355157528827,22.4477755891004,33294.8763938009,8076.05876530985,637.001971443009,277.236797460867,311.308362272812,109.458174272937,974.699192597793,85.6793748190638,160.998293490126,150.98018183551,15.5207739280093,9.133450301243,6.71392987950159,9.48433085848287,52.8593013770678
1,FGM,451,25,Combined_Lower0.5Upper2_Additive100000,100,100,0,-9875.08051400867,162079.623765355,460499.677943965,,1.78105309918354,1.29393325370257,5.11388999963074,0.249546914514421,1.18278821081908,5.97816613337872,10.4707047602035,7.87906237505824,5.6355157528827,22.4477755891004,33294.8763938009,8076.05876530985,637.001971443009,277.236797460867,311.308362272812,109.458174272937,974.699192597793,85.6793748190638,160.998293490126,150.98018183551,15.5207739280093,9.133450301243,6.71392987950159,9.48433085848287,52.8593013770678
1,Vector,451,25,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9875.08051400867,162079.623765355,460499.677943965,,1.78105309918354,1.29393325370257,5.11388999963074,0.249546914514421,1.18278821081908,5.97816613337872,10.4707047602035,7.87906237505824,5.6355157528827,22.4477755891004,33294.8763938009,8076.05876530985,637.001971443009,277.236797460867,311.308362272812,109.458174272937,974.699192597793,85.6793748190638,160.998293490126,150.98018183551,15.5207739280093,9.133450301243,6.71392987950159,9.48433085848287,52.8593013770678
1,Oracle Vector,451,25,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9875.08051400867,162079.623765355,460499.677943965,,1.78105309918354,1.29393325370257,5.11388999963074,0.249546914514421,1.18278821081908,5.97816613337872,10.4707047602035,7.87906237505824,5.6355157528827,22.4477755891004,33294.8763938009,8076.05876530985,637.001971443009,277.236797460867,311.308362272812,109.458174272937,974.699192597793,85.6793748190638,160.998293490126,150.98018183551,15.5207739280093,9.133450301243,6.71392987950159,9.48433085848287,52.8593013770678
1,Oracle,451,25,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9875.08051400867,162079.623765355,460499.677943965,,1.78105309918354,1.29393325370257,5.11388999963074,0.249546914514421,1.18278821081908,5.97816613337872,10.4707047602035,7.87906237505824,5.6355157528827,22.4477755891004,33294.8763938009,8076.05876530985,637.001971443009,277.236797460867,311.308362272812,109.458174272937,974.699192597793,85.6793748190638,160.998293490126,150.98018183551,15.5207739280093,9.133450301243,6.71392987950159,9.48433085848287,52.8593013770678
1,Naive,451,25,Combined_Lower0.5Upper2_Additive100000,11275,25,1,-18960.1881173225,162079.623765355,424159.24753071,,1.78105309918354,1.29393325370257,5.11388999963074,0.249546914514421,1.18278821081908,5.97816613337872,10.4707047602035,7.87906237505824,5.6355157528827,22.4477755891004,33294.8763938009,8076.05876530985,637.001971443009,277.236797460867,311.308362272812,109.458174272937,974.699192597793,85.6793748190638,160.998293490126,150.98018183551,15.5207739280093,9.133450301243,6.71392987950159,9.48433085848287,52.8593013770678
1,Dist L2,451,25,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9875.08051400867,162079.623765355,460499.677943965,,1.78105309918354,1.29393325370257,5.11388999963074,0.249546914514421,1.18278821081908,5.97816613337872,10.4707047602035,7.87906237505824,5.6355157528827,22.4477755891004,33294.8763938009,8076.05876530985,637.001971443009,277.236797460867,311.308362272812,109.458174272937,974.699192597793,85.6793748190638,160.998293490126,150.98018183551,15.5207739280093,9.133450301243,6.71392987950159,9.48433085848287,52.8593013770678
1,Dist L-inf,451,25,Combined_Lower0.5Upper2_Additive100000,0,0,0,-9875.08051400867,162079.623765355,460499.677943965,,1.78105309918354,1.29393325370257,5.11388999963074,0.249546914514421,1.18278821081908,5.97816613337872,10.4707047602035,7.87906237505824,5.6355157528827,22.4477755891004,33294.8763938009,8076.05876530985,637.001971443009,277.236797460867,311.308362272812,109.458174272937,974.699192597793,85.6793748190638,160.998293490126,150.98018183551,15.5207739280093,9.133450301243,6.71392987950159,9.48433085848287,52.8593013770678
2,Value,451,25,Combined_Lower0.5Upper2_Additive100000,4,5,0,-9875.08051400867,147420.693165274,460499.677943965,,1.5225999049842,1.10300772908455,5.2194747780558,0.218334173888383,1.05736858236338,5.7117844978861,9.04042644870041,7.68783172461415,4.97015944929089,18.5409398433955,30985.1865779608,7756.32703291977,513.36764902576,239.151628876526,273.977590769482,100.371905478991,886.793213523878,66.002374416697,144.616642876941,147.828905987444,11.981578865356,7.80741653422127,6.20950365126079,8.56579661812508,43.1219893935238
2,FGM,451,25,Combined_Lower0.5Upper2_Additive100000,111,111,0,-9875.08051400867,147420.693165274,460499.677943965,,1.5225999049842,1.10300772908455,5.2194747780558,0.218334173888383,1.05736858236338,5.7117844978861,9.04042644870041,7.68783172461415,4.97015944929089,18.5409398433955,30985.1865779608,7756.32703291977,513.36764902576,239.151628876526,273.977590769482,100.371905478991,886.793213523878,66.002374416697,144.616642876941,147.828905987444,11.981578865356,7.80741653422127,6.20950365126079,8.56579661812508,43.1219893935238
