LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81
1,Value,39762,81,Lower0.5Upper2,36,49,0,72278338.5,131501020,289113354,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,73,673637,3137347,58,0,0,0,0,6,1756,283434,39015677,6404905,7713,12,0,0,0,3,67,23247,30980,75,60,0,0,0,484,104,40,0,0,0,0,0,0,26624,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Vector,39762,81,Lower0.5Upper2,1351908,46,0,72278338.5,131501020,289113354,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,73,673637,3137347,58,0,0,0,0,6,1756,283434,39015677,6404905,7713,12,0,0,0,3,67,23247,30980,75,60,0,0,0,484,104,40,0,0,0,0,0,0,26624,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle Vector,39762,81,Lower0.5Upper2,159048,5,0,72278338.5,131501020,289113354,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,73,673637,3137347,58,0,0,0,0,6,1756,283434,39015677,6404905,7713,12,0,0,0,3,67,23247,30980,75,60,0,0,0,484,104,40,0,0,0,0,0,0,26624,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle,39762,81,Lower0.5Upper2,0,0,0,72278338.5,131501020,289113354,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,73,673637,3137347,58,0,0,0,0,6,1756,283434,39015677,6404905,7713,12,0,0,0,3,67,23247,30980,75,60,0,0,0,484,104,40,0,0,0,0,0,0,26624,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Naive,39762,81,Lower0.5Upper2,3220722,81,1,65750510,131501020,263002040,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,73,673637,3137347,58,0,0,0,0,6,1756,283434,39015677,6404905,7713,12,0,0,0,3,67,23247,30980,75,60,0,0,0,484,104,40,0,0,0,0,0,0,26624,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Dist L2,39762,81,Lower0.5Upper2,34,46,0,72278338.5,131501020,289113354,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,73,673637,3137347,58,0,0,0,0,6,1756,283434,39015677,6404905,7713,12,0,0,0,3,67,23247,30980,75,60,0,0,0,484,104,40,0,0,0,0,0,0,26624,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Value,39762,81,Lower0.5Upper2,124,172,0,72278338.5,116813475,289113354,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,592170,2811338,57,0,0,0,0,6,1105,220384,35361876,5467773,5414,9,0,0,0,2,50,20532,30469,52,34,0,0,0,349,99,33,0,0,0,0,0,0,27066,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Vector,39762,81,Lower0.5Upper2,3658104,125,0,72278338.5,116813475,289113354,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,592170,2811338,57,0,0,0,0,6,1105,220384,35361876,5467773,5414,9,0,0,0,2,50,20532,30469,52,34,0,0,0,349,99,33,0,0,0,0,0,0,27066,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Oracle Vector,39762,81,Lower0.5Upper2,1033812,33,0,72278338.5,116813475,289113354,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,592170,2811338,57,0,0,0,0,6,1105,220384,35361876,5467773,5414,9,0,0,0,2,50,20532,30469,52,34,0,0,0,349,99,33,0,0,0,0,0,0,27066,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Oracle,39762,81,Lower0.5Upper2,0,0,0,72278338.5,116813475,289113354,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,592170,2811338,57,0,0,0,0,6,1105,220384,35361876,5467773,5414,9,0,0,0,2,50,20532,30469,52,34,0,0,0,349,99,33,0,0,0,0,0,0,27066,1,1,0,0,0,0,0,0,0,0,0,0,0,0
