LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10
1,Value,30,10,Threshold 50000,0,0,0,="-Infinity",1077.43333333333,50000,,10681.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
1,Vector,30,10,Threshold 50000,0,0,0,="-Infinity",1077.43333333333,50000,,10681.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
1,Oracle,30,10,Threshold 50000,0,0,0,="-Infinity",1077.43333333333,50000,,10681.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
1,Naive,30,10,Threshold 50000,300,10,1,="-Infinity",1077.43333333333,50000,,10681.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
1,SKV,30,10,Threshold 50000,0,0,0,="-Infinity",1077.43333333333,50000,,10681.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
1,Dist L2,30,10,Threshold 50000,0,0,0,="-Infinity",1077.43333333333,50000,,10681.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
1,SKD,30,10,Threshold 50000,0,0,0,="-Infinity",1077.43333333333,50000,,10681.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
2,Value,30,10,Threshold 50000,0,0,0,="-Infinity",1082.90666666667,50000,,12302.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
2,Vector,30,10,Threshold 50000,0,0,0,="-Infinity",1082.90666666667,50000,,12302.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
2,Oracle,30,10,Threshold 50000,0,0,0,="-Infinity",1082.90666666667,50000,,12302.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
2,Naive,30,10,Threshold 50000,600,20,2,="-Infinity",1082.90666666667,50000,,12302.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
2,SKV,30,10,Threshold 50000,0,0,0,="-Infinity",1082.90666666667,50000,,12302.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
2,Dist L2,30,10,Threshold 50000,0,0,0,="-Infinity",1082.90666666667,50000,,12302.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
2,SKD,30,10,Threshold 50000,0,0,0,="-Infinity",1082.90666666667,50000,,12302.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
3,Value,30,10,Threshold 50000,0,0,0,="-Infinity",1040.73333333333,50000,,14138.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
3,Vector,30,10,Threshold 50000,0,0,0,="-Infinity",1040.73333333333,50000,,14138.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
3,Oracle,30,10,Threshold 50000,0,0,0,="-Infinity",1040.73333333333,50000,,14138.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
3,Naive,30,10,Threshold 50000,900,30,3,="-Infinity",1040.73333333333,50000,,14138.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
3,SKV,30,10,Threshold 50000,0,0,0,="-Infinity",1040.73333333333,50000,,14138.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
3,Dist L2,30,10,Threshold 50000,0,0,0,="-Infinity",1040.73333333333,50000,,14138.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
3,SKD,30,10,Threshold 50000,0,0,0,="-Infinity",1040.73333333333,50000,,14138.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
4,Value,30,10,Threshold 50000,0,0,0,="-Infinity",1032.95333333333,50000,,16054.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
4,Vector,30,10,Threshold 50000,0,0,0,="-Infinity",1032.95333333333,50000,,16054.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
4,Oracle,30,10,Threshold 50000,0,0,0,="-Infinity",1032.95333333333,50000,,16054.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
4,Naive,30,10,Threshold 50000,1200,40,4,="-Infinity",1032.95333333333,50000,,16054.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
4,SKV,30,10,Threshold 50000,0,0,0,="-Infinity",1032.95333333333,50000,,16054.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
4,Dist L2,30,10,Threshold 50000,0,0,0,="-Infinity",1032.95333333333,50000,,16054.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
4,SKD,30,10,Threshold 50000,0,0,0,="-Infinity",1032.95333333333,50000,,16054.6666666667,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
5,Value,30,10,Threshold 50000,0,0,0,="-Infinity",1058.93333333333,50000,,17087.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
5,Vector,30,10,Threshold 50000,0,0,0,="-Infinity",1058.93333333333,50000,,17087.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
5,Oracle,30,10,Threshold 50000,0,0,0,="-Infinity",1058.93333333333,50000,,17087.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
5,Naive,30,10,Threshold 50000,1500,50,5,="-Infinity",1058.93333333333,50000,,17087.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
5,SKV,30,10,Threshold 50000,0,0,0,="-Infinity",1058.93333333333,50000,,17087.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
5,Dist L2,30,10,Threshold 50000,0,0,0,="-Infinity",1058.93333333333,50000,,17087.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
5,SKD,30,10,Threshold 50000,0,0,0,="-Infinity",1058.93333333333,50000,,17087.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
6,Value,30,10,Threshold 50000,0,0,0,="-Infinity",1091.88,50000,,18691.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
6,Vector,30,10,Threshold 50000,0,0,0,="-Infinity",1091.88,50000,,18691.3333333333,12749.3333333333,13886,9728.66666666667,5130,9696.66666666667,11129.3333333333,7455.33333333333,13710.6666666667,8252
