LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10
1,Value,1116,10,Threshold 50000,0,0,0,="-Infinity",1122.49444444444,50000,,12944.7777777778,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
1,Vector,1116,10,Threshold 50000,0,0,0,="-Infinity",1122.49444444444,50000,,12944.7777777778,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
1,Oracle,1116,10,Threshold 50000,0,0,0,="-Infinity",1122.49444444444,50000,,12944.7777777778,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
1,Naive,1116,10,Threshold 50000,11160,10,1,="-Infinity",1122.49444444444,50000,,12944.7777777778,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
1,SKV,1116,10,Threshold 50000,0,0,0,="-Infinity",1122.49444444444,50000,,12944.7777777778,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
1,Dist L2,1116,10,Threshold 50000,0,0,0,="-Infinity",1122.49444444444,50000,,12944.7777777778,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
1,SKD,1116,10,Threshold 50000,0,0,0,="-Infinity",1122.49444444444,50000,,12944.7777777778,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
2,Value,1116,10,Threshold 50000,0,0,0,="-Infinity",1135.75777777778,50000,,14689.1111111111,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
2,Vector,1116,10,Threshold 50000,0,0,0,="-Infinity",1135.75777777778,50000,,14689.1111111111,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
2,Oracle,1116,10,Threshold 50000,0,0,0,="-Infinity",1135.75777777778,50000,,14689.1111111111,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
2,Naive,1116,10,Threshold 50000,22320,20,2,="-Infinity",1135.75777777778,50000,,14689.1111111111,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
2,SKV,1116,10,Threshold 50000,0,0,0,="-Infinity",1135.75777777778,50000,,14689.1111111111,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
2,Dist L2,1116,10,Threshold 50000,0,0,0,="-Infinity",1135.75777777778,50000,,14689.1111111111,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
2,SKD,1116,10,Threshold 50000,0,0,0,="-Infinity",1135.75777777778,50000,,14689.1111111111,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
3,Value,1116,10,Threshold 50000,0,0,0,="-Infinity",1147.14333333333,50000,,16657.6666666667,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
3,Vector,1116,10,Threshold 50000,0,0,0,="-Infinity",1147.14333333333,50000,,16657.6666666667,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
3,Oracle,1116,10,Threshold 50000,0,0,0,="-Infinity",1147.14333333333,50000,,16657.6666666667,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
3,Naive,1116,10,Threshold 50000,33480,30,3,="-Infinity",1147.14333333333,50000,,16657.6666666667,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
3,SKV,1116,10,Threshold 50000,0,0,0,="-Infinity",1147.14333333333,50000,,16657.6666666667,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
3,Dist L2,1116,10,Threshold 50000,0,0,0,="-Infinity",1147.14333333333,50000,,16657.6666666667,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
3,SKD,1116,10,Threshold 50000,0,0,0,="-Infinity",1147.14333333333,50000,,16657.6666666667,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
4,Value,1116,10,Threshold 50000,0,0,0,="-Infinity",1159.98444444444,50000,,18572.2222222222,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
4,Vector,1116,10,Threshold 50000,0,0,0,="-Infinity",1159.98444444444,50000,,18572.2222222222,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
4,Oracle,1116,10,Threshold 50000,0,0,0,="-Infinity",1159.98444444444,50000,,18572.2222222222,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
4,Naive,1116,10,Threshold 50000,44640,40,4,="-Infinity",1159.98444444444,50000,,18572.2222222222,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
4,SKV,1116,10,Threshold 50000,0,0,0,="-Infinity",1159.98444444444,50000,,18572.2222222222,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
4,Dist L2,1116,10,Threshold 50000,0,0,0,="-Infinity",1159.98444444444,50000,,18572.2222222222,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
4,SKD,1116,10,Threshold 50000,0,0,0,="-Infinity",1159.98444444444,50000,,18572.2222222222,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
5,Value,1116,10,Threshold 50000,0,0,0,="-Infinity",1170.99888888889,50000,,20337.6666666667,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
5,Vector,1116,10,Threshold 50000,0,0,0,="-Infinity",1170.99888888889,50000,,20337.6666666667,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
5,Oracle,1116,10,Threshold 50000,0,0,0,="-Infinity",1170.99888888889,50000,,20337.6666666667,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
5,Naive,1116,10,Threshold 50000,55800,50,5,="-Infinity",1170.99888888889,50000,,20337.6666666667,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
5,SKV,1116,10,Threshold 50000,0,0,0,="-Infinity",1170.99888888889,50000,,20337.6666666667,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
5,Dist L2,1116,10,Threshold 50000,0,0,0,="-Infinity",1170.99888888889,50000,,20337.6666666667,12740.1111111111,10782,10359.1111111111,10498.8888888889,10996.7777777778,12865.5555555556,10344,12749,11124.5555555556
