LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10
1,Value,1886,10,Threshold 50000,0,0,0,="-Infinity",1118.16434782609,50000,,12368,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
1,Vector,1886,10,Threshold 50000,0,0,0,="-Infinity",1118.16434782609,50000,,12368,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
1,Oracle,1886,10,Threshold 50000,0,0,0,="-Infinity",1118.16434782609,50000,,12368,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
1,Naive,1886,10,Threshold 50000,18860,10,1,="-Infinity",1118.16434782609,50000,,12368,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
1,SKV,1886,10,Threshold 50000,0,0,0,="-Infinity",1118.16434782609,50000,,12368,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
1,Dist L2,1886,10,Threshold 50000,0,0,0,="-Infinity",1118.16434782609,50000,,12368,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
1,SKD,1886,10,Threshold 50000,0,0,0,="-Infinity",1118.16434782609,50000,,12368,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
2,Value,1886,10,Threshold 50000,0,0,0,="-Infinity",1133.40347826087,50000,,14106.4347826087,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
2,Vector,1886,10,Threshold 50000,0,0,0,="-Infinity",1133.40347826087,50000,,14106.4347826087,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
2,Oracle,1886,10,Threshold 50000,0,0,0,="-Infinity",1133.40347826087,50000,,14106.4347826087,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
2,Naive,1886,10,Threshold 50000,37720,20,2,="-Infinity",1133.40347826087,50000,,14106.4347826087,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
2,SKV,1886,10,Threshold 50000,0,0,0,="-Infinity",1133.40347826087,50000,,14106.4347826087,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
2,Dist L2,1886,10,Threshold 50000,0,0,0,="-Infinity",1133.40347826087,50000,,14106.4347826087,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
2,SKD,1886,10,Threshold 50000,0,0,0,="-Infinity",1133.40347826087,50000,,14106.4347826087,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
3,Value,1886,10,Threshold 50000,0,0,0,="-Infinity",1160.64086956522,50000,,15898.7826086957,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
3,Vector,1886,10,Threshold 50000,0,0,0,="-Infinity",1160.64086956522,50000,,15898.7826086957,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
3,Oracle,1886,10,Threshold 50000,0,0,0,="-Infinity",1160.64086956522,50000,,15898.7826086957,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
3,Naive,1886,10,Threshold 50000,56580,30,3,="-Infinity",1160.64086956522,50000,,15898.7826086957,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
3,SKV,1886,10,Threshold 50000,0,0,0,="-Infinity",1160.64086956522,50000,,15898.7826086957,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
3,Dist L2,1886,10,Threshold 50000,0,0,0,="-Infinity",1160.64086956522,50000,,15898.7826086957,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
3,SKD,1886,10,Threshold 50000,0,0,0,="-Infinity",1160.64086956522,50000,,15898.7826086957,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
4,Value,1886,10,Threshold 50000,0,0,0,="-Infinity",1178.86956521739,50000,,17648.4347826087,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
4,Vector,1886,10,Threshold 50000,0,0,0,="-Infinity",1178.86956521739,50000,,17648.4347826087,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
4,Oracle,1886,10,Threshold 50000,0,0,0,="-Infinity",1178.86956521739,50000,,17648.4347826087,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
4,Naive,1886,10,Threshold 50000,75440,40,4,="-Infinity",1178.86956521739,50000,,17648.4347826087,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
4,SKV,1886,10,Threshold 50000,0,0,0,="-Infinity",1178.86956521739,50000,,17648.4347826087,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
4,Dist L2,1886,10,Threshold 50000,0,0,0,="-Infinity",1178.86956521739,50000,,17648.4347826087,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
4,SKD,1886,10,Threshold 50000,0,0,0,="-Infinity",1178.86956521739,50000,,17648.4347826087,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
5,Value,1886,10,Threshold 50000,0,0,0,="-Infinity",1195.05304347826,50000,,19475.652173913,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
5,Vector,1886,10,Threshold 50000,0,0,0,="-Infinity",1195.05304347826,50000,,19475.652173913,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
5,Oracle,1886,10,Threshold 50000,0,0,0,="-Infinity",1195.05304347826,50000,,19475.652173913,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
5,Naive,1886,10,Threshold 50000,94300,50,5,="-Infinity",1195.05304347826,50000,,19475.652173913,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
5,SKV,1886,10,Threshold 50000,0,0,0,="-Infinity",1195.05304347826,50000,,19475.652173913,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
5,Dist L2,1886,10,Threshold 50000,0,0,0,="-Infinity",1195.05304347826,50000,,19475.652173913,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
5,SKD,1886,10,Threshold 50000,0,0,0,="-Infinity",1195.05304347826,50000,,19475.652173913,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
6,Value,1886,10,Threshold 50000,0,0,0,="-Infinity",1215.64608695652,50000,,21457.0434782609,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
6,Vector,1886,10,Threshold 50000,0,0,0,="-Infinity",1215.64608695652,50000,,21457.0434782609,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
6,Oracle,1886,10,Threshold 50000,0,0,0,="-Infinity",1215.64608695652,50000,,21457.0434782609,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
6,Naive,1886,10,Threshold 50000,113160,60,6,="-Infinity",1215.64608695652,50000,,21457.0434782609,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
6,SKV,1886,10,Threshold 50000,0,0,0,="-Infinity",1215.64608695652,50000,,21457.0434782609,12971.1304347826,11032.6086956522,10800.0869565217,10969.9130434783,11037.7391304348,12373.652173913,10992.347826087,12452.6086956522,11400.347826087
