LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8
17,SKV,10000,8,Multiplicative 0.08,28056,1195,0,37818134.56,38851027,44395201.44,,0,0,0,0,0,0,0,0
17,SKD,10000,8,Multiplicative 0.08,28066,1206,0,37818134.56,38851027,44395201.44,,0,0,0,0,0,0,0,0
18,Naive,10000,8,Multiplicative 0.08,1440000,144,18,35824216.72,38939366,42054515.28,,0,0,0,0,0,0,0,0
18,Oracle,10000,8,Multiplicative 0.08,0,0,0,37818134.56,38939366,44395201.44,,0,0,0,0,0,0,0,0
18,Value,10000,8,Multiplicative 0.08,160118,169,1,36383895.04,38939366,42711528.96,,0,0,0,0,0,0,0,0
18,Vector,10000,8,Multiplicative 0.08,1480000,181,0,37818134.56,38939366,44395201.44,,0,0,0,0,0,0,0,0
18,SKV,10000,8,Multiplicative 0.08,28620,1292,0,37818134.56,38939366,44395201.44,,0,0,0,0,0,0,0,0
18,Dist L2,10000,8,Multiplicative 0.08,160124,178,1,36383895.04,38939366,42711528.96,,0,0,0,0,0,0,0,0
18,SKD,10000,8,Multiplicative 0.08,28630,1303,0,37818134.56,38939366,44395201.44,,0,0,0,0,0,0,0,0
19,Naive,10000,8,Multiplicative 0.08,1520000,152,19,35422249.4,38502445,41582640.6,,0,0,0,0,0,0,0,0
19,Oracle,10000,8,Multiplicative 0.08,0,0,0,37818134.56,38502445,44395201.44,,0,0,0,0,0,0,0,0
19,Value,10000,8,Multiplicative 0.08,160136,190,1,36383895.04,38502445,42711528.96,,0,0,0,0,0,0,0,0
19,Vector,10000,8,Multiplicative 0.08,1560000,199,1,35422249.4,38502445,41582640.6,,0,0,0,0,0,0,0,0
19,Dist L2,10000,8,Multiplicative 0.08,160138,195,1,36383895.04,38502445,42711528.96,,0,0,0,0,0,0,0,0
19,SKV,10000,8,Multiplicative 0.08,317224,1649,1,35422249.4,38502445,41582640.6,,0,0,0,0,0,0,0,0
19,SKD,10000,8,Multiplicative 0.08,317234,1660,1,35422249.4,38502445,41582640.6,,0,0,0,0,0,0,0,0
20,Naive,10000,8,Multiplicative 0.08,1600000,160,20,35393265.72,38470941,41548616.28,,0,0,0,0,0,0,0,0
20,Oracle,10000,8,Multiplicative 0.08,0,0,0,37818134.56,38470941,44395201.44,,0,0,0,0,0,0,0,0
20,Vector,10000,8,Multiplicative 0.08,1560000,199,1,35422249.4,38470941,41582640.6,,0,0,0,0,0,0,0,0
20,SKV,10000,8,Multiplicative 0.08,317224,1649,1,35422249.4,38470941,41582640.6,,0,0,0,0,0,0,0,0
20,Value,10000,8,Multiplicative 0.08,320144,225,2,35393265.72,38470941,41548616.28,,0,0,0,0,0,0,0,0
20,SKD,10000,8,Multiplicative 0.08,317234,1660,1,35422249.4,38470941,41582640.6,,0,0,0,0,0,0,0,0
20,Dist L2,10000,8,Multiplicative 0.08,320146,231,2,35393265.72,38470941,41548616.28,,0,0,0,0,0,0,0,0
21,Naive,10000,8,Multiplicative 0.08,1680000,168,21,35463838.92,38547651,41631463.08,,0,0,0,0,0,0,0,0
21,Oracle,10000,8,Multiplicative 0.08,0,0,0,37818134.56,38547651,44395201.44,,0,0,0,0,0,0,0,0
21,Vector,10000,8,Multiplicative 0.08,1560000,199,1,35422249.4,38547651,41582640.6,,0,0,0,0,0,0,0,0
21,Value,10000,8,Multiplicative 0.08,320144,225,2,35393265.72,38547651,41548616.28,,0,0,0,0,0,0,0,0
21,SKV,10000,8,Multiplicative 0.08,317224,1649,1,35422249.4,38547651,41582640.6,,0,0,0,0,0,0,0,0
21,Dist L2,10000,8,Multiplicative 0.08,320146,231,2,35393265.72,38547651,41548616.28,,0,0,0,0,0,0,0,0
21,SKD,10000,8,Multiplicative 0.08,317234,1660,1,35422249.4,38547651,41582640.6,,0,0,0,0,0,0,0,0
22,Naive,10000,8,Multiplicative 0.08,1760000,176,22,35401825.4,38480245,41558664.6,,0,0,0,0,0,0,0,0
22,Oracle,10000,8,Multiplicative 0.08,0,0,0,37818134.56,38480245,44395201.44,,0,0,0,0,0,0,0,0
22,SKV,10000,8,Multiplicative 0.08,317224,1649,1,35422249.4,38480245,41582640.6,,0,0,0,0,0,0,0,0
22,Value,10000,8,Multiplicative 0.08,320144,225,2,35393265.72,38480245,41548616.28,,0,0,0,0,0,0,0,0
22,Vector,10000,8,Multiplicative 0.08,1560000,199,1,35422249.4,38480245,41582640.6,,0,0,0,0,0,0,0,0
22,Dist L2,10000,8,Multiplicative 0.08,320146,231,2,35393265.72,38480245,41548616.28,,0,0,0,0,0,0,0,0
22,SKD,10000,8,Multiplicative 0.08,317234,1660,1,35422249.4,38480245,41582640.6,,0,0,0,0,0,0,0,0
23,Naive,10000,8,Multiplicative 0.08,1840000,184,23,35266619.44,38333282,41399944.56,,0,0,0,0,0,0,0,0
23,Oracle,10000,8,Multiplicative 0.08,0,0,0,37818134.56,38333282,44395201.44,,0,0,0,0,0,0,0,0
23,SKV,10000,8,Multiplicative 0.08,317224,1649,1,35422249.4,38333282,41582640.6,,0,0,0,0,0,0,0,0
23,Vector,10000,8,Multiplicative 0.08,1560000,199,1,35422249.4,38333282,41582640.6,,0,0,0,0,0,0,0,0
23,Value,10000,8,Multiplicative 0.08,320144,225,2,35393265.72,38333282,41548616.28,,0,0,0,0,0,0,0,0
23,SKD,10000,8,Multiplicative 0.08,317234,1660,1,35422249.4,38333282,41582640.6,,0,0,0,0,0,0,0,0
23,Dist L2,10000,8,Multiplicative 0.08,320146,231,2,35393265.72,38333282,41548616.28,,0,0,0,0,0,0,0,0
24,Naive,10000,8,Multiplicative 0.08,1920000,192,24,35206911.44,38268382,41329852.56,,0,0,0,0,0,0,0,0
24,Oracle,10000,8,Multiplicative 0.08,0,0,0,37818134.56,38268382,44395201.44,,0,0,0,0,0,0,0,0
24,Value,10000,8,Multiplicative 0.08,320148,230,2,35393265.72,38268382,41548616.28,,0,0,0,0,0,0,0,0
24,SKV,10000,8,Multiplicative 0.08,317232,1659,1,35422249.4,38268382,41582640.6,,0,0,0,0,0,0,0,0
24,Vector,10000,8,Multiplicative 0.08,1640000,209,1,35422249.4,38268382,41582640.6,,0,0,0,0,0,0,0,0
24,SKD,10000,8,Multiplicative 0.08,317242,1670,1,35422249.4,38268382,41582640.6,,0,0,0,0,0,0,0,0
24,Dist L2,10000,8,Multiplicative 0.08,320150,236,2,35393265.72,38268382,41548616.28,,0,0,0,0,0,0,0,0
25,Naive,10000,8,Multiplicative 0.08,2000000,200,25,35172419.72,38230891,41289362.28,,0,0,0,0,0,0,0,0
