LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10
1,Value,288,10,Threshold 50000,0,0,0,="-Infinity",1123.10666666667,50000,,12678.6666666667,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
1,Vector,288,10,Threshold 50000,0,0,0,="-Infinity",1123.10666666667,50000,,12678.6666666667,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
1,Oracle,288,10,Threshold 50000,0,0,0,="-Infinity",1123.10666666667,50000,,12678.6666666667,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
1,Naive,288,10,Threshold 50000,2880,10,1,="-Infinity",1123.10666666667,50000,,12678.6666666667,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
1,SKV,288,10,Threshold 50000,0,0,0,="-Infinity",1123.10666666667,50000,,12678.6666666667,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
1,Dist L2,288,10,Threshold 50000,0,0,0,="-Infinity",1123.10666666667,50000,,12678.6666666667,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
1,SKD,288,10,Threshold 50000,0,0,0,="-Infinity",1123.10666666667,50000,,12678.6666666667,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
2,Value,288,10,Threshold 50000,0,0,0,="-Infinity",1146.94222222222,50000,,14259.4444444444,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
2,Vector,288,10,Threshold 50000,0,0,0,="-Infinity",1146.94222222222,50000,,14259.4444444444,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
2,Oracle,288,10,Threshold 50000,0,0,0,="-Infinity",1146.94222222222,50000,,14259.4444444444,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
2,Naive,288,10,Threshold 50000,5760,20,2,="-Infinity",1146.94222222222,50000,,14259.4444444444,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
2,SKV,288,10,Threshold 50000,0,0,0,="-Infinity",1146.94222222222,50000,,14259.4444444444,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
2,Dist L2,288,10,Threshold 50000,0,0,0,="-Infinity",1146.94222222222,50000,,14259.4444444444,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
2,SKD,288,10,Threshold 50000,0,0,0,="-Infinity",1146.94222222222,50000,,14259.4444444444,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
3,Value,288,10,Threshold 50000,0,0,0,="-Infinity",1166.64666666667,50000,,16145.2222222222,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
3,Vector,288,10,Threshold 50000,0,0,0,="-Infinity",1166.64666666667,50000,,16145.2222222222,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
3,Oracle,288,10,Threshold 50000,0,0,0,="-Infinity",1166.64666666667,50000,,16145.2222222222,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
3,Naive,288,10,Threshold 50000,8640,30,3,="-Infinity",1166.64666666667,50000,,16145.2222222222,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
3,SKV,288,10,Threshold 50000,0,0,0,="-Infinity",1166.64666666667,50000,,16145.2222222222,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
3,Dist L2,288,10,Threshold 50000,0,0,0,="-Infinity",1166.64666666667,50000,,16145.2222222222,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
3,SKD,288,10,Threshold 50000,0,0,0,="-Infinity",1166.64666666667,50000,,16145.2222222222,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
4,Value,288,10,Threshold 50000,0,0,0,="-Infinity",1184.76,50000,,17813.3333333333,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
4,Vector,288,10,Threshold 50000,0,0,0,="-Infinity",1184.76,50000,,17813.3333333333,10983,11000.1111111111,10099.8888888889,11615.7777777778,11095.1111111111,13106.6666666667,11960.2222222222,12071.5555555556,12159.4444444444
