LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9
1,Oracle,361,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-8711.34774436969,163512.533936946,465154.609022521,,12.0099372390185,3.69164717018293,10.8422484763708,8589.14606499715,28517.3654767286,15453.4285722689,131.361244519957,152.602407582986,115.186403847404
1,Dist L2,361,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-8711.34774436969,163512.533936946,465154.609022521,,12.0099372390185,3.69164717018293,10.8422484763708,8589.14606499715,28517.3654767286,15453.4285722689,131.361244519957,152.602407582986,115.186403847404
1,Vector,361,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-8711.34774436969,163512.533936946,465154.609022521,,12.0099372390185,3.69164717018293,10.8422484763708,8589.14606499715,28517.3654767286,15453.4285722689,131.361244519957,152.602407582986,115.186403847404
1,Oracle Vector,361,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-8711.34774436969,163512.533936946,465154.609022521,,12.0099372390185,3.69164717018293,10.8422484763708,8589.14606499715,28517.3654767286,15453.4285722689,131.361244519957,152.602407582986,115.186403847404
1,Dist L-inf,361,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-8711.34774436969,163512.533936946,465154.609022521,,12.0099372390185,3.69164717018293,10.8422484763708,8589.14606499715,28517.3654767286,15453.4285722689,131.361244519957,152.602407582986,115.186403847404
1,Value,361,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-8711.34774436969,163512.533936946,465154.609022521,,12.0099372390185,3.69164717018293,10.8422484763708,8589.14606499715,28517.3654767286,15453.4285722689,131.361244519957,152.602407582986,115.186403847404
2,Oracle,361,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-8711.34774436969,147549.458404683,465154.609022521,,11.1728406108404,3.27916254533708,9.56767706718522,8086.4332149676,25782.5631327829,14008.4511224774,111.051043137231,129.512063989923,87.8299891567568
2,Value,361,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-8711.34774436969,147549.458404683,465154.609022521,,11.1728406108404,3.27916254533708,9.56767706718522,8086.4332149676,25782.5631327829,14008.4511224774,111.051043137231,129.512063989923,87.8299891567568
2,Vector,361,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-8711.34774436969,147549.458404683,465154.609022521,,11.1728406108404,3.27916254533708,9.56767706718522,8086.4332149676,25782.5631327829,14008.4511224774,111.051043137231,129.512063989923,87.8299891567568
2,Dist L2,361,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-8711.34774436969,147549.458404683,465154.609022521,,11.1728406108404,3.27916254533708,9.56767706718522,8086.4332149676,25782.5631327829,14008.4511224774,111.051043137231,129.512063989923,87.8299891567568
2,Oracle Vector,361,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-8711.34774436969,147549.458404683,465154.609022521,,11.1728406108404,3.27916254533708,9.56767706718522,8086.4332149676,25782.5631327829,14008.4511224774,111.051043137231,129.512063989923,87.8299891567568
2,Dist L-inf,361,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-8711.34774436969,147549.458404683,465154.609022521,,11.1728406108404,3.27916254533708,9.56767706718522,8086.4332149676,25782.5631327829,14008.4511224774,111.051043137231,129.512063989923,87.8299891567568
3,Oracle,361,9,Combined_Lower0.5Upper2_Additive100000,0,0,0,-8711.34774436969,130505.349761159,465154.609022521,,10.2957398333499,3.31946728551065,9.08736373166518,7039.50742180937,23848.7615251996,12627.4103362239,90.8081032857417,103.906967175165,68.9585785958177
