LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25
3,Dist L2,12800,25,Lower0.5Upper2,54,73,0,194334446,273583223,777337784,,0,0,80,0,0,0,5,103,30,0,0,109,27677464,127885458,4274,0,49842,1137,136883,13,0,3257,2,0,0
4,Value,12800,25,Lower0.5Upper2,104,146,0,194334446,245454222,777337784,,0,0,73,0,0,0,2,68,19,0,0,84,24145844,115853408,2721,0,49827,876,135673,9,0,3257,2,0,0
4,Vector,12800,25,Lower0.5Upper2,1049600,114,0,194334446,245454222,777337784,,0,0,73,0,0,0,2,68,19,0,0,84,24145844,115853408,2721,0,49827,876,135673,9,0,3257,2,0,0
4,Oracle Vector,12800,25,Lower0.5Upper2,870400,93,0,194334446,245454222,777337784,,0,0,73,0,0,0,2,68,19,0,0,84,24145844,115853408,2721,0,49827,876,135673,9,0,3257,2,0,0
4,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,245454222,777337784,,0,0,73,0,0,0,2,68,19,0,0,84,24145844,115853408,2721,0,49827,876,135673,9,0,3257,2,0,0
4,Dist L2,12800,25,Lower0.5Upper2,86,118,0,194334446,245454222,777337784,,0,0,73,0,0,0,2,68,19,0,0,84,24145844,115853408,2721,0,49827,876,135673,9,0,3257,2,0,0
5,Value,12800,25,Lower0.5Upper2,152,214,0,194334446,228677952,777337784,,0,0,80,0,0,0,1,40,7,0,0,48,21731279,109247673,1873,0,49885,724,134519,6,0,3274,2,0,0
5,Vector,12800,25,Lower0.5Upper2,1715200,188,0,194334446,228677952,777337784,,0,0,80,0,0,0,1,40,7,0,0,48,21731279,109247673,1873,0,49885,724,134519,6,0,3274,2,0,0
5,Oracle Vector,12800,25,Lower0.5Upper2,1331200,143,0,194334446,228677952,777337784,,0,0,80,0,0,0,1,40,7,0,0,48,21731279,109247673,1873,0,49885,724,134519,6,0,3274,2,0,0
5,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,228677952,777337784,,0,0,80,0,0,0,1,40,7,0,0,48,21731279,109247673,1873,0,49885,724,134519,6,0,3274,2,0,0
5,Dist L2,12800,25,Lower0.5Upper2,128,177,0,194334446,228677952,777337784,,0,0,80,0,0,0,1,40,7,0,0,48,21731279,109247673,1873,0,49885,724,134519,6,0,3274,2,0,0
6,Value,12800,25,Lower0.5Upper2,214,303,0,194334446,224465180,777337784,,0,0,77,0,0,0,0,32,6,0,0,42,20743435,108203070,1326,0,52833,667,134053,5,0,3564,2,0,0
6,Vector,12800,25,Lower0.5Upper2,2201600,243,0,194334446,224465180,777337784,,0,0,77,0,0,0,0,32,6,0,0,42,20743435,108203070,1326,0,52833,667,134053,5,0,3564,2,0,0
6,Oracle Vector,12800,25,Lower0.5Upper2,1561600,168,0,194334446,224465180,777337784,,0,0,77,0,0,0,0,32,6,0,0,42,20743435,108203070,1326,0,52833,667,134053,5,0,3564,2,0,0
6,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,224465180,777337784,,0,0,77,0,0,0,0,32,6,0,0,42,20743435,108203070,1326,0,52833,667,134053,5,0,3564,2,0,0
6,Dist L2,12800,25,Lower0.5Upper2,184,257,0,194334446,224465180,777337784,,0,0,77,0,0,0,0,32,6,0,0,42,20743435,108203070,1326,0,52833,667,134053,5,0,3564,2,0,0
7,Value,12800,25,Lower0.5Upper2,228,320,0,194334446,235276230,777337784,,0,0,70,0,0,0,0,30,5,0,0,32,21089197,114725351,1172,0,56213,707,133543,4,0,3720,2,0,0
7,Vector,12800,25,Lower0.5Upper2,2252800,248,0,194334446,235276230,777337784,,0,0,70,0,0,0,0,30,5,0,0,32,21089197,114725351,1172,0,56213,707,133543,4,0,3720,2,0,0
7,Oracle Vector,12800,25,Lower0.5Upper2,1561600,168,0,194334446,235276230,777337784,,0,0,70,0,0,0,0,30,5,0,0,32,21089197,114725351,1172,0,56213,707,133543,4,0,3720,2,0,0
7,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,235276230,777337784,,0,0,70,0,0,0,0,30,5,0,0,32,21089197,114725351,1172,0,56213,707,133543,4,0,3720,2,0,0
7,Dist L2,12800,25,Lower0.5Upper2,190,264,0,194334446,235276230,777337784,,0,0,70,0,0,0,0,30,5,0,0,32,21089197,114725351,1172,0,56213,707,133543,4,0,3720,2,0,0
8,Value,12800,25,Lower0.5Upper2,232,325,0,194334446,259570694,777337784,,0,0,74,0,0,0,0,30,5,0,0,25,22497955,128435414,1142,0,58946,676,137786,4,0,3845,2,0,0
8,Vector,12800,25,Lower0.5Upper2,2304000,253,0,194334446,259570694,777337784,,0,0,74,0,0,0,0,30,5,0,0,25,22497955,128435414,1142,0,58946,676,137786,4,0,3845,2,0,0
8,Oracle Vector,12800,25,Lower0.5Upper2,1612800,173,0,194334446,259570694,777337784,,0,0,74,0,0,0,0,30,5,0,0,25,22497955,128435414,1142,0,58946,676,137786,4,0,3845,2,0,0
8,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,259570694,777337784,,0,0,74,0,0,0,0,30,5,0,0,25,22497955,128435414,1142,0,58946,676,137786,4,0,3845,2,0,0
8,Dist L2,12800,25,Lower0.5Upper2,190,264,0,194334446,259570694,777337784,,0,0,74,0,0,0,0,30,5,0,0,25,22497955,128435414,1142,0,58946,676,137786,4,0,3845,2,0,0
9,Value,12800,25,Lower0.5Upper2,242,338,0,194334446,296663498,777337784,,0,0,81,0,0,0,0,27,5,0,0,34,24823150,149223988,1132,0,61853,746,149340,4,0,4094,2,0,0
9,Vector,12800,25,Lower0.5Upper2,2406400,263,0,194334446,296663498,777337784,,0,0,81,0,0,0,0,27,5,0,0,34,24823150,149223988,1132,0,61853,746,149340,4,0,4094,2,0,0
9,Oracle Vector,12800,25,Lower0.5Upper2,1689600,181,0,194334446,296663498,777337784,,0,0,81,0,0,0,0,27,5,0,0,34,24823150,149223988,1132,0,61853,746,149340,4,0,4094,2,0,0
9,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,296663498,777337784,,0,0,81,0,0,0,0,27,5,0,0,34,24823150,149223988,1132,0,61853,746,149340,4,0,4094,2,0,0
9,Dist L2,12800,25,Lower0.5Upper2,194,269,0,194334446,296663498,777337784,,0,0,81,0,0,0,0,27,5,0,0,34,24823150,149223988,1132,0,61853,746,149340,4,0,4094,2,0,0
10,Value,12800,25,Lower0.5Upper2,262,367,0,194334446,331411453,777337784,,0,0,77,0,0,0,0,27,5,0,0,32,27119269,168501895,1093,0,63132,738,165729,5,0,4591,3,0,0
10,Vector,12800,25,Lower0.5Upper2,2483200,271,0,194334446,331411453,777337784,,0,0,77,0,0,0,0,27,5,0,0,32,27119269,168501895,1093,0,63132,738,165729,5,0,4591,3,0,0
10,Oracle Vector,12800,25,Lower0.5Upper2,1792000,192,0,194334446,331411453,777337784,,0,0,77,0,0,0,0,27,5,0,0,32,27119269,168501895,1093,0,63132,738,165729,5,0,4591,3,0,0
10,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,331411453,777337784,,0,0,77,0,0,0,0,27,5,0,0,32,27119269,168501895,1093,0,63132,738,165729,5,0,4591,3,0,0
10,Dist L2,12800,25,Lower0.5Upper2,204,282,0,194334446,331411453,777337784,,0,0,77,0,0,0,0,27,5,0,0,32,27119269,168501895,1093,0,63132,738,165729,5,0,4591,3,0,0
11,Value,12800,25,Lower0.5Upper2,298,418,0,194334446,350640056,777337784,,0,0,71,0,0,0,0,26,5,0,0,33,28256058,179222055,1134,0,66646,721,192905,5,0,4705,3,0,0
11,Vector,12800,25,Lower0.5Upper2,2560000,278,0,194334446,350640056,777337784,,0,0,71,0,0,0,0,26,5,0,0,33,28256058,179222055,1134,0,66646,721,192905,5,0,4705,3,0,0
11,Oracle Vector,12800,25,Lower0.5Upper2,1894400,201,0,194334446,350640056,777337784,,0,0,71,0,0,0,0,26,5,0,0,33,28256058,179222055,1134,0,66646,721,192905,5,0,4705,3,0,0
11,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,350640056,777337784,,0,0,71,0,0,0,0,26,5,0,0,33,28256058,179222055,1134,0,66646,721,192905,5,0,4705,3,0,0
11,Dist L2,12800,25,Lower0.5Upper2,210,289,0,194334446,350640056,777337784,,0,0,71,0,0,0,0,26,5,0,0,33,28256058,179222055,1134,0,66646,721,192905,5,0,4705,3,0,0
12,Value,12800,25,Lower0.5Upper2,354,498,0,194334446,359260115,777337784,,0,0,70,0,0,0,0,29,6,0,0,30,28303071,185690224,1116,0,67338,703,201114,4,0,4767,3,0,0
12,Vector,12800,25,Lower0.5Upper2,2611200,283,0,194334446,359260115,777337784,,0,0,70,0,0,0,0,29,6,0,0,30,28303071,185690224,1116,0,67338,703,201114,4,0,4767,3,0,0
12,Oracle Vector,12800,25,Lower0.5Upper2,1945600,206,0,194334446,359260115,777337784,,0,0,70,0,0,0,0,29,6,0,0,30,28303071,185690224,1116,0,67338,703,201114,4,0,4767,3,0,0
12,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,359260115,777337784,,0,0,70,0,0,0,0,29,6,0,0,30,28303071,185690224,1116,0,67338,703,201114,4,0,4767,3,0,0
12,Dist L2,12800,25,Lower0.5Upper2,222,304,0,194334446,359260115,777337784,,0,0,70,0,0,0,0,29,6,0,0,30,28303071,185690224,1116,0,67338,703,201114,4,0,4767,3,0,0
13,Value,12800,25,Lower0.5Upper2,640385,627,1,182274400.5,364548801,729097602,,0,0,67,0,0,0,0,27,6,0,0,27,27942204,190522051,1042,0,70601,714,219078,1,0,4822,3,0,0
13,Vector,12800,25,Lower0.5Upper2,2662400,288,0,194334446,364548801,777337784,,0,0,67,0,0,0,0,27,6,0,0,27,27942204,190522051,1042,0,70601,714,219078,1,0,4822,3,0,0
13,Oracle Vector,12800,25,Lower0.5Upper2,1996800,211,0,194334446,364548801,777337784,,0,0,67,0,0,0,0,27,6,0,0,27,27942204,190522051,1042,0,70601,714,219078,1,0,4822,3,0,0
13,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,364548801,777337784,,0,0,67,0,0,0,0,27,6,0,0,27,27942204,190522051,1042,0,70601,714,219078,1,0,4822,3,0,0
13,Dist L2,12800,25,Lower0.5Upper2,236,322,0,194334446,364548801,777337784,,0,0,67,0,0,0,0,27,6,0,0,27,27942204,190522051,1042,0,70601,714,219078,1,0,4822,3,0,0
14,Value,12800,25,Lower0.5Upper2,640385,627,1,182274400.5,369464155,729097602,,0,0,46,0,0,0,0,24,5,0,0,29,27378258,195958762,966,0,71162,692,223799,1,0,4706,3,0,0
14,Vector,12800,25,Lower0.5Upper2,2713600,293,0,194334446,369464155,777337784,,0,0,46,0,0,0,0,24,5,0,0,29,27378258,195958762,966,0,71162,692,223799,1,0,4706,3,0,0
14,Oracle Vector,12800,25,Lower0.5Upper2,2048000,216,0,194334446,369464155,777337784,,0,0,46,0,0,0,0,24,5,0,0,29,27378258,195958762,966,0,71162,692,223799,1,0,4706,3,0,0
14,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,369464155,777337784,,0,0,46,0,0,0,0,24,5,0,0,29,27378258,195958762,966,0,71162,692,223799,1,0,4706,3,0,0
14,Dist L2,12800,25,Lower0.5Upper2,242,329,0,194334446,369464155,777337784,,0,0,46,0,0,0,0,24,5,0,0,29,27378258,195958762,966,0,71162,692,223799,1,0,4706,3,0,0
15,Value,12800,25,Lower0.5Upper2,640389,632,1,182274400.5,374216590,729097602,,0,0,36,0,0,0,0,23,5,0,0,30,26886652,200891999,925,0,70880,687,233071,1,0,4685,3,0,0
15,Vector,12800,25,Lower0.5Upper2,2816000,303,0,194334446,374216590,777337784,,0,0,36,0,0,0,0,23,5,0,0,30,26886652,200891999,925,0,70880,687,233071,1,0,4685,3,0,0
15,Oracle Vector,12800,25,Lower0.5Upper2,2099200,221,0,194334446,374216590,777337784,,0,0,36,0,0,0,0,23,5,0,0,30,26886652,200891999,925,0,70880,687,233071,1,0,4685,3,0,0
15,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,374216590,777337784,,0,0,36,0,0,0,0,23,5,0,0,30,26886652,200891999,925,0,70880,687,233071,1,0,4685,3,0,0
15,Dist L2,12800,25,Lower0.5Upper2,254,344,0,194334446,374216590,777337784,,0,0,36,0,0,0,0,23,5,0,0,30,26886652,200891999,925,0,70880,687,233071,1,0,4685,3,0,0
16,Value,12800,25,Lower0.5Upper2,640393,637,1,182274400.5,378090290,729097602,,0,0,45,0,0,0,0,21,5,0,0,40,26563523,204780330,881,0,74075,725,236880,1,0,4618,3,0,0
16,Vector,12800,25,Lower0.5Upper2,2867200,308,0,194334446,378090290,777337784,,0,0,45,0,0,0,0,21,5,0,0,40,26563523,204780330,881,0,74075,725,236880,1,0,4618,3,0,0
16,Oracle Vector,12800,25,Lower0.5Upper2,2176000,229,0,194334446,378090290,777337784,,0,0,45,0,0,0,0,21,5,0,0,40,26563523,204780330,881,0,74075,725,236880,1,0,4618,3,0,0
16,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,378090290,777337784,,0,0,45,0,0,0,0,21,5,0,0,40,26563523,204780330,881,0,74075,725,236880,1,0,4618,3,0,0
16,Dist L2,12800,25,Lower0.5Upper2,264,357,0,194334446,378090290,777337784,,0,0,45,0,0,0,0,21,5,0,0,40,26563523,204780330,881,0,74075,725,236880,1,0,4618,3,0,0
17,Value,12800,25,Lower0.5Upper2,640397,642,1,182274400.5,381612181,729097602,,0,0,45,0,0,0,0,15,9,0,0,43,26277298,208540932,891,0,76449,729,239310,1,0,4596,1,0,0
17,Vector,12800,25,Lower0.5Upper2,2918400,313,0,194334446,381612181,777337784,,0,0,45,0,0,0,0,15,9,0,0,43,26277298,208540932,891,0,76449,729,239310,1,0,4596,1,0,0
17,Oracle Vector,12800,25,Lower0.5Upper2,2227200,234,0,194334446,381612181,777337784,,0,0,45,0,0,0,0,15,9,0,0,43,26277298,208540932,891,0,76449,729,239310,1,0,4596,1,0,0
17,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,381612181,777337784,,0,0,45,0,0,0,0,15,9,0,0,43,26277298,208540932,891,0,76449,729,239310,1,0,4596,1,0,0
17,Dist L2,12800,25,Lower0.5Upper2,270,364,0,194334446,381612181,777337784,,0,0,45,0,0,0,0,15,9,0,0,43,26277298,208540932,891,0,76449,729,239310,1,0,4596,1,0,0
18,Value,12800,25,Lower0.5Upper2,640405,653,1,182274400.5,388341464,729097602,,0,0,57,0,0,0,0,13,7,0,0,47,26374003,213586244,803,0,79656,785,245101,1,0,4647,1,0,0
18,Vector,12800,25,Lower0.5Upper2,2969600,318,0,194334446,388341464,777337784,,0,0,57,0,0,0,0,13,7,0,0,47,26374003,213586244,803,0,79656,785,245101,1,0,4647,1,0,0
18,Oracle Vector,12800,25,Lower0.5Upper2,2278400,239,0,194334446,388341464,777337784,,0,0,57,0,0,0,0,13,7,0,0,47,26374003,213586244,803,0,79656,785,245101,1,0,4647,1,0,0
18,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,388341464,777337784,,0,0,57,0,0,0,0,13,7,0,0,47,26374003,213586244,803,0,79656,785,245101,1,0,4647,1,0,0
18,Dist L2,12800,25,Lower0.5Upper2,276,372,0,194334446,388341464,777337784,,0,0,57,0,0,0,0,13,7,0,0,47,26374003,213586244,803,0,79656,785,245101,1,0,4647,1,0,0
19,Value,12800,25,Lower0.5Upper2,640413,664,1,182274400.5,397226892,729097602,,0,0,52,0,0,0,0,11,5,0,0,47,26689029,219843894,836,0,78379,827,248632,0,0,4869,1,0,0
19,Vector,12800,25,Lower0.5Upper2,3020800,323,0,194334446,397226892,777337784,,0,0,52,0,0,0,0,11,5,0,0,47,26689029,219843894,836,0,78379,827,248632,0,0,4869,1,0,0
19,Oracle Vector,12800,25,Lower0.5Upper2,2355200,246,0,194334446,397226892,777337784,,0,0,52,0,0,0,0,11,5,0,0,47,26689029,219843894,836,0,78379,827,248632,0,0,4869,1,0,0
19,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,397226892,777337784,,0,0,52,0,0,0,0,11,5,0,0,47,26689029,219843894,836,0,78379,827,248632,0,0,4869,1,0,0
19,Dist L2,12800,25,Lower0.5Upper2,280,377,0,194334446,397226892,777337784,,0,0,52,0,0,0,0,11,5,0,0,47,26689029,219843894,836,0,78379,827,248632,0,0,4869,1,0,0
20,Value,12800,25,Lower0.5Upper2,640427,684,1,182274400.5,412404128,729097602,,0,0,54,0,0,0,0,10,4,0,0,47,27510719,229671448,832,0,77275,806,254080,3,0,4619,1,0,0
20,Vector,12800,25,Lower0.5Upper2,3123200,333,0,194334446,412404128,777337784,,0,0,54,0,0,0,0,10,4,0,0,47,27510719,229671448,832,0,77275,806,254080,3,0,4619,1,0,0
20,Oracle Vector,12800,25,Lower0.5Upper2,2355200,246,0,194334446,412404128,777337784,,0,0,54,0,0,0,0,10,4,0,0,47,27510719,229671448,832,0,77275,806,254080,3,0,4619,1,0,0
20,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,412404128,777337784,,0,0,54,0,0,0,0,10,4,0,0,47,27510719,229671448,832,0,77275,806,254080,3,0,4619,1,0,0
20,Dist L2,12800,25,Lower0.5Upper2,290,391,0,194334446,412404128,777337784,,0,0,54,0,0,0,0,10,4,0,0,47,27510719,229671448,832,0,77275,806,254080,3,0,4619,1,0,0
21,Value,12800,25,Lower0.5Upper2,640435,695,1,182274400.5,423198782,729097602,,0,0,54,0,0,0,0,11,6,0,0,47,28285287,235906221,836,0,77521,828,254150,5,0,4795,1,0,0
21,Vector,12800,25,Lower0.5Upper2,3174400,338,0,194334446,423198782,777337784,,0,0,54,0,0,0,0,11,6,0,0,47,28285287,235906221,836,0,77521,828,254150,5,0,4795,1,0,0
21,Oracle Vector,12800,25,Lower0.5Upper2,2406400,251,0,194334446,423198782,777337784,,0,0,54,0,0,0,0,11,6,0,0,47,28285287,235906221,836,0,77521,828,254150,5,0,4795,1,0,0
21,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,423198782,777337784,,0,0,54,0,0,0,0,11,6,0,0,47,28285287,235906221,836,0,77521,828,254150,5,0,4795,1,0,0
21,Dist L2,12800,25,Lower0.5Upper2,294,396,0,194334446,423198782,777337784,,0,0,54,0,0,0,0,11,6,0,0,47,28285287,235906221,836,0,77521,828,254150,5,0,4795,1,0,0
22,Value,12800,25,Lower0.5Upper2,640439,700,1,182274400.5,430370816,729097602,,0,0,54,0,0,0,0,17,7,0,0,49,28974362,239455310,867,0,78927,855,256836,5,0,4696,1,0,0
22,Vector,12800,25,Lower0.5Upper2,3251200,345,0,194334446,430370816,777337784,,0,0,54,0,0,0,0,17,7,0,0,49,28974362,239455310,867,0,78927,855,256836,5,0,4696,1,0,0
22,Oracle Vector,12800,25,Lower0.5Upper2,2457600,256,0,194334446,430370816,777337784,,0,0,54,0,0,0,0,17,7,0,0,49,28974362,239455310,867,0,78927,855,256836,5,0,4696,1,0,0
22,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,430370816,777337784,,0,0,54,0,0,0,0,17,7,0,0,49,28974362,239455310,867,0,78927,855,256836,5,0,4696,1,0,0
22,Dist L2,12800,25,Lower0.5Upper2,294,396,0,194334446,430370816,777337784,,0,0,54,0,0,0,0,17,7,0,0,49,28974362,239455310,867,0,78927,855,256836,5,0,4696,1,0,0
23,Value,12800,25,Lower0.5Upper2,640443,705,1,182274400.5,435647974,729097602,,0,0,54,0,0,0,0,16,6,0,0,51,29573344,241502016,904,0,79914,883,267240,5,0,4590,1,0,0
23,Vector,12800,25,Lower0.5Upper2,3251200,345,0,194334446,435647974,777337784,,0,0,54,0,0,0,0,16,6,0,0,51,29573344,241502016,904,0,79914,883,267240,5,0,4590,1,0,0
23,Oracle Vector,12800,25,Lower0.5Upper2,2508800,261,0,194334446,435647974,777337784,,0,0,54,0,0,0,0,16,6,0,0,51,29573344,241502016,904,0,79914,883,267240,5,0,4590,1,0,0
23,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,435647974,777337784,,0,0,54,0,0,0,0,16,6,0,0,51,29573344,241502016,904,0,79914,883,267240,5,0,4590,1,0,0
23,Dist L2,12800,25,Lower0.5Upper2,294,396,0,194334446,435647974,777337784,,0,0,54,0,0,0,0,16,6,0,0,51,29573344,241502016,904,0,79914,883,267240,5,0,4590,1,0,0
24,Value,12800,25,Lower0.5Upper2,640447,710,1,182274400.5,440601055,729097602,,0,0,57,0,0,0,0,31,11,0,0,52,30057447,243900870,901,0,78678,872,273738,5,0,4413,1,0,0
24,Vector,12800,25,Lower0.5Upper2,3302400,350,0,194334446,440601055,777337784,,0,0,57,0,0,0,0,31,11,0,0,52,30057447,243900870,901,0,78678,872,273738,5,0,4413,1,0,0
24,Oracle Vector,12800,25,Lower0.5Upper2,2508800,261,0,194334446,440601055,777337784,,0,0,57,0,0,0,0,31,11,0,0,52,30057447,243900870,901,0,78678,872,273738,5,0,4413,1,0,0
24,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,440601055,777337784,,0,0,57,0,0,0,0,31,11,0,0,52,30057447,243900870,901,0,78678,872,273738,5,0,4413,1,0,0
24,Dist L2,12800,25,Lower0.5Upper2,294,396,0,194334446,440601055,777337784,,0,0,57,0,0,0,0,31,11,0,0,52,30057447,243900870,901,0,78678,872,273738,5,0,4413,1,0,0
25,Value,12800,25,Lower0.5Upper2,640459,726,1,182274400.5,444068613,729097602,,0,0,61,0,0,0,0,32,12,0,0,50,30509436,245448330,834,0,79730,881,269727,8,0,4441,1,0,0
25,Vector,12800,25,Lower0.5Upper2,3379200,357,0,194334446,444068613,777337784,,0,0,61,0,0,0,0,32,12,0,0,50,30509436,245448330,834,0,79730,881,269727,8,0,4441,1,0,0
25,Oracle Vector,12800,25,Lower0.5Upper2,2560000,266,0,194334446,444068613,777337784,,0,0,61,0,0,0,0,32,12,0,0,50,30509436,245448330,834,0,79730,881,269727,8,0,4441,1,0,0
25,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,444068613,777337784,,0,0,61,0,0,0,0,32,12,0,0,50,30509436,245448330,834,0,79730,881,269727,8,0,4441,1,0,0
25,Dist L2,12800,25,Lower0.5Upper2,294,396,0,194334446,444068613,777337784,,0,0,61,0,0,0,0,32,12,0,0,50,30509436,245448330,834,0,79730,881,269727,8,0,4441,1,0,0
26,Value,12800,25,Lower0.5Upper2,640463,731,1,182274400.5,446292391,729097602,,0,0,62,0,0,0,0,38,12,0,0,51,30925104,246195079,854,0,80673,876,268689,12,0,4306,1,0,0
26,Vector,12800,25,Lower0.5Upper2,3379200,357,0,194334446,446292391,777337784,,0,0,62,0,0,0,0,38,12,0,0,51,30925104,246195079,854,0,80673,876,268689,12,0,4306,1,0,0
26,Oracle Vector,12800,25,Lower0.5Upper2,2560000,266,0,194334446,446292391,777337784,,0,0,62,0,0,0,0,38,12,0,0,51,30925104,246195079,854,0,80673,876,268689,12,0,4306,1,0,0
26,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,446292391,777337784,,0,0,62,0,0,0,0,38,12,0,0,51,30925104,246195079,854,0,80673,876,268689,12,0,4306,1,0,0
26,Dist L2,12800,25,Lower0.5Upper2,294,396,0,194334446,446292391,777337784,,0,0,62,0,0,0,0,38,12,0,0,51,30925104,246195079,854,0,80673,876,268689,12,0,4306,1,0,0
27,Value,12800,25,Lower0.5Upper2,640467,736,1,182274400.5,447880879,729097602,,0,0,63,0,0,0,0,37,11,0,0,54,31237445,246618011,862,0,80419,881,269207,8,0,4253,1,0,0
27,Vector,12800,25,Lower0.5Upper2,3379200,357,0,194334446,447880879,777337784,,0,0,63,0,0,0,0,37,11,0,0,54,31237445,246618011,862,0,80419,881,269207,8,0,4253,1,0,0
27,Oracle Vector,12800,25,Lower0.5Upper2,2560000,266,0,194334446,447880879,777337784,,0,0,63,0,0,0,0,37,11,0,0,54,31237445,246618011,862,0,80419,881,269207,8,0,4253,1,0,0
27,Oracle,12800,25,Lower0.5Upper2,0,0,0,194334446,447880879,777337784,,0,0,63,0,0,0,0,37,11,0,0,54,31237445,246618011,862,0,80419,881,269207,8,0,4253,1,0,0
