LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9
1,Oracle,25,9,Threshold2700000,0,0,0,="-Infinity",172358.032234815,2700000,,19.0150499471088,4.93764253265155,14.9197903249294,10696.9498121225,26319.5571447058,14949.6407899748,143.983350182115,164.692112289726,129.494764016065
1,Naive,25,9,Threshold2700000,225,9,1,="-Infinity",172358.032234815,2700000,,19.0150499471088,4.93764253265155,14.9197903249294,10696.9498121225,26319.5571447058,14949.6407899748,143.983350182115,164.692112289726,129.494764016065
1,Oracle Vector,25,9,Threshold2700000,0,0,0,="-Infinity",172358.032234815,2700000,,19.0150499471088,4.93764253265155,14.9197903249294,10696.9498121225,26319.5571447058,14949.6407899748,143.983350182115,164.692112289726,129.494764016065
1,Dist L2,25,9,Threshold2700000,0,0,0,="-Infinity",172358.032234815,2700000,,19.0150499471088,4.93764253265155,14.9197903249294,10696.9498121225,26319.5571447058,14949.6407899748,143.983350182115,164.692112289726,129.494764016065
1,Dist L0,25,9,Threshold2700000,0,0,0,="-Infinity",172358.032234815,2700000,,19.0150499471088,4.93764253265155,14.9197903249294,10696.9498121225,26319.5571447058,14949.6407899748,143.983350182115,164.692112289726,129.494764016065
1,Value,25,9,Threshold2700000,0,0,0,="-Infinity",172358.032234815,2700000,,19.0150499471088,4.93764253265155,14.9197903249294,10696.9498121225,26319.5571447058,14949.6407899748,143.983350182115,164.692112289726,129.494764016065
1,Vector,25,9,Threshold2700000,0,0,0,="-Infinity",172358.032234815,2700000,,19.0150499471088,4.93764253265155,14.9197903249294,10696.9498121225,26319.5571447058,14949.6407899748,143.983350182115,164.692112289726,129.494764016065
2,Naive,25,9,Threshold2700000,450,18,2,="-Infinity",157357.609979352,2700000,,16.335287577393,4.8627829216649,13.9668290203006,9680.76166654569,24484.1190716543,13918.5255848227,115.755052448291,152.108170041037,92.6139954604502
2,Oracle,25,9,Threshold2700000,0,0,0,="-Infinity",157357.609979352,2700000,,16.335287577393,4.8627829216649,13.9668290203006,9680.76166654569,24484.1190716543,13918.5255848227,115.755052448291,152.108170041037,92.6139954604502
2,Vector,25,9,Threshold2700000,0,0,0,="-Infinity",157357.609979352,2700000,,16.335287577393,4.8627829216649,13.9668290203006,9680.76166654569,24484.1190716543,13918.5255848227,115.755052448291,152.108170041037,92.6139954604502
2,Oracle Vector,25,9,Threshold2700000,0,0,0,="-Infinity",157357.609979352,2700000,,16.335287577393,4.8627829216649,13.9668290203006,9680.76166654569,24484.1190716543,13918.5255848227,115.755052448291,152.108170041037,92.6139954604502
2,Value,25,9,Threshold2700000,0,0,0,="-Infinity",157357.609979352,2700000,,16.335287577393,4.8627829216649,13.9668290203006,9680.76166654569,24484.1190716543,13918.5255848227,115.755052448291,152.108170041037,92.6139954604502
2,Dist L2,25,9,Threshold2700000,0,0,0,="-Infinity",157357.609979352,2700000,,16.335287577393,4.8627829216649,13.9668290203006,9680.76166654569,24484.1190716543,13918.5255848227,115.755052448291,152.108170041037,92.6139954604502
2,Dist L0,25,9,Threshold2700000,0,0,0,="-Infinity",157357.609979352,2700000,,16.335287577393,4.8627829216649,13.9668290203006,9680.76166654569,24484.1190716543,13918.5255848227,115.755052448291,152.108170041037,92.6139954604502
3,Value,25,9,Threshold2700000,0,0,0,="-Infinity",140218.129022642,2700000,,11.6934980955586,5.12449522644217,10.8231099251729,8355.70676200628,22450.9335695087,12119.2398887945,94.4176949739529,113.850415227738,70.5345464777934
3,Oracle,25,9,Threshold2700000,0,0,0,="-Infinity",140218.129022642,2700000,,11.6934980955586,5.12449522644217,10.8231099251729,8355.70676200628,22450.9335695087,12119.2398887945,94.4176949739529,113.850415227738,70.5345464777934
3,Vector,25,9,Threshold2700000,0,0,0,="-Infinity",140218.129022642,2700000,,11.6934980955586,5.12449522644217,10.8231099251729,8355.70676200628,22450.9335695087,12119.2398887945,94.4176949739529,113.850415227738,70.5345464777934
3,Oracle Vector,25,9,Threshold2700000,0,0,0,="-Infinity",140218.129022642,2700000,,11.6934980955586,5.12449522644217,10.8231099251729,8355.70676200628,22450.9335695087,12119.2398887945,94.4176949739529,113.850415227738,70.5345464777934
3,Dist L2,25,9,Threshold2700000,0,0,0,="-Infinity",140218.129022642,2700000,,11.6934980955586,5.12449522644217,10.8231099251729,8355.70676200628,22450.9335695087,12119.2398887945,94.4176949739529,113.850415227738,70.5345464777934
3,Naive,25,9,Threshold2700000,675,27,3,="-Infinity",140218.129022642,2700000,,11.6934980955586,5.12449522644217,10.8231099251729,8355.70676200628,22450.9335695087,12119.2398887945,94.4176949739529,113.850415227738,70.5345464777934
3,Dist L0,25,9,Threshold2700000,0,0,0,="-Infinity",140218.129022642,2700000,,11.6934980955586,5.12449522644217,10.8231099251729,8355.70676200628,22450.9335695087,12119.2398887945,94.4176949739529,113.850415227738,70.5345464777934
4,Oracle Vector,25,9,Threshold2700000,0,0,0,="-Infinity",124386.093118022,2700000,,9.88893467878879,3.02094065012279,9.56472854106712,7125.26584594048,21170.0915413749,10814.2466905632,76.3493973103036,105.857015526518,51.7783733606843
4,Naive,25,9,Threshold2700000,900,36,4,="-Infinity",124386.093118022,2700000,,9.88893467878879,3.02094065012279,9.56472854106712,7125.26584594048,21170.0915413749,10814.2466905632,76.3493973103036,105.857015526518,51.7783733606843
4,Dist L2,25,9,Threshold2700000,0,0,0,="-Infinity",124386.093118022,2700000,,9.88893467878879,3.02094065012279,9.56472854106712,7125.26584594048,21170.0915413749,10814.2466905632,76.3493973103036,105.857015526518,51.7783733606843
4,Value,25,9,Threshold2700000,0,0,0,="-Infinity",124386.093118022,2700000,,9.88893467878879,3.02094065012279,9.56472854106712,7125.26584594048,21170.0915413749,10814.2466905632,76.3493973103036,105.857015526518,51.7783733606843
4,Vector,25,9,Threshold2700000,0,0,0,="-Infinity",124386.093118022,2700000,,9.88893467878879,3.02094065012279,9.56472854106712,7125.26584594048,21170.0915413749,10814.2466905632,76.3493973103036,105.857015526518,51.7783733606843
4,Oracle,25,9,Threshold2700000,0,0,0,="-Infinity",124386.093118022,2700000,,9.88893467878879,3.02094065012279,9.56472854106712,7125.26584594048,21170.0915413749,10814.2466905632,76.3493973103036,105.857015526518,51.7783733606843
4,Dist L0,25,9,Threshold2700000,0,0,0,="-Infinity",124386.093118022,2700000,,9.88893467878879,3.02094065012279,9.56472854106712,7125.26584594048,21170.0915413749,10814.2466905632,76.3493973103036,105.857015526518,51.7783733606843
5,Naive,25,9,Threshold2700000,1125,45,5,="-Infinity",114329.042978951,2700000,,7.55894621803629,3.11201551322476,9.77972362116688,6220.79325396908,20461.8853777408,9702.145489583,55.8009632851406,84.5028191417993,41.811921733992
5,Value,25,9,Threshold2700000,0,0,0,="-Infinity",114329.042978951,2700000,,7.55894621803629,3.11201551322476,9.77972362116688,6220.79325396908,20461.8853777408,9702.145489583,55.8009632851406,84.5028191417993,41.811921733992
5,Vector,25,9,Threshold2700000,0,0,0,="-Infinity",114329.042978951,2700000,,7.55894621803629,3.11201551322476,9.77972362116688,6220.79325396908,20461.8853777408,9702.145489583,55.8009632851406,84.5028191417993,41.811921733992
5,Oracle Vector,25,9,Threshold2700000,0,0,0,="-Infinity",114329.042978951,2700000,,7.55894621803629,3.11201551322476,9.77972362116688,6220.79325396908,20461.8853777408,9702.145489583,55.8009632851406,84.5028191417993,41.811921733992
5,Dist L2,25,9,Threshold2700000,0,0,0,="-Infinity",114329.042978951,2700000,,7.55894621803629,3.11201551322476,9.77972362116688,6220.79325396908,20461.8853777408,9702.145489583,55.8009632851406,84.5028191417993,41.811921733992
