LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81,Server 82,Server 83,Server 84,Server 85,Server 86,Server 87,Server 88,Server 89,Server 90,Server 91,Server 92,Server 93,Server 94,Server 95,Server 96,Server 97,Server 98,Server 99,Server 100,Server 101,Server 102,Server 103,Server 104,Server 105,Server 106,Server 107,Server 108,Server 109,Server 110,Server 111,Server 112,Server 113,Server 114,Server 115,Server 116,Server 117,Server 118,Server 119,Server 120,Server 121,Server 122,Server 123,Server 124,Server 125,Server 126,Server 127,Server 128,Server 129,Server 130,Server 131,Server 132,Server 133,Server 134,Server 135,Server 136,Server 137,Server 138,Server 139,Server 140,Server 141,Server 142,Server 143,Server 144
561,Naive,20402,144,Lower0.5Upper2,1648155168,80784,561,277915712,555831424,1111662848,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,350390,112,1,0,0,0,0,0,0,6,16,36510,16894907,201589451,9297830,25583,0,0,0,0,0,1,2,91,18910,555254,6069387,18386,176,0,0,0,0,0,0,0,22,20738,103971,0,2,0,0,0,0,0,0,14,64,5,0,0,0,0,0,0,0,0,67551,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Dist L2,20402,144,Lower0.5Upper2,58779198,34025,10,172224981.5,555831424,688899926,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,350390,112,1,0,0,0,0,0,0,6,16,36510,16894907,201589451,9297830,25583,0,0,0,0,0,1,2,91,18910,555254,6069387,18386,176,0,0,0,0,0,0,0,22,20738,103971,0,2,0,0,0,0,0,0,14,64,5,0,0,0,0,0,0,0,0,67551,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Value,20402,144,Lower0.5Upper2,240941520,69786,41,256471876.5,559125459,1025887506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,351768,104,1,0,0,0,0,0,0,6,16,37083,16984508,201669580,9353449,25624,0,0,0,0,0,4,2,90,18948,566684,6281283,18431,185,0,0,0,0,0,0,0,22,20556,104244,0,1,0,0,0,0,0,0,14,68,5,0,0,0,0,0,0,0,0,68229,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,FGM,20402,144,Lower0.5Upper2,241043061,153957,41,256471876.5,559125459,1025887506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,351768,104,1,0,0,0,0,0,0,6,16,37083,16984508,201669580,9353449,25624,0,0,0,0,0,4,2,90,18948,566684,6281283,18431,185,0,0,0,0,0,0,0,22,20556,104244,0,1,0,0,0,0,0,0,14,68,5,0,0,0,0,0,0,0,0,68229,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Vector,20402,144,Lower0.5Upper2,336102548,21685,4,179774213,559125459,719096852,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,351768,104,1,0,0,0,0,0,0,6,16,37083,16984508,201669580,9353449,25624,0,0,0,0,0,4,2,90,18948,566684,6281283,18431,185,0,0,0,0,0,0,0,22,20556,104244,0,1,0,0,0,0,0,0,14,68,5,0,0,0,0,0,0,0,0,68229,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Oracle Vector,20402,144,Lower0.5Upper2,130980840,8215,1,274347323,559125459,1097389292,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,351768,104,1,0,0,0,0,0,0,6,16,37083,16984508,201669580,9353449,25624,0,0,0,0,0,4,2,90,18948,566684,6281283,18431,185,0,0,0,0,0,0,0,22,20556,104244,0,1,0,0,0,0,0,0,14,68,5,0,0,0,0,0,0,0,0,68229,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Oracle,20402,144,Lower0.5Upper2,29378880,1440,5,244632749.5,559125459,978530998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,351768,104,1,0,0,0,0,0,0,6,16,37083,16984508,201669580,9353449,25624,0,0,0,0,0,4,2,90,18948,566684,6281283,18431,185,0,0,0,0,0,0,0,22,20556,104244,0,1,0,0,0,0,0,0,14,68,5,0,0,0,0,0,0,0,0,68229,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Naive,20402,144,Lower0.5Upper2,1651093056,80928,562,279562729.5,559125459,1118250918,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,351768,104,1,0,0,0,0,0,0,6,16,37083,16984508,201669580,9353449,25624,0,0,0,0,0,4,2,90,18948,566684,6281283,18431,185,0,0,0,0,0,0,0,22,20556,104244,0,1,0,0,0,0,0,0,14,68,5,0,0,0,0,0,0,0,0,68229,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Dist L2,20402,144,Lower0.5Upper2,58779224,34059,10,172224981.5,559125459,688899926,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,351768,104,1,0,0,0,0,0,0,6,16,37083,16984508,201669580,9353449,25624,0,0,0,0,0,4,2,90,18948,566684,6281283,18431,185,0,0,0,0,0,0,0,22,20556,104244,0,1,0,0,0,0,0,0,14,68,5,0,0,0,0,0,0,0,0,68229,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,Value,20402,144,Lower0.5Upper2,240941546,69822,41,256471876.5,561098877,1025887506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,351696,95,1,0,0,0,0,0,0,6,16,36910,17140835,201864313,9398054,25960,0,0,0,0,0,4,2,91,19089,575431,6313585,18481,192,0,0,0,0,0,0,0,21,21014,98880,0,1,0,0,0,0,0,0,14,67,5,0,0,0,0,0,0,0,0,69952,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
