LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36
5,Naive,20402,36,Lower0.5Upper2,3672360,180,5,79995486,159990972,319981944,,0,0,107,0,0,0,0,0,0,0,1,0,0,2,13386,93059685,2461419,0,0,0,313,231921,2052086,313,0,0,53313,130,37,0,0,0,0,1,0,0
5,Dist L2,20402,36,Lower0.5Upper2,168,227,0,134073417.5,159990972,536293670,,0,0,107,0,0,0,0,0,0,0,1,0,0,2,13386,93059685,2461419,0,0,0,313,231921,2052086,313,0,0,53313,130,37,0,0,0,0,1,0,0
6,Value,20402,36,Lower0.5Upper2,382,539,0,134073417.5,157041224,536293670,,0,0,103,0,0,0,0,0,0,0,1,0,0,1,12211,90927630,2437784,0,0,0,229,221547,2041298,211,0,0,56758,112,36,0,0,0,0,1,0,0
6,FGM,20402,36,Lower0.5Upper2,911,911,0,134073417.5,157041224,536293670,,0,0,103,0,0,0,0,0,0,0,1,0,0,1,12211,90927630,2437784,0,0,0,229,221547,2041298,211,0,0,56758,112,36,0,0,0,0,1,0,0
6,Vector,20402,36,Lower0.5Upper2,5100500,344,0,134073417.5,157041224,536293670,,0,0,103,0,0,0,0,0,0,0,1,0,0,1,12211,90927630,2437784,0,0,0,229,221547,2041298,211,0,0,56758,112,36,0,0,0,0,1,0,0
6,Oracle Vector,20402,36,Lower0.5Upper2,571256,35,0,134073417.5,157041224,536293670,,0,0,103,0,0,0,0,0,0,0,1,0,0,1,12211,90927630,2437784,0,0,0,229,221547,2041298,211,0,0,56758,112,36,0,0,0,0,1,0,0
6,Oracle,20402,36,Lower0.5Upper2,0,0,0,134073417.5,157041224,536293670,,0,0,103,0,0,0,0,0,0,0,1,0,0,1,12211,90927630,2437784,0,0,0,229,221547,2041298,211,0,0,56758,112,36,0,0,0,0,1,0,0
6,Naive,20402,36,Lower0.5Upper2,4406832,216,6,78520612,157041224,314082448,,0,0,103,0,0,0,0,0,0,0,1,0,0,1,12211,90927630,2437784,0,0,0,229,221547,2041298,211,0,0,56758,112,36,0,0,0,0,1,0,0
6,Dist L2,20402,36,Lower0.5Upper2,200,271,0,134073417.5,157041224,536293670,,0,0,103,0,0,0,0,0,0,0,1,0,0,1,12211,90927630,2437784,0,0,0,229,221547,2041298,211,0,0,56758,112,36,0,0,0,0,1,0,0
7,Value,20402,36,Lower0.5Upper2,420,590,0,134073417.5,164248419,536293670,,0,0,93,0,0,0,0,0,0,0,0,0,0,1,12492,94597760,2535529,0,0,0,143,227308,2180613,174,0,0,60757,104,36,0,0,0,0,1,0,0
7,FGM,20402,36,Lower0.5Upper2,1132,1132,0,134073417.5,164248419,536293670,,0,0,93,0,0,0,0,0,0,0,0,0,0,1,12492,94597760,2535529,0,0,0,143,227308,2180613,174,0,0,60757,104,36,0,0,0,0,1,0,0
7,Vector,20402,36,Lower0.5Upper2,5263716,354,0,134073417.5,164248419,536293670,,0,0,93,0,0,0,0,0,0,0,0,0,0,1,12492,94597760,2535529,0,0,0,143,227308,2180613,174,0,0,60757,104,36,0,0,0,0,1,0,0
7,Oracle Vector,20402,36,Lower0.5Upper2,571256,35,0,134073417.5,164248419,536293670,,0,0,93,0,0,0,0,0,0,0,0,0,0,1,12492,94597760,2535529,0,0,0,143,227308,2180613,174,0,0,60757,104,36,0,0,0,0,1,0,0
7,Oracle,20402,36,Lower0.5Upper2,0,0,0,134073417.5,164248419,536293670,,0,0,93,0,0,0,0,0,0,0,0,0,0,1,12492,94597760,2535529,0,0,0,143,227308,2180613,174,0,0,60757,104,36,0,0,0,0,1,0,0
7,Naive,20402,36,Lower0.5Upper2,5141304,252,7,82124209.5,164248419,328496838,,0,0,93,0,0,0,0,0,0,0,0,0,0,1,12492,94597760,2535529,0,0,0,143,227308,2180613,174,0,0,60757,104,36,0,0,0,0,1,0,0
7,Dist L2,20402,36,Lower0.5Upper2,204,276,0,134073417.5,164248419,536293670,,0,0,93,0,0,0,0,0,0,0,0,0,0,1,12492,94597760,2535529,0,0,0,143,227308,2180613,174,0,0,60757,104,36,0,0,0,0,1,0,0
8,Value,20402,36,Lower0.5Upper2,440,617,0,134073417.5,180379829,536293670,,0,0,98,0,0,0,0,0,0,0,0,0,0,1,13980,103032821,2783854,0,0,0,104,250817,2486759,141,0,0,63496,93,37,0,0,0,0,1,0,0
8,FGM,20402,36,Lower0.5Upper2,1353,1353,0,134073417.5,180379829,536293670,,0,0,98,0,0,0,0,0,0,0,0,0,0,1,13980,103032821,2783854,0,0,0,104,250817,2486759,141,0,0,63496,93,37,0,0,0,0,1,0,0
8,Vector,20402,36,Lower0.5Upper2,5386128,362,0,134073417.5,180379829,536293670,,0,0,98,0,0,0,0,0,0,0,0,0,0,1,13980,103032821,2783854,0,0,0,104,250817,2486759,141,0,0,63496,93,37,0,0,0,0,1,0,0
8,Oracle Vector,20402,36,Lower0.5Upper2,652864,40,0,134073417.5,180379829,536293670,,0,0,98,0,0,0,0,0,0,0,0,0,0,1,13980,103032821,2783854,0,0,0,104,250817,2486759,141,0,0,63496,93,37,0,0,0,0,1,0,0
8,Oracle,20402,36,Lower0.5Upper2,0,0,0,134073417.5,180379829,536293670,,0,0,98,0,0,0,0,0,0,0,0,0,0,1,13980,103032821,2783854,0,0,0,104,250817,2486759,141,0,0,63496,93,37,0,0,0,0,1,0,0
8,Naive,20402,36,Lower0.5Upper2,5875776,288,8,90189914.5,180379829,360759658,,0,0,98,0,0,0,0,0,0,0,0,0,0,1,13980,103032821,2783854,0,0,0,104,250817,2486759,141,0,0,63496,93,37,0,0,0,0,1,0,0
8,Dist L2,20402,36,Lower0.5Upper2,212,286,0,134073417.5,180379829,536293670,,0,0,98,0,0,0,0,0,0,0,0,0,0,1,13980,103032821,2783854,0,0,0,104,250817,2486759,141,0,0,63496,93,37,0,0,0,0,1,0,0
9,Value,20402,36,Lower0.5Upper2,458,640,0,134073417.5,204929954,536293670,,0,0,113,0,0,0,0,0,0,2,0,0,0,1,16180,115550363,3261760,0,0,0,96,296844,2897640,133,0,0,67249,101,40,0,0,0,0,1,0,0
9,FGM,20402,36,Lower0.5Upper2,1574,1574,0,134073417.5,204929954,536293670,,0,0,113,0,0,0,0,0,0,2,0,0,0,1,16180,115550363,3261760,0,0,0,96,296844,2897640,133,0,0,67249,101,40,0,0,0,0,1,0,0
9,Vector,20402,36,Lower0.5Upper2,5549344,373,0,134073417.5,204929954,536293670,,0,0,113,0,0,0,0,0,0,2,0,0,0,1,16180,115550363,3261760,0,0,0,96,296844,2897640,133,0,0,67249,101,40,0,0,0,0,1,0,0
9,Oracle Vector,20402,36,Lower0.5Upper2,775276,48,0,134073417.5,204929954,536293670,,0,0,113,0,0,0,0,0,0,2,0,0,0,1,16180,115550363,3261760,0,0,0,96,296844,2897640,133,0,0,67249,101,40,0,0,0,0,1,0,0
9,Oracle,20402,36,Lower0.5Upper2,0,0,0,134073417.5,204929954,536293670,,0,0,113,0,0,0,0,0,0,2,0,0,0,1,16180,115550363,3261760,0,0,0,96,296844,2897640,133,0,0,67249,101,40,0,0,0,0,1,0,0
9,Naive,20402,36,Lower0.5Upper2,6610248,324,9,102464977,204929954,409859908,,0,0,113,0,0,0,0,0,0,2,0,0,0,1,16180,115550363,3261760,0,0,0,96,296844,2897640,133,0,0,67249,101,40,0,0,0,0,1,0,0
9,Dist L2,20402,36,Lower0.5Upper2,216,291,0,134073417.5,204929954,536293670,,0,0,113,0,0,0,0,0,0,2,0,0,0,1,16180,115550363,3261760,0,0,0,96,296844,2897640,133,0,0,67249,101,40,0,0,0,0,1,0,0
10,Value,20402,36,Lower0.5Upper2,1469438,817,1,113859492,227718984,455437968,,0,0,105,0,0,0,0,0,0,0,0,0,0,1,17289,127756959,3694302,0,0,0,88,333245,3233727,129,0,0,70073,99,41,0,0,0,0,1,0,0
10,FGM,20402,36,Lower0.5Upper2,1470704,1868,1,113859492,227718984,455437968,,0,0,105,0,0,0,0,0,0,0,0,0,0,1,17289,127756959,3694302,0,0,0,88,333245,3233727,129,0,0,70073,99,41,0,0,0,0,1,0,0
10,Vector,20402,36,Lower0.5Upper2,5712560,383,0,134073417.5,227718984,536293670,,0,0,105,0,0,0,0,0,0,0,0,0,0,1,17289,127756959,3694302,0,0,0,88,333245,3233727,129,0,0,70073,99,41,0,0,0,0,1,0,0
10,Oracle Vector,20402,36,Lower0.5Upper2,938492,58,0,134073417.5,227718984,536293670,,0,0,105,0,0,0,0,0,0,0,0,0,0,1,17289,127756959,3694302,0,0,0,88,333245,3233727,129,0,0,70073,99,41,0,0,0,0,1,0,0
10,Oracle,20402,36,Lower0.5Upper2,0,0,0,134073417.5,227718984,536293670,,0,0,105,0,0,0,0,0,0,0,0,0,0,1,17289,127756959,3694302,0,0,0,88,333245,3233727,129,0,0,70073,99,41,0,0,0,0,1,0,0
10,Naive,20402,36,Lower0.5Upper2,7344720,360,10,113859492,227718984,455437968,,0,0,105,0,0,0,0,0,0,0,0,0,0,1,17289,127756959,3694302,0,0,0,88,333245,3233727,129,0,0,70073,99,41,0,0,0,0,1,0,0
10,Dist L2,20402,36,Lower0.5Upper2,222,298,0,134073417.5,227718984,536293670,,0,0,105,0,0,0,0,0,0,0,0,0,0,1,17289,127756959,3694302,0,0,0,88,333245,3233727,129,0,0,70073,99,41,0,0,0,0,1,0,0
