LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64
3,FGM,20402,64,Lower0.5Upper2,432,432,0,134073417.5,190877139,536293670,,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,40,1,0,0,0,0,15,24293,43688394,30854235,1653,0,0,0,1,819,38778,2721187,24437,106,0,0,0,7,601,82448,40,0,0,0,36829,1832,0,0,0,0,0,0,0,0,1,0,0,0
3,Vector,20402,64,Lower0.5Upper2,2570652,173,0,134073417.5,190877139,536293670,,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,40,1,0,0,0,0,15,24293,43688394,30854235,1653,0,0,0,1,819,38778,2721187,24437,106,0,0,0,7,601,82448,40,0,0,0,36829,1832,0,0,0,0,0,0,0,0,1,0,0,0
3,Oracle Vector,20402,64,Lower0.5Upper2,408040,25,0,134073417.5,190877139,536293670,,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,40,1,0,0,0,0,15,24293,43688394,30854235,1653,0,0,0,1,819,38778,2721187,24437,106,0,0,0,7,601,82448,40,0,0,0,36829,1832,0,0,0,0,0,0,0,0,1,0,0,0
3,Oracle,20402,64,Lower0.5Upper2,0,0,0,134073417.5,190877139,536293670,,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,40,1,0,0,0,0,15,24293,43688394,30854235,1653,0,0,0,1,819,38778,2721187,24437,106,0,0,0,7,601,82448,40,0,0,0,36829,1832,0,0,0,0,0,0,0,0,1,0,0,0
3,Naive,20402,64,Lower0.5Upper2,3917184,192,3,95438569.5,190877139,381754278,,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,40,1,0,0,0,0,15,24293,43688394,30854235,1653,0,0,0,1,819,38778,2721187,24437,106,0,0,0,7,601,82448,40,0,0,0,36829,1832,0,0,0,0,0,0,0,0,1,0,0,0
3,Dist L2,20402,64,Lower0.5Upper2,156,220,0,134073417.5,190877139,536293670,,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,40,1,0,0,0,0,15,24293,43688394,30854235,1653,0,0,0,1,819,38778,2721187,24437,106,0,0,0,7,601,82448,40,0,0,0,36829,1832,0,0,0,0,0,0,0,0,1,0,0,0
4,Value,20402,64,Lower0.5Upper2,356,510,0,134073417.5,171594294,536293670,,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,24,1,0,0,0,0,9,16493,38871444,28297247,1494,0,0,0,2,507,28167,2431753,18340,74,0,0,0,6,446,82151,37,0,0,0,36793,1839,0,0,0,0,0,0,0,0,1,0,0,0
4,FGM,20402,64,Lower0.5Upper2,824,824,0,134073417.5,171594294,536293670,,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,24,1,0,0,0,0,9,16493,38871444,28297247,1494,0,0,0,2,507,28167,2431753,18340,74,0,0,0,6,446,82151,37,0,0,0,36793,1839,0,0,0,0,0,0,0,0,1,0,0,0
4,Vector,20402,64,Lower0.5Upper2,4243616,287,0,134073417.5,171594294,536293670,,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,24,1,0,0,0,0,9,16493,38871444,28297247,1494,0,0,0,2,507,28167,2431753,18340,74,0,0,0,6,446,82151,37,0,0,0,36793,1839,0,0,0,0,0,0,0,0,1,0,0,0
4,Oracle Vector,20402,64,Lower0.5Upper2,571256,34,0,134073417.5,171594294,536293670,,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,24,1,0,0,0,0,9,16493,38871444,28297247,1494,0,0,0,2,507,28167,2431753,18340,74,0,0,0,6,446,82151,37,0,0,0,36793,1839,0,0,0,0,0,0,0,0,1,0,0,0
4,Oracle,20402,64,Lower0.5Upper2,0,0,0,134073417.5,171594294,536293670,,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,24,1,0,0,0,0,9,16493,38871444,28297247,1494,0,0,0,2,507,28167,2431753,18340,74,0,0,0,6,446,82151,37,0,0,0,36793,1839,0,0,0,0,0,0,0,0,1,0,0,0
4,Naive,20402,64,Lower0.5Upper2,5222912,256,4,85797147,171594294,343188588,,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,24,1,0,0,0,0,9,16493,38871444,28297247,1494,0,0,0,2,507,28167,2431753,18340,74,0,0,0,6,446,82151,37,0,0,0,36793,1839,0,0,0,0,0,0,0,0,1,0,0,0
4,Dist L2,20402,64,Lower0.5Upper2,246,347,0,134073417.5,171594294,536293670,,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,24,1,0,0,0,0,9,16493,38871444,28297247,1494,0,0,0,2,507,28167,2431753,18340,74,0,0,0,6,446,82151,37,0,0,0,36793,1839,0,0,0,0,0,0,0,0,1,0,0,0
5,Value,20402,64,Lower0.5Upper2,2611974,965,1,79995486,159990972,319981944,,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,15,0,1,0,0,0,7,13061,35620364,26844242,1430,0,0,0,1,291,20284,2297715,14119,35,0,0,0,6,344,81938,36,0,0,0,36957,1848,0,0,0,0,0,0,0,0,1,0,0,0
5,FGM,20402,64,Lower0.5Upper2,2612608,1344,1,79995486,159990972,319981944,,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,15,0,1,0,0,0,7,13061,35620364,26844242,1430,0,0,0,1,291,20284,2297715,14119,35,0,0,0,6,344,81938,36,0,0,0,36957,1848,0,0,0,0,0,0,0,0,1,0,0,0
5,Vector,20402,64,Lower0.5Upper2,6406228,434,0,134073417.5,159990972,536293670,,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,15,0,1,0,0,0,7,13061,35620364,26844242,1430,0,0,0,1,291,20284,2297715,14119,35,0,0,0,6,344,81938,36,0,0,0,36957,1848,0,0,0,0,0,0,0,0,1,0,0,0
5,Oracle Vector,20402,64,Lower0.5Upper2,693668,41,0,134073417.5,159990972,536293670,,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,15,0,1,0,0,0,7,13061,35620364,26844242,1430,0,0,0,1,291,20284,2297715,14119,35,0,0,0,6,344,81938,36,0,0,0,36957,1848,0,0,0,0,0,0,0,0,1,0,0,0
5,Oracle,20402,64,Lower0.5Upper2,0,0,0,134073417.5,159990972,536293670,,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,15,0,1,0,0,0,7,13061,35620364,26844242,1430,0,0,0,1,291,20284,2297715,14119,35,0,0,0,6,344,81938,36,0,0,0,36957,1848,0,0,0,0,0,0,0,0,1,0,0,0
5,Naive,20402,64,Lower0.5Upper2,6528640,320,5,79995486,159990972,319981944,,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,15,0,1,0,0,0,7,13061,35620364,26844242,1430,0,0,0,1,291,20284,2297715,14119,35,0,0,0,6,344,81938,36,0,0,0,36957,1848,0,0,0,0,0,0,0,0,1,0,0,0
5,Dist L2,20402,64,Lower0.5Upper2,370,522,0,134073417.5,159990972,536293670,,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,15,0,1,0,0,0,7,13061,35620364,26844242,1430,0,0,0,1,291,20284,2297715,14119,35,0,0,0,6,344,81938,36,0,0,0,36957,1848,0,0,0,0,0,0,0,0,1,0,0,0
6,Value,20402,64,Lower0.5Upper2,2611978,970,1,79995486,157041224,319981944,,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,9,0,1,0,0,0,9,11944,34550022,26533559,1411,0,0,0,0,217,16374,2292498,12147,16,0,0,0,4,287,81968,36,0,0,0,39337,1951,0,0,0,0,0,0,0,0,1,0,0,0
6,FGM,20402,64,Lower0.5Upper2,2612635,1371,1,79995486,157041224,319981944,,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,9,0,1,0,0,0,9,11944,34550022,26533559,1411,0,0,0,0,217,16374,2292498,12147,16,0,0,0,4,287,81968,36,0,0,0,39337,1951,0,0,0,0,0,0,0,0,1,0,0,0
