LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4
192,Dist L2,20402,4,Lower0.5Upper2,104,133,0,134073417.5,398793591,536293670,,21865,289877905,48593,10047821
193,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,401543742,791010288,,21472,292026715,48752,10093526
193,FGM,20402,4,Lower0.5Upper2,490791,1179,3,197752572,401543742,791010288,,21472,292026715,48752,10093526
193,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,401543742,536293670,,21472,292026715,48752,10093526
193,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,401543742,536293670,,21472,292026715,48752,10093526
193,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,401543742,536293670,,21472,292026715,48752,10093526
193,Naive,20402,4,Lower0.5Upper2,15750344,772,193,200771871,401543742,803087484,,21472,292026715,48752,10093526
193,Dist L2,20402,4,Lower0.5Upper2,104,133,0,134073417.5,401543742,536293670,,21472,292026715,48752,10093526
194,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,402666267,791010288,,21599,292936223,48046,10107232
194,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,402666267,791010288,,21599,292936223,48046,10107232
194,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,402666267,536293670,,21599,292936223,48046,10107232
194,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,402666267,536293670,,21599,292936223,48046,10107232
194,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,402666267,536293670,,21599,292936223,48046,10107232
194,Naive,20402,4,Lower0.5Upper2,15831952,776,194,201333133.5,402666267,805332534,,21599,292936223,48046,10107232
194,Dist L2,20402,4,Lower0.5Upper2,104,133,0,134073417.5,402666267,536293670,,21599,292936223,48046,10107232
195,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,403522373,791010288,,21749,293658254,48174,10106528
195,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,403522373,791010288,,21749,293658254,48174,10106528
195,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,403522373,536293670,,21749,293658254,48174,10106528
195,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,403522373,536293670,,21749,293658254,48174,10106528
195,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,403522373,536293670,,21749,293658254,48174,10106528
195,Naive,20402,4,Lower0.5Upper2,15913560,780,195,201761186.5,403522373,807044746,,21749,293658254,48174,10106528
195,Dist L2,20402,4,Lower0.5Upper2,104,133,0,134073417.5,403522373,536293670,,21749,293658254,48174,10106528
196,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,403662986,791010288,,21645,293790471,48322,10098496
196,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,403662986,791010288,,21645,293790471,48322,10098496
196,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,403662986,536293670,,21645,293790471,48322,10098496
196,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,403662986,536293670,,21645,293790471,48322,10098496
196,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,403662986,536293670,,21645,293790471,48322,10098496
196,Naive,20402,4,Lower0.5Upper2,15995168,784,196,201831493,403662986,807325972,,21645,293790471,48322,10098496
196,Dist L2,20402,4,Lower0.5Upper2,104,133,0,134073417.5,403662986,536293670,,21645,293790471,48322,10098496
197,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,403949164,791010288,,21615,293986101,47970,10105993
197,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,403949164,791010288,,21615,293986101,47970,10105993
197,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,403949164,536293670,,21615,293986101,47970,10105993
197,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,403949164,536293670,,21615,293986101,47970,10105993
197,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,403949164,536293670,,21615,293986101,47970,10105993
197,Naive,20402,4,Lower0.5Upper2,16076776,788,197,201974582,403949164,807898328,,21615,293986101,47970,10105993
197,Dist L2,20402,4,Lower0.5Upper2,104,133,0,134073417.5,403949164,536293670,,21615,293986101,47970,10105993
198,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,404557909,791010288,,21886,294350538,48926,10116736
198,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,404557909,791010288,,21886,294350538,48926,10116736
198,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,404557909,536293670,,21886,294350538,48926,10116736
198,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,404557909,536293670,,21886,294350538,48926,10116736
198,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,404557909,536293670,,21886,294350538,48926,10116736
198,Naive,20402,4,Lower0.5Upper2,16158384,792,198,202278954.5,404557909,809115818,,21886,294350538,48926,10116736
198,Dist L2,20402,4,Lower0.5Upper2,108,138,0,134073417.5,404557909,536293670,,21886,294350538,48926,10116736
199,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,404578426,791010288,,22096,294192310,48833,10127102
199,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,404578426,791010288,,22096,294192310,48833,10127102
199,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,404578426,536293670,,22096,294192310,48833,10127102
199,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,404578426,536293670,,22096,294192310,48833,10127102
199,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,404578426,536293670,,22096,294192310,48833,10127102
199,Naive,20402,4,Lower0.5Upper2,16239992,796,199,202289213,404578426,809156852,,22096,294192310,48833,10127102
199,Dist L2,20402,4,Lower0.5Upper2,108,138,0,134073417.5,404578426,536293670,,22096,294192310,48833,10127102
200,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,405348315,791010288,,22729,295043865,48094,10063870
200,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,405348315,791010288,,22729,295043865,48094,10063870
200,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,405348315,536293670,,22729,295043865,48094,10063870
200,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,405348315,536293670,,22729,295043865,48094,10063870
200,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,405348315,536293670,,22729,295043865,48094,10063870
200,Naive,20402,4,Lower0.5Upper2,16321600,800,200,202674157.5,405348315,810696630,,22729,295043865,48094,10063870
200,Dist L2,20402,4,Lower0.5Upper2,108,138,0,134073417.5,405348315,536293670,,22729,295043865,48094,10063870
201,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,406552783,791010288,,22647,296259618,48687,10044683
201,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,406552783,791010288,,22647,296259618,48687,10044683
201,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,406552783,536293670,,22647,296259618,48687,10044683
201,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,406552783,536293670,,22647,296259618,48687,10044683
201,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,406552783,536293670,,22647,296259618,48687,10044683
201,Naive,20402,4,Lower0.5Upper2,16403208,804,201,203276391.5,406552783,813105566,,22647,296259618,48687,10044683
201,Dist L2,20402,4,Lower0.5Upper2,108,138,0,134073417.5,406552783,536293670,,22647,296259618,48687,10044683
202,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,408487799,791010288,,22878,297810297,49884,10072944
202,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,408487799,791010288,,22878,297810297,49884,10072944
202,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,408487799,536293670,,22878,297810297,49884,10072944
202,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,408487799,536293670,,22878,297810297,49884,10072944
202,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,408487799,536293670,,22878,297810297,49884,10072944
202,Naive,20402,4,Lower0.5Upper2,16484816,808,202,204243899.5,408487799,816975598,,22878,297810297,49884,10072944
202,Dist L2,20402,4,Lower0.5Upper2,108,138,0,134073417.5,408487799,536293670,,22878,297810297,49884,10072944
203,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,411553616,791010288,,22877,300006229,49125,10158343
203,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,411553616,791010288,,22877,300006229,49125,10158343
203,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,411553616,536293670,,22877,300006229,49125,10158343
203,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,411553616,536293670,,22877,300006229,49125,10158343
203,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,411553616,536293670,,22877,300006229,49125,10158343
203,Naive,20402,4,Lower0.5Upper2,16566424,812,203,205776808,411553616,823107232,,22877,300006229,49125,10158343
203,Dist L2,20402,4,Lower0.5Upper2,108,138,0,134073417.5,411553616,536293670,,22877,300006229,49125,10158343
204,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,412305051,791010288,,22929,300693727,50200,10157122
204,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,412305051,791010288,,22929,300693727,50200,10157122
204,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,412305051,536293670,,22929,300693727,50200,10157122
204,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,412305051,536293670,,22929,300693727,50200,10157122
204,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,412305051,536293670,,22929,300693727,50200,10157122
204,Naive,20402,4,Lower0.5Upper2,16648032,816,204,206152525.5,412305051,824610102,,22929,300693727,50200,10157122
204,Dist L2,20402,4,Lower0.5Upper2,108,138,0,134073417.5,412305051,536293670,,22929,300693727,50200,10157122
205,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,413003122,791010288,,23040,301013302,51273,10191718
205,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,413003122,791010288,,23040,301013302,51273,10191718
205,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,413003122,536293670,,23040,301013302,51273,10191718
205,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,413003122,536293670,,23040,301013302,51273,10191718
205,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,413003122,536293670,,23040,301013302,51273,10191718
205,Naive,20402,4,Lower0.5Upper2,16729640,820,205,206501561,413003122,826006244,,23040,301013302,51273,10191718
205,Dist L2,20402,4,Lower0.5Upper2,108,138,0,134073417.5,413003122,536293670,,23040,301013302,51273,10191718
206,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,412933183,791010288,,22930,300681817,51790,10236391
206,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,412933183,791010288,,22930,300681817,51790,10236391
206,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,412933183,536293670,,22930,300681817,51790,10236391
206,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,412933183,536293670,,22930,300681817,51790,10236391
206,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,412933183,536293670,,22930,300681817,51790,10236391
206,Naive,20402,4,Lower0.5Upper2,16811248,824,206,206466591.5,412933183,825866366,,22930,300681817,51790,10236391
206,Dist L2,20402,4,Lower0.5Upper2,108,138,0,134073417.5,412933183,536293670,,22930,300681817,51790,10236391
207,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,414455144,791010288,,23239,301628972,53809,10268321
207,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,414455144,791010288,,23239,301628972,53809,10268321
207,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,414455144,536293670,,23239,301628972,53809,10268321
207,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,414455144,536293670,,23239,301628972,53809,10268321
207,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,414455144,536293670,,23239,301628972,53809,10268321
207,Naive,20402,4,Lower0.5Upper2,16892856,828,207,207227572,414455144,828910288,,23239,301628972,53809,10268321
207,Dist L2,20402,4,Lower0.5Upper2,108,138,0,134073417.5,414455144,536293670,,23239,301628972,53809,10268321
208,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,414184511,791010288,,22857,301792506,52366,10196247
208,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,414184511,791010288,,22857,301792506,52366,10196247
208,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,414184511,536293670,,22857,301792506,52366,10196247
208,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,414184511,536293670,,22857,301792506,52366,10196247
208,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,414184511,536293670,,22857,301792506,52366,10196247
208,Naive,20402,4,Lower0.5Upper2,16974464,832,208,207092255.5,414184511,828369022,,22857,301792506,52366,10196247
208,Dist L2,20402,4,Lower0.5Upper2,108,138,0,134073417.5,414184511,536293670,,22857,301792506,52366,10196247
209,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,414912942,791010288,,22638,302467145,53351,10200240
209,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,414912942,791010288,,22638,302467145,53351,10200240
209,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,414912942,536293670,,22638,302467145,53351,10200240
209,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,414912942,536293670,,22638,302467145,53351,10200240
209,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,414912942,536293670,,22638,302467145,53351,10200240
209,Naive,20402,4,Lower0.5Upper2,17056072,836,209,207456471,414912942,829825884,,22638,302467145,53351,10200240
209,Dist L2,20402,4,Lower0.5Upper2,108,138,0,134073417.5,414912942,536293670,,22638,302467145,53351,10200240
210,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,415836312,791010288,,22667,302878363,53307,10260769
210,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,415836312,791010288,,22667,302878363,53307,10260769
210,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,415836312,536293670,,22667,302878363,53307,10260769
210,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,415836312,536293670,,22667,302878363,53307,10260769
210,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,415836312,536293670,,22667,302878363,53307,10260769
210,Naive,20402,4,Lower0.5Upper2,17137680,840,210,207918156,415836312,831672624,,22667,302878363,53307,10260769
210,Dist L2,20402,4,Lower0.5Upper2,108,138,0,134073417.5,415836312,536293670,,22667,302878363,53307,10260769
211,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,419080880,791010288,,22562,305014401,53226,10408313
211,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,419080880,791010288,,22562,305014401,53226,10408313
211,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,419080880,536293670,,22562,305014401,53226,10408313
211,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,419080880,536293670,,22562,305014401,53226,10408313
211,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,419080880,536293670,,22562,305014401,53226,10408313
211,Naive,20402,4,Lower0.5Upper2,17219288,844,211,209540440,419080880,838161760,,22562,305014401,53226,10408313
211,Dist L2,20402,4,Lower0.5Upper2,108,138,0,134073417.5,419080880,536293670,,22562,305014401,53226,10408313
212,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,423503802,791010288,,22347,308560295,55289,10451974
212,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,423503802,791010288,,22347,308560295,55289,10451974
212,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,423503802,536293670,,22347,308560295,55289,10451974
212,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,423503802,536293670,,22347,308560295,55289,10451974
212,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,423503802,536293670,,22347,308560295,55289,10451974
212,Naive,20402,4,Lower0.5Upper2,17300896,848,212,211751901,423503802,847007604,,22347,308560295,55289,10451974
212,Dist L2,20402,4,Lower0.5Upper2,108,138,0,134073417.5,423503802,536293670,,22347,308560295,55289,10451974
213,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,427604309,791010288,,22503,312038767,56685,10468039
213,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,427604309,791010288,,22503,312038767,56685,10468039
213,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,427604309,536293670,,22503,312038767,56685,10468039
213,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,427604309,536293670,,22503,312038767,56685,10468039
213,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,427604309,536293670,,22503,312038767,56685,10468039
213,Naive,20402,4,Lower0.5Upper2,17382504,852,213,213802154.5,427604309,855208618,,22503,312038767,56685,10468039
213,Dist L2,20402,4,Lower0.5Upper2,108,138,0,134073417.5,427604309,536293670,,22503,312038767,56685,10468039
214,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,431781214,791010288,,22671,315471454,56858,10523437
214,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,431781214,791010288,,22671,315471454,56858,10523437
214,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,431781214,536293670,,22671,315471454,56858,10523437
214,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,431781214,536293670,,22671,315471454,56858,10523437
214,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,431781214,536293670,,22671,315471454,56858,10523437
214,Naive,20402,4,Lower0.5Upper2,17464112,856,214,215890607,431781214,863562428,,22671,315471454,56858,10523437
214,Dist L2,20402,4,Lower0.5Upper2,108,138,0,134073417.5,431781214,536293670,,22671,315471454,56858,10523437
215,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,438023737,791010288,,23672,320471496,57286,10592506
215,FGM,20402,4,Lower0.5Upper2,490792,1180,3,197752572,438023737,791010288,,23672,320471496,57286,10592506
215,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,438023737,536293670,,23672,320471496,57286,10592506
215,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,438023737,536293670,,23672,320471496,57286,10592506
215,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,438023737,536293670,,23672,320471496,57286,10592506
215,Naive,20402,4,Lower0.5Upper2,17545720,860,215,219011868.5,438023737,876047474,,23672,320471496,57286,10592506
215,Dist L2,20402,4,Lower0.5Upper2,108,138,0,134073417.5,438023737,536293670,,23672,320471496,57286,10592506
216,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,446772214,791010288,,24584,327618996,56719,10668728
216,FGM,20402,4,Lower0.5Upper2,490793,1181,3,197752572,446772214,791010288,,24584,327618996,56719,10668728
216,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,446772214,536293670,,24584,327618996,56719,10668728
216,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,446772214,536293670,,24584,327618996,56719,10668728
216,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,446772214,536293670,,24584,327618996,56719,10668728
216,Naive,20402,4,Lower0.5Upper2,17627328,864,216,223386107,446772214,893544428,,24584,327618996,56719,10668728
216,Dist L2,20402,4,Lower0.5Upper2,112,143,0,134073417.5,446772214,536293670,,24584,327618996,56719,10668728
217,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,453530998,791010288,,25118,333154630,58371,10712577
217,FGM,20402,4,Lower0.5Upper2,490793,1181,3,197752572,453530998,791010288,,25118,333154630,58371,10712577
217,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,453530998,536293670,,25118,333154630,58371,10712577
217,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,453530998,536293670,,25118,333154630,58371,10712577
217,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,453530998,536293670,,25118,333154630,58371,10712577
217,Naive,20402,4,Lower0.5Upper2,17708936,868,217,226765499,453530998,907061996,,25118,333154630,58371,10712577
217,Dist L2,20402,4,Lower0.5Upper2,116,148,0,134073417.5,453530998,536293670,,25118,333154630,58371,10712577
218,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,458603919,791010288,,25641,337397038,58421,10742506
218,FGM,20402,4,Lower0.5Upper2,490793,1181,3,197752572,458603919,791010288,,25641,337397038,58421,10742506
218,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,458603919,536293670,,25641,337397038,58421,10742506
218,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,458603919,536293670,,25641,337397038,58421,10742506
218,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,458603919,536293670,,25641,337397038,58421,10742506
218,Naive,20402,4,Lower0.5Upper2,17790544,872,218,229301959.5,458603919,917207838,,25641,337397038,58421,10742506
218,Dist L2,20402,4,Lower0.5Upper2,120,153,0,134073417.5,458603919,536293670,,25641,337397038,58421,10742506
219,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,462216562,791010288,,25749,340359416,58374,10779542
219,FGM,20402,4,Lower0.5Upper2,490793,1181,3,197752572,462216562,791010288,,25749,340359416,58374,10779542
219,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,462216562,536293670,,25749,340359416,58374,10779542
219,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,462216562,536293670,,25749,340359416,58374,10779542
219,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,462216562,536293670,,25749,340359416,58374,10779542
219,Naive,20402,4,Lower0.5Upper2,17872152,876,219,231108281,462216562,924433124,,25749,340359416,58374,10779542
219,Dist L2,20402,4,Lower0.5Upper2,126,161,0,134073417.5,462216562,536293670,,25749,340359416,58374,10779542
220,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,464210905,791010288,,25817,342008189,58232,10808713
220,FGM,20402,4,Lower0.5Upper2,490793,1181,3,197752572,464210905,791010288,,25817,342008189,58232,10808713
220,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,464210905,536293670,,25817,342008189,58232,10808713
220,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,464210905,536293670,,25817,342008189,58232,10808713
220,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,464210905,536293670,,25817,342008189,58232,10808713
220,Naive,20402,4,Lower0.5Upper2,17953760,880,220,232105452.5,464210905,928421810,,25817,342008189,58232,10808713
220,Dist L2,20402,4,Lower0.5Upper2,132,169,0,134073417.5,464210905,536293670,,25817,342008189,58232,10808713
221,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,465148522,791010288,,25873,342810122,58541,10812353
221,FGM,20402,4,Lower0.5Upper2,490793,1181,3,197752572,465148522,791010288,,25873,342810122,58541,10812353
221,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,465148522,536293670,,25873,342810122,58541,10812353
221,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,465148522,536293670,,25873,342810122,58541,10812353
221,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,465148522,536293670,,25873,342810122,58541,10812353
221,Naive,20402,4,Lower0.5Upper2,18035368,884,221,232574261,465148522,930297044,,25873,342810122,58541,10812353
221,Dist L2,20402,4,Lower0.5Upper2,132,169,0,134073417.5,465148522,536293670,,25873,342810122,58541,10812353
222,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,464911491,791010288,,25679,342582860,59010,10809204
222,FGM,20402,4,Lower0.5Upper2,490793,1181,3,197752572,464911491,791010288,,25679,342582860,59010,10809204
222,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,464911491,536293670,,25679,342582860,59010,10809204
222,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,464911491,536293670,,25679,342582860,59010,10809204
222,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,464911491,536293670,,25679,342582860,59010,10809204
222,Naive,20402,4,Lower0.5Upper2,18116976,888,222,232455745.5,464911491,929822982,,25679,342582860,59010,10809204
222,Dist L2,20402,4,Lower0.5Upper2,132,169,0,134073417.5,464911491,536293670,,25679,342582860,59010,10809204
223,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,464326752,791010288,,25323,342260932,58992,10799532
223,FGM,20402,4,Lower0.5Upper2,490793,1181,3,197752572,464326752,791010288,,25323,342260932,58992,10799532
223,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,464326752,536293670,,25323,342260932,58992,10799532
223,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,464326752,536293670,,25323,342260932,58992,10799532
223,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,464326752,536293670,,25323,342260932,58992,10799532
223,Naive,20402,4,Lower0.5Upper2,18198584,892,223,232163376,464326752,928653504,,25323,342260932,58992,10799532
223,Dist L2,20402,4,Lower0.5Upper2,132,169,0,134073417.5,464326752,536293670,,25323,342260932,58992,10799532
224,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,461637924,791010288,,24754,340032438,59764,10815737
224,FGM,20402,4,Lower0.5Upper2,490793,1181,3,197752572,461637924,791010288,,24754,340032438,59764,10815737
224,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,461637924,536293670,,24754,340032438,59764,10815737
224,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,461637924,536293670,,24754,340032438,59764,10815737
224,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,461637924,536293670,,24754,340032438,59764,10815737
224,Naive,20402,4,Lower0.5Upper2,18280192,896,224,230818962,461637924,923275848,,24754,340032438,59764,10815737
224,Dist L2,20402,4,Lower0.5Upper2,132,169,0,134073417.5,461637924,536293670,,24754,340032438,59764,10815737
225,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,460333103,791010288,,24855,338544397,59946,10854236
225,FGM,20402,4,Lower0.5Upper2,490793,1181,3,197752572,460333103,791010288,,24855,338544397,59946,10854236
225,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,460333103,536293670,,24855,338544397,59946,10854236
225,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,460333103,536293670,,24855,338544397,59946,10854236
225,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,460333103,536293670,,24855,338544397,59946,10854236
225,Naive,20402,4,Lower0.5Upper2,18361800,900,225,230166551.5,460333103,920666206,,24855,338544397,59946,10854236
225,Dist L2,20402,4,Lower0.5Upper2,132,169,0,134073417.5,460333103,536293670,,24855,338544397,59946,10854236
226,Value,20402,4,Lower0.5Upper2,489828,268,3,197752572,459343442,791010288,,24821,337575669,58871,10888562
226,FGM,20402,4,Lower0.5Upper2,490793,1181,3,197752572,459343442,791010288,,24821,337575669,58871,10888562
226,Vector,20402,4,Lower0.5Upper2,1713768,107,0,134073417.5,459343442,536293670,,24821,337575669,58871,10888562
226,Oracle Vector,20402,4,Lower0.5Upper2,1142512,70,0,134073417.5,459343442,536293670,,24821,337575669,58871,10888562
226,Oracle,20402,4,Lower0.5Upper2,0,0,0,134073417.5,459343442,536293670,,24821,337575669,58871,10888562
226,Naive,20402,4,Lower0.5Upper2,18443408,904,226,229671721,459343442,918686884,,24821,337575669,58871,10888562
