LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10
1,Value,780,10,Threshold 1000000,0,0,0,="-Infinity",1279.35666666667,1000000,,12438.0666666667,14374.8,12769.2,12537.4666666667,11769.0666666667,12211.2666666667,14574.7333333333,12835.6666666667,13504.4,12827.6
1,Vector,780,10,Threshold 1000000,0,0,0,="-Infinity",1279.35666666667,1000000,,12438.0666666667,14374.8,12769.2,12537.4666666667,11769.0666666667,12211.2666666667,14574.7333333333,12835.6666666667,13504.4,12827.6
1,Oracle,780,10,Threshold 1000000,0,0,0,="-Infinity",1279.35666666667,1000000,,12438.0666666667,14374.8,12769.2,12537.4666666667,11769.0666666667,12211.2666666667,14574.7333333333,12835.6666666667,13504.4,12827.6
1,Naive,780,10,Threshold 1000000,7800,10,1,="-Infinity",1279.35666666667,1000000,,12438.0666666667,14374.8,12769.2,12537.4666666667,11769.0666666667,12211.2666666667,14574.7333333333,12835.6666666667,13504.4,12827.6
1,SKV,780,10,Threshold 1000000,0,0,0,="-Infinity",1279.35666666667,1000000,,12438.0666666667,14374.8,12769.2,12537.4666666667,11769.0666666667,12211.2666666667,14574.7333333333,12835.6666666667,13504.4,12827.6
1,Dist L2,780,10,Threshold 1000000,0,0,0,="-Infinity",1279.35666666667,1000000,,12438.0666666667,14374.8,12769.2,12537.4666666667,11769.0666666667,12211.2666666667,14574.7333333333,12835.6666666667,13504.4,12827.6
1,SKD,780,10,Threshold 1000000,0,0,0,="-Infinity",1279.35666666667,1000000,,12438.0666666667,14374.8,12769.2,12537.4666666667,11769.0666666667,12211.2666666667,14574.7333333333,12835.6666666667,13504.4,12827.6
2,Value,780,10,Threshold 1000000,0,0,0,="-Infinity",1447.73866666667,1000000,,13995.6,16031.4,14727.0666666667,14280.2666666667,13257.6,13659.6666666667,16417.6,14541.2,15705.6666666667,14593.8
2,Vector,780,10,Threshold 1000000,0,0,0,="-Infinity",1447.73866666667,1000000,,13995.6,16031.4,14727.0666666667,14280.2666666667,13257.6,13659.6666666667,16417.6,14541.2,15705.6666666667,14593.8
2,Oracle,780,10,Threshold 1000000,0,0,0,="-Infinity",1447.73866666667,1000000,,13995.6,16031.4,14727.0666666667,14280.2666666667,13257.6,13659.6666666667,16417.6,14541.2,15705.6666666667,14593.8
2,Naive,780,10,Threshold 1000000,15600,20,2,="-Infinity",1447.73866666667,1000000,,13995.6,16031.4,14727.0666666667,14280.2666666667,13257.6,13659.6666666667,16417.6,14541.2,15705.6666666667,14593.8
2,SKV,780,10,Threshold 1000000,0,0,0,="-Infinity",1447.73866666667,1000000,,13995.6,16031.4,14727.0666666667,14280.2666666667,13257.6,13659.6666666667,16417.6,14541.2,15705.6666666667,14593.8
2,Dist L2,780,10,Threshold 1000000,0,0,0,="-Infinity",1447.73866666667,1000000,,13995.6,16031.4,14727.0666666667,14280.2666666667,13257.6,13659.6666666667,16417.6,14541.2,15705.6666666667,14593.8
2,SKD,780,10,Threshold 1000000,0,0,0,="-Infinity",1447.73866666667,1000000,,13995.6,16031.4,14727.0666666667,14280.2666666667,13257.6,13659.6666666667,16417.6,14541.2,15705.6666666667,14593.8
3,Value,780,10,Threshold 1000000,0,0,0,="-Infinity",1612.46066666667,1000000,,15686.8666666667,17316.4,16215,15720.0666666667,14785.7333333333,14967.6,18293.9333333333,15838,17829.5333333333,16556.2666666667
3,Vector,780,10,Threshold 1000000,0,0,0,="-Infinity",1612.46066666667,1000000,,15686.8666666667,17316.4,16215,15720.0666666667,14785.7333333333,14967.6,18293.9333333333,15838,17829.5333333333,16556.2666666667
3,Oracle,780,10,Threshold 1000000,0,0,0,="-Infinity",1612.46066666667,1000000,,15686.8666666667,17316.4,16215,15720.0666666667,14785.7333333333,14967.6,18293.9333333333,15838,17829.5333333333,16556.2666666667
3,Naive,780,10,Threshold 1000000,23400,30,3,="-Infinity",1612.46066666667,1000000,,15686.8666666667,17316.4,16215,15720.0666666667,14785.7333333333,14967.6,18293.9333333333,15838,17829.5333333333,16556.2666666667
3,SKV,780,10,Threshold 1000000,0,0,0,="-Infinity",1612.46066666667,1000000,,15686.8666666667,17316.4,16215,15720.0666666667,14785.7333333333,14967.6,18293.9333333333,15838,17829.5333333333,16556.2666666667
3,Dist L2,780,10,Threshold 1000000,0,0,0,="-Infinity",1612.46066666667,1000000,,15686.8666666667,17316.4,16215,15720.0666666667,14785.7333333333,14967.6,18293.9333333333,15838,17829.5333333333,16556.2666666667
3,SKD,780,10,Threshold 1000000,0,0,0,="-Infinity",1612.46066666667,1000000,,15686.8666666667,17316.4,16215,15720.0666666667,14785.7333333333,14967.6,18293.9333333333,15838,17829.5333333333,16556.2666666667
