LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8
1,Naive,500,8,Multiplicative 0.08,4000,8,1,106337931.36,115584708,124831484.64,,0,0,0,0,0,0,0,0
1,Oracle,500,8,Multiplicative 0.08,0,0,0,104890447.52,115584708,123132264.48,,0,0,0,0,0,0,0,0
1,Vector,500,8,Multiplicative 0.08,0,0,0,104890447.52,115584708,123132264.48,,0,0,0,0,0,0,0,0
1,Value,500,8,Multiplicative 0.08,0,0,0,104890447.52,115584708,123132264.48,,0,0,0,0,0,0,0,0
1,SKV,500,8,Multiplicative 0.08,0,0,0,104890447.52,115584708,123132264.48,,0,0,0,0,0,0,0,0
1,SKD,500,8,Multiplicative 0.08,0,0,0,104890447.52,115584708,123132264.48,,0,0,0,0,0,0,0,0
1,Dist L2,500,8,Multiplicative 0.08,0,0,0,104890447.52,115584708,123132264.48,,0,0,0,0,0,0,0,0
2,Naive,500,8,Multiplicative 0.08,8000,16,2,106562772,115829100,125095428,,0,0,0,0,0,0,0,0
2,Oracle,500,8,Multiplicative 0.08,0,0,0,104890447.52,115829100,123132264.48,,0,0,0,0,0,0,0,0
2,Value,500,8,Multiplicative 0.08,0,0,0,104890447.52,115829100,123132264.48,,0,0,0,0,0,0,0,0
2,Vector,500,8,Multiplicative 0.08,0,0,0,104890447.52,115829100,123132264.48,,0,0,0,0,0,0,0,0
2,SKV,500,8,Multiplicative 0.08,0,0,0,104890447.52,115829100,123132264.48,,0,0,0,0,0,0,0,0
2,Dist L2,500,8,Multiplicative 0.08,0,0,0,104890447.52,115829100,123132264.48,,0,0,0,0,0,0,0,0
2,SKD,500,8,Multiplicative 0.08,0,0,0,104890447.52,115829100,123132264.48,,0,0,0,0,0,0,0,0
3,Naive,500,8,Multiplicative 0.08,12000,24,3,106822088.72,116110966,125399843.28,,0,0,0,0,0,0,0,0
3,Oracle,500,8,Multiplicative 0.08,0,0,0,104890447.52,116110966,123132264.48,,0,0,0,0,0,0,0,0
3,Vector,500,8,Multiplicative 0.08,0,0,0,104890447.52,116110966,123132264.48,,0,0,0,0,0,0,0,0
3,SKV,500,8,Multiplicative 0.08,0,0,0,104890447.52,116110966,123132264.48,,0,0,0,0,0,0,0,0
3,Value,500,8,Multiplicative 0.08,0,0,0,104890447.52,116110966,123132264.48,,0,0,0,0,0,0,0,0
3,SKD,500,8,Multiplicative 0.08,0,0,0,104890447.52,116110966,123132264.48,,0,0,0,0,0,0,0,0
3,Dist L2,500,8,Multiplicative 0.08,0,0,0,104890447.52,116110966,123132264.48,,0,0,0,0,0,0,0,0
4,Naive,500,8,Multiplicative 0.08,16000,32,4,106544162.24,115808872,125073581.76,,0,0,0,0,0,0,0,0
4,Oracle,500,8,Multiplicative 0.08,0,0,0,104890447.52,115808872,123132264.48,,0,0,0,0,0,0,0,0
4,Vector,500,8,Multiplicative 0.08,0,0,0,104890447.52,115808872,123132264.48,,0,0,0,0,0,0,0,0
4,Value,500,8,Multiplicative 0.08,0,0,0,104890447.52,115808872,123132264.48,,0,0,0,0,0,0,0,0
4,SKV,500,8,Multiplicative 0.08,0,0,0,104890447.52,115808872,123132264.48,,0,0,0,0,0,0,0,0
4,SKD,500,8,Multiplicative 0.08,0,0,0,104890447.52,115808872,123132264.48,,0,0,0,0,0,0,0,0
4,Dist L2,500,8,Multiplicative 0.08,0,0,0,104890447.52,115808872,123132264.48,,0,0,0,0,0,0,0,0
5,Naive,500,8,Multiplicative 0.08,20000,40,5,106505933.48,115767319,125028704.52,,0,0,0,0,0,0,0,0
5,Oracle,500,8,Multiplicative 0.08,0,0,0,104890447.52,115767319,123132264.48,,0,0,0,0,0,0,0,0
5,SKV,500,8,Multiplicative 0.08,0,0,0,104890447.52,115767319,123132264.48,,0,0,0,0,0,0,0,0
5,Value,500,8,Multiplicative 0.08,0,0,0,104890447.52,115767319,123132264.48,,0,0,0,0,0,0,0,0
5,Vector,500,8,Multiplicative 0.08,0,0,0,104890447.52,115767319,123132264.48,,0,0,0,0,0,0,0,0
