LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36
1,Oracle,81,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-6541.11814476643,168705.950968512,473835.527420934,,0.404910051937966,0.735091493252853,0.88951790198292,0.955337668002465,1.45928234163639,0.368434101431317,0.726623798410938,1.01828406284295,1.74355646036164,1.40947075586304,0.829170570017622,0.724807299208699,421.041010696567,406.124502703408,2387.89983422015,7888.2870505503,3718.05291598653,1312.73607178018,1587.87872038341,370.510066456038,373.328580368503,503.626817777947,410.757764400218,422.67986486875,9.96839944281878,16.5515053023752,17.4856758403085,23.3662074660032,26.4691312969301,12.8674753996051,8.92147305670818,5.5042979608659,19.0688242662455,7.70871184455677,4.14900780445188,6.83371446624876
1,Dist L-inf,81,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-6541.11814476643,168705.950968512,473835.527420934,,0.404910051937966,0.735091493252853,0.88951790198292,0.955337668002465,1.45928234163639,0.368434101431317,0.726623798410938,1.01828406284295,1.74355646036164,1.40947075586304,0.829170570017622,0.724807299208699,421.041010696567,406.124502703408,2387.89983422015,7888.2870505503,3718.05291598653,1312.73607178018,1587.87872038341,370.510066456038,373.328580368503,503.626817777947,410.757764400218,422.67986486875,9.96839944281878,16.5515053023752,17.4856758403085,23.3662074660032,26.4691312969301,12.8674753996051,8.92147305670818,5.5042979608659,19.0688242662455,7.70871184455677,4.14900780445188,6.83371446624876
1,Value,81,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-6541.11814476643,168705.950968512,473835.527420934,,0.404910051937966,0.735091493252853,0.88951790198292,0.955337668002465,1.45928234163639,0.368434101431317,0.726623798410938,1.01828406284295,1.74355646036164,1.40947075586304,0.829170570017622,0.724807299208699,421.041010696567,406.124502703408,2387.89983422015,7888.2870505503,3718.05291598653,1312.73607178018,1587.87872038341,370.510066456038,373.328580368503,503.626817777947,410.757764400218,422.67986486875,9.96839944281878,16.5515053023752,17.4856758403085,23.3662074660032,26.4691312969301,12.8674753996051,8.92147305670818,5.5042979608659,19.0688242662455,7.70871184455677,4.14900780445188,6.83371446624876
1,Dist L2,81,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-6541.11814476643,168705.950968512,473835.527420934,,0.404910051937966,0.735091493252853,0.88951790198292,0.955337668002465,1.45928234163639,0.368434101431317,0.726623798410938,1.01828406284295,1.74355646036164,1.40947075586304,0.829170570017622,0.724807299208699,421.041010696567,406.124502703408,2387.89983422015,7888.2870505503,3718.05291598653,1312.73607178018,1587.87872038341,370.510066456038,373.328580368503,503.626817777947,410.757764400218,422.67986486875,9.96839944281878,16.5515053023752,17.4856758403085,23.3662074660032,26.4691312969301,12.8674753996051,8.92147305670818,5.5042979608659,19.0688242662455,7.70871184455677,4.14900780445188,6.83371446624876
1,Oracle Vector,81,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-6541.11814476643,168705.950968512,473835.527420934,,0.404910051937966,0.735091493252853,0.88951790198292,0.955337668002465,1.45928234163639,0.368434101431317,0.726623798410938,1.01828406284295,1.74355646036164,1.40947075586304,0.829170570017622,0.724807299208699,421.041010696567,406.124502703408,2387.89983422015,7888.2870505503,3718.05291598653,1312.73607178018,1587.87872038341,370.510066456038,373.328580368503,503.626817777947,410.757764400218,422.67986486875,9.96839944281878,16.5515053023752,17.4856758403085,23.3662074660032,26.4691312969301,12.8674753996051,8.92147305670818,5.5042979608659,19.0688242662455,7.70871184455677,4.14900780445188,6.83371446624876
1,Vector,81,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-6541.11814476643,168705.950968512,473835.527420934,,0.404910051937966,0.735091493252853,0.88951790198292,0.955337668002465,1.45928234163639,0.368434101431317,0.726623798410938,1.01828406284295,1.74355646036164,1.40947075586304,0.829170570017622,0.724807299208699,421.041010696567,406.124502703408,2387.89983422015,7888.2870505503,3718.05291598653,1312.73607178018,1587.87872038341,370.510066456038,373.328580368503,503.626817777947,410.757764400218,422.67986486875,9.96839944281878,16.5515053023752,17.4856758403085,23.3662074660032,26.4691312969301,12.8674753996051,8.92147305670818,5.5042979608659,19.0688242662455,7.70871184455677,4.14900780445188,6.83371446624876
2,Oracle,81,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-6541.11814476643,153628.404404028,473835.527420934,,0.416222754665523,0.772947342040715,1.14732955309767,0.854721122152729,1.54398017570958,0.401606837299456,0.55517058395125,0.946739941140974,1.56670397347773,1.15377332181043,0.69972701996682,0.658167017365385,426.385786343744,365.557547643289,2016.04617412608,7454.56185726891,3400.55746235574,1194.10882278391,1388.03280311394,352.734669142891,290.635356980291,491.464092906249,356.171065577057,450.227818629256,8.81864369787736,12.9441621081501,12.0153844476757,21.016087538892,24.3334411469615,11.1955525580194,6.87989221252727,4.88654422426413,15.9689308461723,6.54679159084734,4.43296877042465,5.12087829146643
2,Oracle Vector,81,36,Combined_Lower0.5Upper2_Additive100000,0,0,0,-6541.11814476643,153628.404404028,473835.527420934,,0.416222754665523,0.772947342040715,1.14732955309767,0.854721122152729,1.54398017570958,0.401606837299456,0.55517058395125,0.946739941140974,1.56670397347773,1.15377332181043,0.69972701996682,0.658167017365385,426.385786343744,365.557547643289,2016.04617412608,7454.56185726891,3400.55746235574,1194.10882278391,1388.03280311394,352.734669142891,290.635356980291,491.464092906249,356.171065577057,450.227818629256,8.81864369787736,12.9441621081501,12.0153844476757,21.016087538892,24.3334411469615,11.1955525580194,6.87989221252727,4.88654422426413,15.9689308461723,6.54679159084734,4.43296877042465,5.12087829146643
2,Value,81,36,Combined_Lower0.5Upper2_Additive100000,6,7,0,-6541.11814476643,153628.404404028,473835.527420934,,0.416222754665523,0.772947342040715,1.14732955309767,0.854721122152729,1.54398017570958,0.401606837299456,0.55517058395125,0.946739941140974,1.56670397347773,1.15377332181043,0.69972701996682,0.658167017365385,426.385786343744,365.557547643289,2016.04617412608,7454.56185726891,3400.55746235574,1194.10882278391,1388.03280311394,352.734669142891,290.635356980291,491.464092906249,356.171065577057,450.227818629256,8.81864369787736,12.9441621081501,12.0153844476757,21.016087538892,24.3334411469615,11.1955525580194,6.87989221252727,4.88654422426413,15.9689308461723,6.54679159084734,4.43296877042465,5.12087829146643
2,Dist L-inf,81,36,Combined_Lower0.5Upper2_Additive100000,6,7,0,-6541.11814476643,153628.404404028,473835.527420934,,0.416222754665523,0.772947342040715,1.14732955309767,0.854721122152729,1.54398017570958,0.401606837299456,0.55517058395125,0.946739941140974,1.56670397347773,1.15377332181043,0.69972701996682,0.658167017365385,426.385786343744,365.557547643289,2016.04617412608,7454.56185726891,3400.55746235574,1194.10882278391,1388.03280311394,352.734669142891,290.635356980291,491.464092906249,356.171065577057,450.227818629256,8.81864369787736,12.9441621081501,12.0153844476757,21.016087538892,24.3334411469615,11.1955525580194,6.87989221252727,4.88654422426413,15.9689308461723,6.54679159084734,4.43296877042465,5.12087829146643
