LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81,Server 82,Server 83,Server 84,Server 85,Server 86,Server 87,Server 88,Server 89,Server 90,Server 91,Server 92,Server 93,Server 94,Server 95,Server 96,Server 97,Server 98,Server 99,Server 100,Server 101,Server 102,Server 103,Server 104,Server 105,Server 106,Server 107,Server 108,Server 109,Server 110,Server 111,Server 112,Server 113,Server 114,Server 115,Server 116,Server 117,Server 118,Server 119,Server 120,Server 121,Server 122,Server 123,Server 124,Server 125,Server 126,Server 127,Server 128,Server 129,Server 130,Server 131,Server 132,Server 133,Server 134,Server 135,Server 136,Server 137,Server 138,Server 139,Server 140,Server 141,Server 142,Server 143,Server 144
1,Value,81,144,Combined_Lower0.5Upper2_Additive100000,12,14,0,-2344.601878591,176103.431713825,490621.592485636,,0.0108290708401153,0.00479662701911925,0.0425226381669676,0.0041613672351251,0.0152000818699249,0.00715831950670831,0.00531521123538396,0.00325517509895998,0.00844737671953984,0.00481419152601137,0.00507507292420007,0.00540730406052625,0.282442120714706,0.0453906885406652,0.011100876990172,1.14995757698386,0.231886548285137,0.177533266138546,0.0193946589150016,2.28725829499201,0.778433297799137,0.116948790749384,0.0342483382378354,0.984103959331323,0.0222000270144254,0.114561109252656,0.216936919153455,0.0592644817950843,0.0159985257818315,0.0269679324966121,0.0633460731252901,0.154424510978315,0.0135894110933767,0.0569748642811934,0.477160468216902,0.0457426487812677,0.205709165680148,0.214690819607963,0.040122994370044,0.289239729467908,0.590857637091857,0.146823696196268,0.0814100003858281,0.526575060601672,0.308975657345105,0.188293708486247,0.0439321080341388,0.671186435271574,2.05816582852638,2.67097665146825,13.7893623834113,1.24947653100922,1.43340222758874,4.96823222756481,9.10090862226742,0.509869264850981,2.3451529447217,3.14704432199607,8.86536552747032,1.84244149226269,125.881873472314,1204.80741162043,215.778330077958,318.697320096285,747.084977972626,58.6069779989925,34.498072224255,933.506600430583,580.118761036696,58.167813220484,4700.84830037987,3405.95478320795,15.0063148463014,84.5295903426203,28.1089749820454,127.82051356448,5.17236794145688,6.46252922112267,66.0522832146805,19.3437577315692,2.32631585315751,42.8893386248651,16.3704735231558,232.253171618684,176.804817195345,39.7625914040521,24.5843806353799,8.46240368191924,142.79586611718,22.6039073198483,454.76424978026,20.9892659578881,122.293310853606,20.9078234604064,31.6223165674172,1.42157292362638,1.73363806345768,2.1418653837667,1.37982005126705,1.72851131461627,1.61351869858267,2.00594437314171,2.73217793173223,2.8971513002872,2.01134893769925,2.61195027411141,5.94254676488377,2.86527023323817,1.17729879550401,0.847828798066596,1.59151046086011,0.469950842842343,1.13598328483122,5.59399623443368,1.28522274488665,1.98172867941825,0.528416307717507,2.26477078256724,0.880514200811037,2.99941998991531,0.654235424986638,1.64805266716802,1.9419146079276,1.0202725962327,0.437267533026962,0.414804487660259,3.46830015004441,0.861795477140524,0.241163216537501,1.5750782500926,1.25931780065462,0.929485443780722,1.20532993192276,0.455854700765976,0.790316520403574,0.960591734400644,4.21540859953804,0.266005503910647,0.535658534126474,1.35865221040068,0.53365833807659,0.68587100591705,0.338910943426965,0.431450725699309
1,Vector,81,144,Combined_Lower0.5Upper2_Additive100000,810,11,0,-2344.601878591,176103.431713825,490621.592485636,,0.0108290708401153,0.00479662701911925,0.0425226381669676,0.0041613672351251,0.0152000818699249,0.00715831950670831,0.00531521123538396,0.00325517509895998,0.00844737671953984,0.00481419152601137,0.00507507292420007,0.00540730406052625,0.282442120714706,0.0453906885406652,0.011100876990172,1.14995757698386,0.231886548285137,0.177533266138546,0.0193946589150016,2.28725829499201,0.778433297799137,0.116948790749384,0.0342483382378354,0.984103959331323,0.0222000270144254,0.114561109252656,0.216936919153455,0.0592644817950843,0.0159985257818315,0.0269679324966121,0.0633460731252901,0.154424510978315,0.0135894110933767,0.0569748642811934,0.477160468216902,0.0457426487812677,0.205709165680148,0.214690819607963,0.040122994370044,0.289239729467908,0.590857637091857,0.146823696196268,0.0814100003858281,0.526575060601672,0.308975657345105,0.188293708486247,0.0439321080341388,0.671186435271574,2.05816582852638,2.67097665146825,13.7893623834113,1.24947653100922,1.43340222758874,4.96823222756481,9.10090862226742,0.509869264850981,2.3451529447217,3.14704432199607,8.86536552747032,1.84244149226269,125.881873472314,1204.80741162043,215.778330077958,318.697320096285,747.084977972626,58.6069779989925,34.498072224255,933.506600430583,580.118761036696,58.167813220484,4700.84830037987,3405.95478320795,15.0063148463014,84.5295903426203,28.1089749820454,127.82051356448,5.17236794145688,6.46252922112267,66.0522832146805,19.3437577315692,2.32631585315751,42.8893386248651,16.3704735231558,232.253171618684,176.804817195345,39.7625914040521,24.5843806353799,8.46240368191924,142.79586611718,22.6039073198483,454.76424978026,20.9892659578881,122.293310853606,20.9078234604064,31.6223165674172,1.42157292362638,1.73363806345768,2.1418653837667,1.37982005126705,1.72851131461627,1.61351869858267,2.00594437314171,2.73217793173223,2.8971513002872,2.01134893769925,2.61195027411141,5.94254676488377,2.86527023323817,1.17729879550401,0.847828798066596,1.59151046086011,0.469950842842343,1.13598328483122,5.59399623443368,1.28522274488665,1.98172867941825,0.528416307717507,2.26477078256724,0.880514200811037,2.99941998991531,0.654235424986638,1.64805266716802,1.9419146079276,1.0202725962327,0.437267533026962,0.414804487660259,3.46830015004441,0.861795477140524,0.241163216537501,1.5750782500926,1.25931780065462,0.929485443780722,1.20532993192276,0.455854700765976,0.790316520403574,0.960591734400644,4.21540859953804,0.266005503910647,0.535658534126474,1.35865221040068,0.53365833807659,0.68587100591705,0.338910943426965,0.431450725699309
1,Oracle Vector,81,144,Combined_Lower0.5Upper2_Additive100000,0,0,0,-2344.601878591,176103.431713825,490621.592485636,,0.0108290708401153,0.00479662701911925,0.0425226381669676,0.0041613672351251,0.0152000818699249,0.00715831950670831,0.00531521123538396,0.00325517509895998,0.00844737671953984,0.00481419152601137,0.00507507292420007,0.00540730406052625,0.282442120714706,0.0453906885406652,0.011100876990172,1.14995757698386,0.231886548285137,0.177533266138546,0.0193946589150016,2.28725829499201,0.778433297799137,0.116948790749384,0.0342483382378354,0.984103959331323,0.0222000270144254,0.114561109252656,0.216936919153455,0.0592644817950843,0.0159985257818315,0.0269679324966121,0.0633460731252901,0.154424510978315,0.0135894110933767,0.0569748642811934,0.477160468216902,0.0457426487812677,0.205709165680148,0.214690819607963,0.040122994370044,0.289239729467908,0.590857637091857,0.146823696196268,0.0814100003858281,0.526575060601672,0.308975657345105,0.188293708486247,0.0439321080341388,0.671186435271574,2.05816582852638,2.67097665146825,13.7893623834113,1.24947653100922,1.43340222758874,4.96823222756481,9.10090862226742,0.509869264850981,2.3451529447217,3.14704432199607,8.86536552747032,1.84244149226269,125.881873472314,1204.80741162043,215.778330077958,318.697320096285,747.084977972626,58.6069779989925,34.498072224255,933.506600430583,580.118761036696,58.167813220484,4700.84830037987,3405.95478320795,15.0063148463014,84.5295903426203,28.1089749820454,127.82051356448,5.17236794145688,6.46252922112267,66.0522832146805,19.3437577315692,2.32631585315751,42.8893386248651,16.3704735231558,232.253171618684,176.804817195345,39.7625914040521,24.5843806353799,8.46240368191924,142.79586611718,22.6039073198483,454.76424978026,20.9892659578881,122.293310853606,20.9078234604064,31.6223165674172,1.42157292362638,1.73363806345768,2.1418653837667,1.37982005126705,1.72851131461627,1.61351869858267,2.00594437314171,2.73217793173223,2.8971513002872,2.01134893769925,2.61195027411141,5.94254676488377,2.86527023323817,1.17729879550401,0.847828798066596,1.59151046086011,0.469950842842343,1.13598328483122,5.59399623443368,1.28522274488665,1.98172867941825,0.528416307717507,2.26477078256724,0.880514200811037,2.99941998991531,0.654235424986638,1.64805266716802,1.9419146079276,1.0202725962327,0.437267533026962,0.414804487660259,3.46830015004441,0.861795477140524,0.241163216537501,1.5750782500926,1.25931780065462,0.929485443780722,1.20532993192276,0.455854700765976,0.790316520403574,0.960591734400644,4.21540859953804,0.266005503910647,0.535658534126474,1.35865221040068,0.53365833807659,0.68587100591705,0.338910943426965,0.431450725699309
1,Oracle,81,144,Combined_Lower0.5Upper2_Additive100000,0,0,0,-2344.601878591,176103.431713825,490621.592485636,,0.0108290708401153,0.00479662701911925,0.0425226381669676,0.0041613672351251,0.0152000818699249,0.00715831950670831,0.00531521123538396,0.00325517509895998,0.00844737671953984,0.00481419152601137,0.00507507292420007,0.00540730406052625,0.282442120714706,0.0453906885406652,0.011100876990172,1.14995757698386,0.231886548285137,0.177533266138546,0.0193946589150016,2.28725829499201,0.778433297799137,0.116948790749384,0.0342483382378354,0.984103959331323,0.0222000270144254,0.114561109252656,0.216936919153455,0.0592644817950843,0.0159985257818315,0.0269679324966121,0.0633460731252901,0.154424510978315,0.0135894110933767,0.0569748642811934,0.477160468216902,0.0457426487812677,0.205709165680148,0.214690819607963,0.040122994370044,0.289239729467908,0.590857637091857,0.146823696196268,0.0814100003858281,0.526575060601672,0.308975657345105,0.188293708486247,0.0439321080341388,0.671186435271574,2.05816582852638,2.67097665146825,13.7893623834113,1.24947653100922,1.43340222758874,4.96823222756481,9.10090862226742,0.509869264850981,2.3451529447217,3.14704432199607,8.86536552747032,1.84244149226269,125.881873472314,1204.80741162043,215.778330077958,318.697320096285,747.084977972626,58.6069779989925,34.498072224255,933.506600430583,580.118761036696,58.167813220484,4700.84830037987,3405.95478320795,15.0063148463014,84.5295903426203,28.1089749820454,127.82051356448,5.17236794145688,6.46252922112267,66.0522832146805,19.3437577315692,2.32631585315751,42.8893386248651,16.3704735231558,232.253171618684,176.804817195345,39.7625914040521,24.5843806353799,8.46240368191924,142.79586611718,22.6039073198483,454.76424978026,20.9892659578881,122.293310853606,20.9078234604064,31.6223165674172,1.42157292362638,1.73363806345768,2.1418653837667,1.37982005126705,1.72851131461627,1.61351869858267,2.00594437314171,2.73217793173223,2.8971513002872,2.01134893769925,2.61195027411141,5.94254676488377,2.86527023323817,1.17729879550401,0.847828798066596,1.59151046086011,0.469950842842343,1.13598328483122,5.59399623443368,1.28522274488665,1.98172867941825,0.528416307717507,2.26477078256724,0.880514200811037,2.99941998991531,0.654235424986638,1.64805266716802,1.9419146079276,1.0202725962327,0.437267533026962,0.414804487660259,3.46830015004441,0.861795477140524,0.241163216537501,1.5750782500926,1.25931780065462,0.929485443780722,1.20532993192276,0.455854700765976,0.790316520403574,0.960591734400644,4.21540859953804,0.266005503910647,0.535658534126474,1.35865221040068,0.53365833807659,0.68587100591705,0.338910943426965,0.431450725699309
1,Dist L2,81,144,Combined_Lower0.5Upper2_Additive100000,16,20,0,-2344.601878591,176103.431713825,490621.592485636,,0.0108290708401153,0.00479662701911925,0.0425226381669676,0.0041613672351251,0.0152000818699249,0.00715831950670831,0.00531521123538396,0.00325517509895998,0.00844737671953984,0.00481419152601137,0.00507507292420007,0.00540730406052625,0.282442120714706,0.0453906885406652,0.011100876990172,1.14995757698386,0.231886548285137,0.177533266138546,0.0193946589150016,2.28725829499201,0.778433297799137,0.116948790749384,0.0342483382378354,0.984103959331323,0.0222000270144254,0.114561109252656,0.216936919153455,0.0592644817950843,0.0159985257818315,0.0269679324966121,0.0633460731252901,0.154424510978315,0.0135894110933767,0.0569748642811934,0.477160468216902,0.0457426487812677,0.205709165680148,0.214690819607963,0.040122994370044,0.289239729467908,0.590857637091857,0.146823696196268,0.0814100003858281,0.526575060601672,0.308975657345105,0.188293708486247,0.0439321080341388,0.671186435271574,2.05816582852638,2.67097665146825,13.7893623834113,1.24947653100922,1.43340222758874,4.96823222756481,9.10090862226742,0.509869264850981,2.3451529447217,3.14704432199607,8.86536552747032,1.84244149226269,125.881873472314,1204.80741162043,215.778330077958,318.697320096285,747.084977972626,58.6069779989925,34.498072224255,933.506600430583,580.118761036696,58.167813220484,4700.84830037987,3405.95478320795,15.0063148463014,84.5295903426203,28.1089749820454,127.82051356448,5.17236794145688,6.46252922112267,66.0522832146805,19.3437577315692,2.32631585315751,42.8893386248651,16.3704735231558,232.253171618684,176.804817195345,39.7625914040521,24.5843806353799,8.46240368191924,142.79586611718,22.6039073198483,454.76424978026,20.9892659578881,122.293310853606,20.9078234604064,31.6223165674172,1.42157292362638,1.73363806345768,2.1418653837667,1.37982005126705,1.72851131461627,1.61351869858267,2.00594437314171,2.73217793173223,2.8971513002872,2.01134893769925,2.61195027411141,5.94254676488377,2.86527023323817,1.17729879550401,0.847828798066596,1.59151046086011,0.469950842842343,1.13598328483122,5.59399623443368,1.28522274488665,1.98172867941825,0.528416307717507,2.26477078256724,0.880514200811037,2.99941998991531,0.654235424986638,1.64805266716802,1.9419146079276,1.0202725962327,0.437267533026962,0.414804487660259,3.46830015004441,0.861795477140524,0.241163216537501,1.5750782500926,1.25931780065462,0.929485443780722,1.20532993192276,0.455854700765976,0.790316520403574,0.960591734400644,4.21540859953804,0.266005503910647,0.535658534126474,1.35865221040068,0.53365833807659,0.68587100591705,0.338910943426965,0.431450725699309
1,Dist L-inf,81,144,Combined_Lower0.5Upper2_Additive100000,14,17,0,-2344.601878591,176103.431713825,490621.592485636,,0.0108290708401153,0.00479662701911925,0.0425226381669676,0.0041613672351251,0.0152000818699249,0.00715831950670831,0.00531521123538396,0.00325517509895998,0.00844737671953984,0.00481419152601137,0.00507507292420007,0.00540730406052625,0.282442120714706,0.0453906885406652,0.011100876990172,1.14995757698386,0.231886548285137,0.177533266138546,0.0193946589150016,2.28725829499201,0.778433297799137,0.116948790749384,0.0342483382378354,0.984103959331323,0.0222000270144254,0.114561109252656,0.216936919153455,0.0592644817950843,0.0159985257818315,0.0269679324966121,0.0633460731252901,0.154424510978315,0.0135894110933767,0.0569748642811934,0.477160468216902,0.0457426487812677,0.205709165680148,0.214690819607963,0.040122994370044,0.289239729467908,0.590857637091857,0.146823696196268,0.0814100003858281,0.526575060601672,0.308975657345105,0.188293708486247,0.0439321080341388,0.671186435271574,2.05816582852638,2.67097665146825,13.7893623834113,1.24947653100922,1.43340222758874,4.96823222756481,9.10090862226742,0.509869264850981,2.3451529447217,3.14704432199607,8.86536552747032,1.84244149226269,125.881873472314,1204.80741162043,215.778330077958,318.697320096285,747.084977972626,58.6069779989925,34.498072224255,933.506600430583,580.118761036696,58.167813220484,4700.84830037987,3405.95478320795,15.0063148463014,84.5295903426203,28.1089749820454,127.82051356448,5.17236794145688,6.46252922112267,66.0522832146805,19.3437577315692,2.32631585315751,42.8893386248651,16.3704735231558,232.253171618684,176.804817195345,39.7625914040521,24.5843806353799,8.46240368191924,142.79586611718,22.6039073198483,454.76424978026,20.9892659578881,122.293310853606,20.9078234604064,31.6223165674172,1.42157292362638,1.73363806345768,2.1418653837667,1.37982005126705,1.72851131461627,1.61351869858267,2.00594437314171,2.73217793173223,2.8971513002872,2.01134893769925,2.61195027411141,5.94254676488377,2.86527023323817,1.17729879550401,0.847828798066596,1.59151046086011,0.469950842842343,1.13598328483122,5.59399623443368,1.28522274488665,1.98172867941825,0.528416307717507,2.26477078256724,0.880514200811037,2.99941998991531,0.654235424986638,1.64805266716802,1.9419146079276,1.0202725962327,0.437267533026962,0.414804487660259,3.46830015004441,0.861795477140524,0.241163216537501,1.5750782500926,1.25931780065462,0.929485443780722,1.20532993192276,0.455854700765976,0.790316520403574,0.960591734400644,4.21540859953804,0.266005503910647,0.535658534126474,1.35865221040068,0.53365833807659,0.68587100591705,0.338910943426965,0.431450725699309
2,Value,81,144,Combined_Lower0.5Upper2_Additive100000,66,78,0,-2344.601878591,159893.967140251,490621.592485636,,0.0111963860402471,0.00373047063687873,0.0296974578534786,0.00365280603478846,0.0103703322951596,0.00768862974897388,0.00398055100071787,0.00292659703797664,0.00928544790318472,0.00393771263607342,0.00243496872703408,0.00433892296650928,0.27199163117751,0.0279887702829382,0.0108330607993419,1.24370202031804,0.212967942801415,0.130738816108267,0.0191988581110335,2.67104128223084,0.661246606837382,0.105939216778652,0.0420535819836838,1.00260502740417,0.0222052721415189,0.1132734288618,0.151865170931461,0.0586586189053572,0.0155290861111999,0.0208697086555834,0.0698857046039423,0.141757682098856,0.0111464701377486,0.0476929594632264,0.452181737015053,0.0359918072136786,0.233242552647385,0.187973318524235,0.0376780730754758,0.259462982218153,0.526137835957003,0.138698978943875,0.0706778908854402,0.529449391001198,0.284205599030084,0.162473015181513,0.0415509982215748,0.541946921353881,1.9275510533485,2.43373962277301,12.1046085089473,0.930038124005433,1.37288242805565,4.9648989002216,7.59155252968645,0.459572140228524,2.30119007849395,2.79177208533323,8.56154630523866,1.71060969565208,154.452831576614,1042.7071234992,221.122683026346,284.94460971435,648.54616951764,57.7718801505271,28.805778772331,816.123622786894,497.969476319247,54.3615070544588,4604.47093247074,3380.27098880565,12.1309548531195,78.8107462017342,22.0430606250861,112.46298342242,5.42276908469326,4.60834245880581,59.7852290596396,15.1906042269157,2.11671322090609,35.7198809328672,13.7796957481801,224.280803556033,180.433598079999,33.7070418279198,22.9098251962126,8.39768386721146,116.937728599576,16.9993978432653,394.237413382825,18.2196681650546,101.297844839531,17.8174773434675,30.2620554087803,1.62725548818841,1.37787267387091,2.0318707200714,1.22623130385913,1.68117742205137,1.5748734845913,2.26059659322317,2.75556752122731,1.4845171249803,1.77096192165058,2.32341012956855,6.02429783783353,1.84497737281423,1.07235854496557,0.599466751062699,1.68381579847917,0.361675142225749,1.32360703167877,4.08427335527941,0.997713917165158,2.11784867326875,0.54349771229418,1.93602019757786,0.653384007245348,1.9798589028079,0.605753236293884,1.09531766042277,1.62525175810674,1.04781309723543,0.48039906009993,0.420028260832177,3.74972250863559,0.921393665672087,0.263178332317534,1.17715442033615,1.21943873016573,0.994740861484834,0.948320862607187,0.421527962208539,0.716734636241796,0.719682742286786,3.53202568032468,0.29366371016174,0.446525905749186,1.08853473643981,0.438917151351246,0.551522368609675,0.343145780647719,0.300915661593651
2,Vector,81,144,Combined_Lower0.5Upper2_Additive100000,3240,42,0,-2344.601878591,159893.967140251,490621.592485636,,0.0111963860402471,0.00373047063687873,0.0296974578534786,0.00365280603478846,0.0103703322951596,0.00768862974897388,0.00398055100071787,0.00292659703797664,0.00928544790318472,0.00393771263607342,0.00243496872703408,0.00433892296650928,0.27199163117751,0.0279887702829382,0.0108330607993419,1.24370202031804,0.212967942801415,0.130738816108267,0.0191988581110335,2.67104128223084,0.661246606837382,0.105939216778652,0.0420535819836838,1.00260502740417,0.0222052721415189,0.1132734288618,0.151865170931461,0.0586586189053572,0.0155290861111999,0.0208697086555834,0.0698857046039423,0.141757682098856,0.0111464701377486,0.0476929594632264,0.452181737015053,0.0359918072136786,0.233242552647385,0.187973318524235,0.0376780730754758,0.259462982218153,0.526137835957003,0.138698978943875,0.0706778908854402,0.529449391001198,0.284205599030084,0.162473015181513,0.0415509982215748,0.541946921353881,1.9275510533485,2.43373962277301,12.1046085089473,0.930038124005433,1.37288242805565,4.9648989002216,7.59155252968645,0.459572140228524,2.30119007849395,2.79177208533323,8.56154630523866,1.71060969565208,154.452831576614,1042.7071234992,221.122683026346,284.94460971435,648.54616951764,57.7718801505271,28.805778772331,816.123622786894,497.969476319247,54.3615070544588,4604.47093247074,3380.27098880565,12.1309548531195,78.8107462017342,22.0430606250861,112.46298342242,5.42276908469326,4.60834245880581,59.7852290596396,15.1906042269157,2.11671322090609,35.7198809328672,13.7796957481801,224.280803556033,180.433598079999,33.7070418279198,22.9098251962126,8.39768386721146,116.937728599576,16.9993978432653,394.237413382825,18.2196681650546,101.297844839531,17.8174773434675,30.2620554087803,1.62725548818841,1.37787267387091,2.0318707200714,1.22623130385913,1.68117742205137,1.5748734845913,2.26059659322317,2.75556752122731,1.4845171249803,1.77096192165058,2.32341012956855,6.02429783783353,1.84497737281423,1.07235854496557,0.599466751062699,1.68381579847917,0.361675142225749,1.32360703167877,4.08427335527941,0.997713917165158,2.11784867326875,0.54349771229418,1.93602019757786,0.653384007245348,1.9798589028079,0.605753236293884,1.09531766042277,1.62525175810674,1.04781309723543,0.48039906009993,0.420028260832177,3.74972250863559,0.921393665672087,0.263178332317534,1.17715442033615,1.21943873016573,0.994740861484834,0.948320862607187,0.421527962208539,0.716734636241796,0.719682742286786,3.53202568032468,0.29366371016174,0.446525905749186,1.08853473643981,0.438917151351246,0.551522368609675,0.343145780647719,0.300915661593651
2,Oracle Vector,81,144,Combined_Lower0.5Upper2_Additive100000,0,0,0,-2344.601878591,159893.967140251,490621.592485636,,0.0111963860402471,0.00373047063687873,0.0296974578534786,0.00365280603478846,0.0103703322951596,0.00768862974897388,0.00398055100071787,0.00292659703797664,0.00928544790318472,0.00393771263607342,0.00243496872703408,0.00433892296650928,0.27199163117751,0.0279887702829382,0.0108330607993419,1.24370202031804,0.212967942801415,0.130738816108267,0.0191988581110335,2.67104128223084,0.661246606837382,0.105939216778652,0.0420535819836838,1.00260502740417,0.0222052721415189,0.1132734288618,0.151865170931461,0.0586586189053572,0.0155290861111999,0.0208697086555834,0.0698857046039423,0.141757682098856,0.0111464701377486,0.0476929594632264,0.452181737015053,0.0359918072136786,0.233242552647385,0.187973318524235,0.0376780730754758,0.259462982218153,0.526137835957003,0.138698978943875,0.0706778908854402,0.529449391001198,0.284205599030084,0.162473015181513,0.0415509982215748,0.541946921353881,1.9275510533485,2.43373962277301,12.1046085089473,0.930038124005433,1.37288242805565,4.9648989002216,7.59155252968645,0.459572140228524,2.30119007849395,2.79177208533323,8.56154630523866,1.71060969565208,154.452831576614,1042.7071234992,221.122683026346,284.94460971435,648.54616951764,57.7718801505271,28.805778772331,816.123622786894,497.969476319247,54.3615070544588,4604.47093247074,3380.27098880565,12.1309548531195,78.8107462017342,22.0430606250861,112.46298342242,5.42276908469326,4.60834245880581,59.7852290596396,15.1906042269157,2.11671322090609,35.7198809328672,13.7796957481801,224.280803556033,180.433598079999,33.7070418279198,22.9098251962126,8.39768386721146,116.937728599576,16.9993978432653,394.237413382825,18.2196681650546,101.297844839531,17.8174773434675,30.2620554087803,1.62725548818841,1.37787267387091,2.0318707200714,1.22623130385913,1.68117742205137,1.5748734845913,2.26059659322317,2.75556752122731,1.4845171249803,1.77096192165058,2.32341012956855,6.02429783783353,1.84497737281423,1.07235854496557,0.599466751062699,1.68381579847917,0.361675142225749,1.32360703167877,4.08427335527941,0.997713917165158,2.11784867326875,0.54349771229418,1.93602019757786,0.653384007245348,1.9798589028079,0.605753236293884,1.09531766042277,1.62525175810674,1.04781309723543,0.48039906009993,0.420028260832177,3.74972250863559,0.921393665672087,0.263178332317534,1.17715442033615,1.21943873016573,0.994740861484834,0.948320862607187,0.421527962208539,0.716734636241796,0.719682742286786,3.53202568032468,0.29366371016174,0.446525905749186,1.08853473643981,0.438917151351246,0.551522368609675,0.343145780647719,0.300915661593651
2,Oracle,81,144,Combined_Lower0.5Upper2_Additive100000,0,0,0,-2344.601878591,159893.967140251,490621.592485636,,0.0111963860402471,0.00373047063687873,0.0296974578534786,0.00365280603478846,0.0103703322951596,0.00768862974897388,0.00398055100071787,0.00292659703797664,0.00928544790318472,0.00393771263607342,0.00243496872703408,0.00433892296650928,0.27199163117751,0.0279887702829382,0.0108330607993419,1.24370202031804,0.212967942801415,0.130738816108267,0.0191988581110335,2.67104128223084,0.661246606837382,0.105939216778652,0.0420535819836838,1.00260502740417,0.0222052721415189,0.1132734288618,0.151865170931461,0.0586586189053572,0.0155290861111999,0.0208697086555834,0.0698857046039423,0.141757682098856,0.0111464701377486,0.0476929594632264,0.452181737015053,0.0359918072136786,0.233242552647385,0.187973318524235,0.0376780730754758,0.259462982218153,0.526137835957003,0.138698978943875,0.0706778908854402,0.529449391001198,0.284205599030084,0.162473015181513,0.0415509982215748,0.541946921353881,1.9275510533485,2.43373962277301,12.1046085089473,0.930038124005433,1.37288242805565,4.9648989002216,7.59155252968645,0.459572140228524,2.30119007849395,2.79177208533323,8.56154630523866,1.71060969565208,154.452831576614,1042.7071234992,221.122683026346,284.94460971435,648.54616951764,57.7718801505271,28.805778772331,816.123622786894,497.969476319247,54.3615070544588,4604.47093247074,3380.27098880565,12.1309548531195,78.8107462017342,22.0430606250861,112.46298342242,5.42276908469326,4.60834245880581,59.7852290596396,15.1906042269157,2.11671322090609,35.7198809328672,13.7796957481801,224.280803556033,180.433598079999,33.7070418279198,22.9098251962126,8.39768386721146,116.937728599576,16.9993978432653,394.237413382825,18.2196681650546,101.297844839531,17.8174773434675,30.2620554087803,1.62725548818841,1.37787267387091,2.0318707200714,1.22623130385913,1.68117742205137,1.5748734845913,2.26059659322317,2.75556752122731,1.4845171249803,1.77096192165058,2.32341012956855,6.02429783783353,1.84497737281423,1.07235854496557,0.599466751062699,1.68381579847917,0.361675142225749,1.32360703167877,4.08427335527941,0.997713917165158,2.11784867326875,0.54349771229418,1.93602019757786,0.653384007245348,1.9798589028079,0.605753236293884,1.09531766042277,1.62525175810674,1.04781309723543,0.48039906009993,0.420028260832177,3.74972250863559,0.921393665672087,0.263178332317534,1.17715442033615,1.21943873016573,0.994740861484834,0.948320862607187,0.421527962208539,0.716734636241796,0.719682742286786,3.53202568032468,0.29366371016174,0.446525905749186,1.08853473643981,0.438917151351246,0.551522368609675,0.343145780647719,0.300915661593651
