LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Entropy
4000,Oracle Vector,105,12,Additive1.5,159600,1958,1,1.40490081140205,3.98219268410776,4.40490081140205,,1.93409408159064,1.55225689062624,3.97312744071281,3.71187451445737,3.35594763166347,3.66439369838831,1.04344762956275,2.82131483710092,3.70362425105729,3.46934170979046,3.75045435830646,3.16189520787366,3.90108017426707
4000,Oracle,105,12,Additive1.5,5040,48,2,2.39354721753385,3.98219268410776,5.39354721753385,,1.93409408159064,1.55225689062624,3.97312744071281,3.71187451445737,3.35594763166347,3.66439369838831,1.04344762956275,2.82131483710092,3.70362425105729,3.46934170979046,3.75045435830646,3.16189520787366,3.90108017426707
4000,Naive,105,12,Additive1.5,5040000,48000,4000,2.48219268410776,3.98219268410776,5.48219268410776,,1.93409408159064,1.55225689062624,3.97312744071281,3.71187451445737,3.35594763166347,3.66439369838831,1.04344762956275,2.82131483710092,3.70362425105729,3.46934170979046,3.75045435830646,3.16189520787366,3.90108017426707
4000,Dist L1,105,12,Additive1.5,165662,8466,64,2.52935669307787,3.98219268410776,5.52935669307787,,1.93409408159064,1.55225689062624,3.97312744071281,3.71187451445737,3.35594763166347,3.66439369838831,1.04344762956275,2.82131483710092,3.70362425105729,3.46934170979046,3.75045435830646,3.16189520787366,3.90108017426707
4000,Value,10,12,Additive1.5,7638,4633,19,4.04726664661444,5.54612192553953,7.04726664661444,,1.85635340509432,2.00870010650577,4.96044999032856,4.66806102070285,3.71239297323471,4.80480478111194,1.41304367868923,4.13489010865405,4.71913177352745,4.89421728114627,4.94430194462242,4.77583212351511,3.90108017426707
4000,FGM,10,12,Additive1.5,50401,46525,19,4.04726664661444,5.54612192553953,7.04726664661444,,1.85635340509432,2.00870010650577,4.96044999032856,4.66806102070285,3.71239297323471,4.80480478111194,1.41304367868923,4.13489010865405,4.71913177352745,4.89421728114627,4.94430194462242,4.77583212351511,3.90108017426707
4000,Vector,10,12,Additive1.5,13140,1622,5,4.3432386206282,5.54612192553953,7.3432386206282,,1.85635340509432,2.00870010650577,4.96044999032856,4.66806102070285,3.71239297323471,4.80480478111194,1.41304367868923,4.13489010865405,4.71913177352745,4.89421728114627,4.94430194462242,4.77583212351511,3.90108017426707
4000,Oracle Vector,10,12,Additive1.5,4640,579,3,4.01820827185565,5.54612192553953,7.01820827185565,,1.85635340509432,2.00870010650577,4.96044999032856,4.66806102070285,3.71239297323471,4.80480478111194,1.41304367868923,4.13489010865405,4.71913177352745,4.89421728114627,4.94430194462242,4.77583212351511,3.90108017426707
4000,Oracle,10,12,Additive1.5,720,72,3,4.01820827185565,5.54612192553953,7.01820827185565,,1.85635340509432,2.00870010650577,4.96044999032856,4.66806102070285,3.71239297323471,4.80480478111194,1.41304367868923,4.13489010865405,4.71913177352745,4.89421728114627,4.94430194462242,4.77583212351511,3.90108017426707
4000,Naive,10,12,Additive1.5,480000,48000,4000,4.04612192553953,5.54612192553953,7.04612192553953,,1.85635340509432,2.00870010650577,4.96044999032856,4.66806102070285,3.71239297323471,4.80480478111194,1.41304367868923,4.13489010865405,4.71913177352745,4.89421728114627,4.94430194462242,4.77583212351511,3.90108017426707
4000,Dist L1,10,12,Additive1.5,4414,2925,10,4.3432386206282,5.54612192553953,7.3432386206282,,1.85635340509432,2.00870010650577,4.96044999032856,4.66806102070285,3.71239297323471,4.80480478111194,1.41304367868923,4.13489010865405,4.71913177352745,4.89421728114627,4.94430194462242,4.77583212351511,3.90108017426707
4000,Value,110,12,Additive1.5,239440,9759,89,2.52400576048765,4.02400576048765,5.52400576048765,,1.97693160669388,1.54293301702839,4.01240291215233,3.75429292417491,3.39549278258306,3.70791145746957,1.06455185997814,2.84353091002402,3.73996043439512,3.51229024932168,3.793746354598,3.20470770480588,3.90108017426707
4000,FGM,110,12,Additive1.5,297915,66159,89,2.52400576048765,4.02400576048765,5.52400576048765,,1.97693160669388,1.54293301702839,4.01240291215233,3.75429292417491,3.39549278258306,3.70791145746957,1.06455185997814,2.84353091002402,3.73996043439512,3.51229024932168,3.793746354598,3.20470770480588,3.90108017426707
4000,Vector,110,12,Additive1.5,243760,2830,5,2.76929529538353,4.02400576048765,5.76929529538353,,1.97693160669388,1.54293301702839,4.01240291215233,3.75429292417491,3.39549278258306,3.70791145746957,1.06455185997814,2.84353091002402,3.73996043439512,3.51229024932168,3.793746354598,3.20470770480588,3.90108017426707
4000,Oracle Vector,110,12,Additive1.5,173140,2028,1,1.43554764386563,4.02400576048765,4.43554764386563,,1.97693160669388,1.54293301702839,4.01240291215233,3.75429292417491,3.39549278258306,3.70791145746957,1.06455185997814,2.84353091002402,3.73996043439512,3.51229024932168,3.793746354598,3.20470770480588,3.90108017426707
4000,Oracle,110,12,Additive1.5,5280,48,2,2.42159015168085,4.02400576048765,5.42159015168085,,1.97693160669388,1.54293301702839,4.01240291215233,3.75429292417491,3.39549278258306,3.70791145746957,1.06455185997814,2.84353091002402,3.73996043439512,3.51229024932168,3.793746354598,3.20470770480588,3.90108017426707
4000,Naive,110,12,Additive1.5,5280000,48000,4000,2.52400576048765,4.02400576048765,5.52400576048765,,1.97693160669388,1.54293301702839,4.01240291215233,3.75429292417491,3.39549278258306,3.70791145746957,1.06455185997814,2.84353091002402,3.73996043439512,3.51229024932168,3.793746354598,3.20470770480588,3.90108017426707
4000,Dist L1,110,12,Additive1.5,173542,8721,64,2.57038919209119,4.02400576048765,5.57038919209119,,1.97693160669388,1.54293301702839,4.01240291215233,3.75429292417491,3.39549278258306,3.70791145746957,1.06455185997814,2.84353091002402,3.73996043439512,3.51229024932168,3.793746354598,3.20470770480588,3.90108017426707
4000,Value,115,12,Additive1.5,258578,10098,92,2.54026566391849,4.04026566391849,5.54026566391849,,1.98733324405568,1.56771466516612,4.04042476893392,3.75853825533655,3.41126084365341,3.73467704805993,1.0313441611412,2.87842116910319,3.75538789860695,3.51997977357447,3.79697517115552,3.22572935593406,3.90108017426707
4000,FGM,115,12,Additive1.5,316083,65475,92,2.54026566391849,4.04026566391849,5.54026566391849,,1.98733324405568,1.56771466516612,4.04042476893392,3.75853825533655,3.41126084365341,3.73467704805993,1.0313441611412,2.87842116910319,3.75538789860695,3.51997977357447,3.79697517115552,3.22572935593406,3.90108017426707
4000,Vector,115,12,Additive1.5,258520,2871,5,2.77321376105931,4.04026566391849,5.77321376105931,,1.98733324405568,1.56771466516612,4.04042476893392,3.75853825533655,3.41126084365341,3.73467704805993,1.0313441611412,2.87842116910319,3.75538789860695,3.51997977357447,3.79697517115552,3.22572935593406,3.90108017426707
4000,Oracle Vector,115,12,Additive1.5,181470,2039,1,1.4289740194477,4.04026566391849,4.4289740194477,,1.98733324405568,1.56771466516612,4.04042476893392,3.75853825533655,3.41126084365341,3.73467704805993,1.0313441611412,2.87842116910319,3.75538789860695,3.51997977357447,3.79697517115552,3.22572935593406,3.90108017426707
4000,Oracle,115,12,Additive1.5,5520,48,2,2.41256425783247,4.04026566391849,5.41256425783247,,1.98733324405568,1.56771466516612,4.04042476893392,3.75853825533655,3.41126084365341,3.73467704805993,1.0313441611412,2.87842116910319,3.75538789860695,3.51997977357447,3.79697517115552,3.22572935593406,3.90108017426707
4000,Naive,115,12,Additive1.5,5520000,48000,4000,2.54026566391849,4.04026566391849,5.54026566391849,,1.98733324405568,1.56771466516612,4.04042476893392,3.75853825533655,3.41126084365341,3.73467704805993,1.0313441611412,2.87842116910319,3.75538789860695,3.51997977357447,3.79697517115552,3.22572935593406,3.90108017426707
4000,Dist L1,115,12,Additive1.5,192594,9347,68,2.58992905117792,4.04026566391849,5.58992905117792,,1.98733324405568,1.56771466516612,4.04042476893392,3.75853825533655,3.41126084365341,3.73467704805993,1.0313441611412,2.87842116910319,3.75538789860695,3.51997977357447,3.79697517115552,3.22572935593406,3.90108017426707
4000,Value,120,12,Additive1.5,278170,10100,95,2.54799334598689,4.04799334598689,5.54799334598689,,2.00340171303272,1.59213081399376,4.01938529416414,3.76748653806253,3.44759267076953,3.76868458870367,1.07102869494856,2.91131738533985,3.77885005818677,3.49529311275658,3.80257684039894,3.22767383368546,3.90108017426707
4000,FGM,120,12,Additive1.5,333546,63366,95,2.54799334598689,4.04799334598689,5.54799334598689,,2.00340171303272,1.59213081399376,4.01938529416414,3.76748653806253,3.44759267076953,3.76868458870367,1.07102869494856,2.91131738533985,3.77885005818677,3.49529311275658,3.80257684039894,3.22767383368546,3.90108017426707
4000,Vector,120,12,Additive1.5,266160,2847,5,2.77325810561932,4.04799334598689,5.77325810561932,,2.00340171303272,1.59213081399376,4.01938529416414,3.76748653806253,3.44759267076953,3.76868458870367,1.07102869494856,2.91131738533985,3.77885005818677,3.49529311275658,3.80257684039894,3.22767383368546,3.90108017426707
4000,Oracle Vector,120,12,Additive1.5,189360,2042,1,1.43127436012486,4.04799334598689,4.43127436012486,,2.00340171303272,1.59213081399376,4.01938529416414,3.76748653806253,3.44759267076953,3.76868458870367,1.07102869494856,2.91131738533985,3.77885005818677,3.49529311275658,3.80257684039894,3.22767383368546,3.90108017426707
4000,Oracle,120,12,Additive1.5,5760,48,2,2.42281123033699,4.04799334598689,5.42281123033699,,2.00340171303272,1.59213081399376,4.01938529416414,3.76748653806253,3.44759267076953,3.76868458870367,1.07102869494856,2.91131738533985,3.77885005818677,3.49529311275658,3.80257684039894,3.22767383368546,3.90108017426707
4000,Naive,120,12,Additive1.5,5760000,48000,4000,2.54799334598689,4.04799334598689,5.54799334598689,,2.00340171303272,1.59213081399376,4.01938529416414,3.76748653806253,3.44759267076953,3.76868458870367,1.07102869494856,2.91131738533985,3.77885005818677,3.49529311275658,3.80257684039894,3.22767383368546,3.90108017426707
4000,Dist L1,120,12,Additive1.5,203598,9379,69,2.58873389058525,4.04799334598689,5.58873389058525,,2.00340171303272,1.59213081399376,4.01938529416414,3.76748653806253,3.44759267076953,3.76868458870367,1.07102869494856,2.91131738533985,3.77885005818677,3.49529311275658,3.80257684039894,3.22767383368546,3.90108017426707
4000,Value,125,12,Additive1.5,310518,10352,102,2.54439909185411,4.04439909185411,5.54439909185411,,1.97475990892631,1.56749935595833,4.03783341939112,3.74615900631656,3.4121732197013,3.72853893532163,1.03438841569149,2.93290257734907,3.762861048082,3.51559159619299,3.81526999849812,3.22570561700356,3.90108017426707
4000,FGM,125,12,Additive1.5,367624,65296,102,2.54439909185411,4.04439909185411,5.54439909185411,,1.97475990892631,1.56749935595833,4.03783341939112,3.74615900631656,3.4121732197013,3.72853893532163,1.03438841569149,2.93290257734907,3.762861048082,3.51559159619299,3.81526999849812,3.22570561700356,3.90108017426707
4000,Vector,125,12,Additive1.5,319500,3266,5,2.76060606010456,4.04439909185411,5.76060606010456,,1.97475990892631,1.56749935595833,4.03783341939112,3.74615900631656,3.4121732197013,3.72853893532163,1.03438841569149,2.93290257734907,3.762861048082,3.51559159619299,3.81526999849812,3.22570561700356,3.90108017426707
4000,Oracle Vector,125,12,Additive1.5,208750,2166,1,1.46230157658813,4.04439909185411,4.46230157658813,,1.97475990892631,1.56749935595833,4.03783341939112,3.74615900631656,3.4121732197013,3.72853893532163,1.03438841569149,2.93290257734907,3.762861048082,3.51559159619299,3.81526999849812,3.22570561700356,3.90108017426707
4000,Oracle,125,12,Additive1.5,6000,48,2,2.45600580332286,4.04439909185411,5.45600580332286,,1.97475990892631,1.56749935595833,4.03783341939112,3.74615900631656,3.4121732197013,3.72853893532163,1.03438841569149,2.93290257734907,3.762861048082,3.51559159619299,3.81526999849812,3.22570561700356,3.90108017426707
4000,Naive,125,12,Additive1.5,6000000,48000,4000,2.54439909185411,4.04439909185411,5.54439909185411,,1.97475990892631,1.56749935595833,4.03783341939112,3.74615900631656,3.4121732197013,3.72853893532163,1.03438841569149,2.93290257734907,3.762861048082,3.51559159619299,3.81526999849812,3.22570561700356,3.90108017426707
4000,Dist L1,125,12,Additive1.5,229868,9590,75,2.58599734463593,4.04439909185411,5.58599734463593,,1.97475990892631,1.56749935595833,4.03783341939112,3.74615900631656,3.4121732197013,3.72853893532163,1.03438841569149,2.93290257734907,3.762861048082,3.51559159619299,3.81526999849812,3.22570561700356,3.90108017426707
4000,Value,130,12,Additive1.5,341730,10937,108,2.49511893420096,3.99511893420096,5.49511893420096,,1.96738165130863,1.47235144917965,3.98587485799415,3.70044129185484,3.36236520512366,3.70944375014348,0.959721504448399,2.91991358995094,3.70017986804672,3.46574607913047,3.76038360116683,3.22077197990674,3.90108017426707
4000,FGM,130,12,Additive1.5,397024,63952,108,2.49511893420096,3.99511893420096,5.49511893420096,,1.96738165130863,1.47235144917965,3.98587485799415,3.70044129185484,3.36236520512366,3.70944375014348,0.959721504448399,2.91991358995094,3.70017986804672,3.46574607913047,3.76038360116683,3.22077197990674,3.90108017426707
4000,Vector,130,12,Additive1.5,339560,3375,5,2.75287118789059,3.99511893420096,5.75287118789059,,1.96738165130863,1.47235144917965,3.98587485799415,3.70044129185484,3.36236520512366,3.70944375014348,0.959721504448399,2.91991358995094,3.70017986804672,3.46574607913047,3.76038360116683,3.22077197990674,3.90108017426707
4000,Oracle Vector,130,12,Additive1.5,225940,2258,1,1.38842275705918,3.99511893420096,4.38842275705919,,1.96738165130863,1.47235144917965,3.98587485799415,3.70044129185484,3.36236520512366,3.70944375014348,0.959721504448399,2.91991358995094,3.70017986804672,3.46574607913047,3.76038360116683,3.22077197990674,3.90108017426707
4000,Oracle,130,12,Additive1.5,6240,48,2,2.3935561271307,3.99511893420096,5.3935561271307,,1.96738165130863,1.47235144917965,3.98587485799415,3.70044129185484,3.36236520512366,3.70944375014348,0.959721504448399,2.91991358995094,3.70017986804672,3.46574607913047,3.76038360116683,3.22077197990674,3.90108017426707
4000,Naive,130,12,Additive1.5,6240000,48000,4000,2.49511893420096,3.99511893420096,5.49511893420096,,1.96738165130863,1.47235144917965,3.98587485799415,3.70044129185484,3.36236520512366,3.70944375014348,0.959721504448399,2.91991358995094,3.70017986804672,3.46574607913047,3.76038360116683,3.22077197990674,3.90108017426707
4000,Dist L1,130,12,Additive1.5,248396,9944,78,2.54145538823861,3.99511893420096,5.54145538823861,,1.96738165130863,1.47235144917965,3.98587485799415,3.70044129185484,3.36236520512366,3.70944375014348,0.959721504448399,2.91991358995094,3.70017986804672,3.46574607913047,3.76038360116683,3.22077197990674,3.90108017426707
4000,Value,135,12,Additive1.5,354610,10849,108,2.51959612785436,4.01959612785436,5.51959612785436,,1.97724675781467,1.4933712082254,3.98453218666841,3.72179972365627,3.37947967793113,3.71758818076554,0.96772614499687,2.93218776567324,3.68544669909321,3.4718895529534,3.75955212443402,3.23472161833886,3.90108017426707
4000,FGM,135,12,Additive1.5,410085,64053,108,2.51959612785436,4.01959612785436,5.51959612785436,,1.97724675781467,1.4933712082254,3.98453218666841,3.72179972365627,3.37947967793113,3.71758818076554,0.96772614499687,2.93218776567324,3.68544669909321,3.4718895529534,3.75955212443402,3.23472161833886,3.90108017426707
4000,Vector,135,12,Additive1.5,345870,3297,5,2.77782815667359,4.01959612785436,5.77782815667359,,1.97724675781467,1.4933712082254,3.98453218666841,3.72179972365627,3.37947967793113,3.71758818076554,0.96772614499687,2.93218776567324,3.68544669909321,3.4718895529534,3.75955212443402,3.23472161833886,3.90108017426707
4000,Oracle Vector,135,12,Additive1.5,258390,2483,1,1.37580523344217,4.01959612785436,4.37580523344217,,1.97724675781467,1.4933712082254,3.98453218666841,3.72179972365627,3.37947967793113,3.71758818076554,0.96772614499687,2.93218776567324,3.68544669909321,3.4718895529534,3.75955212443402,3.23472161833886,3.90108017426707
4000,Oracle,135,12,Additive1.5,6480,48,2,2.36996532681681,4.01959612785436,5.36996532681681,,1.97724675781467,1.4933712082254,3.98453218666841,3.72179972365627,3.37947967793113,3.71758818076554,0.96772614499687,2.93218776567324,3.68544669909321,3.4718895529534,3.75955212443402,3.23472161833886,3.90108017426707
4000,Naive,135,12,Additive1.5,6480000,48000,4000,2.51959612785436,4.01959612785436,5.51959612785436,,1.97724675781467,1.4933712082254,3.98453218666841,3.72179972365627,3.37947967793113,3.71758818076554,0.96772614499687,2.93218776567324,3.68544669909321,3.4718895529534,3.75955212443402,3.23472161833886,3.90108017426707
4000,Dist L1,135,12,Additive1.5,257854,10092,78,2.56642383768877,4.01959612785436,5.56642383768877,,1.97724675781467,1.4933712082254,3.98453218666841,3.72179972365627,3.37947967793113,3.71758818076554,0.96772614499687,2.93218776567324,3.68544669909321,3.4718895529534,3.75955212443402,3.23472161833886,3.90108017426707
4000,Value,140,12,Additive1.5,377852,11250,111,2.53331816543761,4.03331816543761,5.53331816543761,,1.99618423112203,1.48947979996908,3.97116766963375,3.74160102231748,3.37527796868841,3.72535722034845,0.992751603757263,2.95942612838315,3.715975140176,3.47819680065402,3.76814503889799,3.24199519690438,3.90108017426707
4000,FGM,140,12,Additive1.5,434786,65822,111,2.53331816543761,4.03331816543761,5.53331816543761,,1.99618423112203,1.48947979996908,3.97116766963375,3.74160102231748,3.37527796868841,3.72535722034845,0.992751603757263,2.95942612838315,3.715975140176,3.47819680065402,3.76814503889799,3.24199519690438,3.90108017426707
4000,Vector,140,12,Additive1.5,384720,3530,5,2.78876926720846,4.03331816543761,5.78876926720846,,1.99618423112203,1.48947979996908,3.97116766963375,3.74160102231748,3.37527796868841,3.72535722034845,0.992751603757263,2.95942612838315,3.715975140176,3.47819680065402,3.76814503889799,3.24199519690438,3.90108017426707
4000,Oracle Vector,140,12,Additive1.5,275800,2562,1,1.35863105440618,4.03331816543761,4.35863105440618,,1.99618423112203,1.48947979996908,3.97116766963375,3.74160102231748,3.37527796868841,3.72535722034845,0.992751603757263,2.95942612838315,3.715975140176,3.47819680065402,3.76814503889799,3.24199519690438,3.90108017426707
4000,Oracle,140,12,Additive1.5,6720,48,2,2.38295836817556,4.03331816543761,5.38295836817556,,1.99618423112203,1.48947979996908,3.97116766963375,3.74160102231748,3.37527796868841,3.72535722034845,0.992751603757263,2.95942612838315,3.715975140176,3.47819680065402,3.76814503889799,3.24199519690438,3.90108017426707
4000,Naive,140,12,Additive1.5,6720000,48000,4000,2.53331816543761,4.03331816543761,5.53331816543761,,1.99618423112203,1.48947979996908,3.97116766963375,3.74160102231748,3.37527796868841,3.72535722034845,0.992751603757263,2.95942612838315,3.715975140176,3.47819680065402,3.76814503889799,3.24199519690438,3.90108017426707
4000,Dist L1,140,12,Additive1.5,270390,9878,79,2.57928314948221,4.03331816543761,5.57928314948221,,1.99618423112203,1.48947979996908,3.97116766963375,3.74160102231748,3.37527796868841,3.72535722034845,0.992751603757263,2.95942612838315,3.715975140176,3.47819680065402,3.76814503889799,3.24199519690438,3.90108017426707
4000,Value,145,12,Additive1.5,394450,11009,112,2.5222432139616,4.0222432139616,5.5222432139616,,2.0088298427038,1.47421168622988,3.97902984312354,3.70676432926329,3.39080866274033,3.71184125526404,1.0175371914675,2.95021527886718,3.72460099703476,3.4834462554383,3.76008008467153,3.24845732904181,3.90108017426707
4000,FGM,145,12,Additive1.5,450842,65114,112,2.5222432139616,4.0222432139616,5.5222432139616,,2.0088298427038,1.47421168622988,3.97902984312354,3.70676432926329,3.39080866274033,3.71184125526404,1.0175371914675,2.95021527886718,3.72460099703476,3.4834462554383,3.76008008467153,3.24845732904181,3.90108017426707
4000,Vector,145,12,Additive1.5,402230,3568,5,2.77762848741979,4.0222432139616,5.77762848741979,,2.0088298427038,1.47421168622988,3.97902984312354,3.70676432926329,3.39080866274033,3.71184125526404,1.0175371914675,2.95021527886718,3.72460099703476,3.4834462554383,3.76008008467153,3.24845732904181,3.90108017426707
4000,Oracle Vector,145,12,Additive1.5,277240,2489,1,1.31652074147979,4.0222432139616,4.31652074147979,,2.0088298427038,1.47421168622988,3.97902984312354,3.70676432926329,3.39080866274033,3.71184125526404,1.0175371914675,2.95021527886718,3.72460099703476,3.4834462554383,3.76008008467153,3.24845732904181,3.90108017426707
4000,Oracle,145,12,Additive1.5,6960,48,2,2.3133310081155,4.0222432139616,5.3133310081155,,2.0088298427038,1.47421168622988,3.97902984312354,3.70676432926329,3.39080866274033,3.71184125526404,1.0175371914675,2.95021527886718,3.72460099703476,3.4834462554383,3.76008008467153,3.24845732904181,3.90108017426707
4000,Naive,145,12,Additive1.5,6960000,48000,4000,2.5222432139616,4.0222432139616,5.5222432139616,,2.0088298427038,1.47421168622988,3.97902984312354,3.70676432926329,3.39080866274033,3.71184125526404,1.0175371914675,2.95021527886718,3.72460099703476,3.4834462554383,3.76008008467153,3.24845732904181,3.90108017426707
4000,Dist L1,145,12,Additive1.5,286986,10170,81,2.5222432139616,4.0222432139616,5.5222432139616,,2.0088298427038,1.47421168622988,3.97902984312354,3.70676432926329,3.39080866274033,3.71184125526404,1.0175371914675,2.95021527886718,3.72460099703476,3.4834462554383,3.76008008467153,3.24845732904181,3.90108017426707
4000,Value,150,12,Additive1.5,426040,11424,117,2.52189620647015,4.02189620647015,5.52189620647015,,1.99988680517985,1.50032147852348,3.96831564916677,3.70697571853838,3.40392473373148,3.72616711322269,0.981336694889126,2.943854990605,3.7496488163307,3.48526343624682,3.75104733166742,3.25260271736997,3.90108017426707
4000,FGM,150,12,Additive1.5,480347,63359,117,2.52189620647015,4.02189620647015,5.52189620647015,,1.99988680517985,1.50032147852348,3.96831564916677,3.70697571853838,3.40392473373148,3.72616711322269,0.981336694889126,2.943854990605,3.7496488163307,3.48526343624682,3.75104733166742,3.25260271736997,3.90108017426707
4000,Vector,150,12,Additive1.5,435600,3725,5,2.78855373297749,4.02189620647015,5.78855373297749,,1.99988680517985,1.50032147852348,3.96831564916677,3.70697571853838,3.40392473373148,3.72616711322269,0.981336694889126,2.943854990605,3.7496488163307,3.48526343624682,3.75104733166742,3.25260271736997,3.90108017426707
4000,Oracle Vector,150,12,Additive1.5,312900,2715,1,1.2924310679106,4.02189620647015,4.2924310679106,,1.99988680517985,1.50032147852348,3.96831564916677,3.70697571853838,3.40392473373148,3.72616711322269,0.981336694889126,2.943854990605,3.7496488163307,3.48526343624682,3.75104733166742,3.25260271736997,3.90108017426707
4000,Oracle,150,12,Additive1.5,7200,48,2,2.27744424476004,4.02189620647015,5.27744424476004,,1.99988680517985,1.50032147852348,3.96831564916677,3.70697571853838,3.40392473373148,3.72616711322269,0.981336694889126,2.943854990605,3.7496488163307,3.48526343624682,3.75104733166742,3.25260271736997,3.90108017426707
4000,Naive,150,12,Additive1.5,7200000,48000,4000,2.52189620647015,4.02189620647015,5.52189620647015,,1.99988680517985,1.50032147852348,3.96831564916677,3.70697571853838,3.40392473373148,3.72616711322269,0.981336694889126,2.943854990605,3.7496488163307,3.48526343624682,3.75104733166742,3.25260271736997,3.90108017426707
4000,Dist L1,150,12,Additive1.5,314956,10716,86,2.52189620647015,4.02189620647015,5.52189620647015,,1.99988680517985,1.50032147852348,3.96831564916677,3.70697571853838,3.40392473373148,3.72616711322269,0.981336694889126,2.943854990605,3.7496488163307,3.48526343624682,3.75104733166742,3.25260271736997,3.90108017426707
4000,Value,15,12,Additive1.5,11080,4495,23,3.66716853732604,5.13887456006132,6.66716853732604,,1.84083849136154,2.22355567930123,4.76567509429088,4.43928863823909,3.55165307050226,5.03850598826333,1.02521550398167,4.06743202470368,4.73718763355446,4.43551198437149,4.4157954046678,4.20176238445142,3.90108017426707
4000,FGM,15,12,Additive1.5,54827,47375,23,3.66716853732604,5.13887456006132,6.66716853732604,,1.84083849136154,2.22355567930123,4.76567509429088,4.43928863823909,3.55165307050226,5.03850598826333,1.02521550398167,4.06743202470368,4.73718763355446,4.43551198437149,4.4157954046678,4.20176238445142,3.90108017426707
4000,Vector,15,12,Additive1.5,17310,1402,5,3.8270060234446,5.13887456006132,6.8270060234446,,1.84083849136154,2.22355567930123,4.76567509429088,4.43928863823909,3.55165307050226,5.03850598826333,1.02521550398167,4.06743202470368,4.73718763355446,4.43551198437149,4.4157954046678,4.20176238445142,3.90108017426707
4000,Oracle Vector,15,12,Additive1.5,6090,507,2,3.46591098201385,5.13887456006132,6.46591098201385,,1.84083849136154,2.22355567930123,4.76567509429088,4.43928863823909,3.55165307050226,5.03850598826333,1.02521550398167,4.06743202470368,4.73718763355446,4.43551198437149,4.4157954046678,4.20176238445142,3.90108017426707
