LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81
1,Value,54450,81,Lower0.5Upper2,36,49,0,51760024.5,93991154,207040098,,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,53,490893,2266749,50,0,0,0,0,2,1247,211763,27754986,4686744,6096,9,0,0,0,3,58,17240,23065,50,33,0,0,0,333,73,33,0,0,0,0,0,0,20141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,FGM,54450,81,Lower0.5Upper2,34,34,0,51760024.5,93991154,207040098,,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,53,490893,2266749,50,0,0,0,0,2,1247,211763,27754986,4686744,6096,9,0,0,0,3,58,17240,23065,50,33,0,0,0,333,73,33,0,0,0,0,0,0,20141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Vector,54450,81,Lower0.5Upper2,1851300,46,0,51760024.5,93991154,207040098,,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,53,490893,2266749,50,0,0,0,0,2,1247,211763,27754986,4686744,6096,9,0,0,0,3,58,17240,23065,50,33,0,0,0,333,73,33,0,0,0,0,0,0,20141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle Vector,54450,81,Lower0.5Upper2,544500,13,0,51760024.5,93991154,207040098,,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,53,490893,2266749,50,0,0,0,0,2,1247,211763,27754986,4686744,6096,9,0,0,0,3,58,17240,23065,50,33,0,0,0,333,73,33,0,0,0,0,0,0,20141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle,54450,81,Lower0.5Upper2,0,0,0,51760024.5,93991154,207040098,,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,53,490893,2266749,50,0,0,0,0,2,1247,211763,27754986,4686744,6096,9,0,0,0,3,58,17240,23065,50,33,0,0,0,333,73,33,0,0,0,0,0,0,20141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Naive,54450,81,Lower0.5Upper2,4410450,81,1,46995577,93991154,187982308,,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,53,490893,2266749,50,0,0,0,0,2,1247,211763,27754986,4686744,6096,9,0,0,0,3,58,17240,23065,50,33,0,0,0,333,73,33,0,0,0,0,0,0,20141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Dist L2,54450,81,Lower0.5Upper2,36,49,0,51760024.5,93991154,207040098,,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,53,490893,2266749,50,0,0,0,0,2,1247,211763,27754986,4686744,6096,9,0,0,0,3,58,17240,23065,50,33,0,0,0,333,73,33,0,0,0,0,0,0,20141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Value,54450,81,Lower0.5Upper2,126,177,0,51760024.5,83337494,207040098,,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,32,431257,2021689,50,0,0,0,0,2,789,164547,25127356,3992467,4294,6,0,0,0,3,36,15246,22669,33,20,0,0,0,290,68,19,0,0,0,0,0,0,20402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,FGM,54450,81,Lower0.5Upper2,294,294,0,51760024.5,83337494,207040098,,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,32,431257,2021689,50,0,0,0,0,2,789,164547,25127356,3992467,4294,6,0,0,0,3,36,15246,22669,33,20,0,0,0,290,68,19,0,0,0,0,0,0,20402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Vector,54450,81,Lower0.5Upper2,5009400,126,0,51760024.5,83337494,207040098,,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,32,431257,2021689,50,0,0,0,0,2,789,164547,25127356,3992467,4294,6,0,0,0,3,36,15246,22669,33,20,0,0,0,290,68,19,0,0,0,0,0,0,20402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
