LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81
1,Value,5000,81,Lower0.5Upper2,32,44,0,448669809,810988644,1794679236,,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,12,512,4216998,20001538,171,0,0,0,0,34,10881,1735595,232405591,36894283,44520,35,0,0,0,11,500,136985,187197,447,285,0,0,0,690,610,203,0,94,1,0,0,0,156773,1,3,0,0,0,0,0,0,0,0,0,0,0,0
1,FGM,5000,81,Lower0.5Upper2,33,33,0,448669809,810988644,1794679236,,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,12,512,4216998,20001538,171,0,0,0,0,34,10881,1735595,232405591,36894283,44520,35,0,0,0,11,500,136985,187197,447,285,0,0,0,690,610,203,0,94,1,0,0,0,156773,1,3,0,0,0,0,0,0,0,0,0,0,0,0
1,Vector,5000,81,Lower0.5Upper2,160000,44,0,448669809,810988644,1794679236,,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,12,512,4216998,20001538,171,0,0,0,0,34,10881,1735595,232405591,36894283,44520,35,0,0,0,11,500,136985,187197,447,285,0,0,0,690,610,203,0,94,1,0,0,0,156773,1,3,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle Vector,5000,81,Lower0.5Upper2,60000,16,0,448669809,810988644,1794679236,,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,12,512,4216998,20001538,171,0,0,0,0,34,10881,1735595,232405591,36894283,44520,35,0,0,0,11,500,136985,187197,447,285,0,0,0,690,610,203,0,94,1,0,0,0,156773,1,3,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle,5000,81,Lower0.5Upper2,0,0,0,448669809,810988644,1794679236,,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,12,512,4216998,20001538,171,0,0,0,0,34,10881,1735595,232405591,36894283,44520,35,0,0,0,11,500,136985,187197,447,285,0,0,0,690,610,203,0,94,1,0,0,0,156773,1,3,0,0,0,0,0,0,0,0,0,0,0,0
1,Naive,5000,81,Lower0.5Upper2,405000,81,1,405494322,810988644,1621977288,,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,12,512,4216998,20001538,171,0,0,0,0,34,10881,1735595,232405591,36894283,44520,35,0,0,0,11,500,136985,187197,447,285,0,0,0,690,610,203,0,94,1,0,0,0,156773,1,3,0,0,0,0,0,0,0,0,0,0,0,0
1,Dist L2,5000,81,Lower0.5Upper2,32,44,0,448669809,810988644,1794679236,,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,12,512,4216998,20001538,171,0,0,0,0,34,10881,1735595,232405591,36894283,44520,35,0,0,0,11,500,136985,187197,447,285,0,0,0,690,610,203,0,94,1,0,0,0,156773,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2,Value,5000,81,Lower0.5Upper2,124,174,0,448669809,714455972,1794679236,,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,330,3674698,17810083,162,0,0,0,0,32,6986,1343171,209121144,30980798,31565,21,0,0,0,8,330,121801,184183,287,211,0,0,0,554,588,160,0,85,1,0,0,0,159657,1,3,0,0,0,0,0,0,0,0,1,0,0,0
2,FGM,5000,81,Lower0.5Upper2,294,294,0,448669809,714455972,1794679236,,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,330,3674698,17810083,162,0,0,0,0,32,6986,1343171,209121144,30980798,31565,21,0,0,0,8,330,121801,184183,287,211,0,0,0,554,588,160,0,85,1,0,0,0,159657,1,3,0,0,0,0,0,0,0,0,1,0,0,0
2,Vector,5000,81,Lower0.5Upper2,470000,130,0,448669809,714455972,1794679236,,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,330,3674698,17810083,162,0,0,0,0,32,6986,1343171,209121144,30980798,31565,21,0,0,0,8,330,121801,184183,287,211,0,0,0,554,588,160,0,85,1,0,0,0,159657,1,3,0,0,0,0,0,0,0,0,1,0,0,0
2,Oracle Vector,5000,81,Lower0.5Upper2,170000,44,0,448669809,714455972,1794679236,,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,330,3674698,17810083,162,0,0,0,0,32,6986,1343171,209121144,30980798,31565,21,0,0,0,8,330,121801,184183,287,211,0,0,0,554,588,160,0,85,1,0,0,0,159657,1,3,0,0,0,0,0,0,0,0,1,0,0,0
2,Oracle,5000,81,Lower0.5Upper2,0,0,0,448669809,714455972,1794679236,,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,330,3674698,17810083,162,0,0,0,0,32,6986,1343171,209121144,30980798,31565,21,0,0,0,8,330,121801,184183,287,211,0,0,0,554,588,160,0,85,1,0,0,0,159657,1,3,0,0,0,0,0,0,0,0,1,0,0,0
2,Naive,5000,81,Lower0.5Upper2,810000,162,2,357227986,714455972,1428911944,,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,330,3674698,17810083,162,0,0,0,0,32,6986,1343171,209121144,30980798,31565,21,0,0,0,8,330,121801,184183,287,211,0,0,0,554,588,160,0,85,1,0,0,0,159657,1,3,0,0,0,0,0,0,0,0,1,0,0,0
2,Dist L2,5000,81,Lower0.5Upper2,100,139,0,448669809,714455972,1794679236,,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,330,3674698,17810083,162,0,0,0,0,32,6986,1343171,209121144,30980798,31565,21,0,0,0,8,330,121801,184183,287,211,0,0,0,554,588,160,0,85,1,0,0,0,159657,1,3,0,0,0,0,0,0,0,0,1,0,0,0
3,Value,5000,81,Lower0.5Upper2,264,375,0,448669809,630210846,1794679236,,0,0,0,0,0,0,0,0,0,0,0,0,0,225,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,178,3246045,16027341,141,0,0,0,0,29,4236,1020056,187045079,26436210,21451,19,0,0,0,6,206,104077,179634,183,137,0,0,0,500,459,130,0,77,1,0,0,0,161047,2,1,0,0,0,0,0,0,0,0,1,0,0,0
3,FGM,5000,81,Lower0.5Upper2,788,788,0,448669809,630210846,1794679236,,0,0,0,0,0,0,0,0,0,0,0,0,0,225,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,178,3246045,16027341,141,0,0,0,0,29,4236,1020056,187045079,26436210,21451,19,0,0,0,6,206,104077,179634,183,137,0,0,0,500,459,130,0,77,1,0,0,0,161047,2,1,0,0,0,0,0,0,0,0,1,0,0,0
3,Vector,5000,81,Lower0.5Upper2,890000,247,0,448669809,630210846,1794679236,,0,0,0,0,0,0,0,0,0,0,0,0,0,225,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,178,3246045,16027341,141,0,0,0,0,29,4236,1020056,187045079,26436210,21451,19,0,0,0,6,206,104077,179634,183,137,0,0,0,500,459,130,0,77,1,0,0,0,161047,2,1,0,0,0,0,0,0,0,0,1,0,0,0
3,Oracle Vector,5000,81,Lower0.5Upper2,280000,72,0,448669809,630210846,1794679236,,0,0,0,0,0,0,0,0,0,0,0,0,0,225,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,178,3246045,16027341,141,0,0,0,0,29,4236,1020056,187045079,26436210,21451,19,0,0,0,6,206,104077,179634,183,137,0,0,0,500,459,130,0,77,1,0,0,0,161047,2,1,0,0,0,0,0,0,0,0,1,0,0,0
3,Oracle,5000,81,Lower0.5Upper2,0,0,0,448669809,630210846,1794679236,,0,0,0,0,0,0,0,0,0,0,0,0,0,225,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,178,3246045,16027341,141,0,0,0,0,29,4236,1020056,187045079,26436210,21451,19,0,0,0,6,206,104077,179634,183,137,0,0,0,500,459,130,0,77,1,0,0,0,161047,2,1,0,0,0,0,0,0,0,0,1,0,0,0
3,Naive,5000,81,Lower0.5Upper2,1215000,243,3,315105423,630210846,1260421692,,0,0,0,0,0,0,0,0,0,0,0,0,0,225,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,178,3246045,16027341,141,0,0,0,0,29,4236,1020056,187045079,26436210,21451,19,0,0,0,6,206,104077,179634,183,137,0,0,0,500,459,130,0,77,1,0,0,0,161047,2,1,0,0,0,0,0,0,0,0,1,0,0,0
3,Dist L2,5000,81,Lower0.5Upper2,184,254,0,448669809,630210846,1794679236,,0,0,0,0,0,0,0,0,0,0,0,0,0,225,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,178,3246045,16027341,141,0,0,0,0,29,4236,1020056,187045079,26436210,21451,19,0,0,0,6,206,104077,179634,183,137,0,0,0,500,459,130,0,77,1,0,0,0,161047,2,1,0,0,0,0,0,0,0,0,1,0,0,0
