LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81
1,Value,9800,81,Lower0.5Upper2,32,44,0,247137031,448003511,988548124,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13,246,2221354,10490616,103,0,0,0,0,10,5854,967183,132433596,21143472,25269,28,0,0,0,8,252,78690,103963,260,172,0,0,0,596,309,120,0,47,0,0,0,0,85840,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,FGM,9800,81,Lower0.5Upper2,34,34,0,247137031,448003511,988548124,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13,246,2221354,10490616,103,0,0,0,0,10,5854,967183,132433596,21143472,25269,28,0,0,0,8,252,78690,103963,260,172,0,0,0,596,309,120,0,47,0,0,0,0,85840,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,Vector,9800,81,Lower0.5Upper2,294000,41,0,247137031,448003511,988548124,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13,246,2221354,10490616,103,0,0,0,0,10,5854,967183,132433596,21143472,25269,28,0,0,0,8,252,78690,103963,260,172,0,0,0,596,309,120,0,47,0,0,0,0,85840,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle Vector,9800,81,Lower0.5Upper2,58800,8,0,247137031,448003511,988548124,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13,246,2221354,10490616,103,0,0,0,0,10,5854,967183,132433596,21143472,25269,28,0,0,0,8,252,78690,103963,260,172,0,0,0,596,309,120,0,47,0,0,0,0,85840,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle,9800,81,Lower0.5Upper2,0,0,0,247137031,448003511,988548124,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13,246,2221354,10490616,103,0,0,0,0,10,5854,967183,132433596,21143472,25269,28,0,0,0,8,252,78690,103963,260,172,0,0,0,596,309,120,0,47,0,0,0,0,85840,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,Naive,9800,81,Lower0.5Upper2,793800,81,1,224001755.5,448003511,896007022,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13,246,2221354,10490616,103,0,0,0,0,10,5854,967183,132433596,21143472,25269,28,0,0,0,8,252,78690,103963,260,172,0,0,0,596,309,120,0,47,0,0,0,0,85840,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,Dist L2,9800,81,Lower0.5Upper2,32,44,0,247137031,448003511,988548124,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13,246,2221354,10490616,103,0,0,0,0,10,5854,967183,132433596,21143472,25269,28,0,0,0,8,252,78690,103963,260,172,0,0,0,596,309,120,0,47,0,0,0,0,85840,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2,Value,9800,81,Lower0.5Upper2,126,178,0,247137031,396081818,988548124,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,13,150,1939041,9350144,99,0,0,0,0,10,3745,752659,119567253,17862824,17982,20,0,0,0,7,180,69573,102331,197,110,0,0,0,458,316,94,0,42,0,0,0,0,87208,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2,FGM,9800,81,Lower0.5Upper2,294,294,0,247137031,396081818,988548124,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,13,150,1939041,9350144,99,0,0,0,0,10,3745,752659,119567253,17862824,17982,20,0,0,0,7,180,69573,102331,197,110,0,0,0,458,316,94,0,42,0,0,0,0,87208,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2,Vector,9800,81,Lower0.5Upper2,1019200,142,0,247137031,396081818,988548124,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,13,150,1939041,9350144,99,0,0,0,0,10,3745,752659,119567253,17862824,17982,20,0,0,0,7,180,69573,102331,197,110,0,0,0,458,316,94,0,42,0,0,0,0,87208,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2,Oracle Vector,9800,81,Lower0.5Upper2,294000,39,0,247137031,396081818,988548124,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,13,150,1939041,9350144,99,0,0,0,0,10,3745,752659,119567253,17862824,17982,20,0,0,0,7,180,69573,102331,197,110,0,0,0,458,316,94,0,42,0,0,0,0,87208,0,2,0,0,0,0,0,0,0,0,0,0,0,0
