LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81
1,Value,24642,81,Lower0.5Upper2,32,44,0,110983643,201442927,443934572,,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,115,1019175,4651045,54,0,0,0,0,6,2588,438082,59278632,9769515,11562,15,0,0,0,3,107,34253,46344,97,72,0,0,0,489,157,55,0,46,0,0,0,0,39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,FGM,24642,81,Lower0.5Upper2,34,34,0,110983643,201442927,443934572,,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,115,1019175,4651045,54,0,0,0,0,6,2588,438082,59278632,9769515,11562,15,0,0,0,3,107,34253,46344,97,72,0,0,0,489,157,55,0,46,0,0,0,0,39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Vector,24642,81,Lower0.5Upper2,739260,41,0,110983643,201442927,443934572,,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,115,1019175,4651045,54,0,0,0,0,6,2588,438082,59278632,9769515,11562,15,0,0,0,3,107,34253,46344,97,72,0,0,0,489,157,55,0,46,0,0,0,0,39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle Vector,24642,81,Lower0.5Upper2,147852,8,0,110983643,201442927,443934572,,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,115,1019175,4651045,54,0,0,0,0,6,2588,438082,59278632,9769515,11562,15,0,0,0,3,107,34253,46344,97,72,0,0,0,489,157,55,0,46,0,0,0,0,39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle,24642,81,Lower0.5Upper2,0,0,0,110983643,201442927,443934572,,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,115,1019175,4651045,54,0,0,0,0,6,2588,438082,59278632,9769515,11562,15,0,0,0,3,107,34253,46344,97,72,0,0,0,489,157,55,0,46,0,0,0,0,39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Naive,24642,81,Lower0.5Upper2,1996002,81,1,100721463.5,201442927,402885854,,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,115,1019175,4651045,54,0,0,0,0,6,2588,438082,59278632,9769515,11562,15,0,0,0,3,107,34253,46344,97,72,0,0,0,489,157,55,0,46,0,0,0,0,39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Dist L2,24642,81,Lower0.5Upper2,32,44,0,110983643,201442927,443934572,,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,115,1019175,4651045,54,0,0,0,0,6,2588,438082,59278632,9769515,11562,15,0,0,0,3,107,34253,46344,97,72,0,0,0,489,157,55,0,46,0,0,0,0,39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Value,24642,81,Lower0.5Upper2,118,164,0,110983643,178256359,443934572,,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,80,894580,4157696,52,0,0,0,0,6,1640,341085,53561846,8269282,7997,9,0,0,0,2,73,30257,45596,71,45,0,0,0,354,157,43,0,42,0,0,0,0,39795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,FGM,24642,81,Lower0.5Upper2,294,294,0,110983643,178256359,443934572,,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,80,894580,4157696,52,0,0,0,0,6,1640,341085,53561846,8269282,7997,9,0,0,0,2,73,30257,45596,71,45,0,0,0,354,157,43,0,42,0,0,0,0,39795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Vector,24642,81,Lower0.5Upper2,2316348,130,0,110983643,178256359,443934572,,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,80,894580,4157696,52,0,0,0,0,6,1640,341085,53561846,8269282,7997,9,0,0,0,2,73,30257,45596,71,45,0,0,0,354,157,43,0,42,0,0,0,0,39795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
