LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81
1,Value,74498,81,Lower0.5Upper2,36,49,0,43239094,79008912,172956376,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,398360,1895535,29,0,0,0,0,1,1048,169274,24400125,3733623,4642,6,0,0,0,1,38,13064,17481,40,33,0,0,0,452,57,23,0,0,0,0,0,0,15495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,FGM,74498,81,Lower0.5Upper2,34,34,0,43239094,79008912,172956376,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,398360,1895535,29,0,0,0,0,1,1048,169274,24400125,3733623,4642,6,0,0,0,1,38,13064,17481,40,33,0,0,0,452,57,23,0,0,0,0,0,0,15495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Vector,74498,81,Lower0.5Upper2,2383936,43,0,43239094,79008912,172956376,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,398360,1895535,29,0,0,0,0,1,1048,169274,24400125,3733623,4642,6,0,0,0,1,38,13064,17481,40,33,0,0,0,452,57,23,0,0,0,0,0,0,15495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle Vector,74498,81,Lower0.5Upper2,0,0,0,43239094,79008912,172956376,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,398360,1895535,29,0,0,0,0,1,1048,169274,24400125,3733623,4642,6,0,0,0,1,38,13064,17481,40,33,0,0,0,452,57,23,0,0,0,0,0,0,15495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle,74498,81,Lower0.5Upper2,0,0,0,43239094,79008912,172956376,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,398360,1895535,29,0,0,0,0,1,1048,169274,24400125,3733623,4642,6,0,0,0,1,38,13064,17481,40,33,0,0,0,452,57,23,0,0,0,0,0,0,15495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Naive,74498,81,Lower0.5Upper2,6034338,81,1,39504456,79008912,158017824,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,398360,1895535,29,0,0,0,0,1,1048,169274,24400125,3733623,4642,6,0,0,0,1,38,13064,17481,40,33,0,0,0,452,57,23,0,0,0,0,0,0,15495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Dist L2,74498,81,Lower0.5Upper2,34,46,0,43239094,79008912,172956376,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,398360,1895535,29,0,0,0,0,1,1048,169274,24400125,3733623,4642,6,0,0,0,1,38,13064,17481,40,33,0,0,0,452,57,23,0,0,0,0,0,0,15495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Value,74498,81,Lower0.5Upper2,126,176,0,43239094,70457609,172956376,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,350111,1695878,29,0,0,0,0,1,648,133063,22205742,3197210,3301,4,0,0,0,1,22,11561,17202,29,25,0,0,0,319,53,21,0,0,0,0,0,0,15768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,FGM,74498,81,Lower0.5Upper2,294,294,0,43239094,70457609,172956376,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,350111,1695878,29,0,0,0,0,1,648,133063,22205742,3197210,3301,4,0,0,0,1,22,11561,17202,29,25,0,0,0,319,53,21,0,0,0,0,0,0,15768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Vector,74498,81,Lower0.5Upper2,6704820,121,0,43239094,70457609,172956376,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,350111,1695878,29,0,0,0,0,1,648,133063,22205742,3197210,3301,4,0,0,0,1,22,11561,17202,29,25,0,0,0,319,53,21,0,0,0,0,0,0,15768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
