LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81
4,Oracle Vector,89888,81,Lower0.5Upper2,3415744,46,0,34154412.5,44439616,136617650,,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,232444,1176202,10,0,0,0,0,0,183,63584,13721306,2085647,1447,1,0,0,0,1,9,7194,13726,8,6,0,0,0,269,31,9,0,0,0,0,0,0,13495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Oracle,89888,81,Lower0.5Upper2,0,0,0,34154412.5,44439616,136617650,,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,232444,1176202,10,0,0,0,0,0,183,63584,13721306,2085647,1447,1,0,0,0,1,9,7194,13726,8,6,0,0,0,269,31,9,0,0,0,0,0,0,13495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Naive,89888,81,Lower0.5Upper2,29123712,324,4,22219808,44439616,88879232,,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,232444,1176202,10,0,0,0,0,0,183,63584,13721306,2085647,1447,1,0,0,0,1,9,7194,13726,8,6,0,0,0,269,31,9,0,0,0,0,0,0,13495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Dist L2,89888,81,Lower0.5Upper2,360,503,0,34154412.5,44439616,136617650,,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,232444,1176202,10,0,0,0,0,0,183,63584,13721306,2085647,1447,1,0,0,0,1,9,7194,13726,8,6,0,0,0,269,31,9,0,0,0,0,0,0,13495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Value,89888,81,Lower0.5Upper2,14562377,1027,1,22219808,41670295,88879232,,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,216524,1085969,3,0,0,0,0,0,99,50080,12932999,1995225,1107,0,0,0,0,1,3,6164,13654,4,2,0,0,0,269,30,6,0,0,0,0,0,0,13468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,FGM,89888,81,Lower0.5Upper2,14563097,1484,1,22219808,41670295,88879232,,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,216524,1085969,3,0,0,0,0,0,99,50080,12932999,1995225,1107,0,0,0,0,1,3,6164,13654,4,2,0,0,0,269,30,6,0,0,0,0,0,0,13468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Vector,89888,81,Lower0.5Upper2,33258560,504,0,34154412.5,41670295,136617650,,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,216524,1085969,3,0,0,0,0,0,99,50080,12932999,1995225,1107,0,0,0,0,1,3,6164,13654,4,2,0,0,0,269,30,6,0,0,0,0,0,0,13468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Oracle Vector,89888,81,Lower0.5Upper2,4494400,60,0,34154412.5,41670295,136617650,,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,216524,1085969,3,0,0,0,0,0,99,50080,12932999,1995225,1107,0,0,0,0,1,3,6164,13654,4,2,0,0,0,269,30,6,0,0,0,0,0,0,13468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Oracle,89888,81,Lower0.5Upper2,0,0,0,34154412.5,41670295,136617650,,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,216524,1085969,3,0,0,0,0,0,99,50080,12932999,1995225,1107,0,0,0,0,1,3,6164,13654,4,2,0,0,0,269,30,6,0,0,0,0,0,0,13468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Naive,89888,81,Lower0.5Upper2,36404640,405,5,20835147.5,41670295,83340590,,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,216524,1085969,3,0,0,0,0,0,99,50080,12932999,1995225,1107,0,0,0,0,1,3,6164,13654,4,2,0,0,0,269,30,6,0,0,0,0,0,0,13468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Dist L2,89888,81,Lower0.5Upper2,518,724,0,34154412.5,41670295,136617650,,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,216524,1085969,3,0,0,0,0,0,99,50080,12932999,1995225,1107,0,0,0,0,1,3,6164,13654,4,2,0,0,0,269,30,6,0,0,0,0,0,0,13468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Value,89888,81,Lower0.5Upper2,14562403,1060,1,22219808,41000508,88879232,,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,212207,1047334,2,0,0,0,0,0,85,44385,12773359,1989375,923,0,0,0,0,0,3,5863,13597,1,0,0,0,0,273,30,6,0,0,0,0,0,0,14310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,FGM,89888,81,Lower0.5Upper2,14563108,1495,1,22219808,41000508,88879232,,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,212207,1047334,2,0,0,0,0,0,85,44385,12773359,1989375,923,0,0,0,0,0,3,5863,13597,1,0,0,0,0,273,30,6,0,0,0,0,0,0,14310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Vector,89888,81,Lower0.5Upper2,41708032,634,0,34154412.5,41000508,136617650,,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,212207,1047334,2,0,0,0,0,0,85,44385,12773359,1989375,923,0,0,0,0,0,3,5863,13597,1,0,0,0,0,273,30,6,0,0,0,0,0,0,14310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Oracle Vector,89888,81,Lower0.5Upper2,5213504,69,0,34154412.5,41000508,136617650,,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,212207,1047334,2,0,0,0,0,0,85,44385,12773359,1989375,923,0,0,0,0,0,3,5863,13597,1,0,0,0,0,273,30,6,0,0,0,0,0,0,14310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Oracle,89888,81,Lower0.5Upper2,0,0,0,34154412.5,41000508,136617650,,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,212207,1047334,2,0,0,0,0,0,85,44385,12773359,1989375,923,0,0,0,0,0,3,5863,13597,1,0,0,0,0,273,30,6,0,0,0,0,0,0,14310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
