LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81
1,Value,80000,81,Lower0.5Upper2,38,52,0,39896827,72737448,159587308,,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,374724,1714855,30,0,0,0,0,3,943,164055,22287787,3456406,4525,5,0,0,0,3,36,12357,16449,36,22,0,0,0,486,56,25,0,0,0,0,0,0,14888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,FGM,80000,81,Lower0.5Upper2,34,34,0,39896827,72737448,159587308,,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,374724,1714855,30,0,0,0,0,3,943,164055,22287787,3456406,4525,5,0,0,0,3,36,12357,16449,36,22,0,0,0,486,56,25,0,0,0,0,0,0,14888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Vector,80000,81,Lower0.5Upper2,2720000,46,0,39896827,72737448,159587308,,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,374724,1714855,30,0,0,0,0,3,943,164055,22287787,3456406,4525,5,0,0,0,3,36,12357,16449,36,22,0,0,0,486,56,25,0,0,0,0,0,0,14888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle Vector,80000,81,Lower0.5Upper2,0,0,0,39896827,72737448,159587308,,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,374724,1714855,30,0,0,0,0,3,943,164055,22287787,3456406,4525,5,0,0,0,3,36,12357,16449,36,22,0,0,0,486,56,25,0,0,0,0,0,0,14888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle,80000,81,Lower0.5Upper2,0,0,0,39896827,72737448,159587308,,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,374724,1714855,30,0,0,0,0,3,943,164055,22287787,3456406,4525,5,0,0,0,3,36,12357,16449,36,22,0,0,0,486,56,25,0,0,0,0,0,0,14888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Naive,80000,81,Lower0.5Upper2,6480000,81,1,36368724,72737448,145474896,,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,374724,1714855,30,0,0,0,0,3,943,164055,22287787,3456406,4525,5,0,0,0,3,36,12357,16449,36,22,0,0,0,486,56,25,0,0,0,0,0,0,14888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Dist L2,80000,81,Lower0.5Upper2,36,49,0,39896827,72737448,159587308,,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,374724,1714855,30,0,0,0,0,3,943,164055,22287787,3456406,4525,5,0,0,0,3,36,12357,16449,36,22,0,0,0,486,56,25,0,0,0,0,0,0,14888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Value,80000,81,Lower0.5Upper2,124,174,0,39896827,64818421,159587308,,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,330211,1534602,30,0,0,0,0,3,615,128871,20249958,2962423,3182,4,0,0,0,3,23,11023,16204,26,13,0,0,0,346,54,17,0,0,0,0,0,0,15058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,FGM,80000,81,Lower0.5Upper2,294,294,0,39896827,64818421,159587308,,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,330211,1534602,30,0,0,0,0,3,615,128871,20249958,2962423,3182,4,0,0,0,3,23,11023,16204,26,13,0,0,0,346,54,17,0,0,0,0,0,0,15058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Vector,80000,81,Lower0.5Upper2,7200000,123,0,39896827,64818421,159587308,,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,330211,1534602,30,0,0,0,0,3,615,128871,20249958,2962423,3182,4,0,0,0,3,23,11023,16204,26,13,0,0,0,346,54,17,0,0,0,0,0,0,15058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
