LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81
1,Value,29768,81,Lower0.5Upper2,36,49,0,94524863,171864264,378099452,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,102,838718,3939688,60,0,0,0,0,4,2243,368825,52042694,8198929,10081,16,0,0,0,4,76,28990,39042,82,60,0,0,0,517,109,47,0,0,0,0,0,0,33493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,FGM,29768,81,Lower0.5Upper2,34,34,0,94524863,171864264,378099452,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,102,838718,3939688,60,0,0,0,0,4,2243,368825,52042694,8198929,10081,16,0,0,0,4,76,28990,39042,82,60,0,0,0,517,109,47,0,0,0,0,0,0,33493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Vector,29768,81,Lower0.5Upper2,1012112,46,0,94524863,171864264,378099452,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,102,838718,3939688,60,0,0,0,0,4,2243,368825,52042694,8198929,10081,16,0,0,0,4,76,28990,39042,82,60,0,0,0,517,109,47,0,0,0,0,0,0,33493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle Vector,29768,81,Lower0.5Upper2,178608,8,0,94524863,171864264,378099452,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,102,838718,3939688,60,0,0,0,0,4,2243,368825,52042694,8198929,10081,16,0,0,0,4,76,28990,39042,82,60,0,0,0,517,109,47,0,0,0,0,0,0,33493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle,29768,81,Lower0.5Upper2,0,0,0,94524863,171864264,378099452,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,102,838718,3939688,60,0,0,0,0,4,2243,368825,52042694,8198929,10081,16,0,0,0,4,76,28990,39042,82,60,0,0,0,517,109,47,0,0,0,0,0,0,33493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Naive,29768,81,Lower0.5Upper2,2411208,81,1,85932132,171864264,343728528,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,102,838718,3939688,60,0,0,0,0,4,2243,368825,52042694,8198929,10081,16,0,0,0,4,76,28990,39042,82,60,0,0,0,517,109,47,0,0,0,0,0,0,33493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Dist L2,29768,81,Lower0.5Upper2,34,46,0,94524863,171864264,378099452,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,102,838718,3939688,60,0,0,0,0,4,2243,368825,52042694,8198929,10081,16,0,0,0,4,76,28990,39042,82,60,0,0,0,517,109,47,0,0,0,0,0,0,33493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Value,29768,81,Lower0.5Upper2,122,170,0,94524863,152435051,378099452,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,61,735206,3517111,60,0,0,0,0,4,1427,286980,47147369,6973135,7144,11,0,0,0,3,52,25585,38339,66,35,0,0,0,378,107,37,0,0,0,0,0,0,34022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,FGM,29768,81,Lower0.5Upper2,294,294,0,94524863,152435051,378099452,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,61,735206,3517111,60,0,0,0,0,4,1427,286980,47147369,6973135,7144,11,0,0,0,3,52,25585,38339,66,35,0,0,0,378,107,37,0,0,0,0,0,0,34022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Vector,29768,81,Lower0.5Upper2,2917264,134,0,94524863,152435051,378099452,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,61,735206,3517111,60,0,0,0,0,4,1427,286980,47147369,6973135,7144,11,0,0,0,3,52,25585,38339,66,35,0,0,0,378,107,37,0,0,0,0,0,0,34022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
