LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81
1,Value,45000,81,Lower0.5Upper2,36,49,0,63967081.5,116179041,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,608337,2827693,45,0,0,0,0,5,1556,256768,34337143,5571102,6819,7,0,0,0,2,58,20029,27450,51,37,0,0,0,504,87,39,0,0,0,0,0,0,23601,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,FGM,45000,81,Lower0.5Upper2,34,34,0,63967081.5,116179041,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,608337,2827693,45,0,0,0,0,5,1556,256768,34337143,5571102,6819,7,0,0,0,2,58,20029,27450,51,37,0,0,0,504,87,39,0,0,0,0,0,0,23601,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Vector,45000,81,Lower0.5Upper2,1530000,46,0,63967081.5,116179041,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,608337,2827693,45,0,0,0,0,5,1556,256768,34337143,5571102,6819,7,0,0,0,2,58,20029,27450,51,37,0,0,0,504,87,39,0,0,0,0,0,0,23601,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle Vector,45000,81,Lower0.5Upper2,810000,26,0,63967081.5,116179041,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,608337,2827693,45,0,0,0,0,5,1556,256768,34337143,5571102,6819,7,0,0,0,2,58,20029,27450,51,37,0,0,0,504,87,39,0,0,0,0,0,0,23601,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle,45000,81,Lower0.5Upper2,0,0,0,63967081.5,116179041,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,608337,2827693,45,0,0,0,0,5,1556,256768,34337143,5571102,6819,7,0,0,0,2,58,20029,27450,51,37,0,0,0,504,87,39,0,0,0,0,0,0,23601,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Naive,45000,81,Lower0.5Upper2,3645000,81,1,58089520.5,116179041,232358082,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,608337,2827693,45,0,0,0,0,5,1556,256768,34337143,5571102,6819,7,0,0,0,2,58,20029,27450,51,37,0,0,0,504,87,39,0,0,0,0,0,0,23601,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Dist L2,45000,81,Lower0.5Upper2,36,49,0,63967081.5,116179041,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,608337,2827693,45,0,0,0,0,5,1556,256768,34337143,5571102,6819,7,0,0,0,2,58,20029,27450,51,37,0,0,0,504,87,39,0,0,0,0,0,0,23601,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Value,45000,81,Lower0.5Upper2,120,168,0,63967081.5,103064793,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,534546,2529565,45,0,0,0,0,5,974,199446,31087059,4738702,4832,4,0,0,0,2,44,17755,26948,40,25,0,0,0,366,89,33,0,0,0,0,0,0,23983,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,FGM,45000,81,Lower0.5Upper2,294,294,0,63967081.5,103064793,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,534546,2529565,45,0,0,0,0,5,974,199446,31087059,4738702,4832,4,0,0,0,2,44,17755,26948,40,25,0,0,0,366,89,33,0,0,0,0,0,0,23983,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Vector,45000,81,Lower0.5Upper2,4230000,128,0,63967081.5,103064793,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,534546,2529565,45,0,0,0,0,5,974,199446,31087059,4738702,4832,4,0,0,0,2,44,17755,26948,40,25,0,0,0,366,89,33,0,0,0,0,0,0,23983,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Oracle Vector,45000,81,Lower0.5Upper2,1800000,54,0,63967081.5,103064793,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,534546,2529565,45,0,0,0,0,5,974,199446,31087059,4738702,4832,4,0,0,0,2,44,17755,26948,40,25,0,0,0,366,89,33,0,0,0,0,0,0,23983,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Oracle,45000,81,Lower0.5Upper2,0,0,0,63967081.5,103064793,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,534546,2529565,45,0,0,0,0,5,974,199446,31087059,4738702,4832,4,0,0,0,2,44,17755,26948,40,25,0,0,0,366,89,33,0,0,0,0,0,0,23983,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Naive,45000,81,Lower0.5Upper2,7290000,162,2,51532396.5,103064793,206129586,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,534546,2529565,45,0,0,0,0,5,974,199446,31087059,4738702,4832,4,0,0,0,2,44,17755,26948,40,25,0,0,0,366,89,33,0,0,0,0,0,0,23983,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Dist L2,45000,81,Lower0.5Upper2,108,150,0,63967081.5,103064793,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,534546,2529565,45,0,0,0,0,5,974,199446,31087059,4738702,4832,4,0,0,0,2,44,17755,26948,40,25,0,0,0,366,89,33,0,0,0,0,0,0,23983,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3,Value,45000,81,Lower0.5Upper2,292,416,0,63967081.5,91413863,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,475775,2279406,41,0,0,0,0,4,596,153185,27970607,4086108,3260,3,0,0,0,1,24,15210,26240,25,12,0,0,0,307,75,27,0,0,0,0,0,0,24136,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,FGM,45000,81,Lower0.5Upper2,788,788,0,63967081.5,91413863,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,475775,2279406,41,0,0,0,0,4,596,153185,27970607,4086108,3260,3,0,0,0,1,24,15210,26240,25,12,0,0,0,307,75,27,0,0,0,0,0,0,24136,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Vector,45000,81,Lower0.5Upper2,7920000,242,0,63967081.5,91413863,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,475775,2279406,41,0,0,0,0,4,596,153185,27970607,4086108,3260,3,0,0,0,1,24,15210,26240,25,12,0,0,0,307,75,27,0,0,0,0,0,0,24136,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Oracle Vector,45000,81,Lower0.5Upper2,2610000,75,0,63967081.5,91413863,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,475775,2279406,41,0,0,0,0,4,596,153185,27970607,4086108,3260,3,0,0,0,1,24,15210,26240,25,12,0,0,0,307,75,27,0,0,0,0,0,0,24136,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Oracle,45000,81,Lower0.5Upper2,0,0,0,63967081.5,91413863,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,475775,2279406,41,0,0,0,0,4,596,153185,27970607,4086108,3260,3,0,0,0,1,24,15210,26240,25,12,0,0,0,307,75,27,0,0,0,0,0,0,24136,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Naive,45000,81,Lower0.5Upper2,10935000,243,3,45706931.5,91413863,182827726,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,475775,2279406,41,0,0,0,0,4,596,153185,27970607,4086108,3260,3,0,0,0,1,24,15210,26240,25,12,0,0,0,307,75,27,0,0,0,0,0,0,24136,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Dist L2,45000,81,Lower0.5Upper2,204,284,0,63967081.5,91413863,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,475775,2279406,41,0,0,0,0,4,596,153185,27970607,4086108,3260,3,0,0,0,1,24,15210,26240,25,12,0,0,0,307,75,27,0,0,0,0,0,0,24136,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Value,45000,81,Lower0.5Upper2,7290485,976,1,41192909.5,82385819,164771638,,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,422991,2081272,10,0,0,0,0,4,315,115937,25363239,3713288,2302,3,0,0,0,1,17,12702,25635,19,7,0,0,0,307,58,17,0,0,0,0,0,0,24121,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,FGM,45000,81,Lower0.5Upper2,7291201,1444,1,41192909.5,82385819,164771638,,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,422991,2081272,10,0,0,0,0,4,315,115937,25363239,3713288,2302,3,0,0,0,1,17,12702,25635,19,7,0,0,0,307,58,17,0,0,0,0,0,0,24121,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Vector,45000,81,Lower0.5Upper2,12420000,380,0,63967081.5,82385819,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,422991,2081272,10,0,0,0,0,4,315,115937,25363239,3713288,2302,3,0,0,0,1,17,12702,25635,19,7,0,0,0,307,58,17,0,0,0,0,0,0,24121,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Oracle Vector,45000,81,Lower0.5Upper2,3060000,87,0,63967081.5,82385819,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,422991,2081272,10,0,0,0,0,4,315,115937,25363239,3713288,2302,3,0,0,0,1,17,12702,25635,19,7,0,0,0,307,58,17,0,0,0,0,0,0,24121,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Oracle,45000,81,Lower0.5Upper2,0,0,0,63967081.5,82385819,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,422991,2081272,10,0,0,0,0,4,315,115937,25363239,3713288,2302,3,0,0,0,1,17,12702,25635,19,7,0,0,0,307,58,17,0,0,0,0,0,0,24121,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Naive,45000,81,Lower0.5Upper2,14580000,324,4,41192909.5,82385819,164771638,,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,422991,2081272,10,0,0,0,0,4,315,115937,25363239,3713288,2302,3,0,0,0,1,17,12702,25635,19,7,0,0,0,307,58,17,0,0,0,0,0,0,24121,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Dist L2,45000,81,Lower0.5Upper2,336,470,0,63967081.5,82385819,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,422991,2081272,10,0,0,0,0,4,315,115937,25363239,3713288,2302,3,0,0,0,1,17,12702,25635,19,7,0,0,0,307,58,17,0,0,0,0,0,0,24121,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Value,45000,81,Lower0.5Upper2,7290507,1005,1,41192909.5,76979407,164771638,,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,391330,1922377,3,0,0,0,0,4,195,91694,23801063,3544878,1748,2,0,0,0,1,8,10899,25448,7,5,0,0,0,306,53,14,0,0,0,0,0,0,24165,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,FGM,45000,81,Lower0.5Upper2,7291238,1481,1,41192909.5,76979407,164771638,,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,391330,1922377,3,0,0,0,0,4,195,91694,23801063,3544878,1748,2,0,0,0,1,8,10899,25448,7,5,0,0,0,306,53,14,0,0,0,0,0,0,24165,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Vector,45000,81,Lower0.5Upper2,17370000,534,0,63967081.5,76979407,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,391330,1922377,3,0,0,0,0,4,195,91694,23801063,3544878,1748,2,0,0,0,1,8,10899,25448,7,5,0,0,0,306,53,14,0,0,0,0,0,0,24165,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Oracle Vector,45000,81,Lower0.5Upper2,3420000,96,0,63967081.5,76979407,255868326,,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,391330,1922377,3,0,0,0,0,4,195,91694,23801063,3544878,1748,2,0,0,0,1,8,10899,25448,7,5,0,0,0,306,53,14,0,0,0,0,0,0,24165,2,0,0,0,0,0,0,0,0,0,0,0,0,0
