LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81
1,Value,99458,81,Lower0.5Upper2,36,49,0,31217050.5,56896574,124868202,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,298134,1429807,30,0,0,0,0,3,770,128025,17100776,2815714,3663,5,0,0,0,1,23,10280,13386,30,23,0,0,0,326,45,26,0,0,0,0,0,0,12287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,FGM,99458,81,Lower0.5Upper2,34,34,0,31217050.5,56896574,124868202,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,298134,1429807,30,0,0,0,0,3,770,128025,17100776,2815714,3663,5,0,0,0,1,23,10280,13386,30,23,0,0,0,326,45,26,0,0,0,0,0,0,12287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Vector,99458,81,Lower0.5Upper2,3580488,49,0,31217050.5,56896574,124868202,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,298134,1429807,30,0,0,0,0,3,770,128025,17100776,2815714,3663,5,0,0,0,1,23,10280,13386,30,23,0,0,0,326,45,26,0,0,0,0,0,0,12287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle Vector,99458,81,Lower0.5Upper2,0,0,0,31217050.5,56896574,124868202,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,298134,1429807,30,0,0,0,0,3,770,128025,17100776,2815714,3663,5,0,0,0,1,23,10280,13386,30,23,0,0,0,326,45,26,0,0,0,0,0,0,12287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle,99458,81,Lower0.5Upper2,0,0,0,31217050.5,56896574,124868202,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,298134,1429807,30,0,0,0,0,3,770,128025,17100776,2815714,3663,5,0,0,0,1,23,10280,13386,30,23,0,0,0,326,45,26,0,0,0,0,0,0,12287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Naive,99458,81,Lower0.5Upper2,8056098,81,1,28448287,56896574,113793148,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,298134,1429807,30,0,0,0,0,3,770,128025,17100776,2815714,3663,5,0,0,0,1,23,10280,13386,30,23,0,0,0,326,45,26,0,0,0,0,0,0,12287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Dist L2,99458,81,Lower0.5Upper2,38,52,0,31217050.5,56896574,124868202,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,298134,1429807,30,0,0,0,0,3,770,128025,17100776,2815714,3663,5,0,0,0,1,23,10280,13386,30,23,0,0,0,326,45,26,0,0,0,0,0,0,12287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Value,99458,81,Lower0.5Upper2,128,178,0,31217050.5,50676570,124868202,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,262237,1283027,30,0,0,0,0,3,484,100284,15543344,2412648,2559,3,0,0,0,1,14,9108,13169,19,15,0,0,0,284,45,22,0,0,0,0,0,0,12444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,FGM,99458,81,Lower0.5Upper2,295,295,0,31217050.5,50676570,124868202,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,262237,1283027,30,0,0,0,0,3,484,100284,15543344,2412648,2559,3,0,0,0,1,14,9108,13169,19,15,0,0,0,284,45,22,0,0,0,0,0,0,12444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Vector,99458,81,Lower0.5Upper2,9746884,134,0,31217050.5,50676570,124868202,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,262237,1283027,30,0,0,0,0,3,484,100284,15543344,2412648,2559,3,0,0,0,1,14,9108,13169,19,15,0,0,0,284,45,22,0,0,0,0,0,0,12444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Oracle Vector,99458,81,Lower0.5Upper2,1193496,15,0,31217050.5,50676570,124868202,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,262237,1283027,30,0,0,0,0,3,484,100284,15543344,2412648,2559,3,0,0,0,1,14,9108,13169,19,15,0,0,0,284,45,22,0,0,0,0,0,0,12444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Oracle,99458,81,Lower0.5Upper2,0,0,0,31217050.5,50676570,124868202,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,262237,1283027,30,0,0,0,0,3,484,100284,15543344,2412648,2559,3,0,0,0,1,14,9108,13169,19,15,0,0,0,284,45,22,0,0,0,0,0,0,12444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Naive,99458,81,Lower0.5Upper2,16112196,162,2,25338285,50676570,101353140,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,262237,1283027,30,0,0,0,0,3,484,100284,15543344,2412648,2559,3,0,0,0,1,14,9108,13169,19,15,0,0,0,284,45,22,0,0,0,0,0,0,12444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Dist L2,99458,81,Lower0.5Upper2,112,156,0,31217050.5,50676570,124868202,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,262237,1283027,30,0,0,0,0,3,484,100284,15543344,2412648,2559,3,0,0,0,1,14,9108,13169,19,15,0,0,0,284,45,22,0,0,0,0,0,0,12444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Value,99458,81,Lower0.5Upper2,294,416,0,31217050.5,45099764,124868202,,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,234142,1159255,28,0,0,0,0,3,294,77012,14017776,2097691,1786,2,0,0,0,0,10,7719,12809,12,6,0,0,0,273,38,19,0,0,0,0,0,0,12517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,FGM,99458,81,Lower0.5Upper2,789,789,0,31217050.5,45099764,124868202,,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,234142,1159255,28,0,0,0,0,3,294,77012,14017776,2097691,1786,2,0,0,0,0,10,7719,12809,12,6,0,0,0,273,38,19,0,0,0,0,0,0,12517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Vector,99458,81,Lower0.5Upper2,17703524,244,0,31217050.5,45099764,124868202,,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,234142,1159255,28,0,0,0,0,3,294,77012,14017776,2097691,1786,2,0,0,0,0,10,7719,12809,12,6,0,0,0,273,38,19,0,0,0,0,0,0,12517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
