LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81
1,Value,14792,81,Lower0.5Upper2,32,44,0,172012538,311954561,688050152,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,186,1546667,7428157,94,0,0,0,0,8,4184,675927,91405034,14783536,18279,18,0,0,0,6,166,53342,72842,153,115,0,0,0,536,228,89,0,0,0,0,0,0,60776,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,FGM,14792,81,Lower0.5Upper2,34,34,0,172012538,311954561,688050152,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,186,1546667,7428157,94,0,0,0,0,8,4184,675927,91405034,14783536,18279,18,0,0,0,6,166,53342,72842,153,115,0,0,0,536,228,89,0,0,0,0,0,0,60776,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Vector,14792,81,Lower0.5Upper2,443760,41,0,172012538,311954561,688050152,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,186,1546667,7428157,94,0,0,0,0,8,4184,675927,91405034,14783536,18279,18,0,0,0,6,166,53342,72842,153,115,0,0,0,536,228,89,0,0,0,0,0,0,60776,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle Vector,14792,81,Lower0.5Upper2,88752,8,0,172012538,311954561,688050152,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,186,1546667,7428157,94,0,0,0,0,8,4184,675927,91405034,14783536,18279,18,0,0,0,6,166,53342,72842,153,115,0,0,0,536,228,89,0,0,0,0,0,0,60776,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle,14792,81,Lower0.5Upper2,0,0,0,172012538,311954561,688050152,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,186,1546667,7428157,94,0,0,0,0,8,4184,675927,91405034,14783536,18279,18,0,0,0,6,166,53342,72842,153,115,0,0,0,536,228,89,0,0,0,0,0,0,60776,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Naive,14792,81,Lower0.5Upper2,1198152,81,1,155977280.5,311954561,623909122,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,186,1546667,7428157,94,0,0,0,0,8,4184,675927,91405034,14783536,18279,18,0,0,0,6,166,53342,72842,153,115,0,0,0,536,228,89,0,0,0,0,0,0,60776,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Dist L2,14792,81,Lower0.5Upper2,32,44,0,172012538,311954561,688050152,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,186,1546667,7428157,94,0,0,0,0,8,4184,675927,91405034,14783536,18279,18,0,0,0,6,166,53342,72842,153,115,0,0,0,536,228,89,0,0,0,0,0,0,60776,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Value,14792,81,Lower0.5Upper2,116,162,0,172012538,275725082,688050152,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,4,130,1354831,6626008,94,0,0,0,0,8,2671,525878,82543192,12481837,12905,12,0,0,0,6,119,47169,71576,99,77,0,0,0,398,229,75,0,0,0,0,0,0,61788,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,FGM,14792,81,Lower0.5Upper2,294,294,0,172012538,275725082,688050152,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,4,130,1354831,6626008,94,0,0,0,0,8,2671,525878,82543192,12481837,12905,12,0,0,0,6,119,47169,71576,99,77,0,0,0,398,229,75,0,0,0,0,0,0,61788,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Vector,14792,81,Lower0.5Upper2,1479200,137,0,172012538,275725082,688050152,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,4,130,1354831,6626008,94,0,0,0,0,8,2671,525878,82543192,12481837,12905,12,0,0,0,6,119,47169,71576,99,77,0,0,0,398,229,75,0,0,0,0,0,0,61788,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Oracle Vector,14792,81,Lower0.5Upper2,443760,39,0,172012538,275725082,688050152,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,4,130,1354831,6626008,94,0,0,0,0,8,2671,525878,82543192,12481837,12905,12,0,0,0,6,119,47169,71576,99,77,0,0,0,398,229,75,0,0,0,0,0,0,61788,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Oracle,14792,81,Lower0.5Upper2,0,0,0,172012538,275725082,688050152,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,4,130,1354831,6626008,94,0,0,0,0,8,2671,525878,82543192,12481837,12905,12,0,0,0,6,119,47169,71576,99,77,0,0,0,398,229,75,0,0,0,0,0,0,61788,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Naive,14792,81,Lower0.5Upper2,2396304,162,2,137862541,275725082,551450164,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,4,130,1354831,6626008,94,0,0,0,0,8,2671,525878,82543192,12481837,12905,12,0,0,0,6,119,47169,71576,99,77,0,0,0,398,229,75,0,0,0,0,0,0,61788,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Dist L2,14792,81,Lower0.5Upper2,110,154,0,172012538,275725082,688050152,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,4,130,1354831,6626008,94,0,0,0,0,8,2671,525878,82543192,12481837,12905,12,0,0,0,6,119,47169,71576,99,77,0,0,0,398,229,75,0,0,0,0,0,0,61788,1,0,0,0,0,0,0,0,0,0,0,0,0,0
