LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81
1,Value,94178,81,Lower0.5Upper2,38,52,0,34272372.5,62622111,137089490,,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,320138,1511677,33,0,0,0,0,4,782,136130,19065427,3086251,4013,5,0,0,0,1,24,11031,14193,35,28,0,0,0,464,44,19,0,0,0,0,0,0,12949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,FGM,94178,81,Lower0.5Upper2,34,34,0,34272372.5,62622111,137089490,,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,320138,1511677,33,0,0,0,0,4,782,136130,19065427,3086251,4013,5,0,0,0,1,24,11031,14193,35,28,0,0,0,464,44,19,0,0,0,0,0,0,12949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Vector,94178,81,Lower0.5Upper2,3013696,43,0,34272372.5,62622111,137089490,,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,320138,1511677,33,0,0,0,0,4,782,136130,19065427,3086251,4013,5,0,0,0,1,24,11031,14193,35,28,0,0,0,464,44,19,0,0,0,0,0,0,12949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle Vector,94178,81,Lower0.5Upper2,0,0,0,34272372.5,62622111,137089490,,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,320138,1511677,33,0,0,0,0,4,782,136130,19065427,3086251,4013,5,0,0,0,1,24,11031,14193,35,28,0,0,0,464,44,19,0,0,0,0,0,0,12949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle,94178,81,Lower0.5Upper2,0,0,0,34272372.5,62622111,137089490,,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,320138,1511677,33,0,0,0,0,4,782,136130,19065427,3086251,4013,5,0,0,0,1,24,11031,14193,35,28,0,0,0,464,44,19,0,0,0,0,0,0,12949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Naive,94178,81,Lower0.5Upper2,7628418,81,1,31311055.5,62622111,125244222,,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,320138,1511677,33,0,0,0,0,4,782,136130,19065427,3086251,4013,5,0,0,0,1,24,11031,14193,35,28,0,0,0,464,44,19,0,0,0,0,0,0,12949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Dist L2,94178,81,Lower0.5Upper2,34,46,0,34272372.5,62622111,137089490,,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,320138,1511677,33,0,0,0,0,4,782,136130,19065427,3086251,4013,5,0,0,0,1,24,11031,14193,35,28,0,0,0,464,44,19,0,0,0,0,0,0,12949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Value,94178,81,Lower0.5Upper2,128,180,0,34272372.5,55847243,137089490,,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,281824,1352799,33,0,0,0,0,4,506,106993,17338416,2650777,2830,3,0,0,0,1,10,9843,14002,28,16,0,0,0,328,45,13,0,0,0,0,0,0,13123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,FGM,94178,81,Lower0.5Upper2,295,295,0,34272372.5,55847243,137089490,,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,281824,1352799,33,0,0,0,0,4,506,106993,17338416,2650777,2830,3,0,0,0,1,10,9843,14002,28,16,0,0,0,328,45,13,0,0,0,0,0,0,13123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Vector,94178,81,Lower0.5Upper2,9417800,138,0,34272372.5,55847243,137089490,,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,281824,1352799,33,0,0,0,0,4,506,106993,17338416,2650777,2830,3,0,0,0,1,10,9843,14002,28,16,0,0,0,328,45,13,0,0,0,0,0,0,13123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
