LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81
1,Value,84872,81,Lower0.5Upper2,36,49,0,37748601.5,68912484,150994406,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,350883,1614651,29,0,0,0,0,3,915,151439,21027554,3347589,4148,6,0,0,0,1,25,11921,15713,35,27,0,0,0,326,44,22,0,0,0,0,0,0,14118,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,FGM,84872,81,Lower0.5Upper2,34,34,0,37748601.5,68912484,150994406,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,350883,1614651,29,0,0,0,0,3,915,151439,21027554,3347589,4148,6,0,0,0,1,25,11921,15713,35,27,0,0,0,326,44,22,0,0,0,0,0,0,14118,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Vector,84872,81,Lower0.5Upper2,2715904,43,0,37748601.5,68912484,150994406,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,350883,1614651,29,0,0,0,0,3,915,151439,21027554,3347589,4148,6,0,0,0,1,25,11921,15713,35,27,0,0,0,326,44,22,0,0,0,0,0,0,14118,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle Vector,84872,81,Lower0.5Upper2,0,0,0,37748601.5,68912484,150994406,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,350883,1614651,29,0,0,0,0,3,915,151439,21027554,3347589,4148,6,0,0,0,1,25,11921,15713,35,27,0,0,0,326,44,22,0,0,0,0,0,0,14118,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Oracle,84872,81,Lower0.5Upper2,0,0,0,37748601.5,68912484,150994406,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,350883,1614651,29,0,0,0,0,3,915,151439,21027554,3347589,4148,6,0,0,0,1,25,11921,15713,35,27,0,0,0,326,44,22,0,0,0,0,0,0,14118,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Naive,84872,81,Lower0.5Upper2,6874632,81,1,34456242,68912484,137824968,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,350883,1614651,29,0,0,0,0,3,915,151439,21027554,3347589,4148,6,0,0,0,1,25,11921,15713,35,27,0,0,0,326,44,22,0,0,0,0,0,0,14118,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Dist L2,84872,81,Lower0.5Upper2,34,46,0,37748601.5,68912484,150994406,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,350883,1614651,29,0,0,0,0,3,915,151439,21027554,3347589,4148,6,0,0,0,1,25,11921,15713,35,27,0,0,0,326,44,22,0,0,0,0,0,0,14118,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Value,84872,81,Lower0.5Upper2,126,176,0,37748601.5,61480308,150994406,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,309319,1444109,29,0,0,0,0,3,581,118707,19148471,2870444,2922,4,0,0,0,1,16,10527,15439,25,20,0,0,0,216,42,15,0,0,0,0,0,0,14291,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,FGM,84872,81,Lower0.5Upper2,295,295,0,37748601.5,61480308,150994406,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,309319,1444109,29,0,0,0,0,3,581,118707,19148471,2870444,2922,4,0,0,0,1,16,10527,15439,25,20,0,0,0,216,42,15,0,0,0,0,0,0,14291,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Vector,84872,81,Lower0.5Upper2,7638480,123,0,37748601.5,61480308,150994406,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,309319,1444109,29,0,0,0,0,3,581,118707,19148471,2870444,2922,4,0,0,0,1,16,10527,15439,25,20,0,0,0,216,42,15,0,0,0,0,0,0,14291,1,0,0,0,0,0,0,0,0,0,0,0,0,0
