LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8
16,Oracle,2000,8,Multiplicative 0.08,0,0,0,60227911.32,64456397,70702330.68,,0,0,0,0,0,0,0,0
16,SKV,2000,8,Multiplicative 0.08,406,213,0,60227911.32,64456397,70702330.68,,0,0,0,0,0,0,0,0
16,Value,2000,8,Multiplicative 0.08,32128,181,1,59030333.52,64456397,69296478.48,,0,0,0,0,0,0,0,0
16,Vector,2000,8,Multiplicative 0.08,200000,122,0,60227911.32,64456397,70702330.68,,0,0,0,0,0,0,0,0
16,SKD,2000,8,Multiplicative 0.08,456,266,0,60227911.32,64456397,70702330.68,,0,0,0,0,0,0,0,0
16,Distance,2000,8,Multiplicative 0.08,32136,190,1,59030333.52,64456397,69296478.48,,0,0,0,0,0,0,0,0
17,Oracle,2000,8,Multiplicative 0.08,0,0,0,60227911.32,64833203,70702330.68,,0,0,0,0,0,0,0,0
17,SKV,2000,8,Multiplicative 0.08,416,225,0,60227911.32,64833203,70702330.68,,0,0,0,0,0,0,0,0
17,Vector,2000,8,Multiplicative 0.08,200000,122,0,60227911.32,64833203,70702330.68,,0,0,0,0,0,0,0,0
17,Value,2000,8,Multiplicative 0.08,32136,191,1,59030333.52,64833203,69296478.48,,0,0,0,0,0,0,0,0
17,Distance,2000,8,Multiplicative 0.08,32152,208,1,59030333.52,64833203,69296478.48,,0,0,0,0,0,0,0,0
17,Naive,2000,8,Multiplicative 0.08,272000,136,17,59646546.76,64833203,70019859.24,,0,0,0,0,0,0,0,0
17,SKD,2000,8,Multiplicative 0.08,472,284,0,60227911.32,64833203,70702330.68,,0,0,0,0,0,0,0,0
18,Naive,2000,8,Multiplicative 0.08,288000,144,18,60164263.88,65395939,70627614.12,,0,0,0,0,0,0,0,0
18,Oracle,2000,8,Multiplicative 0.08,0,0,0,60227911.32,65395939,70702330.68,,0,0,0,0,0,0,0,0
18,Vector,2000,8,Multiplicative 0.08,208000,127,0,60227911.32,65395939,70702330.68,,0,0,0,0,0,0,0,0
18,Value,2000,8,Multiplicative 0.08,32140,196,1,59030333.52,65395939,69296478.48,,0,0,0,0,0,0,0,0
18,SKV,2000,8,Multiplicative 0.08,688,261,0,60227911.32,65395939,70702330.68,,0,0,0,0,0,0,0,0
18,Distance,2000,8,Multiplicative 0.08,32160,217,1,59030333.52,65395939,69296478.48,,0,0,0,0,0,0,0,0
18,SKD,2000,8,Multiplicative 0.08,752,329,0,60227911.32,65395939,70702330.68,,0,0,0,0,0,0,0,0
19,Naive,2000,8,Multiplicative 0.08,304000,152,19,60751823.72,66034591,71317358.28,,0,0,0,0,0,0,0,0
19,Oracle,2000,8,Multiplicative 0.08,0,0,0,60227911.32,66034591,70702330.68,,0,0,0,0,0,0,0,0
19,Vector,2000,8,Multiplicative 0.08,208000,127,0,60227911.32,66034591,70702330.68,,0,0,0,0,0,0,0,0
19,Value,2000,8,Multiplicative 0.08,32148,207,1,59030333.52,66034591,69296478.48,,0,0,0,0,0,0,0,0
19,SKV,2000,8,Multiplicative 0.08,692,266,0,60227911.32,66034591,70702330.68,,0,0,0,0,0,0,0,0
19,Distance,2000,8,Multiplicative 0.08,32168,226,1,59030333.52,66034591,69296478.48,,0,0,0,0,0,0,0,0
19,SKD,2000,8,Multiplicative 0.08,760,338,0,60227911.32,66034591,70702330.68,,0,0,0,0,0,0,0,0
20,Naive,2000,8,Multiplicative 0.08,320000,160,20,60679257.8,65955715,71232172.2,,0,0,0,0,0,0,0,0
20,Oracle,2000,8,Multiplicative 0.08,0,0,0,60227911.32,65955715,70702330.68,,0,0,0,0,0,0,0,0
20,SKV,2000,8,Multiplicative 0.08,698,273,0,60227911.32,65955715,70702330.68,,0,0,0,0,0,0,0,0
20,Value,2000,8,Multiplicative 0.08,32152,212,1,59030333.52,65955715,69296478.48,,0,0,0,0,0,0,0,0
20,Vector,2000,8,Multiplicative 0.08,220000,134,0,60227911.32,65955715,70702330.68,,0,0,0,0,0,0,0,0
20,SKD,2000,8,Multiplicative 0.08,776,356,0,60227911.32,65955715,70702330.68,,0,0,0,0,0,0,0,0
20,Distance,2000,8,Multiplicative 0.08,32176,235,1,59030333.52,65955715,69296478.48,,0,0,0,0,0,0,0,0
21,Naive,2000,8,Multiplicative 0.08,336000,168,21,60436251.76,65691578,70946904.24,,0,0,0,0,0,0,0,0
21,Oracle,2000,8,Multiplicative 0.08,0,0,0,60227911.32,65691578,70702330.68,,0,0,0,0,0,0,0,0
21,SKV,2000,8,Multiplicative 0.08,704,280,0,60227911.32,65691578,70702330.68,,0,0,0,0,0,0,0,0
21,Value,2000,8,Multiplicative 0.08,32156,217,1,59030333.52,65691578,69296478.48,,0,0,0,0,0,0,0,0
21,Vector,2000,8,Multiplicative 0.08,232000,141,0,60227911.32,65691578,70702330.68,,0,0,0,0,0,0,0,0
21,Distance,2000,8,Multiplicative 0.08,32184,244,1,59030333.52,65691578,69296478.48,,0,0,0,0,0,0,0,0
21,SKD,2000,8,Multiplicative 0.08,784,365,0,60227911.32,65691578,70702330.68,,0,0,0,0,0,0,0,0
22,Naive,2000,8,Multiplicative 0.08,352000,176,22,60590045.4,65858745,71127444.6,,0,0,0,0,0,0,0,0
22,Oracle,2000,8,Multiplicative 0.08,0,0,0,60227911.32,65858745,70702330.68,,0,0,0,0,0,0,0,0
22,Value,2000,8,Multiplicative 0.08,32160,222,1,59030333.52,65858745,69296478.48,,0,0,0,0,0,0,0,0
22,Vector,2000,8,Multiplicative 0.08,244000,148,0,60227911.32,65858745,70702330.68,,0,0,0,0,0,0,0,0
22,SKV,2000,8,Multiplicative 0.08,714,292,0,60227911.32,65858745,70702330.68,,0,0,0,0,0,0,0,0
22,Distance,2000,8,Multiplicative 0.08,32200,263,1,59030333.52,65858745,69296478.48,,0,0,0,0,0,0,0,0
22,SKD,2000,8,Multiplicative 0.08,792,376,0,60227911.32,65858745,70702330.68,,0,0,0,0,0,0,0,0
23,Naive,2000,8,Multiplicative 0.08,368000,184,23,60951933.84,66252102,71552270.16,,0,0,0,0,0,0,0,0
23,Oracle,2000,8,Multiplicative 0.08,0,0,0,60227911.32,66252102,70702330.68,,0,0,0,0,0,0,0,0
23,Value,2000,8,Multiplicative 0.08,32174,240,1,59030333.52,66252102,69296478.48,,0,0,0,0,0,0,0,0
23,SKV,2000,8,Multiplicative 0.08,728,310,0,60227911.32,66252102,70702330.68,,0,0,0,0,0,0,0,0
23,Vector,2000,8,Multiplicative 0.08,268000,163,0,60227911.32,66252102,70702330.68,,0,0,0,0,0,0,0,0
23,SKD,2000,8,Multiplicative 0.08,808,395,0,60227911.32,66252102,70702330.68,,0,0,0,0,0,0,0,0
23,Distance,2000,8,Multiplicative 0.08,32208,274,1,59030333.52,66252102,69296478.48,,0,0,0,0,0,0,0,0
24,Naive,2000,8,Multiplicative 0.08,384000,192,24,60928621.96,66226763,71524904.04,,0,0,0,0,0,0,0,0
24,Oracle,2000,8,Multiplicative 0.08,0,0,0,60227911.32,66226763,70702330.68,,0,0,0,0,0,0,0,0
24,SKV,2000,8,Multiplicative 0.08,734,317,0,60227911.32,66226763,70702330.68,,0,0,0,0,0,0,0,0
24,Value,2000,8,Multiplicative 0.08,32186,255,1,59030333.52,66226763,69296478.48,,0,0,0,0,0,0,0,0
24,Vector,2000,8,Multiplicative 0.08,292000,177,0,60227911.32,66226763,70702330.68,,0,0,0,0,0,0,0,0
24,SKD,2000,8,Multiplicative 0.08,824,413,0,60227911.32,66226763,70702330.68,,0,0,0,0,0,0,0,0
24,Distance,2000,8,Multiplicative 0.08,32216,285,1,59030333.52,66226763,69296478.48,,0,0,0,0,0,0,0,0
25,Naive,2000,8,Multiplicative 0.08,400000,200,25,60904348.68,66200379,71496409.32,,0,0,0,0,0,0,0,0
25,Oracle,2000,8,Multiplicative 0.08,0,0,0,60227911.32,66200379,70702330.68,,0,0,0,0,0,0,0,0
25,Vector,2000,8,Multiplicative 0.08,292000,177,0,60227911.32,66200379,70702330.68,,0,0,0,0,0,0,0,0
25,SKV,2000,8,Multiplicative 0.08,746,333,0,60227911.32,66200379,70702330.68,,0,0,0,0,0,0,0,0
25,Value,2000,8,Multiplicative 0.08,64198,298,2,60904348.68,66200379,71496409.32,,0,0,0,0,0,0,0,0
25,SKD,2000,8,Multiplicative 0.08,840,433,0,60227911.32,66200379,70702330.68,,0,0,0,0,0,0,0,0
25,Distance,2000,8,Multiplicative 0.08,32232,305,1,59030333.52,66200379,69296478.48,,0,0,0,0,0,0,0,0
26,Naive,2000,8,Multiplicative 0.08,416000,208,26,61123342.72,66438416,71753489.28,,0,0,0,0,0,0,0,0
26,Oracle,2000,8,Multiplicative 0.08,0,0,0,60227911.32,66438416,70702330.68,,0,0,0,0,0,0,0,0
