LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36
3,Dist L2,80802,36,Lower0.5Upper2,88,121,0,36807376.5,52845854,147229506,,0,0,74,0,0,0,0,0,0,0,0,0,0,1,7237,30694217,856932,0,0,0,245,88893,701910,247,0,0,15646,80,0,0,0,0,0,1,0,0
4,Value,80802,36,Lower0.5Upper2,206,292,0,36807376.5,47628232,147229506,,0,0,68,0,0,0,0,0,0,0,0,0,0,1,4995,27688890,792577,0,0,0,161,75792,628650,158,0,0,15613,45,0,0,0,0,0,1,0,0
4,FGM,80802,36,Lower0.5Upper2,469,469,0,36807376.5,47628232,147229506,,0,0,68,0,0,0,0,0,0,0,0,0,0,1,4995,27688890,792577,0,0,0,161,75792,628650,158,0,0,15613,45,0,0,0,0,0,1,0,0
4,Vector,80802,36,Lower0.5Upper2,10827468,184,0,36807376.5,47628232,147229506,,0,0,68,0,0,0,0,0,0,0,0,0,0,1,4995,27688890,792577,0,0,0,161,75792,628650,158,0,0,15613,45,0,0,0,0,0,1,0,0
4,Oracle Vector,80802,36,Lower0.5Upper2,1616040,25,0,36807376.5,47628232,147229506,,0,0,68,0,0,0,0,0,0,0,0,0,0,1,4995,27688890,792577,0,0,0,161,75792,628650,158,0,0,15613,45,0,0,0,0,0,1,0,0
4,Oracle,80802,36,Lower0.5Upper2,0,0,0,36807376.5,47628232,147229506,,0,0,68,0,0,0,0,0,0,0,0,0,0,1,4995,27688890,792577,0,0,0,161,75792,628650,158,0,0,15613,45,0,0,0,0,0,1,0,0
4,Naive,80802,36,Lower0.5Upper2,11635488,144,4,23814116,47628232,95256464,,0,0,68,0,0,0,0,0,0,0,0,0,0,1,4995,27688890,792577,0,0,0,161,75792,628650,158,0,0,15613,45,0,0,0,0,0,1,0,0
4,Dist L2,80802,36,Lower0.5Upper2,146,203,0,36807376.5,47628232,147229506,,0,0,68,0,0,0,0,0,0,0,0,0,0,1,4995,27688890,792577,0,0,0,161,75792,628650,158,0,0,15613,45,0,0,0,0,0,1,0,0
5,Value,80802,36,Lower0.5Upper2,5817986,467,1,22274613,44549226,89098452,,0,0,84,0,0,0,0,0,0,0,1,0,0,1,4025,25770881,761962,0,0,0,87,67651,594893,93,0,0,15637,36,0,0,0,0,0,1,0,0
5,FGM,80802,36,Lower0.5Upper2,5818289,653,1,22274613,44549226,89098452,,0,0,84,0,0,0,0,0,0,0,1,0,0,1,4025,25770881,761962,0,0,0,87,67651,594893,93,0,0,15637,36,0,0,0,0,0,1,0,0
5,Vector,80802,36,Lower0.5Upper2,15675588,268,0,36807376.5,44549226,147229506,,0,0,84,0,0,0,0,0,0,0,1,0,0,1,4025,25770881,761962,0,0,0,87,67651,594893,93,0,0,15637,36,0,0,0,0,0,1,0,0
5,Oracle Vector,80802,36,Lower0.5Upper2,2100852,32,0,36807376.5,44549226,147229506,,0,0,84,0,0,0,0,0,0,0,1,0,0,1,4025,25770881,761962,0,0,0,87,67651,594893,93,0,0,15637,36,0,0,0,0,0,1,0,0
5,Oracle,80802,36,Lower0.5Upper2,0,0,0,36807376.5,44549226,147229506,,0,0,84,0,0,0,0,0,0,0,1,0,0,1,4025,25770881,761962,0,0,0,87,67651,594893,93,0,0,15637,36,0,0,0,0,0,1,0,0
5,Naive,80802,36,Lower0.5Upper2,14544360,180,5,22274613,44549226,89098452,,0,0,84,0,0,0,0,0,0,0,1,0,0,1,4025,25770881,761962,0,0,0,87,67651,594893,93,0,0,15637,36,0,0,0,0,0,1,0,0
5,Dist L2,80802,36,Lower0.5Upper2,222,308,0,36807376.5,44549226,147229506,,0,0,84,0,0,0,0,0,0,0,1,0,0,1,4025,25770881,761962,0,0,0,87,67651,594893,93,0,0,15637,36,0,0,0,0,0,1,0,0
6,Value,80802,36,Lower0.5Upper2,5817990,472,1,22274613,43799505,89098452,,0,0,79,0,0,0,0,0,0,0,1,0,0,0,3669,25204555,757426,0,0,0,67,65185,593267,56,0,0,16669,33,0,0,0,0,0,1,0,0
6,FGM,80802,36,Lower0.5Upper2,5818308,672,1,22274613,43799505,89098452,,0,0,79,0,0,0,0,0,0,0,1,0,0,0,3669,25204555,757426,0,0,0,67,65185,593267,56,0,0,16669,33,0,0,0,0,0,1,0,0
6,Vector,80802,36,Lower0.5Upper2,16968420,289,0,36807376.5,43799505,147229506,,0,0,79,0,0,0,0,0,0,0,1,0,0,0,3669,25204555,757426,0,0,0,67,65185,593267,56,0,0,16669,33,0,0,0,0,0,1,0,0
6,Oracle Vector,80802,36,Lower0.5Upper2,2100852,32,0,36807376.5,43799505,147229506,,0,0,79,0,0,0,0,0,0,0,1,0,0,0,3669,25204555,757426,0,0,0,67,65185,593267,56,0,0,16669,33,0,0,0,0,0,1,0,0
6,Oracle,80802,36,Lower0.5Upper2,0,0,0,36807376.5,43799505,147229506,,0,0,79,0,0,0,0,0,0,0,1,0,0,0,3669,25204555,757426,0,0,0,67,65185,593267,56,0,0,16669,33,0,0,0,0,0,1,0,0
6,Naive,80802,36,Lower0.5Upper2,17453232,216,6,21899752.5,43799505,87599010,,0,0,79,0,0,0,0,0,0,0,1,0,0,0,3669,25204555,757426,0,0,0,67,65185,593267,56,0,0,16669,33,0,0,0,0,0,1,0,0
6,Dist L2,80802,36,Lower0.5Upper2,5818002,483,1,21899752.5,43799505,87599010,,0,0,79,0,0,0,0,0,0,0,1,0,0,0,3669,25204555,757426,0,0,0,67,65185,593267,56,0,0,16669,33,0,0,0,0,0,1,0,0
7,Value,80802,36,Lower0.5Upper2,5817996,480,1,22274613,45699006,89098452,,0,0,68,0,0,0,0,0,0,0,0,0,0,0,3755,26174873,787505,0,0,0,36,66583,633336,47,0,0,17706,33,0,0,0,0,0,1,0,0
7,FGM,80802,36,Lower0.5Upper2,5818312,676,1,22274613,45699006,89098452,,0,0,68,0,0,0,0,0,0,0,0,0,0,0,3755,26174873,787505,0,0,0,36,66583,633336,47,0,0,17706,33,0,0,0,0,0,1,0,0
7,Vector,80802,36,Lower0.5Upper2,17614836,299,0,36807376.5,45699006,147229506,,0,0,68,0,0,0,0,0,0,0,0,0,0,0,3755,26174873,787505,0,0,0,36,66583,633336,47,0,0,17706,33,0,0,0,0,0,1,0,0
7,Oracle Vector,80802,36,Lower0.5Upper2,2424060,37,0,36807376.5,45699006,147229506,,0,0,68,0,0,0,0,0,0,0,0,0,0,0,3755,26174873,787505,0,0,0,36,66583,633336,47,0,0,17706,33,0,0,0,0,0,1,0,0
7,Oracle,80802,36,Lower0.5Upper2,0,0,0,36807376.5,45699006,147229506,,0,0,68,0,0,0,0,0,0,0,0,0,0,0,3755,26174873,787505,0,0,0,36,66583,633336,47,0,0,17706,33,0,0,0,0,0,1,0,0
7,Naive,80802,36,Lower0.5Upper2,20362104,252,7,22849503,45699006,91398012,,0,0,68,0,0,0,0,0,0,0,0,0,0,0,3755,26174873,787505,0,0,0,36,66583,633336,47,0,0,17706,33,0,0,0,0,0,1,0,0
7,Dist L2,80802,36,Lower0.5Upper2,5818008,491,1,21899752.5,45699006,87599010,,0,0,68,0,0,0,0,0,0,0,0,0,0,0,3755,26174873,787505,0,0,0,36,66583,633336,47,0,0,17706,33,0,0,0,0,0,1,0,0
8,Value,80802,36,Lower0.5Upper2,5818024,520,1,22274613,50065901,89098452,,0,0,69,0,0,0,0,0,0,0,0,0,0,0,4246,28455838,861372,0,0,0,27,73331,721580,42,0,0,18607,32,0,0,0,0,0,1,0,0
8,FGM,80802,36,Lower0.5Upper2,5818317,681,1,22274613,50065901,89098452,,0,0,69,0,0,0,0,0,0,0,0,0,0,0,4246,28455838,861372,0,0,0,27,73331,721580,42,0,0,18607,32,0,0,0,0,0,1,0,0
8,Vector,80802,36,Lower0.5Upper2,18099648,307,0,36807376.5,50065901,147229506,,0,0,69,0,0,0,0,0,0,0,0,0,0,0,4246,28455838,861372,0,0,0,27,73331,721580,42,0,0,18607,32,0,0,0,0,0,1,0,0
8,Oracle Vector,80802,36,Lower0.5Upper2,2908872,45,0,36807376.5,50065901,147229506,,0,0,69,0,0,0,0,0,0,0,0,0,0,0,4246,28455838,861372,0,0,0,27,73331,721580,42,0,0,18607,32,0,0,0,0,0,1,0,0
8,Oracle,80802,36,Lower0.5Upper2,0,0,0,36807376.5,50065901,147229506,,0,0,69,0,0,0,0,0,0,0,0,0,0,0,4246,28455838,861372,0,0,0,27,73331,721580,42,0,0,18607,32,0,0,0,0,0,1,0,0
8,Naive,80802,36,Lower0.5Upper2,23270976,288,8,25032950.5,50065901,100131802,,0,0,69,0,0,0,0,0,0,0,0,0,0,0,4246,28455838,861372,0,0,0,27,73331,721580,42,0,0,18607,32,0,0,0,0,0,1,0,0
8,Dist L2,80802,36,Lower0.5Upper2,5818022,510,1,21899752.5,50065901,87599010,,0,0,69,0,0,0,0,0,0,0,0,0,0,0,4246,28455838,861372,0,0,0,27,73331,721580,42,0,0,18607,32,0,0,0,0,0,1,0,0
9,Value,80802,36,Lower0.5Upper2,11635804,696,2,28330866.5,56661733,113323466,,0,0,82,0,0,0,0,0,0,2,0,0,0,0,4949,31840840,999034,0,0,0,27,85308,842075,43,0,0,19686,33,0,0,0,0,0,1,0,0
9,FGM,80802,36,Lower0.5Upper2,11636138,866,2,28330866.5,56661733,113323466,,0,0,82,0,0,0,0,0,0,2,0,0,0,0,4949,31840840,999034,0,0,0,27,85308,842075,43,0,0,19686,33,0,0,0,0,0,1,0,0
9,Vector,80802,36,Lower0.5Upper2,19069272,323,0,36807376.5,56661733,147229506,,0,0,82,0,0,0,0,0,0,2,0,0,0,0,4949,31840840,999034,0,0,0,27,85308,842075,43,0,0,19686,33,0,0,0,0,0,1,0,0
9,Oracle Vector,80802,36,Lower0.5Upper2,3555288,55,0,36807376.5,56661733,147229506,,0,0,82,0,0,0,0,0,0,2,0,0,0,0,4949,31840840,999034,0,0,0,27,85308,842075,43,0,0,19686,33,0,0,0,0,0,1,0,0
9,Oracle,80802,36,Lower0.5Upper2,0,0,0,36807376.5,56661733,147229506,,0,0,82,0,0,0,0,0,0,2,0,0,0,0,4949,31840840,999034,0,0,0,27,85308,842075,43,0,0,19686,33,0,0,0,0,0,1,0,0
9,Naive,80802,36,Lower0.5Upper2,26179848,324,9,28330866.5,56661733,113323466,,0,0,82,0,0,0,0,0,0,2,0,0,0,0,4949,31840840,999034,0,0,0,27,85308,842075,43,0,0,19686,33,0,0,0,0,0,1,0,0
9,Dist L2,80802,36,Lower0.5Upper2,5818044,540,1,21899752.5,56661733,87599010,,0,0,82,0,0,0,0,0,0,2,0,0,0,0,4949,31840840,999034,0,0,0,27,85308,842075,43,0,0,19686,33,0,0,0,0,0,1,0,0
10,Value,80802,36,Lower0.5Upper2,11635816,713,2,28330866.5,62800757,113323466,,0,0,75,0,0,0,0,0,0,0,0,0,0,0,5310,35122774,1127256,0,0,0,25,95207,941488,40,0,0,20355,34,0,0,0,0,0,1,0,0
