LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64
687,Naive,80802,64,Lower0.5Upper2,-742264960,43968,687,61568146,123136292,246272584,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,1,0,0,0,0,2,7153,25565096,25410132,4949,0,0,0,0,18,4008,2337309,5651,3,0,0,0,1,37,45199,0,0,0,0,7850,656,0,0,0,0,0,0,0,0,0,0,0,0
687,Dist L2,80802,64,Lower0.5Upper2,155153426,21765,15,48030481,123136292,192121924,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,1,0,0,0,0,2,7153,25565096,25410132,4949,0,0,0,0,18,4008,2337309,5651,3,0,0,0,1,37,45199,0,0,0,0,7850,656,0,0,0,0,0,0,0,0,0,0,0,0
688,Value,80802,64,Lower0.5Upper2,393039808,34639,38,54475165,122802085,217900660,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15,1,0,1,0,0,1,6987,25547808,25252672,4945,0,0,0,0,18,3831,2324176,5623,4,0,0,0,1,39,45468,0,0,0,0,7807,673,0,0,0,0,0,0,0,0,0,0,0,0
688,FGM,80802,64,Lower0.5Upper2,393105009,91377,38,54475165,122802085,217900660,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15,1,0,1,0,0,1,6987,25547808,25252672,4945,0,0,0,0,18,3831,2324176,5623,4,0,0,0,1,39,45468,0,0,0,0,7807,673,0,0,0,0,0,0,0,0,0,0,0,0
688,Vector,80802,64,Lower0.5Upper2,736591032,11630,2,42566283.5,122802085,170265134,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15,1,0,1,0,0,1,6987,25547808,25252672,4945,0,0,0,0,18,3831,2324176,5623,4,0,0,0,1,39,45468,0,0,0,0,7807,673,0,0,0,0,0,0,0,0,0,0,0,0
688,Oracle Vector,80802,64,Lower0.5Upper2,313834968,4862,1,74569914,122802085,298279656,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15,1,0,1,0,0,1,6987,25547808,25252672,4945,0,0,0,0,18,3831,2324176,5623,4,0,0,0,1,39,45468,0,0,0,0,7807,673,0,0,0,0,0,0,0,0,0,0,0,0
688,Oracle,80802,64,Lower0.5Upper2,62055936,768,6,32720171.5,122802085,130880686,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15,1,0,1,0,0,1,6987,25547808,25252672,4945,0,0,0,0,18,3831,2324176,5623,4,0,0,0,1,39,45468,0,0,0,0,7807,673,0,0,0,0,0,0,0,0,0,0,0,0
688,Naive,80802,64,Lower0.5Upper2,-737093632,44032,688,61401042.5,122802085,245604170,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15,1,0,1,0,0,1,6987,25547808,25252672,4945,0,0,0,0,18,3831,2324176,5623,4,0,0,0,1,39,45468,0,0,0,0,7807,673,0,0,0,0,0,0,0,0,0,0,0,0
688,Dist L2,80802,64,Lower0.5Upper2,155153426,21765,15,48030481,122802085,192121924,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15,1,0,1,0,0,1,6987,25547808,25252672,4945,0,0,0,0,18,3831,2324176,5623,4,0,0,0,1,39,45468,0,0,0,0,7807,673,0,0,0,0,0,0,0,0,0,0,0,0
689,Value,80802,64,Lower0.5Upper2,393039816,34649,38,54475165,122288011,217900660,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7077,25525884,25121878,4854,0,0,0,0,18,3819,2315613,5739,4,0,0,0,1,36,46187,0,0,0,0,7553,574,0,0,0,0,0,0,0,0,0,0,0,0
689,FGM,80802,64,Lower0.5Upper2,393105212,91580,38,54475165,122288011,217900660,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7077,25525884,25121878,4854,0,0,0,0,18,3819,2315613,5739,4,0,0,0,1,36,46187,0,0,0,0,7553,574,0,0,0,0,0,0,0,0,0,0,0,0
689,Vector,80802,64,Lower0.5Upper2,737237448,11640,2,42566283.5,122288011,170265134,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7077,25525884,25121878,4854,0,0,0,0,18,3819,2315613,5739,4,0,0,0,1,36,46187,0,0,0,0,7553,574,0,0,0,0,0,0,0,0,0,0,0,0
689,Oracle Vector,80802,64,Lower0.5Upper2,313834968,4862,1,74569914,122288011,298279656,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7077,25525884,25121878,4854,0,0,0,0,18,3819,2315613,5739,4,0,0,0,1,36,46187,0,0,0,0,7553,574,0,0,0,0,0,0,0,0,0,0,0,0
689,Oracle,80802,64,Lower0.5Upper2,62055936,768,6,32720171.5,122288011,130880686,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7077,25525884,25121878,4854,0,0,0,0,18,3819,2315613,5739,4,0,0,0,1,36,46187,0,0,0,0,7553,574,0,0,0,0,0,0,0,0,0,0,0,0
689,Naive,80802,64,Lower0.5Upper2,-731922304,44096,689,61144005.5,122288011,244576022,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7077,25525884,25121878,4854,0,0,0,0,18,3819,2315613,5739,4,0,0,0,1,36,46187,0,0,0,0,7553,574,0,0,0,0,0,0,0,0,0,0,0,0
689,Dist L2,80802,64,Lower0.5Upper2,155153426,21765,15,48030481,122288011,192121924,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7077,25525884,25121878,4854,0,0,0,0,18,3819,2315613,5739,4,0,0,0,1,36,46187,0,0,0,0,7553,574,0,0,0,0,0,0,0,0,0,0,0,0
