LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81,Server 82,Server 83,Server 84,Server 85,Server 86,Server 87,Server 88,Server 89,Server 90,Server 91,Server 92,Server 93,Server 94,Server 95,Server 96,Server 97,Server 98,Server 99,Server 100,Server 101,Server 102,Server 103,Server 104,Server 105,Server 106,Server 107,Server 108,Server 109,Server 110,Server 111,Server 112,Server 113,Server 114,Server 115,Server 116,Server 117,Server 118,Server 119,Server 120,Server 121
126,FGM,80802,121,Lower0.5Upper2,215123888,32957,11,27817190,46849689,111268760,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57,125240,4263639,161878,0,0,0,0,0,0,0,191,4900,1876526,8149117,62982,50,0,0,0,0,0,0,1,963,1337,6,4,0,0,0,0,0,0,0,24,25801,0,0,0,0,0,0,484,14678,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Vector,80802,121,Lower0.5Upper2,313834968,4915,0,36807376.5,46849689,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57,125240,4263639,161878,0,0,0,0,0,0,0,191,4900,1876526,8149117,62982,50,0,0,0,0,0,0,1,963,1337,6,4,0,0,0,0,0,0,0,24,25801,0,0,0,0,0,0,484,14678,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Oracle Vector,80802,121,Lower0.5Upper2,142857936,2199,0,36807376.5,46849689,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57,125240,4263639,161878,0,0,0,0,0,0,0,191,4900,1876526,8149117,62982,50,0,0,0,0,0,0,1,963,1337,6,4,0,0,0,0,0,0,0,24,25801,0,0,0,0,0,0,484,14678,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Oracle,80802,121,Lower0.5Upper2,0,0,0,36807376.5,46849689,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57,125240,4263639,161878,0,0,0,0,0,0,0,191,4900,1876526,8149117,62982,50,0,0,0,0,0,0,1,963,1337,6,4,0,0,0,0,0,0,0,24,25801,0,0,0,0,0,0,484,14678,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Naive,80802,121,Lower0.5Upper2,1231907292,15246,126,23424844.5,46849689,93699378,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57,125240,4263639,161878,0,0,0,0,0,0,0,191,4900,1876526,8149117,62982,50,0,0,0,0,0,0,1,963,1337,6,4,0,0,0,0,0,0,0,24,25801,0,0,0,0,0,0,484,14678,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Dist L2,80802,121,Lower0.5Upper2,78222840,10459,4,38470889,46849689,153883556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57,125240,4263639,161878,0,0,0,0,0,0,0,191,4900,1876526,8149117,62982,50,0,0,0,0,0,0,1,963,1337,6,4,0,0,0,0,0,0,0,24,25801,0,0,0,0,0,0,484,14678,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Value,80802,121,Lower0.5Upper2,215104197,17527,11,27817190,49763611,111268760,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,137122,4567452,168389,0,0,0,0,0,0,0,185,4873,1998041,8571823,64895,53,0,0,0,0,0,0,1,992,1466,7,4,0,0,0,0,0,0,0,22,25875,0,0,0,0,0,0,507,15127,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,FGM,80802,121,Lower0.5Upper2,215124260,33329,11,27817190,49763611,111268760,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,137122,4567452,168389,0,0,0,0,0,0,0,185,4873,1998041,8571823,64895,53,0,0,0,0,0,0,1,992,1466,7,4,0,0,0,0,0,0,0,22,25875,0,0,0,0,0,0,507,15127,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Vector,80802,121,Lower0.5Upper2,315127800,4934,0,36807376.5,49763611,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,137122,4567452,168389,0,0,0,0,0,0,0,185,4873,1998041,8571823,64895,53,0,0,0,0,0,0,1,992,1466,7,4,0,0,0,0,0,0,0,22,25875,0,0,0,0,0,0,507,15127,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Oracle Vector,80802,121,Lower0.5Upper2,143504352,2208,0,36807376.5,49763611,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,137122,4567452,168389,0,0,0,0,0,0,0,185,4873,1998041,8571823,64895,53,0,0,0,0,0,0,1,992,1466,7,4,0,0,0,0,0,0,0,22,25875,0,0,0,0,0,0,507,15127,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Oracle,80802,121,Lower0.5Upper2,0,0,0,36807376.5,49763611,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,137122,4567452,168389,0,0,0,0,0,0,0,185,4873,1998041,8571823,64895,53,0,0,0,0,0,0,1,992,1466,7,4,0,0,0,0,0,0,0,22,25875,0,0,0,0,0,0,507,15127,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Naive,80802,121,Lower0.5Upper2,1241684334,15367,127,24881805.5,49763611,99527222,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,137122,4567452,168389,0,0,0,0,0,0,0,185,4873,1998041,8571823,64895,53,0,0,0,0,0,0,1,992,1466,7,4,0,0,0,0,0,0,0,22,25875,0,0,0,0,0,0,507,15127,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Dist L2,80802,121,Lower0.5Upper2,78222866,10490,4,38470889,49763611,153883556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,137122,4567452,168389,0,0,0,0,0,0,0,185,4873,1998041,8571823,64895,53,0,0,0,0,0,0,1,992,1466,7,4,0,0,0,0,0,0,0,22,25875,0,0,0,0,0,0,507,15127,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Value,80802,121,Lower0.5Upper2,215104411,17842,11,27817190,55958265,111268760,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71,156790,5102751,181917,0,0,0,0,0,0,0,200,4947,2270009,9641039,70721,53,0,0,0,0,0,1,1,1105,1787,9,4,0,0,0,0,0,0,0,24,28166,0,0,0,0,0,0,509,15464,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,FGM,80802,121,Lower0.5Upper2,215124634,33703,11,27817190,55958265,111268760,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71,156790,5102751,181917,0,0,0,0,0,0,0,200,4947,2270009,9641039,70721,53,0,0,0,0,0,1,1,1105,1787,9,4,0,0,0,0,0,0,0,24,28166,0,0,0,0,0,0,509,15464,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Vector,80802,121,Lower0.5Upper2,317390256,4969,0,36807376.5,55958265,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71,156790,5102751,181917,0,0,0,0,0,0,0,200,4947,2270009,9641039,70721,53,0,0,0,0,0,1,1,1105,1787,9,4,0,0,0,0,0,0,0,24,28166,0,0,0,0,0,0,509,15464,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Oracle Vector,80802,121,Lower0.5Upper2,145120392,2235,0,36807376.5,55958265,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71,156790,5102751,181917,0,0,0,0,0,0,0,200,4947,2270009,9641039,70721,53,0,0,0,0,0,1,1,1105,1787,9,4,0,0,0,0,0,0,0,24,28166,0,0,0,0,0,0,509,15464,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Oracle,80802,121,Lower0.5Upper2,0,0,0,36807376.5,55958265,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71,156790,5102751,181917,0,0,0,0,0,0,0,200,4947,2270009,9641039,70721,53,0,0,0,0,0,1,1,1105,1787,9,4,0,0,0,0,0,0,0,24,28166,0,0,0,0,0,0,509,15464,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Naive,80802,121,Lower0.5Upper2,1251461376,15488,128,27979132.5,55958265,111916530,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71,156790,5102751,181917,0,0,0,0,0,0,0,200,4947,2270009,9641039,70721,53,0,0,0,0,0,1,1,1105,1787,9,4,0,0,0,0,0,0,0,24,28166,0,0,0,0,0,0,509,15464,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Dist L2,80802,121,Lower0.5Upper2,78222898,10529,4,38470889,55958265,153883556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71,156790,5102751,181917,0,0,0,0,0,0,0,200,4947,2270009,9641039,70721,53,0,0,0,0,0,1,1,1105,1787,9,4,0,0,0,0,0,0,0,24,28166,0,0,0,0,0,0,509,15464,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Value,80802,121,Lower0.5Upper2,234658616,18434,12,31800716,63601432,127202864,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,186603,5702253,201295,0,0,0,0,0,0,0,193,4977,2630826,10984572,75949,65,0,0,0,0,0,2,1,1173,2069,8,5,0,0,0,0,0,0,0,29,31819,0,0,0,0,0,0,520,15998,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,FGM,80802,121,Lower0.5Upper2,234678966,34314,12,31800716,63601432,127202864,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,186603,5702253,201295,0,0,0,0,0,0,0,193,4977,2630826,10984572,75949,65,0,0,0,0,0,2,1,1173,2069,8,5,0,0,0,0,0,0,0,29,31819,0,0,0,0,0,0,520,15998,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Vector,80802,121,Lower0.5Upper2,319491108,5003,0,36807376.5,63601432,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,186603,5702253,201295,0,0,0,0,0,0,0,193,4977,2630826,10984572,75949,65,0,0,0,0,0,2,1,1173,2069,8,5,0,0,0,0,0,0,0,29,31819,0,0,0,0,0,0,520,15998,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Oracle Vector,80802,121,Lower0.5Upper2,148190868,2287,0,36807376.5,63601432,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,186603,5702253,201295,0,0,0,0,0,0,0,193,4977,2630826,10984572,75949,65,0,0,0,0,0,2,1,1173,2069,8,5,0,0,0,0,0,0,0,29,31819,0,0,0,0,0,0,520,15998,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Oracle,80802,121,Lower0.5Upper2,0,0,0,36807376.5,63601432,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,186603,5702253,201295,0,0,0,0,0,0,0,193,4977,2630826,10984572,75949,65,0,0,0,0,0,2,1,1173,2069,8,5,0,0,0,0,0,0,0,29,31819,0,0,0,0,0,0,520,15998,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Naive,80802,121,Lower0.5Upper2,1261238418,15609,129,31800716,63601432,127202864,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,186603,5702253,201295,0,0,0,0,0,0,0,193,4977,2630826,10984572,75949,65,0,0,0,0,0,2,1,1173,2069,8,5,0,0,0,0,0,0,0,29,31819,0,0,0,0,0,0,520,15998,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Dist L2,80802,121,Lower0.5Upper2,78222974,10634,4,38470889,63601432,153883556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,186603,5702253,201295,0,0,0,0,0,0,0,193,4977,2630826,10984572,75949,65,0,0,0,0,0,2,1,1173,2069,8,5,0,0,0,0,0,0,0,29,31819,0,0,0,0,0,0,520,15998,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Value,80802,121,Lower0.5Upper2,234658678,18524,12,31800716,69408221,127202864,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96,205778,6298135,218870,0,0,0,0,0,0,0,187,4904,2928109,11805810,75330,61,0,0,0,0,0,2,1,1139,2189,6,5,0,0,0,0,0,0,0,27,38058,0,0,0,0,0,0,531,16449,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,FGM,80802,121,Lower0.5Upper2,234678998,34346,12,31800716,69408221,127202864,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96,205778,6298135,218870,0,0,0,0,0,0,0,187,4904,2928109,11805810,75330,61,0,0,0,0,0,2,1,1139,2189,6,5,0,0,0,0,0,0,0,27,38058,0,0,0,0,0,0,531,16449,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Vector,80802,121,Lower0.5Upper2,322399980,5048,0,36807376.5,69408221,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96,205778,6298135,218870,0,0,0,0,0,0,0,187,4904,2928109,11805810,75330,61,0,0,0,0,0,2,1,1139,2189,6,5,0,0,0,0,0,0,0,27,38058,0,0,0,0,0,0,531,16449,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Oracle Vector,80802,121,Lower0.5Upper2,150614928,2327,0,36807376.5,69408221,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96,205778,6298135,218870,0,0,0,0,0,0,0,187,4904,2928109,11805810,75330,61,0,0,0,0,0,2,1,1139,2189,6,5,0,0,0,0,0,0,0,27,38058,0,0,0,0,0,0,531,16449,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Oracle,80802,121,Lower0.5Upper2,0,0,0,36807376.5,69408221,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96,205778,6298135,218870,0,0,0,0,0,0,0,187,4904,2928109,11805810,75330,61,0,0,0,0,0,2,1,1139,2189,6,5,0,0,0,0,0,0,0,27,38058,0,0,0,0,0,0,531,16449,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Naive,80802,121,Lower0.5Upper2,1271015460,15730,130,34704110.5,69408221,138816442,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96,205778,6298135,218870,0,0,0,0,0,0,0,187,4904,2928109,11805810,75330,61,0,0,0,0,0,2,1,1139,2189,6,5,0,0,0,0,0,0,0,27,38058,0,0,0,0,0,0,531,16449,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Dist L2,80802,121,Lower0.5Upper2,78223070,10761,4,38470889,69408221,153883556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96,205778,6298135,218870,0,0,0,0,0,0,0,187,4904,2928109,11805810,75330,61,0,0,0,0,0,2,1,1139,2189,6,5,0,0,0,0,0,0,0,27,38058,0,0,0,0,0,0,531,16449,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Value,80802,121,Lower0.5Upper2,234658766,18650,12,31800716,71312908,127202864,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93,210793,6497816,218741,0,0,0,0,0,0,0,178,4857,3016544,12100593,70588,67,0,0,0,0,0,2,1,1083,2187,6,5,0,0,0,0,0,0,0,25,45824,0,0,0,0,0,0,533,16652,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,FGM,80802,121,Lower0.5Upper2,234679012,34360,12,31800716,71312908,127202864,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93,210793,6497816,218741,0,0,0,0,0,0,0,178,4857,3016544,12100593,70588,67,0,0,0,0,0,2,1,1083,2187,6,5,0,0,0,0,0,0,0,25,45824,0,0,0,0,0,0,533,16652,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Vector,80802,121,Lower0.5Upper2,324662436,5081,0,36807376.5,71312908,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93,210793,6497816,218741,0,0,0,0,0,0,0,178,4857,3016544,12100593,70588,67,0,0,0,0,0,2,1,1083,2187,6,5,0,0,0,0,0,0,0,25,45824,0,0,0,0,0,0,533,16652,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Oracle Vector,80802,121,Lower0.5Upper2,151746156,2344,0,36807376.5,71312908,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93,210793,6497816,218741,0,0,0,0,0,0,0,178,4857,3016544,12100593,70588,67,0,0,0,0,0,2,1,1083,2187,6,5,0,0,0,0,0,0,0,25,45824,0,0,0,0,0,0,533,16652,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Oracle,80802,121,Lower0.5Upper2,0,0,0,36807376.5,71312908,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93,210793,6497816,218741,0,0,0,0,0,0,0,178,4857,3016544,12100593,70588,67,0,0,0,0,0,2,1,1083,2187,6,5,0,0,0,0,0,0,0,25,45824,0,0,0,0,0,0,533,16652,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Naive,80802,121,Lower0.5Upper2,1280792502,15851,131,35656454,71312908,142625816,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93,210793,6497816,218741,0,0,0,0,0,0,0,178,4857,3016544,12100593,70588,67,0,0,0,0,0,2,1,1083,2187,6,5,0,0,0,0,0,0,0,25,45824,0,0,0,0,0,0,533,16652,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Dist L2,80802,121,Lower0.5Upper2,78223114,10816,4,38470889,71312908,153883556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93,210793,6497816,218741,0,0,0,0,0,0,0,178,4857,3016544,12100593,70588,67,0,0,0,0,0,2,1,1083,2187,6,5,0,0,0,0,0,0,0,25,45824,0,0,0,0,0,0,533,16652,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Value,80802,121,Lower0.5Upper2,234658866,18792,12,31800716,71443015,127202864,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91,208237,6498251,213022,0,0,0,0,0,0,0,164,4705,3016154,12184810,65218,68,0,0,0,0,0,2,1,1080,2172,6,4,0,0,0,0,0,0,0,26,51487,0,0,0,0,0,0,547,17106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,FGM,80802,121,Lower0.5Upper2,234679390,34738,12,31800716,71443015,127202864,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91,208237,6498251,213022,0,0,0,0,0,0,0,164,4705,3016154,12184810,65218,68,0,0,0,0,0,2,1,1080,2172,6,4,0,0,0,0,0,0,0,26,51487,0,0,0,0,0,0,547,17106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Vector,80802,121,Lower0.5Upper2,327248100,5118,0,36807376.5,71443015,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91,208237,6498251,213022,0,0,0,0,0,0,0,164,4705,3016154,12184810,65218,68,0,0,0,0,0,2,1,1080,2172,6,4,0,0,0,0,0,0,0,26,51487,0,0,0,0,0,0,547,17106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
