LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81,Server 82,Server 83,Server 84,Server 85,Server 86,Server 87,Server 88,Server 89,Server 90,Server 91,Server 92,Server 93,Server 94,Server 95,Server 96,Server 97,Server 98,Server 99,Server 100
230,Naive,80802,100,Lower0.5Upper2,1858446000,23000,230,63625375.5,127250751,254501502,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,25,0,0,0,0,0,0,203,7426,10724712,42229470,382258,0,2,0,0,0,1,24,3732,1802396,96474,259,0,0,0,0,0,0,38,49963,0,0,0,0,0,0,12029,28,3,11,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,Dist L2,80802,100,Lower0.5Upper2,96969882,12264,6,61702616.5,127250751,246810466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,25,0,0,0,0,0,0,203,7426,10724712,42229470,382258,0,2,0,0,0,1,24,3732,1802396,96474,259,0,0,0,0,0,0,38,49963,0,0,0,0,0,0,12029,28,3,11,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Value,80802,100,Lower0.5Upper2,290898844,22563,18,54729224,127714387,218916896,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,25,0,0,0,0,0,0,200,7397,10785058,42313130,391197,0,2,0,0,0,1,24,3787,1806519,99046,257,1,0,0,0,0,0,36,51792,0,0,0,0,0,0,12107,27,3,11,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,FGM,80802,100,Lower0.5Upper2,290923465,41665,18,54729224,127714387,218916896,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,25,0,0,0,0,0,0,200,7397,10785058,42313130,391197,0,2,0,0,0,1,24,3787,1806519,99046,257,1,0,0,0,0,0,36,51792,0,0,0,0,0,0,12107,27,3,11,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Vector,80802,100,Lower0.5Upper2,392051304,6172,0,36807376.5,127714387,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,25,0,0,0,0,0,0,200,7397,10785058,42313130,391197,0,2,0,0,0,1,24,3787,1806519,99046,257,1,0,0,0,0,0,36,51792,0,0,0,0,0,0,12107,27,3,11,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Oracle Vector,80802,100,Lower0.5Upper2,188430264,2920,0,36807376.5,127714387,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,25,0,0,0,0,0,0,200,7397,10785058,42313130,391197,0,2,0,0,0,1,24,3787,1806519,99046,257,1,0,0,0,0,0,36,51792,0,0,0,0,0,0,12107,27,3,11,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Oracle,80802,100,Lower0.5Upper2,0,0,0,36807376.5,127714387,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,25,0,0,0,0,0,0,200,7397,10785058,42313130,391197,0,2,0,0,0,1,24,3787,1806519,99046,257,1,0,0,0,0,0,36,51792,0,0,0,0,0,0,12107,27,3,11,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Naive,80802,100,Lower0.5Upper2,1866526200,23100,231,63857193.5,127714387,255428774,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,25,0,0,0,0,0,0,200,7397,10785058,42313130,391197,0,2,0,0,0,1,24,3787,1806519,99046,257,1,0,0,0,0,0,36,51792,0,0,0,0,0,0,12107,27,3,11,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Dist L2,80802,100,Lower0.5Upper2,96969888,12271,6,61702616.5,127714387,246810466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,25,0,0,0,0,0,0,200,7397,10785058,42313130,391197,0,2,0,0,0,1,24,3787,1806519,99046,257,1,0,0,0,0,0,36,51792,0,0,0,0,0,0,12107,27,3,11,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Value,80802,100,Lower0.5Upper2,290898896,22635,18,54729224,128345507,218916896,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,24,0,0,0,0,0,0,191,7530,10840928,42586404,398414,0,2,0,0,0,1,24,3884,1804059,100506,283,1,0,0,0,0,0,31,51379,0,0,0,0,0,0,11949,30,3,11,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,FGM,80802,100,Lower0.5Upper2,290923769,41969,18,54729224,128345507,218916896,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,24,0,0,0,0,0,0,191,7530,10840928,42586404,398414,0,2,0,0,0,1,24,3884,1804059,100506,283,1,0,0,0,0,0,31,51379,0,0,0,0,0,0,11949,30,3,11,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Vector,80802,100,Lower0.5Upper2,393505740,6193,0,36807376.5,128345507,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,24,0,0,0,0,0,0,191,7530,10840928,42586404,398414,0,2,0,0,0,1,24,3884,1804059,100506,283,1,0,0,0,0,0,31,51379,0,0,0,0,0,0,11949,30,3,11,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Oracle Vector,80802,100,Lower0.5Upper2,190046304,2947,0,36807376.5,128345507,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,24,0,0,0,0,0,0,191,7530,10840928,42586404,398414,0,2,0,0,0,1,24,3884,1804059,100506,283,1,0,0,0,0,0,31,51379,0,0,0,0,0,0,11949,30,3,11,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Oracle,80802,100,Lower0.5Upper2,0,0,0,36807376.5,128345507,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,24,0,0,0,0,0,0,191,7530,10840928,42586404,398414,0,2,0,0,0,1,24,3884,1804059,100506,283,1,0,0,0,0,0,31,51379,0,0,0,0,0,0,11949,30,3,11,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Naive,80802,100,Lower0.5Upper2,1874606400,23200,232,64172753.5,128345507,256691014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,24,0,0,0,0,0,0,191,7530,10840928,42586404,398414,0,2,0,0,0,1,24,3884,1804059,100506,283,1,0,0,0,0,0,31,51379,0,0,0,0,0,0,11949,30,3,11,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Dist L2,80802,100,Lower0.5Upper2,96969896,12280,6,61702616.5,128345507,246810466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,24,0,0,0,0,0,0,191,7530,10840928,42586404,398414,0,2,0,0,0,1,24,3884,1804059,100506,283,1,0,0,0,0,0,31,51379,0,0,0,0,0,0,11949,30,3,11,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Value,80802,100,Lower0.5Upper2,290898918,22666,18,54729224,128103405,218916896,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,24,0,0,0,0,0,0,188,7529,10889540,42406177,395321,0,2,0,0,0,1,26,3944,1802680,100214,280,1,0,0,0,0,0,35,51116,0,0,0,0,0,0,12291,30,3,11,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,FGM,80802,100,Lower0.5Upper2,290924073,42273,18,54729224,128103405,218916896,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,24,0,0,0,0,0,0,188,7529,10889540,42406177,395321,0,2,0,0,0,1,26,3944,1802680,100214,280,1,0,0,0,0,0,35,51116,0,0,0,0,0,0,12291,30,3,11,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Vector,80802,100,Lower0.5Upper2,394636968,6208,0,36807376.5,128103405,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,24,0,0,0,0,0,0,188,7529,10889540,42406177,395321,0,2,0,0,0,1,26,3944,1802680,100214,280,1,0,0,0,0,0,35,51116,0,0,0,0,0,0,12291,30,3,11,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Oracle Vector,80802,100,Lower0.5Upper2,190854324,2960,0,36807376.5,128103405,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,24,0,0,0,0,0,0,188,7529,10889540,42406177,395321,0,2,0,0,0,1,26,3944,1802680,100214,280,1,0,0,0,0,0,35,51116,0,0,0,0,0,0,12291,30,3,11,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Oracle,80802,100,Lower0.5Upper2,0,0,0,36807376.5,128103405,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,24,0,0,0,0,0,0,188,7529,10889540,42406177,395321,0,2,0,0,0,1,26,3944,1802680,100214,280,1,0,0,0,0,0,35,51116,0,0,0,0,0,0,12291,30,3,11,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Naive,80802,100,Lower0.5Upper2,1882686600,23300,233,64051702.5,128103405,256206810,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,24,0,0,0,0,0,0,188,7529,10889540,42406177,395321,0,2,0,0,0,1,26,3944,1802680,100214,280,1,0,0,0,0,0,35,51116,0,0,0,0,0,0,12291,30,3,11,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Dist L2,80802,100,Lower0.5Upper2,96969910,12296,6,61702616.5,128103405,246810466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,24,0,0,0,0,0,0,188,7529,10889540,42406177,395321,0,2,0,0,0,1,26,3944,1802680,100214,280,1,0,0,0,0,0,35,51116,0,0,0,0,0,0,12291,30,3,11,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Value,80802,100,Lower0.5Upper2,290898952,22711,18,54729224,127096498,218916896,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,24,0,0,0,0,0,0,187,7859,10965571,41719924,404540,0,2,0,0,0,1,27,4051,1797832,104289,295,1,0,0,0,0,0,37,49889,0,0,0,0,0,0,12258,30,3,11,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,FGM,80802,100,Lower0.5Upper2,290924378,42578,18,54729224,127096498,218916896,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,24,0,0,0,0,0,0,187,7859,10965571,41719924,404540,0,2,0,0,0,1,27,4051,1797832,104289,295,1,0,0,0,0,0,37,49889,0,0,0,0,0,0,12258,30,3,11,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Vector,80802,100,Lower0.5Upper2,395929800,6226,0,36807376.5,127096498,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,24,0,0,0,0,0,0,187,7859,10965571,41719924,404540,0,2,0,0,0,1,27,4051,1797832,104289,295,1,0,0,0,0,0,37,49889,0,0,0,0,0,0,12258,30,3,11,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Oracle Vector,80802,100,Lower0.5Upper2,191662344,2971,0,36807376.5,127096498,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,24,0,0,0,0,0,0,187,7859,10965571,41719924,404540,0,2,0,0,0,1,27,4051,1797832,104289,295,1,0,0,0,0,0,37,49889,0,0,0,0,0,0,12258,30,3,11,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Oracle,80802,100,Lower0.5Upper2,0,0,0,36807376.5,127096498,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,24,0,0,0,0,0,0,187,7859,10965571,41719924,404540,0,2,0,0,0,1,27,4051,1797832,104289,295,1,0,0,0,0,0,37,49889,0,0,0,0,0,0,12258,30,3,11,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Naive,80802,100,Lower0.5Upper2,1890766800,23400,234,63548249,127096498,254192996,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,24,0,0,0,0,0,0,187,7859,10965571,41719924,404540,0,2,0,0,0,1,27,4051,1797832,104289,295,1,0,0,0,0,0,37,49889,0,0,0,0,0,0,12258,30,3,11,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Dist L2,80802,100,Lower0.5Upper2,96969930,12319,6,61702616.5,127096498,246810466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,24,0,0,0,0,0,0,187,7859,10965571,41719924,404540,0,2,0,0,0,1,27,4051,1797832,104289,295,1,0,0,0,0,0,37,49889,0,0,0,0,0,0,12258,30,3,11,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Value,80802,100,Lower0.5Upper2,290899032,22825,18,54729224,125293136,218916896,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,25,0,0,0,0,0,0,196,8463,11078068,40514797,416275,0,2,0,0,0,1,29,4464,1820845,108088,312,1,0,0,0,0,0,39,48768,0,0,0,0,0,0,11686,28,4,9,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,FGM,80802,100,Lower0.5Upper2,290924682,42882,18,54729224,125293136,218916896,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,25,0,0,0,0,0,0,196,8463,11078068,40514797,416275,0,2,0,0,0,1,29,4464,1820845,108088,312,1,0,0,0,0,0,39,48768,0,0,0,0,0,0,11686,28,4,9,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Vector,80802,100,Lower0.5Upper2,396576216,6235,0,36807376.5,125293136,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,25,0,0,0,0,0,0,196,8463,11078068,40514797,416275,0,2,0,0,0,1,29,4464,1820845,108088,312,1,0,0,0,0,0,39,48768,0,0,0,0,0,0,11686,28,4,9,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Oracle Vector,80802,100,Lower0.5Upper2,192470364,2982,0,36807376.5,125293136,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,25,0,0,0,0,0,0,196,8463,11078068,40514797,416275,0,2,0,0,0,1,29,4464,1820845,108088,312,1,0,0,0,0,0,39,48768,0,0,0,0,0,0,11686,28,4,9,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Oracle,80802,100,Lower0.5Upper2,0,0,0,36807376.5,125293136,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,25,0,0,0,0,0,0,196,8463,11078068,40514797,416275,0,2,0,0,0,1,29,4464,1820845,108088,312,1,0,0,0,0,0,39,48768,0,0,0,0,0,0,11686,28,4,9,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Naive,80802,100,Lower0.5Upper2,1898847000,23500,235,62646568,125293136,250586272,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,25,0,0,0,0,0,0,196,8463,11078068,40514797,416275,0,2,0,0,0,1,29,4464,1820845,108088,312,1,0,0,0,0,0,39,48768,0,0,0,0,0,0,11686,28,4,9,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Dist L2,80802,100,Lower0.5Upper2,96969960,12355,6,61702616.5,125293136,246810466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,25,0,0,0,0,0,0,196,8463,11078068,40514797,416275,0,2,0,0,0,1,29,4464,1820845,108088,312,1,0,0,0,0,0,39,48768,0,0,0,0,0,0,11686,28,4,9,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,Value,80802,100,Lower0.5Upper2,307059532,23318,19,63146754,126293508,252587016,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,28,0,0,0,0,0,0,184,9820,11432626,40277618,436204,0,1,0,0,0,1,32,4970,1887623,114154,337,1,0,0,0,0,0,36,48391,0,0,0,0,0,0,11388,26,4,6,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
236,FGM,80802,100,Lower0.5Upper2,307085287,43387,19,63146754,126293508,252587016,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,28,0,0,0,0,0,0,184,9820,11432626,40277618,436204,0,1,0,0,0,1,32,4970,1887623,114154,337,1,0,0,0,0,0,36,48391,0,0,0,0,0,0,11388,26,4,6,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
236,Vector,80802,100,Lower0.5Upper2,398030652,6256,0,36807376.5,126293508,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,28,0,0,0,0,0,0,184,9820,11432626,40277618,436204,0,1,0,0,0,1,32,4970,1887623,114154,337,1,0,0,0,0,0,36,48391,0,0,0,0,0,0,11388,26,4,6,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
236,Oracle Vector,80802,100,Lower0.5Upper2,193439988,2996,0,36807376.5,126293508,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,28,0,0,0,0,0,0,184,9820,11432626,40277618,436204,0,1,0,0,0,1,32,4970,1887623,114154,337,1,0,0,0,0,0,36,48391,0,0,0,0,0,0,11388,26,4,6,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
236,Oracle,80802,100,Lower0.5Upper2,0,0,0,36807376.5,126293508,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,28,0,0,0,0,0,0,184,9820,11432626,40277618,436204,0,1,0,0,0,1,32,4970,1887623,114154,337,1,0,0,0,0,0,36,48391,0,0,0,0,0,0,11388,26,4,6,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
236,Naive,80802,100,Lower0.5Upper2,1906927200,23600,236,63146754,126293508,252587016,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,28,0,0,0,0,0,0,184,9820,11432626,40277618,436204,0,1,0,0,0,1,32,4970,1887623,114154,337,1,0,0,0,0,0,36,48391,0,0,0,0,0,0,11388,26,4,6,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
236,Dist L2,80802,100,Lower0.5Upper2,96969988,12390,6,61702616.5,126293508,246810466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,28,0,0,0,0,0,0,184,9820,11432626,40277618,436204,0,1,0,0,0,1,32,4970,1887623,114154,337,1,0,0,0,0,0,36,48391,0,0,0,0,0,0,11388,26,4,6,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
237,Value,80802,100,Lower0.5Upper2,307059544,23333,19,63146754,127272423,252587016,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,29,0,0,0,0,0,0,184,10787,11815909,40199759,444735,0,1,0,0,0,1,34,5409,1935213,117598,343,1,0,0,0,0,0,38,47163,0,0,0,0,0,0,11288,23,5,2,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
237,FGM,80802,100,Lower0.5Upper2,307085318,43418,19,63146754,127272423,252587016,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,29,0,0,0,0,0,0,184,10787,11815909,40199759,444735,0,1,0,0,0,1,34,5409,1935213,117598,343,1,0,0,0,0,0,38,47163,0,0,0,0,0,0,11288,23,5,2,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
237,Vector,80802,100,Lower0.5Upper2,399808296,6283,0,36807376.5,127272423,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,29,0,0,0,0,0,0,184,10787,11815909,40199759,444735,0,1,0,0,0,1,34,5409,1935213,117598,343,1,0,0,0,0,0,38,47163,0,0,0,0,0,0,11288,23,5,2,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
237,Oracle Vector,80802,100,Lower0.5Upper2,194732820,3015,0,36807376.5,127272423,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,29,0,0,0,0,0,0,184,10787,11815909,40199759,444735,0,1,0,0,0,1,34,5409,1935213,117598,343,1,0,0,0,0,0,38,47163,0,0,0,0,0,0,11288,23,5,2,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
237,Oracle,80802,100,Lower0.5Upper2,0,0,0,36807376.5,127272423,147229506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,29,0,0,0,0,0,0,184,10787,11815909,40199759,444735,0,1,0,0,0,1,34,5409,1935213,117598,343,1,0,0,0,0,0,38,47163,0,0,0,0,0,0,11288,23,5,2,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
237,Naive,80802,100,Lower0.5Upper2,1915007400,23700,237,63636211.5,127272423,254544846,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,29,0,0,0,0,0,0,184,10787,11815909,40199759,444735,0,1,0,0,0,1,34,5409,1935213,117598,343,1,0,0,0,0,0,38,47163,0,0,0,0,0,0,11288,23,5,2,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
237,Dist L2,80802,100,Lower0.5Upper2,96970012,12419,6,61702616.5,127272423,246810466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,29,0,0,0,0,0,0,184,10787,11815909,40199759,444735,0,1,0,0,0,1,34,5409,1935213,117598,343,1,0,0,0,0,0,38,47163,0,0,0,0,0,0,11288,23,5,2,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
238,Value,80802,100,Lower0.5Upper2,307059566,23363,19,63146754,128126423,252587016,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,25,0,0,0,0,0,0,181,11318,12228967,40090755,454658,0,1,0,0,0,1,32,5819,1981123,120249,353,1,0,0,0,0,0,37,45421,0,0,0,0,0,0,11378,26,5,1,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
