LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4
213,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,116485361,147229506,,7091,85046204,18356,2984398
213,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,116485361,147229506,,7091,85046204,18356,2984398
213,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,116485361,147229506,,7091,85046204,18356,2984398
213,Naive,80802,4,Lower0.5Upper2,68843304,852,213,58242680.5,116485361,232970722,,7091,85046204,18356,2984398
213,Dist L2,80802,4,Lower0.5Upper2,1292994,232,2,38470889,116485361,153883556,,7091,85046204,18356,2984398
214,Value,80802,4,Lower0.5Upper2,1939438,279,3,52134850,117579178,208539400,,7122,85933679,18497,2997973
214,FGM,80802,4,Lower0.5Upper2,1940317,1105,3,52134850,117579178,208539400,,7122,85933679,18497,2997973
214,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,117579178,147229506,,7122,85933679,18497,2997973
214,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,117579178,147229506,,7122,85933679,18497,2997973
214,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,117579178,147229506,,7122,85933679,18497,2997973
214,Naive,80802,4,Lower0.5Upper2,69166512,856,214,58789589,117579178,235158356,,7122,85933679,18497,2997973
214,Dist L2,80802,4,Lower0.5Upper2,1292994,232,2,38470889,117579178,153883556,,7122,85933679,18497,2997973
215,Value,80802,4,Lower0.5Upper2,1939438,279,3,52134850,119245150,208539400,,7325,87268535,18556,3017955
215,FGM,80802,4,Lower0.5Upper2,1940317,1105,3,52134850,119245150,208539400,,7325,87268535,18556,3017955
215,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,119245150,147229506,,7325,87268535,18556,3017955
215,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,119245150,147229506,,7325,87268535,18556,3017955
215,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,119245150,147229506,,7325,87268535,18556,3017955
215,Naive,80802,4,Lower0.5Upper2,69489720,860,215,59622575,119245150,238490300,,7325,87268535,18556,3017955
215,Dist L2,80802,4,Lower0.5Upper2,1292994,232,2,38470889,119245150,153883556,,7325,87268535,18556,3017955
216,Value,80802,4,Lower0.5Upper2,1939438,279,3,52134850,121580561,208539400,,7625,89195543,18091,3035185
216,FGM,80802,4,Lower0.5Upper2,1940317,1105,3,52134850,121580561,208539400,,7625,89195543,18091,3035185
216,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,121580561,147229506,,7625,89195543,18091,3035185
216,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,121580561,147229506,,7625,89195543,18091,3035185
216,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,121580561,147229506,,7625,89195543,18091,3035185
216,Naive,80802,4,Lower0.5Upper2,69812928,864,216,60790280.5,121580561,243161122,,7625,89195543,18091,3035185
216,Dist L2,80802,4,Lower0.5Upper2,1292998,237,2,38470889,121580561,153883556,,7625,89195543,18091,3035185
217,Value,80802,4,Lower0.5Upper2,1939438,279,3,52134850,123405233,208539400,,7783,90695106,18644,3048782
217,FGM,80802,4,Lower0.5Upper2,1940317,1105,3,52134850,123405233,208539400,,7783,90695106,18644,3048782
217,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,123405233,147229506,,7783,90695106,18644,3048782
217,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,123405233,147229506,,7783,90695106,18644,3048782
217,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,123405233,147229506,,7783,90695106,18644,3048782
217,Naive,80802,4,Lower0.5Upper2,70136136,868,217,61702616.5,123405233,246810466,,7783,90695106,18644,3048782
217,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,123405233,153883556,,7783,90695106,18644,3048782
218,Value,80802,4,Lower0.5Upper2,1939438,279,3,52134850,124800857,208539400,,7944,91865238,18616,3057085
218,FGM,80802,4,Lower0.5Upper2,1940317,1105,3,52134850,124800857,208539400,,7944,91865238,18616,3057085
218,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,124800857,147229506,,7944,91865238,18616,3057085
218,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,124800857,147229506,,7944,91865238,18616,3057085
218,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,124800857,147229506,,7944,91865238,18616,3057085
218,Naive,80802,4,Lower0.5Upper2,70459344,872,218,62400428.5,124800857,249601714,,7944,91865238,18616,3057085
218,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,124800857,153883556,,7944,91865238,18616,3057085
219,Value,80802,4,Lower0.5Upper2,1939438,279,3,52134850,125763729,208539400,,8174,92657433,18579,3067898
219,FGM,80802,4,Lower0.5Upper2,1940317,1105,3,52134850,125763729,208539400,,8174,92657433,18579,3067898
219,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,125763729,147229506,,8174,92657433,18579,3067898
219,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,125763729,147229506,,8174,92657433,18579,3067898
219,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,125763729,147229506,,8174,92657433,18579,3067898
219,Naive,80802,4,Lower0.5Upper2,70782552,876,219,62881864.5,125763729,251527458,,8174,92657433,18579,3067898
219,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,125763729,153883556,,8174,92657433,18579,3067898
220,Value,80802,4,Lower0.5Upper2,1939438,279,3,52134850,126295309,208539400,,8189,93098566,18483,3076915
220,FGM,80802,4,Lower0.5Upper2,1940317,1105,3,52134850,126295309,208539400,,8189,93098566,18483,3076915
220,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,126295309,147229506,,8189,93098566,18483,3076915
220,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,126295309,147229506,,8189,93098566,18483,3076915
220,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,126295309,147229506,,8189,93098566,18483,3076915
220,Naive,80802,4,Lower0.5Upper2,71105760,880,220,63147654.5,126295309,252590618,,8189,93098566,18483,3076915
220,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,126295309,153883556,,8189,93098566,18483,3076915
221,Value,80802,4,Lower0.5Upper2,1939438,279,3,52134850,126536121,208539400,,8198,93308983,18586,3076601
221,FGM,80802,4,Lower0.5Upper2,1940317,1105,3,52134850,126536121,208539400,,8198,93308983,18586,3076601
221,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,126536121,147229506,,8198,93308983,18586,3076601
221,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,126536121,147229506,,8198,93308983,18586,3076601
221,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,126536121,147229506,,8198,93308983,18586,3076601
221,Naive,80802,4,Lower0.5Upper2,71428968,884,221,63268060.5,126536121,253072242,,8198,93308983,18586,3076601
221,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,126536121,153883556,,8198,93308983,18586,3076601
222,Value,80802,4,Lower0.5Upper2,1939438,279,3,52134850,126492350,208539400,,8222,93262628,18689,3076158
222,FGM,80802,4,Lower0.5Upper2,1940317,1105,3,52134850,126492350,208539400,,8222,93262628,18689,3076158
222,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,126492350,147229506,,8222,93262628,18689,3076158
222,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,126492350,147229506,,8222,93262628,18689,3076158
222,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,126492350,147229506,,8222,93262628,18689,3076158
222,Naive,80802,4,Lower0.5Upper2,71752176,888,222,63246175,126492350,252984700,,8222,93262628,18689,3076158
222,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,126492350,153883556,,8222,93262628,18689,3076158
223,Value,80802,4,Lower0.5Upper2,1939438,279,3,52134850,126356052,208539400,,8065,93196525,18718,3073473
223,FGM,80802,4,Lower0.5Upper2,1940317,1105,3,52134850,126356052,208539400,,8065,93196525,18718,3073473
223,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,126356052,147229506,,8065,93196525,18718,3073473
223,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,126356052,147229506,,8065,93196525,18718,3073473
223,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,126356052,147229506,,8065,93196525,18718,3073473
223,Naive,80802,4,Lower0.5Upper2,72075384,892,223,63178026,126356052,252712104,,8065,93196525,18718,3073473
223,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,126356052,153883556,,8065,93196525,18718,3073473
224,Value,80802,4,Lower0.5Upper2,1939438,279,3,52134850,125651638,208539400,,7882,92608652,18902,3077252
224,FGM,80802,4,Lower0.5Upper2,1940317,1105,3,52134850,125651638,208539400,,7882,92608652,18902,3077252
224,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,125651638,147229506,,7882,92608652,18902,3077252
224,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,125651638,147229506,,7882,92608652,18902,3077252
224,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,125651638,147229506,,7882,92608652,18902,3077252
224,Naive,80802,4,Lower0.5Upper2,72398592,896,224,62825819,125651638,251303276,,7882,92608652,18902,3077252
224,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,125651638,153883556,,7882,92608652,18902,3077252
225,Value,80802,4,Lower0.5Upper2,1939438,279,3,52134850,125340016,208539400,,7771,92263366,18782,3089396
225,FGM,80802,4,Lower0.5Upper2,1940317,1105,3,52134850,125340016,208539400,,7771,92263366,18782,3089396
225,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,125340016,147229506,,7771,92263366,18782,3089396
225,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,125340016,147229506,,7771,92263366,18782,3089396
225,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,125340016,147229506,,7771,92263366,18782,3089396
225,Naive,80802,4,Lower0.5Upper2,72721800,900,225,62670008,125340016,250680032,,7771,92263366,18782,3089396
225,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,125340016,153883556,,7771,92263366,18782,3089396
226,Value,80802,4,Lower0.5Upper2,1939438,279,3,52134850,125109874,208539400,,7668,92033829,18462,3100885
226,FGM,80802,4,Lower0.5Upper2,1940317,1105,3,52134850,125109874,208539400,,7668,92033829,18462,3100885
226,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,125109874,147229506,,7668,92033829,18462,3100885
226,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,125109874,147229506,,7668,92033829,18462,3100885
226,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,125109874,147229506,,7668,92033829,18462,3100885
226,Naive,80802,4,Lower0.5Upper2,73045008,904,226,62554937,125109874,250219748,,7668,92033829,18462,3100885
226,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,125109874,153883556,,7668,92033829,18462,3100885
227,Value,80802,4,Lower0.5Upper2,1939438,279,3,52134850,125028698,208539400,,7766,91955360,18465,3101547
227,FGM,80802,4,Lower0.5Upper2,1940317,1105,3,52134850,125028698,208539400,,7766,91955360,18465,3101547
227,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,125028698,147229506,,7766,91955360,18465,3101547
227,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,125028698,147229506,,7766,91955360,18465,3101547
227,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,125028698,147229506,,7766,91955360,18465,3101547
227,Naive,80802,4,Lower0.5Upper2,73368216,908,227,62514349,125028698,250057396,,7766,91955360,18465,3101547
227,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,125028698,153883556,,7766,91955360,18465,3101547
228,Value,80802,4,Lower0.5Upper2,1939438,279,3,52134850,125320673,208539400,,7782,92214421,18299,3110534
228,FGM,80802,4,Lower0.5Upper2,1940317,1105,3,52134850,125320673,208539400,,7782,92214421,18299,3110534
228,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,125320673,147229506,,7782,92214421,18299,3110534
228,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,125320673,147229506,,7782,92214421,18299,3110534
228,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,125320673,147229506,,7782,92214421,18299,3110534
228,Naive,80802,4,Lower0.5Upper2,73691424,912,228,62660336.5,125320673,250641346,,7782,92214421,18299,3110534
228,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,125320673,153883556,,7782,92214421,18299,3110534
229,Value,80802,4,Lower0.5Upper2,1939438,279,3,52134850,125753484,208539400,,7815,92608463,18210,3119433
229,FGM,80802,4,Lower0.5Upper2,1940317,1105,3,52134850,125753484,208539400,,7815,92608463,18210,3119433
229,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,125753484,147229506,,7815,92608463,18210,3119433
229,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,125753484,147229506,,7815,92608463,18210,3119433
229,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,125753484,147229506,,7815,92608463,18210,3119433
229,Naive,80802,4,Lower0.5Upper2,74014632,916,229,62876742,125753484,251506968,,7815,92608463,18210,3119433
229,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,125753484,153883556,,7815,92608463,18210,3119433
230,Value,80802,4,Lower0.5Upper2,1939438,279,3,52134850,127250751,208539400,,7865,93580510,18651,3187613
230,FGM,80802,4,Lower0.5Upper2,1940317,1105,3,52134850,127250751,208539400,,7865,93580510,18651,3187613
230,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,127250751,147229506,,7865,93580510,18651,3187613
230,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,127250751,147229506,,7865,93580510,18651,3187613
230,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,127250751,147229506,,7865,93580510,18651,3187613
230,Naive,80802,4,Lower0.5Upper2,74337840,920,230,63625375.5,127250751,254501502,,7865,93580510,18651,3187613
230,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,127250751,153883556,,7865,93580510,18651,3187613
231,Value,80802,4,Lower0.5Upper2,1939442,284,3,52134850,127714387,208539400,,7833,93889086,18807,3215203
231,FGM,80802,4,Lower0.5Upper2,1940318,1106,3,52134850,127714387,208539400,,7833,93889086,18807,3215203
231,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,127714387,147229506,,7833,93889086,18807,3215203
231,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,127714387,147229506,,7833,93889086,18807,3215203
231,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,127714387,147229506,,7833,93889086,18807,3215203
231,Naive,80802,4,Lower0.5Upper2,74661048,924,231,63857193.5,127714387,255428774,,7833,93889086,18807,3215203
231,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,127714387,153883556,,7833,93889086,18807,3215203
232,Value,80802,4,Lower0.5Upper2,1939442,284,3,52134850,128345507,208539400,,7969,94426411,18669,3215864
232,FGM,80802,4,Lower0.5Upper2,1940318,1106,3,52134850,128345507,208539400,,7969,94426411,18669,3215864
232,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,128345507,147229506,,7969,94426411,18669,3215864
232,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,128345507,147229506,,7969,94426411,18669,3215864
232,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,128345507,147229506,,7969,94426411,18669,3215864
232,Naive,80802,4,Lower0.5Upper2,74984256,928,232,64172753.5,128345507,256691014,,7969,94426411,18669,3215864
232,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,128345507,153883556,,7969,94426411,18669,3215864
233,Value,80802,4,Lower0.5Upper2,1939442,284,3,52134850,128103405,208539400,,7979,94258531,19003,3213676
233,FGM,80802,4,Lower0.5Upper2,1940318,1106,3,52134850,128103405,208539400,,7979,94258531,19003,3213676
233,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,128103405,147229506,,7979,94258531,19003,3213676
233,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,128103405,147229506,,7979,94258531,19003,3213676
233,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,128103405,147229506,,7979,94258531,19003,3213676
233,Naive,80802,4,Lower0.5Upper2,75307464,932,233,64051702.5,128103405,256206810,,7979,94258531,19003,3213676
233,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,128103405,153883556,,7979,94258531,19003,3213676
234,Value,80802,4,Lower0.5Upper2,1939442,284,3,52134850,127096498,208539400,,8291,93470355,19151,3220969
234,FGM,80802,4,Lower0.5Upper2,1940318,1106,3,52134850,127096498,208539400,,8291,93470355,19151,3220969
234,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,127096498,147229506,,8291,93470355,19151,3220969
234,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,127096498,147229506,,8291,93470355,19151,3220969
234,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,127096498,147229506,,8291,93470355,19151,3220969
234,Naive,80802,4,Lower0.5Upper2,75630672,936,234,63548249,127096498,254192996,,8291,93470355,19151,3220969
234,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,127096498,153883556,,8291,93470355,19151,3220969
235,Value,80802,4,Lower0.5Upper2,1939442,284,3,52134850,125293136,208539400,,8908,91870849,18379,3260739
235,FGM,80802,4,Lower0.5Upper2,1940318,1106,3,52134850,125293136,208539400,,8908,91870849,18379,3260739
235,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,125293136,147229506,,8908,91870849,18379,3260739
235,Oracle Vector,80802,4,Lower0.5Upper2,4848120,75,0,36807376.5,125293136,147229506,,8908,91870849,18379,3260739
235,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,125293136,147229506,,8908,91870849,18379,3260739
235,Naive,80802,4,Lower0.5Upper2,75953880,940,235,62646568,125293136,250586272,,8908,91870849,18379,3260739
235,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,125293136,153883556,,8908,91870849,18379,3260739
236,Value,80802,4,Lower0.5Upper2,1939442,284,3,52134850,126293508,208539400,,10244,92277774,18050,3380435
236,FGM,80802,4,Lower0.5Upper2,1940318,1106,3,52134850,126293508,208539400,,10244,92277774,18050,3380435
236,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,126293508,147229506,,10244,92277774,18050,3380435
236,Oracle Vector,80802,4,Lower0.5Upper2,5171328,80,0,36807376.5,126293508,147229506,,10244,92277774,18050,3380435
236,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,126293508,147229506,,10244,92277774,18050,3380435
236,Naive,80802,4,Lower0.5Upper2,76277088,944,236,63146754,126293508,252587016,,10244,92277774,18050,3380435
236,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,126293508,153883556,,10244,92277774,18050,3380435
237,Value,80802,4,Lower0.5Upper2,1939442,284,3,52134850,127272423,208539400,,11229,92889440,17838,3452269
237,FGM,80802,4,Lower0.5Upper2,1940318,1106,3,52134850,127272423,208539400,,11229,92889440,17838,3452269
237,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,127272423,147229506,,11229,92889440,17838,3452269
237,Oracle Vector,80802,4,Lower0.5Upper2,5171328,80,0,36807376.5,127272423,147229506,,11229,92889440,17838,3452269
237,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,127272423,147229506,,11229,92889440,17838,3452269
237,Naive,80802,4,Lower0.5Upper2,76600296,948,237,63636211.5,127272423,254544846,,11229,92889440,17838,3452269
237,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,127272423,153883556,,11229,92889440,17838,3452269
238,Value,80802,4,Lower0.5Upper2,1939442,284,3,52134850,128126423,208539400,,11761,93475566,18250,3519254
238,FGM,80802,4,Lower0.5Upper2,1940318,1106,3,52134850,128126423,208539400,,11761,93475566,18250,3519254
238,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,128126423,147229506,,11761,93475566,18250,3519254
238,Oracle Vector,80802,4,Lower0.5Upper2,5171328,80,0,36807376.5,128126423,147229506,,11761,93475566,18250,3519254
238,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,128126423,147229506,,11761,93475566,18250,3519254
238,Naive,80802,4,Lower0.5Upper2,76923504,952,238,64063211.5,128126423,256252846,,11761,93475566,18250,3519254
238,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,128126423,153883556,,11761,93475566,18250,3519254
239,Value,80802,4,Lower0.5Upper2,1939442,284,3,52134850,130023261,208539400,,12758,94866097,18074,3584299
239,FGM,80802,4,Lower0.5Upper2,1940318,1106,3,52134850,130023261,208539400,,12758,94866097,18074,3584299
239,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,130023261,147229506,,12758,94866097,18074,3584299
239,Oracle Vector,80802,4,Lower0.5Upper2,5171328,80,0,36807376.5,130023261,147229506,,12758,94866097,18074,3584299
239,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,130023261,147229506,,12758,94866097,18074,3584299
239,Naive,80802,4,Lower0.5Upper2,77246712,956,239,65011630.5,130023261,260046522,,12758,94866097,18074,3584299
239,Dist L2,80802,4,Lower0.5Upper2,1293004,245,2,38470889,130023261,153883556,,12758,94866097,18074,3584299
240,Value,80802,4,Lower0.5Upper2,1939442,284,3,52134850,133724696,208539400,,13713,97702067,18061,3669142
240,FGM,80802,4,Lower0.5Upper2,1940318,1106,3,52134850,133724696,208539400,,13713,97702067,18061,3669142
240,Vector,80802,4,Lower0.5Upper2,5979348,96,0,36807376.5,133724696,147229506,,13713,97702067,18061,3669142
240,Oracle Vector,80802,4,Lower0.5Upper2,5494536,85,0,36807376.5,133724696,147229506,,13713,97702067,18061,3669142
240,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,133724696,147229506,,13713,97702067,18061,3669142
240,Naive,80802,4,Lower0.5Upper2,77569920,960,240,66862348,133724696,267449392,,13713,97702067,18061,3669142
240,Dist L2,80802,4,Lower0.5Upper2,1293008,250,2,38470889,133724696,153883556,,13713,97702067,18061,3669142
241,Value,80802,4,Lower0.5Upper2,1939446,289,3,52134850,138788385,208539400,,15554,101660117,18164,3748676
241,FGM,80802,4,Lower0.5Upper2,1940319,1107,3,52134850,138788385,208539400,,15554,101660117,18164,3748676
241,Vector,80802,4,Lower0.5Upper2,6302556,101,0,36807376.5,138788385,147229506,,15554,101660117,18164,3748676
241,Oracle Vector,80802,4,Lower0.5Upper2,5817744,90,0,36807376.5,138788385,147229506,,15554,101660117,18164,3748676
241,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,138788385,147229506,,15554,101660117,18164,3748676
241,Naive,80802,4,Lower0.5Upper2,77893128,964,241,69394192.5,138788385,277576770,,15554,101660117,18164,3748676
241,Dist L2,80802,4,Lower0.5Upper2,1293016,261,2,38470889,138788385,153883556,,15554,101660117,18164,3748676
242,Value,80802,4,Lower0.5Upper2,1939446,289,3,52134850,144151695,208539400,,17059,105966010,18399,3820502
242,FGM,80802,4,Lower0.5Upper2,1940319,1107,3,52134850,144151695,208539400,,17059,105966010,18399,3820502
242,Vector,80802,4,Lower0.5Upper2,6948972,111,0,36807376.5,144151695,147229506,,17059,105966010,18399,3820502
242,Oracle Vector,80802,4,Lower0.5Upper2,6302556,98,0,36807376.5,144151695,147229506,,17059,105966010,18399,3820502
242,Oracle,80802,4,Lower0.5Upper2,0,0,0,36807376.5,144151695,147229506,,17059,105966010,18399,3820502
242,Naive,80802,4,Lower0.5Upper2,78216336,968,242,72075847.5,144151695,288303390,,17059,105966010,18399,3820502
242,Dist L2,80802,4,Lower0.5Upper2,1939436,280,3,72075847.5,144151695,288303390,,17059,105966010,18399,3820502
243,Value,80802,4,Lower0.5Upper2,1939450,294,3,52134850,149139828,208539400,,18119,110061809,18508,3871998
243,FGM,80802,4,Lower0.5Upper2,1940320,1108,3,52134850,149139828,208539400,,18119,110061809,18508,3871998
243,Vector,80802,4,Lower0.5Upper2,7595388,122,1,74569914,149139828,298279656,,18119,110061809,18508,3871998
243,Oracle Vector,80802,4,Lower0.5Upper2,6948972,109,1,74569914,149139828,298279656,,18119,110061809,18508,3871998
243,Oracle,80802,4,Lower0.5Upper2,646416,8,1,74569914,149139828,298279656,,18119,110061809,18508,3871998
243,Naive,80802,4,Lower0.5Upper2,78539544,972,243,74569914,149139828,298279656,,18119,110061809,18508,3871998
243,Dist L2,80802,4,Lower0.5Upper2,1939436,280,3,72075847.5,149139828,288303390,,18119,110061809,18508,3871998
244,Value,80802,4,Lower0.5Upper2,1939450,294,3,52134850,152789633,208539400,,18755,113112365,18565,3895478
244,FGM,80802,4,Lower0.5Upper2,1940320,1108,3,52134850,152789633,208539400,,18755,113112365,18565,3895478
244,Vector,80802,4,Lower0.5Upper2,7595388,122,1,74569914,152789633,298279656,,18755,113112365,18565,3895478
244,Oracle Vector,80802,4,Lower0.5Upper2,6948972,109,1,74569914,152789633,298279656,,18755,113112365,18565,3895478
244,Oracle,80802,4,Lower0.5Upper2,646416,8,1,74569914,152789633,298279656,,18755,113112365,18565,3895478
244,Naive,80802,4,Lower0.5Upper2,78862752,976,244,76394816.5,152789633,305579266,,18755,113112365,18565,3895478
244,Dist L2,80802,4,Lower0.5Upper2,1939436,280,3,72075847.5,152789633,288303390,,18755,113112365,18565,3895478
245,Value,80802,4,Lower0.5Upper2,1939450,294,3,52134850,154332084,208539400,,19077,114412833,18575,3908279
245,FGM,80802,4,Lower0.5Upper2,1940333,1121,3,52134850,154332084,208539400,,19077,114412833,18575,3908279
245,Vector,80802,4,Lower0.5Upper2,7595388,122,1,74569914,154332084,298279656,,19077,114412833,18575,3908279
245,Oracle Vector,80802,4,Lower0.5Upper2,6948972,109,1,74569914,154332084,298279656,,19077,114412833,18575,3908279
245,Oracle,80802,4,Lower0.5Upper2,646416,8,1,74569914,154332084,298279656,,19077,114412833,18575,3908279
245,Naive,80802,4,Lower0.5Upper2,79185960,980,245,77166042,154332084,308664168,,19077,114412833,18575,3908279
245,Dist L2,80802,4,Lower0.5Upper2,1939436,280,3,72075847.5,154332084,288303390,,19077,114412833,18575,3908279
246,Value,80802,4,Lower0.5Upper2,1939450,294,3,52134850,153565427,208539400,,19002,113966688,18077,3873869
246,FGM,80802,4,Lower0.5Upper2,1940346,1134,3,52134850,153565427,208539400,,19002,113966688,18077,3873869
246,Vector,80802,4,Lower0.5Upper2,7595388,122,1,74569914,153565427,298279656,,19002,113966688,18077,3873869
246,Oracle Vector,80802,4,Lower0.5Upper2,6948972,109,1,74569914,153565427,298279656,,19002,113966688,18077,3873869
246,Oracle,80802,4,Lower0.5Upper2,646416,8,1,74569914,153565427,298279656,,19002,113966688,18077,3873869
246,Naive,80802,4,Lower0.5Upper2,79509168,984,246,76782713.5,153565427,307130854,,19002,113966688,18077,3873869
246,Dist L2,80802,4,Lower0.5Upper2,1939436,280,3,72075847.5,153565427,288303390,,19002,113966688,18077,3873869
